bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,propertyCode,price,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,newDevelopmentFinished,thumbnail,address,has3DTour,longitude,district,municipality,floor,propertyType,topPlus,highlight
2,Madrid,254.0,True,False,"{'subtitle': 'Tempranales, San Sebastián de los Reyes', 'title': 'Penthouse'}",False,3,False,True,False,33,nan,es,True,103273802,895000.0,40.56215,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"The distribution is independent and has plenty of storage space as it is equipped with several built-in wardrobes. The floors are made of Porcelanosa stoneware in the bathrooms, kitchen and flooring in the rest of the house. The paint is smooth, the windows are PVC with a tilt-and-turn system and double glazing. The access door to the house is armored and the interiors are lacquered in white. It has air conditioning with a ducted hot/cold pump and individual natural gas heating with aluminum radiators. The building has two elevators. The sale includes two large parking spaces and a storage room, all located on the same floor. The urbanization has a semi-Olympic swimming pool, a children's pool, two paddle tennis courts, a children's area, green areas and a community multipurpose room. There is 24-hour concierge service and security cameras. The urbanization is located in a privileged area next to the Dehesa park, close to the metro and the Infanta Sofía Hospital, as well as schools, sports facilities and shopping centers. Excellent qualities. Better to see.",False,"{'typology': 'flat', 'subTypology': 'penthouse'}",good,3524.0,https://www.idealista.com/inmueble/103273802/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e2/b8/ea/1200827312.jpg,Tempranales,False,-3.6434741,Tempranales,San Sebastián de los Reyes,4,penthouse,False,nan
3,Madrid,254.0,False,False,"{'subtitle': 'Vega de la Moraleja, San Sebastián de los Reyes', 'title': 'Terraced house in Marie Curie'}",False,3,False,nan,False,47,003.6315,es,nan,103856138,850000.0,40.5407589,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"NON-FINANCEABLE PROPERTY. ONLY FOR CASH PURCHASE. Magnificent three-bedroom villa in one of the most sought-after urbanizations in Vega de Moraleja, surrounded by garden areas, with 2 magnificent swimming pools, paddle tennis court and children's play area. The house is distributed in 254 m2 built 224 m2 useful: Entrance hall, large kitchen, with access to a large glazed terrace. Large living room with a large area and very bright, with a large window that leads to the home's private garden. From this you also have independent access to common garden areas and swimming pools for adults and children, sports area, paddle tennis courts, children's play area, etc., . Three large bedrooms, the main one en suite with a bathroom where we can find a bathtub and shower. The other two bedrooms share the second bathroom. Built-in wardrobes fitted inside in all bedrooms, it also has more built-in wardrobes distributed throughout the home, creating extra storage. Open loft under cover, spacious and diaphanous with access to a terrace and spectacular views given its excellent location. Basement with garage for two vehicles with automatic door. Storage/storage/pantry area. This area also has a full bathroom with a bathtub and a room with a small window. White lacquered aluminum exterior carpentry with Climalit type glass. White lacquered interior carpentry. Parquet floor laid in a herringbone pattern. The bathrooms are made of porcelain stoneware. Marble staircase, which connects each floor. Without a doubt an exclusive home in a unique environment. Located in a residential area, next to the Plaza Norte 2 shopping center, and with easy access next to the A1. Next to all services in the area. The urbanization has a doorman and surveillance 24 hours a day, 365 days a year. Consult us without commitment. /.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,3346.0,https://www.idealista.com/inmueble/103856138/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1e/16/7d/1202332904.jpg,MARIE CURIE,False,-3.6198431,Vega de la Moraleja,San Sebastián de los Reyes,nan,chalet,False,nan
1,Madrid,78.0,True,False,"{'subtitle': 'Vega de la Moraleja, San Sebastián de los Reyes', 'title': 'Duplex in Calle Maria Curie'}",True,1,False,True,False,19,4497,es,True,485125,350000.0,40.539345,False,nan,sale,nan,"PRODUCT FOR INVESTORS! REA Inmobiliaria (916508937) offers this fantastic fully furnished and equipped loft in Vega de la Moraleja, it is rented and sold with the current lease contract. Very good profitability! Consult. Entrance floor: Living room with fitted kitchen and exit to the large terrace. First Floor: Bedroom with bathroom.It has a garage space.Urbanization with pool and 24 hour security.Heating by hot/cold air pump. We have many other similar properties that are not published in Idealista. Visit our real estate website.com Vega de la Moraleja is a residential area that integrates all kinds of high-rise houses such as apartments, penthouses, ground floors with gardens and lofts, and also semi-detached houses, within landscaped urbanizations with swimming pools, tennis courts, etc… Nearby there are numerous shopping areas and the best-known supermarkets, as well as good public transport bus communication that goes to Madrid (Plaza Castilla, Alcobendas and San Sebastián de los Reyes). In the surroundings we find numerous parks for walking, cycling and swings for children.",False,"{'typology': 'flat', 'subTypology': 'duplex'}",good,4487.0,https://www.idealista.com/inmueble/485125/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/79/e2/18/5341668.jpg,Calle Maria Curie,False,-3.6239814,Vega de la Moraleja,San Sebastián de los Reyes,2,duplex,False,nan
4,Madrid,200.0,True,False,"{'subtitle': 'Centro Urbano, San Sebastián de los Reyes', 'title': 'Terraced house in Calle de Hermenegildo Izquierdo'}",False,3,False,nan,False,56,BFP-V1156,es,nan,102605176,460000.0,40.5476886,False,nan,sale,nan,"In the heart of San Sebastián de los Reyes we present this beautiful house full of light ready to move into. Built in 2008, it is divided into 4 floors with the following distribution: On one side, the entrance leads down to the ground floor where there is a covered garage with space for one vehicle and a large meeting room with access to the elongated patio, perfect for barbecues. On the first floor we have the fantastic and bright kitchen, spacious, with a work and office area, as well as a toilet. Going up the stairs on the second floor is the living room and the master bedroom with a full bathroom with a shower. On the top floor, two attic bedrooms complete the rest area along with a complete bathroom with a bathtub that serves both. Fantastic qualities, wooden floors, built-in wardrobes in all rooms, smooth walls, air conditioning in the living room and bedrooms, natural gas heating.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,2300.0,https://www.idealista.com/inmueble/102605176/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cd/f6/70/1161055421.jpg,Calle de Hermenegildo Izquierdo,True,-3.6287078,Centro Urbano,San Sebastián de los Reyes,nan,chalet,False,nan
2,Madrid,125.0,False,False,"{'subtitle': 'Tempranales, San Sebastián de los Reyes', 'title': 'Flat'}",False,3,False,True,False,38,nan,es,True,103877166,574000.0,40.5573049,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"THIS BEAUTIFUL APARTMENT IS OFFERED in the best area of San Sebastián de los Reyes ""Tempranales"", in front of the Dehesa Boyal, close to public and private schools. 10 minutes from the Telefónica and BBVA business center. Very well connected by bus, metro and Renfe, with access to the Burgos highway, M30, M40 and the Colmenar Viejo highway. Impeccable home delivered in 2018, practically brand new. Enjoy excellent qualities and cutting-edge design. It has two terraces, one square in the living room of about 10 m2 and another 5 m2 clothesline with excellent views of the exterior and the urbanization and with the best orientation. When you visit it, it envelops you in a warm and pleasant atmosphere due to its light and distribution, it is very comfortable and the details make you feel at home. Ready to move into, the entrance hall leads to the kitchen, living room and bedroom distributor (differentiated areas). The beautiful kitchen with office and clothesline, living room with dining area and seating area as well as the 10 m2 terrace. The second area starts from the distributor with built-in wardrobes and leads you to the 3 bedrooms, all with built-in wardrobes. A bathroom that serves 2 of the 3 bedrooms. The master bedroom has a dressing room and en-suite bathroom. It has all the details in terms of excellent qualities: double glazed and folding windows, wooden floors, hot/cold air conditioning throughout the house, electric blinds, all throughout the house, etc. The price includes 2 parking spaces, a large storage room and a bicycle room. The Urbanization enjoys all the comforts of a young home, it is very spacious with differentiated common areas, a swimming pool for adults and children, a swing and play area for children, paddle tennis, a large gym and a common room. Surveillance 24 hours a day, 7 days a week. Don't miss the opportunity to visit this beautiful and practical home!",False,{'typology': 'flat'},good,4592.0,https://www.idealista.com/inmueble/103877166/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a7/5d/6c/1202965528.jpg,Tempranales,False,-3.6476129,Tempranales,San Sebastián de los Reyes,1,flat,False,nan
2,Madrid,114.0,True,False,"{'subtitle': 'Centro Urbano, San Sebastián de los Reyes', 'title': 'Flat in Calle Doctor Juan Bertoncini'}",False,3,False,True,False,41,BFP-V1154,es,True,102364617,275000.0,40.5496,False,nan,sale,nan,"Enjoying an unbeatable location in the town of San Sebastián de los Reyes, 400 meters from the Reyes Católicos metro station, with all the services in the immediate vicinity, food stores, school, institute... is this fantastic GROUND FLOOR of 114m2 completely renovated barely 5 years ago, with great qualities and with the following distribution: Entrance with a large built-in wardrobe leads to the separate dining room with air conditioning. To the left of the entrance is the fully furnished independent kitchen with electrical appliances. The apartment has 3 large bedrooms, the main one with a large built-in wardrobe and an en-suite bathroom with a shower and a window to the outside. A second bathroom also with a shower serves the other two rooms. Porcelain stoneware on the floor of the entire house except in the bathrooms, double-glazed tilt-and-turn windows, guardian sun with mosquito nets in the rooms, heating with individual Roca Maxi natural gas boiler, stucco-painted walls, smooth corridor, armored door. The price includes a large storage room in the same building.",False,{'typology': 'flat'},good,2412.0,https://www.idealista.com/inmueble/102364617/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/50/dc/1153241182.jpg,Calle Doctor Juan Bertoncini,True,-3.6208608,Centro Urbano,San Sebastián de los Reyes,bj,flat,False,nan
1,Madrid,80.0,True,False,"{'subtitle': 'Dehesa Vieja-Puente Cultural, San Sebastián de los Reyes', 'title': 'Flat in Calle de José Hierro'}",False,2,False,True,False,31,BFP-V1202,es,True,103273816,325000.0,40.5596711,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Located in the old cultural bridge pasture, one of the best areas of San Sebastián de los Reyes, 850 meters from the Infanta Sofía hospital and metro stop, with all services nearby, supermarkets, pharmacy and an extensive leisure offer with restaurants and shopping centers, we present this charming 2-bedroom apartment ready to move into. On the third floor of a 4-story building, built in 2008, completely exterior with a concierge, parking space and storage room. The hall leaves aside the functional kitchen equipped with appliances and with a terrace that the owners have closed for greater energy efficiency where the washing machine, dryer and storage shelves are located. The very bright living-dining room gives way to the sleeping area made up of two bedrooms, both with built-in wardrobes and a complete bathroom with a shower. At the back is a custom shoe cabinet to take advantage of every corner. Much of the house has been updated, therefore it has new wooden floors, double windows in all rooms, new radiators, a renovated bathroom in 2022 and an armored security door that was also changed last year. To these fantastic qualities we have to add a community boiler for hot water and heating that is combined with solar panels, which greatly reduces monthly energy costs. The price includes a parking space and a storage room, both in the same building, with a fantastic location right next to the elevators. We do not charge the buyer. Earring 西亚房产为您服务‼️ 想买房想贷款想投资 或者想卖房的朋友们 欢迎大家联系我们讲叙您的需求 我们为您量身打造一个方案帮您实现✔ 添加我们微信号: Bafre2004 关注更多房源 DO YOU NEED MORTGAGE? Feel free to contact us: FINANCING UP TO 100% We have our own financial department ARE YOU SELLING YOUR PROPERTY? With offices in Madrid and Beijing, BAFRE has an important portfolio of international clients and investors, especially Asian ones.We coordinate constant trips of Chinese clients to Madrid, and we help them in the process of obtaining the Gold Residence Visa.More than twelve years of experience in the sector.We value your property free of charge and offer legal and tax advisory services, in addition to having an after-sales department. (This advertisement is not binding, may contain errors, is shown for informational and non-contractual purposes.).",False,{'typology': 'flat'},good,4063.0,https://www.idealista.com/inmueble/103273816/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/34/52/62/1184074552.jpg,Calle de José Hierro,True,-3.618784,Dehesa Vieja-Puente Cultural,San Sebastián de los Reyes,3,flat,False,nan
1,Madrid,74.0,True,False,"{'subtitle': 'Centro Urbano, San Sebastián de los Reyes', 'title': 'Flat in Calle Cardenal Carranza'}",False,3,False,True,False,13,1/01/219,es,False,103844213,143000.0,40.5499249,False,nan,sale,nan,"This apartment for sale is a great opportunity to invest in a central area of San Sebastián de los Reyes. With a distribution of 74m², it has 3 bedrooms, 1 bathroom and 2 terraces. In addition, its excellent location in a quiet area allows you to have all kinds of services nearby, such as the Reyes Católicos metro stop (line 10) less than 10 minutes walk away and nearby bus stops. You will also find the Plaza Norte 2 shopping center less than a 7-minute walk away, supermarkets, schools, sports centers, and institutes nearby.. . Its south and west orientation allows you to enjoy great natural lighting. With a financing and guided tour option available, do not hesitate to contact us for financing advice. Don't miss this investment opportunity!",False,{'typology': 'flat'},renew,1932.0,https://www.idealista.com/inmueble/103844213/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fa/2a/24/1201955949.jpg,Calle Cardenal Carranza,False,-3.6290848,Centro Urbano,San Sebastián de los Reyes,2,flat,False,nan
1,Madrid,69.0,True,False,"{'subtitle': 'Centro Urbano, San Sebastián de los Reyes', 'title': 'Flat in Calle Real Vieja'}",False,3,False,True,False,34,BFP-V1211,es,False,103411946,197000.0,40.5445231,False,nan,sale,nan,"Located in the heart of San Sebastián de los Reyes, with an unbeatable location, just a few minutes walk from the metro and train stations, near the town hall and with all services nearby, we present this fantastic property. On the second floor of a 4-story building without an elevator is this charming and bright apartment, composed of 3 bedrooms, living/dining room, kitchen, full bathroom and terrace, ready to move into and with many possibilities for redistribution. if desired. The hall leads on one side to the functional kitchen, equipped with a refrigerator, ceramic hob, oven and microwave with access to the jewel of the home which is the terrace, which is a perfect size to enjoy with the arrival of good weather and where the washing machine is currently located. We go to the living room with air conditioning which is furnished as seen in the photos. A full bathroom with a bathtub serves the 3 bedrooms. Wooden floors, electric blue heat radiators, wired mains socket in all rooms. About the area and transportation: San Sebastián de los Reyes is a municipality and Spanish city in the Community of Madrid, located 18 kilometers north of Madrid. 7 It has a population of 91,083 inhabitants (INE 2022). Popularly known as Sanse, it has also been referred to as La Pamplona chica due to the running of the bulls during its festivals. It forms an urban unit with the adjacent town of Alcobendas.",False,{'typology': 'flat'},good,2855.0,https://www.idealista.com/inmueble/103411946/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2c/42/7b/1188702241.jpg,Calle Real Vieja,True,-3.6258932,Centro Urbano,San Sebastián de los Reyes,2,flat,False,nan
1,Madrid,83.0,True,False,"{'subtitle': 'Centro Urbano, San Sebastián de los Reyes', 'title': 'Flat in doctor juan bertoncini'}",True,3,False,True,False,29,4172,es,True,98088250,178410.0,40.5500486,False,nan,sale,nan,"Ground floor in the Center of San Sebastián de los Reyes! IT WILL COST YOU LESS THAN A RENT! We offer you this apartment of about 83 m2 built, located on the ground floor of the building with a mezzanine height. Building with elevator It has a living-dining room, an independent furnished kitchen, with a utility room, 2 bedrooms, 1 office and a complete bathroom. It also has a storage room of about 4m2 The house has built-in wardrobes and wooden floors in the bedrooms and living room, and stoneware in the kitchen and bathroom. Magnificent opportunity to live in the center of San Sebastián de os Reyes, a few minutes from the Town Hall, in a residential area equipped with all kinds of services that facilitate your day to day: educational and health centers, shops and supermarkets, banks, bars and restaurants etcIn addition, it enjoys good communications with the center of Madrid thanks to the metro, train and bus stops that exist in the area. Less than 10 minutes from the access to the A-1 motorway, a road that connects you to the center of Madrid in about 25 minutes. Call us and we will show you delighted. In addition, we can help you with financing, if you need it. This could be your home! ASH REAL ESTATE Your trust is our motivation.",False,{'typology': 'flat'},good,2150.0,https://www.idealista.com/inmueble/98088250/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a3/d1/4b/1154601646.jpg,doctor juan bertoncini,False,-3.6235979,Centro Urbano,San Sebastián de los Reyes,bj,flat,False,nan
2,Madrid,244.0,True,False,"{'subtitle': 'Tempranales, San Sebastián de los Reyes', 'title': 'Penthouse'}",True,3,False,True,False,37,W-02Q29L,es,True,101467207,799000.0,40.5576533,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Magnificent penthouse in Tempranales Engel & Völkers presents this wonderful luxury penthouse, in Tempranales, San Sebastián de los Reyes. It has 127 m² useful, and three beautiful terraces, distributed in different areas. Located within gated community.  The entrance hall leads to a spacious living room, where we have the living and dining area, with access to one of the terraces. The kitchen completely new and designed for maximum functionality. High cabinets, very spacious and bright. It has a full bathroom, with bathtub, and the second of them en suite. It has 3 bedrooms, the master bedroom has fitted wardrobes, spacious and very bright surface, bathroom en suite and direct access to one of the terraces. It consists of two more bedrooms, and a hallway. Fitted wardrobes and dresses throughout the house. Air conditioning by Airzone system, which regulates the temperature of each room. Underfloor heating and refreshing, covered with porcelain sheets with wood effect. Outdoor pool within the urbanization, paddle tennis court and children's play areas. Great qualities, functionality, comfort and pleasant environment for family enjoyment. It is located in the best area of Tempranales, the new green promenade in the north. The urbanization allows you to enjoy a quiet environment, next to the Dehesa Boyal Natural Park -a protected area that has become the authentic green lung of the municipality all the comforts: proximity to education, health care and a large shopping area. It is a strategic and privileged environment in San Sebastián de los Reyes, located 10 minutes from Madrid, very close to the Sports City of Valdelasfuentes, the Renfe station of the same name, the Metro L-10 and the access roads A-1, M-607, M-616 and M-603.",False,"{'typology': 'flat', 'subTypology': 'penthouse'}",good,3275.0,https://www.idealista.com/inmueble/101467207/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/65/41/5e/1186292869.jpg,Tempranales,False,-3.648166,Tempranales,San Sebastián de los Reyes,nan,penthouse,False,nan
1,Madrid,56.0,False,False,"{'subtitle': 'Centro Urbano, San Sebastián de los Reyes', 'title': 'Flat in Travesía pablo ortiz, 17'}",False,2,False,False,False,13,nan,es,False,103855010,119500.0,40.54907,True,nan,sale,nan,"Great investment opportunity in San Sebastián de los Reyes, Madrid. We present this pre-owned apartment for sale, located in the center of the city. It consists of 1 bedroom, fitted kitchen, living room and full bathroom. Its location is unbeatable, as it is located next to the metro and suburban stations, surrounded by shops and cultural centers. Despite being a ground floor without an elevator, its accessibility is comfortable and practical. Don't miss the opportunity to acquire this banking asset with a tenant. Contact us now and discover all the possibilities that this apartment has to offer you! 40% below the current real estate market in the area! , approximately 7% profitability.",False,{'typology': 'flat'},good,2134.0,https://www.idealista.com/inmueble/103855010/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/07/65/63/1202299701.jpg,"Travesía pablo ortiz, 17",False,-3.6296666,Centro Urbano,San Sebastián de los Reyes,1,flat,False,nan
1,Madrid,102.0,False,False,"{'subtitle': 'Centro Urbano, San Sebastián de los Reyes', 'title': 'Flat in Avenida de Colmenar Viejo no number'}",False,3,False,nan,False,1,5338-2025,es,False,99722810,120000.0,40.5458212,True,nan,sale,nan,"APARTMENT OCCUPIED BY PERSON WITHOUT FAIR TITLE THIS PROPERTY DUE TO ITS OCCUPATIONAL STATUS DOES NOT ALLOW VISITS IDEAL FOR INVESTORS Bright house of 102 m², according to Cadastre and 4 m² of common elements. The house consists of a living-dining room, three bedrooms, kitchen, bathroom and hall. (The distribution of the house is indicative and could not be verified). It is a 4th floor in a block in good condition. Very well connected by road (A-1) and public transport. Next to several bus stops and close to the Cercanías Renfe station. All types of services and infrastructure in the area such as shops, supermarkets, pharmacies, restaurants... NO COMMISSION.",False,{'typology': 'flat'},good,1176.0,https://www.idealista.com/inmueble/99722810/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/89/40/ea/1127505014.jpg,Avenida de Colmenar Viejo no number,False,-3.6299334,Centro Urbano,San Sebastián de los Reyes,4,flat,False,nan
1,Madrid,45.0,False,False,"{'subtitle': 'Centro Urbano, San Sebastián de los Reyes', 'title': 'Flat in Travesía pablo ortiz, 15'}",False,1,False,False,False,10,nan,es,False,103854899,79900.0,40.5491007,True,nan,sale,nan,"Great investment opportunity in San Sebastián de los Reyes, Madrid. We present this pre-owned apartment for sale, located in the center of the city. It consists of 1 bedroom, fitted kitchen, living room and full bathroom. Its location is unbeatable, as it is located next to the metro and suburban stations, surrounded by shops and cultural centers. Despite being a ground floor without an elevator, its accessibility is comfortable and practical. Don't miss the opportunity to acquire this banking asset with a tenant. Contact us now and discover all the possibilities that this apartment has to offer you! 40% below the current real estate market in the area! , approximately 7% profitability.",False,{'typology': 'flat'},good,1776.0,https://www.idealista.com/inmueble/103854899/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/97/51/e1/1202296593.jpg,"Travesía pablo ortiz, 15",False,-3.6291804,Centro Urbano,San Sebastián de los Reyes,bj,flat,False,nan
1,Madrid,80.0,False,False,"{'subtitle': 'Centro Urbano, San Sebastián de los Reyes', 'title': 'Flat in Travesía pablo ortiz, 19'}",False,1,False,True,False,13,nan,es,False,103855055,197900.0,40.549064,True,nan,sale,nan,"Information Great investment opportunity in San Sebastián de los Reyes, Madrid. We present this pre-owned apartment for sale, located in the center of the city. It consists of 1 bedroom, fitted kitchen, living room and full bathroom. Its location is unbeatable, as it is located next to the metro and suburban stations, surrounded by shops and cultural centers. Despite being a ground floor without an elevator, its accessibility is comfortable and practical. Don't miss the opportunity to acquire this banking asset with a tenant. Contact us now and discover all the possibilities that this apartment has to offer you! 40% below the current real estate market in the area! , approximately 7% profitability. Information.",False,{'typology': 'flat'},good,2474.0,https://www.idealista.com/inmueble/103855055/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b9/9d/96/1202301865.jpg,"Travesía pablo ortiz, 19",False,-3.6297025,Centro Urbano,San Sebastián de los Reyes,bj,flat,False,nan
2,Madrid,85.0,True,False,"{'subtitle': 'Vega de la Moraleja, San Sebastián de los Reyes', 'title': 'Flat in Paseo de Europa'}",False,2,False,True,False,31,nan,es,True,103826567,390000.0,40.5483041,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"NEW HOUSE INMOBILIARIA exclusively presents this wonderful recently built apartment in San Sebastian de los Reyes. First floor apartment with a wonderful and large terrace overlooking the urbanization, ideal for enjoying the good weather in a privileged space. It consists of 2 bedrooms, 2 bathrooms, living room with American-style kitchen, garage for a large car and motorcycle, storage room, swimming pool, event room, coworking room, swimming pool and concierge. Aerothermal, underfloor heating and ducts. BRAND NEW!",False,{'typology': 'flat'},good,4588.0,https://www.idealista.com/inmueble/103826567/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/df/ca/72/1201424292.jpg,Paseo de Europa,False,-3.6231872,Vega de la Moraleja,San Sebastián de los Reyes,1,flat,False,nan
3,Madrid,151.0,True,False,"{'subtitle': 'Rosa Luxemburgo, San Sebastián de los Reyes', 'title': 'House in Avenida de Aragón'}",False,4,False,nan,False,39,138915,es,nan,102801432,640000.0,40.5587458,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Call us and visit this house. Large house with a surface area of 151 m² and a plot of 225 m², where you can enjoy time outdoors, in San Sebastián de los Reyes, province of Madrid. The spaciousness of this house provides a family with children all the space they need. It has a spacious and bright living room, a fitted kitchen, absolutely independent from the rest of the rooms and equipped with appliances, four bedrooms, a complete bathroom and two functional toilets. In addition, the house has a terrace, to enjoy natural light throughout the room, a patio with many possibilities and built-in wardrobes, to optimize your storage space. The property is all exterior, with a private garden, where you will take advantage of the good weather. This house is located on an easily accessible road, it has a garage for two cars and a storage room, so you can take advantage of all the space in the house. Due to its west orientation, you will enjoy the sun in the afternoons, the time when the house is especially cozy. The house is sold unfurnished and in good condition so you can settle in as soon as possible. As for the qualities, this chalet has oil heating, air conditioning, aluminum exterior carpentry, parquet floors, which give a lot of warmth to the home, and stoneware floors, which are easy to maintain and make you feel safer in your home. , the main door is armored. This house is located in a quiet and well-connected area, very close to the metro stop, bus stop, train station and quick access via N1. For greater comfort, the house is very close to a medical center, a school and all the necessary services. h1o3u8s9e1l5l.",False,{'typology': 'chalet'},good,4238.0,https://www.idealista.com/inmueble/102801432/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/69/61/1b/1167747375.jpg,Avenida de Aragón,False,-3.632477,Rosa Luxemburgo,San Sebastián de los Reyes,nan,chalet,False,nan
1,Madrid,74.0,True,False,"{'subtitle': 'Centro Urbano, San Sebastián de los Reyes', 'title': 'Flat in Calle Doctor Juan Bertoncini'}",False,3,False,False,False,29,05233,es,True,103362198,178410.0,40.5503011,False,nan,sale,nan,"This home has a spacious living-dining room that will give you the perfect space to enjoy unforgettable moments in the company of your loved ones. In addition, the galleried kitchen will allow you to prepare delicious meals in total comfort. With 2 spacious rooms, you can rest and relax in a quiet and cozy environment. In addition, it has built-in wardrobes so you can organize your belongings in an orderly manner. The apartment also has 1 full bathroom. Built on an area of 74 m², it is second-hand, in good condition, and is located on the ground floor, which gives you easy access. The south and east orientation guarantees excellent natural lighting for much of the day. Don't miss this opportunity and turn this apartment into your new home. Contact us right now for more information!",False,{'typology': 'flat'},good,2411.0,https://www.idealista.com/inmueble/103362198/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/56/40/5f/1188484908.jpg,Calle Doctor Juan Bertoncini,False,-3.6223629,Centro Urbano,San Sebastián de los Reyes,bj,flat,False,nan
2,Madrid,204.0,True,False,"{'subtitle': 'Tempranales, San Sebastián de los Reyes', 'title': 'Flat in Bulevar picos de europa, 7'}",True,3,False,True,False,43,nan,es,True,103557716,760000.0,40.5607021,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"We do not charge the buyer, Exceptional home in a quiet and well-connected area. A pleasant environment, surrounded by parks and walks, with dream homes. Jardines de Tempranales is a commitment to comfort, functionality and detail, in an excellent location. The development is located in San Sebastián de los Reyes, 18 km north of Madrid. A municipality that is wonderfully connected to the capital, with an enviable natural environment and a determined commitment to quality of life. The Tempranales area is an ideal location for this concept of life where you can find all the comforts within your own development. An area of recent construction, surrounded by numerous parks and with pleasant walks, different equipment and good communications. Very close to schools, green areas and the main services. Nearby there is a bicycle path that will reach more than 30 km in length, and that connects the city with the surrounding area. Communications: Jardines de Tempranales is also located in a very well connected area, with a bus stop 1 minute walk away (line 158 Pinar de Chamartin - S. S. de los Reyes) (01), metro stations (Bautanal and Manuel de Falla) less than 15 minutes on foot (02), Valdelasfuentes commuter stations with their own parking less than 4 minutes by car (03) or the Alcobendas 5 minutes by car (04), and quick access by car to the A1 motorway exit that connects with the capital and nearby towns (05). Also in the surrounding area there is a bike lane (06) that runs through the municipality and gives access to neighboring areas. Please contact us by email.",False,{'typology': 'flat'},good,3725.0,https://www.idealista.com/inmueble/103557716/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d7/1d/88/1193278241.jpg,"Bulevar picos de europa, 7",False,-3.641999,Tempranales,San Sebastián de los Reyes,bj,flat,False,nan
1,Madrid,43.0,True,False,"{'subtitle': 'Pol. Industrial norte, San Sebastián de los Reyes', 'title': 'Studio apartment in Calle Fuerteventura, 9'}",True,0,False,True,False,22,NRT-2B-029,es,True,103661745,142500.0,40.5565488,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"ARGIS Nortalia, a new proposal for lofts and studios divided into four phases. It is located at calle FUERTEVENTURA 9, in San Sebastián de los Reyes, one of the fastest growing areas in the Community of Madrid. It has energy certification A, and more than 3.500 m2 of common areas with spacious interior and exterior layouts where you can enjoy life outdoors without leaving the residential area. They include: semi-Olympic pool and indoor semi-Olympic pool, multipurpose room, paddle tennis court, gym, coworking room and running track. The promotion is surrounded by all the necessary services: education centers, supermarkets, health centers, sports centers and leisure areas. Thanks to the excellent location, the distance from the center of Madrid is reduced to 15 minutes by car, 30 minutes by RENFE (train), 40 minutes by metro and 35 minutes by bus. Ask for more information about ARGIS Nortalia or request an appointment.",True,"{'typology': 'flat', 'subTypology': 'studio'}",newdevelopment,3314.0,https://www.idealista.com/obra-nueva/103661745/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/89/46/b9/949309211.jpg,"Calle Fuerteventura, 9",False,-3.621257,Pol. Industrial norte,San Sebastián de los Reyes,bj,studio,False,nan
