labels,topPlus,suggestedTexts,province,status,hasVideo,thumbnail,size,priceByArea,has3DTour,numPhotos,showAddress,municipality,country,hasLift,longitude,detailedType,hasPlan,newDevelopment,propertyType,rooms,topNewDevelopment,address,propertyCode,externalReference,newDevelopmentFinished,price,floor,operation,url,exterior,description,parkingSpace,has360,latitude,hasStaging,bathrooms
"[{'name': 'villaType', 'text': 'Villa'}]",False,{'title': 'Detached house'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3e/6b/71/1198778591.jpg,1440.0,618.0,False,180,False,Cadalso de los Vidrios,es,nan,-4.4439163,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False,False,chalet,7,False,Cadalso de los Vidrios,103741353,Chalet Lujo Cadalso 21.5 hectáreas,nan,890000.0,nan,sale,https://www.idealista.com/inmueble/103741353/,nan,"FULL VIDEO IN ADDITIONAL LINK ** 360 VIRTUAL TOUR AVAILABLE ** Rustic property of 21.5 hectares with a beautiful 525m² Alpine-style luxury chalet 50 minutes from Plaza de España, surrounded by nature, surrounded by forests.It has a stream with its own reservoir with a waterfall, an indoor swimming pool, a paddle tennis court, stables, sheds for animals and storage, its own well, mains electricity, etc. The farm is completely fenced and with good access from the road. Excellent qualities and state of conservation, since the use of the property has always been as a habitual residence. Located in a protected area of the Natura 2000 Network in the Special Protection Area for Birds called “CUENCAS DE LOS RÍOS ALBERCHE Y COFIO” / SPA “ENCINARES DEL RÍO ALBERCHE AND RÍO COFIO”, incredible environment, surrounded by nature, full of forests. and native fauna, where no one will be able to build nearby or take away the incredible views.Explaining the feeling experienced in this property is difficult to describe in words. 1440m² built in various buildings.Main area of 525m, 40m² swimming pool with telescopic cover, Paddle tennis court, 1 stone house with fireplace at the top of the property with views of the mountains, 1 wooden cabin in a tree, 500m² warehouse and 2 floors, another warehouse of 250m², another 110 m², and several more buildings of around 50m² each. The roof of the main building is made of gabled Segovian slate with attic windows.The floors and doors of the bedrooms and living-dining room are made of pine wood, with solid medieval-style doors, the same material is the access staircase to the 1st floor and its balustrade railing, the attic is carpeted, and the rest of the rooms They are paved with stoneware tiles of various shapes and colors. The Main House has 4 floors. SEMI-BASEMENT FLOOR 190m² approx. 50m² Games Room with billiards, table football, chess table, sofas and more, 1 cellar, 1 50m² garage, workshop, machine room and storage room. GROUND FLOOR 160m² approx. 2 living rooms with fireplaces, large kitchen with serving hatch to the living-dining room, 2 bedrooms sharing a full bathroom, incredible medieval hall, 200m² in 3 terraces (100m², 50m² and 50m²), plus the rear area with pergola and gazebo, tool shed and tools, bird and reptile cage, doghouse, etc.In the rear garden there is a small barbecue with a classic oven inside a granite stone building in masonry and a wooden and slate roof, it is independent of the house and has a bronze bell for possible notices within the property. FIRST FLOOR approx. 80m²: 2 very large bedrooms with their respective large en-suite bathrooms and 2 balconies overlooking the garden, another room that serves as an office and a beautiful wooden balcony with access from the hall via a wooden balustrade staircase. ATTIC 50m² approx: 2 attic rooms, carpeted and completely covered in wood (Valsaín pine - Segovia), with an insulating chamber on the ceiling, sharing a toilet, and a hall with a built-in wardrobe. All rooms on all floors have exterior windows, including those in the basement, with classic wrought iron grating. The energy comes from the electric company's grid.The water from the well that supplies the farm is fine and of high quality, and is not lacking throughout the year.It is stored in the closed 40,000 liter tank.It also has a diesel heating system. The terraces are south facing with beautiful views of the mountains from all rooms and living rooms, and in the north there is a large garden with limited stone flower beds and gazebos paved with Segovian slate. Firm offers will be carefully studied after the in-person visit to the property.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3006068,False,4
nan,False,{'title': 'Estate'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1e/31/6d/1198774334.jpg,1440.0,618.0,False,180,False,Cadalso de los Vidrios,es,nan,-4.4423469,"{'typology': 'countryHouse', 'subTypology': 'countryHouse'}",False,False,countryHouse,7,False,Cadalso de los Vidrios,103741283,Finca Cadalso 21.5 hectáreas,nan,890000.0,nan,sale,https://www.idealista.com/inmueble/103741283/,nan,"FULL VIDEO IN ADDITIONAL LINK ** 360 VIRTUAL TOUR AVAILABLE ** Rustic property of 21.5 hectares with a beautiful 525m² Alpine-style luxury chalet 50 minutes from Plaza de España, surrounded by nature, surrounded by forests.It has a stream with its own lake with a waterfall, an indoor pool, paddle tennis court, stables, sheds for animals and storage, its own well, mains electricity, etc. The farm is completely fenced and with good access from the road. Excellent qualities and state of conservation, since the use of the property has always been as a habitual residence. Located in a protected area of the Natura 2000 Network in the Special Protection Area for Birds called “CUENCAS DE LOS RÍOS ALBERCHE Y COFIO” / SPA “ENCINARES DEL RÍO ALBERCHE AND RÍO COFIO”, incredible environment, surrounded by nature, full of forests. and native fauna, where no one will be able to build nearby or take away the incredible views.Explaining the feeling experienced in this property is difficult to describe in words. 1440m² built in various buildings.Main area of 525m, 40m² swimming pool with telescopic cover, Paddle tennis court, 1 stone house with fireplace at the top of the property with views of the mountains, 1 wooden cabin in a tree, 500m² warehouse and 2 floors, another warehouse of 250m², another 110 m², and several more buildings of around 50m² each. The roof of the main building is made of gabled Segovian slate with attic windows.The floors and doors of the bedrooms and living-dining room are made of pine wood, with solid medieval-style doors, the same material is the access staircase to the 1st floor and its balustrade railing, the attic is carpeted, and the rest of the rooms They are paved with stoneware tiles of various shapes and colors. The Main House has 4 floors. SEMI-BASEMENT FLOOR 190m² approx. 50m² Games Room with billiards, table football, chess table, sofas and more, 1 cellar, 1 50m² garage, workshop, machine room and storage room. GROUND FLOOR 160m² approx. 2 living rooms with fireplaces, large kitchen with serving hatch to the living-dining room, 2 bedrooms sharing a full bathroom, incredible medieval hall, 200m² in 3 terraces (100m², 50m² and 50m²), plus the rear area with pergola and gazebo, tool shed and tools, bird and reptile cage, doghouse, etc.In the rear garden there is a small barbecue with a classic oven inside a granite stone building in masonry and a wooden and slate roof, it is independent of the house and has a bronze bell for possible notices within the property. FIRST FLOOR approx. 80m²: 2 very large bedrooms with their respective large en-suite bathrooms and 2 balconies overlooking the garden, another room that serves as an office and a beautiful wooden balcony with access from the hall via a wooden balustrade staircase. ATTIC 50m² approx: 2 attic rooms, carpeted and completely covered in wood (Valsaín pine - Segovia), with an insulating chamber on the ceiling, sharing a toilet, and a hall with a built-in wardrobe. All rooms on all floors have exterior windows, including those in the basement, with classic wrought iron grating. The energy comes from the electric company's grid.The water from the well that supplies the farm is fine and of high quality, and is not lacking throughout the year.It is stored in the closed 40,000 liter tank.It also has a diesel heating system. The terraces are south facing with beautiful views of the mountains from all rooms and living rooms, and in the north there is a large garden with limited stone flower beds and gazebos paved with Segovian slate. Firm offers will be carefully studied after the in-person visit to the property.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3022724,False,4
nan,False,{'title': 'Flat in Ronda de Madrid'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cd/4e/d7/1187205060.jpg,98.0,765.0,False,9,False,Cadalso de los Vidrios,es,False,-4.4412867,{'typology': 'flat'},False,False,flat,3,False,Ronda de Madrid,103365071,05242,nan,75000.0,2,sale,https://www.idealista.com/inmueble/103365071/,True,"Apartment for sale in Cadalso de los Vidrios, Madrid. It consists of 3 bedrooms and 1 full bathroom. It has 3 built-in wardrobes for optimal storage. Enjoy a 4m² terrace with views and excellent natural lighting. The exterior carpentry is made of aluminum. It is located on the second floor of a building without elevator, built in 1992. With a useful area of 74.39m² and a constructed area of 98.47m², the apartment is sold furnished and the kitchen is independent and furnished. It has multiple connections and access to roads and public transport. In addition, it has nearby services such as supermarkets, banks, pharmacies and shops. The sale price is €75,000. F energy certification, with an energy consumption of 320.80 kWh/m² year and CO2 emissions of 67.20 kgCO2/m² year.",nan,False,40.3012263,False,1
nan,False,{'title': 'House'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/76/33/6a/1140682588.jpg,189.0,1323.0,False,61,False,Cadalso de los Vidrios,es,nan,-4.4419389,{'typology': 'chalet'},True,False,chalet,4,False,Cadalso de los Vidrios,101994882,XAL_321,nan,250000.0,nan,sale,https://www.idealista.com/inmueble/101994882/,nan,"Single-family home with a plot of 1,000 meters. Construction pool. The property is distributed in: First floor: 4 large bedrooms with built-in, spacious and lined wardrobes. 2 full bathrooms, with bathtubs. Both with large windows and radiator. Separate living room with air conditioning, with access to the backyard. Large kitchen furnished with fully equipped furniture with door to the front and rear porch and window enabled for direct communication with the living room. Diesel heating with a 1,000 L tank and a semi-new boiler with aluminum radiators, hot and cold air conditioning in the living room. Large porch to be able to live outside with access to the entrance of the house. Aluminum and double glazed windows, tile floors and oak doors. DIAFANA ground floor: Boiler room and storage room, with the possibility of making a home. POSSIBILITY OF MAKING TWO MORE FLOORS OF HOUSING. The chalet has direct access to the front plot which is paved and has an independent space of artificial grass, it has a front porch which has an awning, with light sockets, irrigation and a TV antenna. Cantilevered saltwater pool, with a purification room with direct and flat access, chill-out area with pergola and awning, and also has a printed concrete paved part to enjoy the outdoors. Swimming pool surrounded by balustrade and paved. Plot is well prepared, ready to move into, paved with all the comforts to enjoy outside. The plot has several fruit trees distributed throughout the surface. The lower part of the plot has an orchard and fruit trees. Unbeatable visits, location just 1 hour from Madrid. We look for the best financing with very good conditions at a fixed and mixed rate so that you have complete security and peace of mind in your mortgage and always with the best option that we can get you. Don't hesitate and call us, we are waiting for your call. From our REAL ESTATE COMPANY we offer you the maximum facilities to get your dream property. We look for and advise you on the best financing. See for yourself CALL US.",nan,False,40.3004273,False,2
nan,False,{'title': 'Detached house'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c4/33/0d/1170581463.jpg,275.0,1087.0,False,50,False,Cadalso de los Vidrios,es,nan,-4.4325807,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False,False,chalet,6,False,Cadalso de los Vidrios,102883903,RP3112023119705,nan,299000.0,nan,sale,https://www.idealista.com/inmueble/102883903/,nan,"REDPISO MADRID SUROESTE offers you for sale a splendid independent villa located in Cadalso de los Vidrios, municipality of the Sierra Oeste of Madrid. Located on a 560m² plot, this 275m² chalet is spread over three comfortable floors. On the main floor we find a large living room with fireplace, two bedrooms, a bathroom and kitchen with access to a backyard and barbecue area. On the upper floor, light floods the four existing bedrooms along with their two bathrooms. The large 20m² master bedroom consists of a bathroom (en suite), office and has access to a spacious and beautiful private terrace. On the third floor, a splendid attic with space for another bedroom and a bathroom, contemplates multiple possibilities of use. All bedrooms are equipped with built-in wardrobes. Heating using a diesel boiler makes up its air conditioning system. Garden with fantastic pool. Housing with enormous potential. Its magnificent location allows quick access to both its urban center and the capital. A quiet and familiar place where you will have everything you need at your fingertips The town of Cadalso de los Vidrios is located about 80km away. from Madrid. In a natural environment that combines olive trees and vineyards in a landscape of abundant tree vegetation complete with pines and oaks. Town with several assets of cultural interest such as the Palace of Villena and its gardens, the Church of Our Lady of the Assumption, Fuente de los Álamos.. . In the surroundings of Cadalso de los Vidrios, you can also find interesting and varied routes for hiking. Not far away is the San Juan Reservoir and the Iruelas Valley, on the banks of the Burguillo Reservoir. Cadalso de los Vidrios is reached by road: N-V until connecting with the M-507. Secondary road: N-V, exit San José de Valderas, to take the C-501 until connecting with one of the following: the M-541 at the height of Pelayos de la Presa, the N-403 at the height of San Martín de Valdeiglesias until connecting with the M-542 or directly by the M-542 past San Martín de Valdeiglesias. By public transport: Bus lines 545 and 546 from the Príncipe Pio bus station in Madrid. Do not hesitate to contact us for more information or to arrange a visit to see the home!",nan,False,40.3049058,False,4
nan,False,{'title': 'Flat'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/40/78/62/1184098173.jpg,107.0,794.0,False,27,False,Cadalso de los Vidrios,es,False,-4.4402082,{'typology': 'flat'},False,False,flat,3,False,Cadalso de los Vidrios,103274433,RP3112023121023,nan,85000.0,2,sale,https://www.idealista.com/inmueble/103274433/,True,"REDPISO MADRID SUROESTE offers you housing for sale in Cadalso de los Vidrios, municipality of the Sierra Oeste of Madrid. Very bright exterior 2nd floor with a constructed area of 107m² distributed in living room, kitchen, three bedrooms (master with large built-in wardrobe) and a bathroom. It has a wonderful terrace with access from the living room and kitchen. Housing to enter to live. Equipped with individual heating. The floors are stoneware. Excellent location, very close to the urban center, where you will find all the services necessary for daily life (supermarkets, shops, health centers and other establishments). A residential place where you will have everything you need at your fingertips. The town of Cadalso de los Vidrios is located about 80km away. from Madrid. In a natural environment that combines olive trees and vineyards in a landscape of abundant tree vegetation complete with pines and oaks. Town with several assets of cultural interest such as the Palace of Villena and its gardens, the Church of Our Lady of the Assumption, Fuente de los Álamos.. . In the surroundings of Cadalso de los Vidrios, you can also find interesting and varied routes for hiking. Not far away is the San Juan Reservoir and the Iruelas Valley, on the banks of the Burguillo Reservoir. Cadalso de los Vidrios is reached by road: N-V until connecting with the M-507. Secondary road: N-V, exit San José de Valderas, to take the C-501 until connecting with one of the following: the M-541 at Pelayos de la Presa, the N-403 at San Martín de Valdeiglesias until connecting with the M-542 or directly along the M-542 past San Martín de Valdeiglesias. By public transport: Bus lines 545 and 546 from the Príncipe Pio bus station in Madrid. Do not hesitate to contact us for more information or to arrange a visit to see the home!",nan,False,40.2982402,False,1
nan,False,{'title': 'Detached house in Calle Manzano'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/8c/7c/899923525.jpg,186.0,806.0,False,22,False,Cadalso de los Vidrios,es,nan,-4.4491338,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False,False,chalet,4,False,Calle MANZANO,94857868,CHALET MANZANO,nan,150000.0,nan,sale,https://www.idealista.com/inmueble/94857868/,nan,"Detached villa of 186 m2 on a plot of 274 m2. El Bosque Urbanization area with maximum tranquility. Close to sports facilities and educational area. 5 minutes from the urban center. Very good communication with Madrid Capital. It consists of living room, kitchen, 2 bathrooms, 4 bedrooms and a large garage. 2 terraces. Distributed in 2 heights. Plot with barbecue. Bars on all the windows. Propane heating, wood burning fireplace and air conditioning. Unbeatable location surrounded by nature in the Sierra Oeste de Madrid. Great opportunity!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3032859,False,2
nan,False,{'title': 'Detached house in Avenida del Hornazo'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b2/7f/1c/1170433967.jpg,287.0,1042.0,False,81,False,Cadalso de los Vidrios,es,nan,-4.4352583,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False,False,chalet,4,False,Avenida del Hornazo,102879349,0571,nan,299000.0,nan,sale,https://www.idealista.com/inmueble/102879349/,nan,"Magnificent Villa with spectacular views, in a wonderful natural enclave!. It is an independent home with a private garden, barbecue, saltwater pool, and several terraces around the house to enjoy the sunrises and sunsets... On the ground floor, large living room with fireplace, terraces, bathroom, kitchen with dining room, furnished with wooden furniture with granite countertops and central island type solid wood bar, equipped with top quality appliances, double refrigerator. door, oven, ceramic hob, extractor hood, etc... , and a double room... On the first floor, 3 large bedrooms with lined and dressed built-in wardrobes, the main one measuring 28 m2, with a fantastic dressing room and bathroom with Jacuzzi, plus another bathroom, all rooms are spacious... Top quality materials, terracotta floors on the ground floor and wooden floors on the first floor, double glazed PVC enclosures, solid wood doors, armored main door, etc...","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3015496,False,3
nan,False,{'title': 'Detached house'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/da/7a/de/1158441585.jpg,350.0,714.0,False,28,False,Cadalso de los Vidrios,es,nan,-4.4492838,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False,False,chalet,7,False,Cadalso de los Vidrios,102523490,CAD2023MOR,nan,250000.0,nan,sale,https://www.idealista.com/inmueble/102523490/,nan,"GRUPO HOGARES - Real estate agency in San Martín de Valdeiglesias, San Martín de Valdeiglesias area - Pelayos de la Presa, sells: This property is exclusive so you can buy with security and peace of mind. Real estate agency registered in the RAIN of the Community of Madrid. No. 000181/18. Detached villa distributed over two floors of 175m2 each and a 690m2 plot. , diesel heating, and hot water heater, the house is divided into: LOW LEVEL; It has two bedrooms, a full bathroom, a large living room with access to the upper part of the house, a kitchen, a boiler room, a full kitchen and direct access to the garage. UPPER FLOOR: Entrance hall, a large balcony with great views that surrounds practically the entire house, full kitchen, five bedrooms with built-in wardrobes, one of them with an en-suite bathroom and an additional full bathroom Located in Cadalso de los Vidrios, 80 km from Madrid on the M-501 and 10 minutes from San Martin de Valdeiglesias, this town has all the services, such as supermarkets (Open Sundays included), pharmacies, restaurants.. . It should be noted that Pelayos de la Presa and San Martin de Valdeiglesias have a swamp and beach with the possibility of carrying out all types of outdoor activities. "". You can visit us at our office at Avda. of Madrid Nº9 of San Martin de Valdeiglesias (Madrid) we will inform you of all the homes we have. Benefit from our working method! We manage the sale of your home, we chain all the terms, contracts, documentation for public deed, mortgage processing. Contact us without obligation. 100% MORTGAGES EURIBOR FROM 0.70 FREE FINANCING STUDY CONSULT US AND ARRANGE YOUR VISIT.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3057155,False,3
nan,False,{'title': 'Detached house'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/82/49/44/1182895260.jpg,222.0,761.0,False,50,False,Cadalso de los Vidrios,es,nan,-4.4370099,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False,False,chalet,3,False,Cadalso de los Vidrios,103237845,RP3112023120917,nan,169000.0,nan,sale,https://www.idealista.com/inmueble/103237845/,nan,"REDPISO MADRID SUROESTE offers you a fantastic independent villa for sale. NEGOTIABLE PRICE! located in the municipality of Cadalso de los Vidrios. Constructed area of 222m² on a plot of approximately 309m². The house is distributed over two comfortable floors: On the ground floor we find a 111m² warehouse with a garage with capacity for several cars, a bathroom, a storage room and a boiler with a diesel tank, which is the air conditioning system that makes up the house. In addition, this plant has a great garden area. The first floor has a spectacular porch, living room with fireplace, kitchen with terrace, a bathroom with a shower and three large bedrooms. The house is equipped with ducted air conditioning. Housing to move into with access for people with reduced mobility as it has stairs. Its magnificent location allows quick access to both the urban center and the capital. A quiet and familiar place where you will have everything you need at your fingertips. The town of Cadalso de los Vidrios is located about 80km away. from Madrid. In a natural environment that combines olive trees and vineyards in a landscape of abundant tree vegetation complete with pines and oaks. Town with several assets of cultural interest such as the Palace of Villena and its gardens, the Church of Our Lady of the Assumption, Fuente de los Álamos.. . In the surroundings of Cadalso de los Vidrios, you can also find interesting and varied routes for hiking. Not far away is the San Juan Reservoir and the Iruelas Valley, on the banks of the Burguillo Reservoir. Cadalso de los Vidrios is reached by road: N-V until connecting with the M-507. Secondary road: N-V, exit San José de Valderas, to take the C-501 until connecting with one of the following: the M-541 at Pelayos de la Presa, the N-403 at San Martín de Valdeiglesias until connecting with the M-542 or directly along the M-542 past San Martín de Valdeiglesias. By public transport: Bus lines 545 and 546 from the Príncipe Pio bus station in Madrid. Do not hesitate to contact us for more information or to arrange a visit to see the home!",nan,False,40.3029427,False,2
nan,False,{'title': 'Detached house in Calle Coruña'},Madrid,renew,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/44/e1/e4/1198580819.jpg,960.0,549.0,False,1,False,Cadalso de los Vidrios,es,nan,-4.4631685,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False,False,chalet,19,False,Calle Coruña,103735676,SRMADRID13,nan,527300.0,nan,sale,https://www.idealista.com/inmueble/103735676/,nan,"For sale promotion of work stopped on Calle Coruña, Cadalso de los Vidrios, Madrid region. Excellent opportunity to acquire this wonderful 960m2 unfinished development which is located in a location with wonderful views of the forests. REF. CADASTRAL: 5838401UK7653N REQUEST MORE INFORMATION WITHOUT OBLIGATION!",nan,False,40.3122414,False,19
nan,False,{'title': 'Flat in Ronda De Madrid'},Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/90/c7/3a/1017439375.jpg,75.0,1000.0,False,10,False,Cadalso de los Vidrios,es,False,-4.4414601,{'typology': 'flat'},False,False,flat,3,False,Ronda DE MADRID,98594188,11196,nan,75000.0,2,sale,https://www.idealista.com/inmueble/98594188/,True,"Negotiable price 100% FINANCING!. WITHOUT AGENCY COMMISSION and WITHOUT PROVIDING GUARANTEES! WITHOUT entry, ONLY with your payroll and CONTRIBUTING the WRITING expenses! Gallows of glasses. Spacious 98 m2 apartment, ready to move into. It has 3 bedrooms with fitted wardrobes, bathroom, living room with access to terrace, fitted kitchen, wooden floor and stoneware, aluminum windows. WE DO NOT CHARGE COMMISSION, NEITHER for the SALE of the HOUSING NOR for the PROCESSING of the LOAN!",nan,False,40.2996345,False,1
nan,False,"{'title': 'Terraced house in Hornabajo, 29'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b7/09/fa/1156587678.jpg,105.0,648.0,False,12,True,Cadalso de los Vidrios,es,nan,-4.4419363,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",False,False,chalet,3,False,"HORNABAJO, 29",101594076,nan,nan,68000.0,nan,sale,https://www.idealista.com/inmueble/101594076/,nan,"garsierra. Great offer of townhouse on the glass scaffold. Located on Hornabajo Street, it has an area of 105 m2.",nan,False,40.2996009,False,3
nan,False,{'title': 'Detached house'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9a/a4/94/1200067335.jpg,160.0,938.0,False,37,False,Cadalso de los Vidrios,es,nan,-4.4461148,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False,False,chalet,5,False,Cadalso de los Vidrios,101245238,0100351,nan,150000.0,nan,sale,https://www.idealista.com/inmueble/101245238/,nan,"103-MAIN DELEGATION. _Single-family semi-detached house of 151 m2, developed on three floors, distributed on an entrance floor with hall and access to the garage, living-dining room, separate furnished kitchen and a bathroom on the first floor with three bedrooms with built-in wardrobes, two bathrooms and a terrace on the second floor with a large terrace of 22.76 m2. The home has the exclusive use of the patio/garden area to which it has access at the back of the house.",nan,False,40.3032261,False,3
nan,False,{'title': 'Detached house'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/83/a2/35/1200066576.jpg,160.0,938.0,False,37,False,Cadalso de los Vidrios,es,nan,-4.4475144,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False,False,chalet,5,False,Cadalso de los Vidrios,101156711,0100317,nan,150000.0,nan,sale,https://www.idealista.com/inmueble/101156711/,nan,"103-MAIN DELEGATION. _Single-family semi-detached house of 151 m2, developed on three floors, distributed on an entrance floor with hall and access to the garage, living-dining room, separate furnished kitchen and a bathroom on the first floor with three bedrooms with built-in wardrobes, two bathrooms and a terrace on the second floor with a large terrace of 22.76 m2. The home has the exclusive use of the patio/garden area to which it has access at the back of the house.",nan,False,40.3035723,False,3
nan,False,{'title': 'Terraced house'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/40/5c/5e/1191586811.jpg,177.0,847.0,False,6,False,Cadalso de los Vidrios,es,nan,-4.4473852,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",True,False,chalet,3,False,Cadalso de los Vidrios,96589594,9307463,nan,150000.0,nan,sale,https://www.idealista.com/inmueble/96589594/,nan,"Single-family semi-detached house of 151 m2 useful, developed on three floors, distributed on the entrance floor with a hall and access to the garage, living-dining room, separate fitted kitchen and a bathroom on the first floor with three bedrooms with fitted wardrobes, two bathrooms and a terrace on the second floor with a large terrace of 22.76 m2. The house has the exclusive use of the patio/garden area to which it has access at the back of the house. Do some of the properties marketed through ABANCA INMOBILIARIA have various security measures installed, such as alarms, security doors, etc? , which are not part of the sale offer and therefore, will not be transferred together with the property, and will be removed prior to the formalization of the deed of sale.",nan,False,40.3029263,False,3
nan,False,{'title': 'Terraced house'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b0/84/d3/1191586805.jpg,209.0,718.0,False,6,False,Cadalso de los Vidrios,es,nan,-4.4443771,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",True,False,chalet,3,False,Cadalso de los Vidrios,96745299,9307462,nan,150000.0,nan,sale,https://www.idealista.com/inmueble/96745299/,nan,"Single-family semi-detached house of 174.32 m2 useful, developed in four heights, distributed in the basement with a rough diaphanous space, ground floor with garage with access to the house, living-dining room with access to a patio of 166 m2, independent fitted kitchen and a bathroom on the first floor with three bedrooms (the main one with a dressing room) and two bathrooms (one of them en suite) on the second floor with two rooms without defined use. Stoneware floors, individual hot water by electric thermos. Do some of the properties marketed through ABANCA INMOBILIARIA have various security measures installed, such as alarms, security doors, etc? , which are not part of the sale offer and therefore, will not be transferred together with the property, and will be removed prior to the formalization of the deed of sale.",nan,False,40.3016514,False,3
nan,False,{'title': 'Estate'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0b/ef/4c/1191159872.jpg,157.0,1424.0,False,44,False,Cadalso de los Vidrios,es,nan,-4.4157198,"{'typology': 'countryHouse', 'subTypology': 'countryHouse'}",False,False,countryHouse,3,False,Cadalso de los Vidrios,103490910,1959,nan,223630.0,nan,sale,https://www.idealista.com/inmueble/103490910/,nan,"R-1959 5000m2 OF RUSTIC LAND WITH URBAN HOUSING AND WELL. This beautiful farm located in the municipality of Cadalso de los Vilas, 3 km from the town and bus stop to Príncipe Pío 200m from the farm, entrance from the road and with easy access. We have more than 4,900m2 of land to enjoy nature, surrounded by fruit trees, oaks and a stream. It also has an urban house built in 1990 and deeded of 150m2 useful distributed over 2 floors and as follows; Low level; 104m2 has a fitted kitchen and fireplace, living room with wood stove, 2 full bathrooms with bathtub and 3 bedrooms. Top floor; Great 50m2 loft with independent entrance, open concept living room, kitchen and bedroom and full bathroom with bathtub in addition to the spectacular 70m2 open terrace with incredible views. As for the qualities of the property, it has white aluminum windows with climalit glass, bars throughout the house, PVC blinds, ceramic floors and laminate flooring, gas heater, pre-installation of radiators, smooth paint and a good Wi-Fi signal. Also, let's not forget that the farm has solar panels, a mill, a well and a 10,000L water tank. What are you waiting for? call and inform yourself. Let's Take The First Step Together Towards The House Of Your Dreams.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.2931582,False,3
