bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,propertyCode,price,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,newDevelopmentFinished,thumbnail,address,has3DTour,longitude,district,municipality,floor,propertyType,topPlus,highlight
1,Madrid,63.0,False,False,"{'subtitle': 'San Isidro, Getafe', 'title': 'Flat in Calle Ciempozuelos'}",False,2,False,False,False,24,nan,es,False,103870860,125000.0,40.3005173,False,nan,sale,nan,"Black House Real Estate offers you an apartment for sale in Getafe, Barrio de San Isidro, you will find this charming apartment on the interior ground floor. With an area of 60 square meters, it has 2 bedrooms, a cozy living room and a large kitchen, a bathroom and patio (use and enjoyment). In addition, it has a hallway-distributor and electric heating. The property is in good condition and is ready to move into. Its location is excellent, with proximity to recreational services and good communication thanks to several nearby bus lines. In addition, it is located a short distance from the Alonso de Mendoza metro (Line 12). This apartment is ideal for those looking for comfort and practicality, although it is important to keep in mind that it is located on the ground floor and does not have an elevator. Do not miss the opportunity to visit it!",False,{'typology': 'flat'},good,1984.0,https://www.idealista.com/inmueble/103870860/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/60/9f/fc/1202752034.jpg,Calle Ciempozuelos,False,-3.7338232,San Isidro,Getafe,bj,flat,False,nan
1,Madrid,59.0,False,False,"{'subtitle': 'Universidad, Getafe', 'title': 'Flat in Calle Nardo, 7'}",False,3,False,True,False,2,DGT324,es,False,103871397,85000.0,40.3168217,True,nan,sale,nan,"YEAH! REAL ESTATE HOUSE 买房， 卖房，就找欧乘房产！ The home is involved in a legal compensation process for the eviction stay. Under this agreement, a payment of 350 euros per month will be made as compensation, UNTIL THE END OF THE YEAR 2024. Apartment in Calle Nardo 7, 3ºC, Getafe. PROPERTY DESCRIPTION: APARTMENT in Getafe, in the Juan de la Cierva area, with 3 double BEDROOMS, BATHROOM, KITCHEN, LIVING ROOM. HOUSING QUALITIES: Tile floors, wooden doors, air conditioning. LOCATION: In the surrounding area there are a variety of commercial and public services, the closest Metro station is Juan de la Cierva. To request more information our Parla office, Calle Real 2, TEL: SALES MANAGER: Elena, TEL:.",False,{'typology': 'flat'},good,1441.0,https://www.idealista.com/inmueble/103871397/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e9/44/7c/1202819379.jpg,"Calle Nardo, 7",False,-3.7236169,Universidad,Getafe,3,flat,False,nan
2,Madrid,120.0,False,False,"{'subtitle': 'El Bercial, Getafe', 'title': 'Flat'}",False,4,False,True,False,24,RP1422024123139,es,True,103875029,349900.0,40.3194259,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Magnificent home with terrace in El Bercial! Housing located on the first floor of the property, it consists of 120m2 built and 96m useful divided as follows: -Large independent living room with access to a 6m2 terrace -4 bedrooms with built-in wardrobes. -2 bathrooms, one with a bathtub and the other with a shower tray. -Furnished and equipped kitchen with covered clothesline access. -2 parking spaces. -Storage room. HOUSING CHARACTERISTICS: -Platform floors. -Smooth walls. -Oak interior carpentry. -Natural gas heating. -Air conditioning with hot/cold pump in the living room. -Tilt-and-turn windows. -Security door. -Children's area. The area offers numerous very large parks, the new area of Getafe, has shopping centers such as El Corte Inglés EL BERCIAL. METRO SUR and RENFE. Direct access to M-45, M-40 M-50, A-42. Call us to visit it without obligation. * THIS PRICE DOES NOT INCLUDE REAL ESTATE INTERMEDIATION FEES, NOR SALES EXPENSES*.",False,{'typology': 'flat'},good,2916.0,https://www.idealista.com/inmueble/103875029/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6c/fc/e2/1202889210.jpg,El Bercial,False,-3.7391927,El Bercial,Getafe,1,flat,False,nan
2,Madrid,120.0,False,False,"{'subtitle': 'El Bercial, Getafe', 'title': 'Flat'}",False,3,False,True,False,28,RP1422024123147,es,True,103876394,393900.0,40.3287032,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Luxury duplex in BERCIAL, it is an ideal apartment with all the services you may need, located in a luxurious private urbanization in front of the Corte Inglés and just 100 meters from Metro Sur, El Bercial station. It consists of 101m2 built and 80m2 useful which are distributed as follows: *LOW LEVEL* -Large living room of 22.93 with A/C with access to an open terrace of 7m2. -American equipped kitchen with covered clothesline. - Hall with A/E - 1 toilet. *TOP FLOOR* -1 bedroom with built-in wardrobe, A/C, TV outlet and 4m2 terrace. - 2 bedrooms with TV outlets -1 full bathroom with double communication with shower tray. -2 parking spaces and storage room. Other details of the house -Smooth walls. -AC6 flooring floors. -Air conditioning with heat and cold pump. -Natural gas. -Solid white interior carpentry. -Exterior carpentry in anthracite gray climalit glass aluminum -Armored security door. - Motorized blinds in bedrooms (those that do not have a terrace) Urbanization details: -Pool -Garden areas -Children's area -Paddle tennis court -24-hour physical doorman. The area offers numerous very large parks, the new area of Getafe, has shopping centers such as El Corte Inglés EL BERCIAL. METRO SUR and RENFE. Direct access to M-45, M-40 M-50, A-42 Call us to visit it without obligation. * THIS PRICE DOES NOT INCLUDE REAL ESTATE INTERMEDIATION FEES, NOR SALES EXPENSES*.",False,{'typology': 'flat'},good,3283.0,https://www.idealista.com/inmueble/103876394/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/74/73/96/1202932766.jpg,El Bercial,False,-3.7318775,El Bercial,Getafe,4,flat,False,nan
2,Madrid,121.0,True,False,"{'subtitle': 'Getafe Centro, Getafe', 'title': 'Flat in Calle Calvario'}",True,3,False,True,False,38,LCM28016,es,True,103827673,279900.0,40.3025882,False,nan,sale,nan,"Magnificent apartment near the Center of Getafe, ideal to move into! The property has 121m² distributed in 3 bedrooms, 2 full bathrooms, living room, large and furnished kitchen. Building from 1997, it has an elevator, parquet floors, double glazed windows, individual natural gas heating and air conditioning. South facing and very bright. Optional 2 parking spaces. Central area, surrounded by shops, supermarkets, schools, very well connected and easy access to the A-42 Highway. Our company has a FINANZATE Financial Intermediation department in which you can obtain advice without obligation and at no cost to you, in which they will inform you of your real investment possibilities. Due to the volume of operations we carry out throughout the year, we get the best options and guarantees when purchasing your home. If you are looking for a home with a good location, distribution and ready to move into, this is your opportunity! Contact us today to schedule a visit and discover everything it has to offer!",False,{'typology': 'flat'},good,2313.0,https://www.idealista.com/inmueble/103827673/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fb/44/84/1201451882.jpg,Calle Calvario,False,-3.7270534,Getafe Centro,Getafe,2,flat,False,nan
2,Madrid,107.0,False,False,"{'subtitle': 'El Bercial, Getafe', 'title': 'Flat'}",False,3,False,True,False,18,90034875,es,True,103871888,435000.0,40.3248462,False,nan,sale,nan,"FINCAMAD INMOBILIARIA SELLS EXCLUSIVELY MAGNIFICENT 3-ROOM APARTMENT IN EL BERCIAL, an ideal apartment with all the services you may need, located in a luxurious private urbanization in front of the Corte Inglés and a few meters from Metro Sur, El Bercial station. Great home located in Bercial. It consists of 107 meters divided as follows: large living room with terrace, 3 bedrooms and 2 bathrooms. The house is exterior and has ducted air conditioning throughout the house in the 3 bedrooms and the living room, wooden floors, built-in wardrobes. The house is located in an urbanization that has 24-hour security, garden areas, swimming pool. The price includes a storage room and parking space. Optional a second parking space. The area offers parks and green areas. 11 minutes walk from Shopping Centers such as El Corte Inglés EL BERCIAL and METRO SUR. Direct access to M-45, M-40 M-50, A-42. A magnificent home ready to move into. If you want to contact us, it can be through our website, by email or by phone. FincaMAD Real Estate, with a large portfolio of clients of Chinese origin, we help you sell or buy your house, being by your side in every process, advising you, because we think of you first. Why choose FincaMAD? * You have an advisor who will find you the home that best suits your needs. * At FincaMAD we take care of all the management. * We help you get the best financing. * We always work with transparency and honesty.",False,{'typology': 'flat'},good,4065.0,https://www.idealista.com/inmueble/103871888/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dc/c0/66/1202891730.jpg,El Bercial,False,-3.7295902,El Bercial,Getafe,1,flat,False,nan
1,Madrid,69.0,False,False,"{'subtitle': 'Getafe Centro, Getafe', 'title': 'Flat'}",False,3,False,True,False,21,DH_00114,es,True,102891189,165000.0,40.3057773,False,nan,sale,nan,"DIOROHOME Real Estate Intermediation offers EXCLUSIVE housing in the Getafe Centro neighborhood: It consists of 3 bedrooms, a patio (10m²), with 69m² built (65m² usable), elevator and very close to Madrid Street. It has an entrance hall with reinforced door, 3 bedrooms, living room, fitted kitchen, bathroom, elevator, bathroom with shower, in very good condition. Qualities: Parquet and stoneware floor, oak interior carpentry, exterior carpentry, double glazing, white aluminum, armored door, individual heating (natural gas), gotelé walls. Free Financial Advice of up to 100% financing (According to client profile). Services: - Close to C/Madrid (100m), Schools and Pharmacies. - Distance to Cercanias RENFE Getafe Central: 300m. - Distance to El Greco Outpatient Clinic: 550m. - Madrid Bus Stop Distance: 100m. - Close to Getafe III Shopping Center. - Nearby exit A-42, M-50 and M-45 and to Nassica, Parque-Sur shopping centers. Located near the city center, schools, shopping area, pharmacies, supermarkets..",False,{'typology': 'flat'},good,2391.0,https://www.idealista.com/inmueble/102891189/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0c/43/79/1170831040.jpg,Getafe Centro,False,-3.7327169,Getafe Centro,Getafe,1,flat,False,nan
2,Madrid,108.0,False,False,"{'subtitle': 'Getafe Centro, Getafe', 'title': 'Flat in getafe madrid, 33'}",False,3,False,True,False,2,nan,es,True,103867812,98000.0,40.3114339,True,nan,sale,nan,"Auction, purchase below market price Great apartment, which consists of a main living room that gives access to an outside balcony, 3 bedrooms, 2 bathrooms, kitchen, pantry, laundry room and terrace You cannot visit the property, it is an AUCTION asset. Our services include -Advice on participation in this auction, -We manage the taking of possession of the property. - -We provide analysis of Gross and Net Profitability. With a report on the Operating Result of the Investment. - We inform you of the actual taxes of the operation. Go ahead and try the fascinating world of auctions, led by specialists in the subject.",False,{'typology': 'flat'},good,907.0,https://www.idealista.com/inmueble/103867812/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2c/83/92/1202657993.jpg,"getafe madrid, 33",False,-3.729546,Getafe Centro,Getafe,2,flat,False,nan
3,Madrid,300.0,False,False,"{'subtitle': 'Sector 3, Getafe', 'title': 'Semi-detached house in Calle Islas Orchila'}",True,4,False,nan,False,56,7440,es,nan,103850675,599000.0,40.2936076,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"HOMLI presents this stunning four-storey townhouse in Getafe. With an enviable location and a host of exceptional amenities, this home is a true paradise for those looking for the best in comfort and lifestyle. The property offers ample living space with 4 bedrooms and 3 bathrooms, making it the perfect place for families or those who value space and privacy. The large living/dining room is the heart of the home, with an elegant and cozy design that invites relaxation and conviviality. But what really sets this property apart is its impressive terrace, which spans from east to west orientation, ensuring an abundance of natural light throughout the day. In addition, the garden is a true oasis of relaxation. With a sparkling pool, a barbecue area and an outdoor bar, you can enjoy your days and gatherings with friends and family in a private and lush environment. The greenery surrounding the property brings freshness and serenity, creating a truly unique ambiance. An outstanding feature of this home is the approximately 30m2 living room, which lends itself to a variety of possibilities. Whether you wish to create a home office, a playroom for the little ones, your own private cinema, a gym or a multi-purpose space, this room has the potential to fulfill all your needs. This property in Getafe represents an exceptional opportunity to live in luxury, comfort and luminosity. Don't miss the opportunity to call this townhouse your home, contact us today for more information and to schedule a viewing!",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1997.0,https://www.idealista.com/inmueble/103850675/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9a/c5/97/1202163798.jpg,Calle Islas Orchila,False,-3.7586264,Sector 3,Getafe,nan,chalet,False,nan
1,Madrid,74.0,False,False,"{'subtitle': 'Juan de la Cierva, Getafe', 'title': 'Flat in Avenida de los Ángeles'}",False,2,False,True,False,24,nan,es,True,103862020,196000.0,40.3098013,False,nan,sale,nan,"Apartment for sale in Getafe (Juan de la Cierva), located on Avenida de los Ángeles. This property is located on the first floor and has two bedrooms, a living room, kitchen, bathroom and a hall-hall. The kitchen is furnished and has a large window that brings light to the space. In addition, it has a small balcony. Both rooms have built-in wardrobes and the windows are exterior. The bathroom is equipped with a shower tray. The floors are parquet and the windows are double glazed. The living room has hot-cold air conditioning and the heating runs on natural gas. The community has a private access patio and has two elevators. This apartment is perfect for those looking for comfort and a privileged location in Getafe.",False,{'typology': 'flat'},good,2649.0,https://www.idealista.com/inmueble/103862020/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cb/4c/87/1202491886.jpg,Avenida de los Ángeles,False,-3.7101967,Juan de la Cierva,Getafe,1,flat,False,nan
1,Madrid,63.0,False,False,"{'subtitle': 'La Alhóndiga, Getafe', 'title': 'Flat'}",False,2,False,True,False,13,RP2352024123119,es,True,103869870,159900.0,40.3047715,False,nan,sale,nan,"GREAT HOUSING IN LA ALHÓNDIGA! Completely exterior housing on the third floor with elevator, it consists of 63m2 built and 59m2 useful distributed as follows: - 2 bedrooms. - Passage dining room with access to glazed terrace. - Kitchen furnished and equipped with appliances. - Full bathroom with shower tray and direct window to the street. HOUSING DETAILS: - Stoneware floors. - Drop walls. - Interior oak carpentry. - Aluminum windows. - Reinforced door. - Heat pump heating. - 50L water heater. - Storage room. - Plumbing and electrical system changed. Located on a property in the center of Getafe with shops and good communications, near Metro and Renfe Getafe Central and the Getafe hospital. Next to schools. Also bus lines and direct access to the A-42. Call us to visit it without obligation. * THIS PRICE DOES NOT INCLUDE REAL ESTATE INTERMEDIATION FEES, NOR SALES EXPENSES.",False,{'typology': 'flat'},good,2538.0,https://www.idealista.com/inmueble/103869870/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/01/f4/e4/1202723339.jpg,La Alhóndiga,False,-3.7369187,La Alhóndiga,Getafe,3,flat,False,nan
1,Madrid,70.0,False,False,"{'subtitle': 'La Alhóndiga, Getafe', 'title': 'Flat'}",False,3,False,True,False,10,RP2352024123115,es,False,103869181,142260.0,40.303541,False,nan,sale,nan,"GREAT HOUSING IN LA ALHÓNDIGA! Housing on the third floor of the building without elevator, it consists of 70 m2 built and 56 m2 useful distributed as follows: -3 bedrooms with A/C -Living room with A/C -Terrace -Furnished and equipped kitchen. -Full bathroom with shower tray. HOUSING DETAILS: -Ceramic floors. -Sapele interior carpentry -Simple aluminum windows. -Clothes line Located on a property in the center of Getafe with shops and good communications, near Metro and Renfe Getafe Central and the Getafe hospital. Next to schools. Also bus lines and direct access to the A-42. Call us to visit it without obligation. * THIS PRICE DOES NOT INCLUDE REAL ESTATE INTERMEDIATION FEES, NOR SALES EXPENSES*.",False,{'typology': 'flat'},good,2032.0,https://www.idealista.com/inmueble/103869181/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/0d/82/1202704336.jpg,La Alhóndiga,False,-3.7359356,La Alhóndiga,Getafe,3,flat,False,nan
1,Madrid,65.0,False,False,"{'subtitle': 'La Alhóndiga, Getafe', 'title': 'Flat'}",False,3,False,True,False,12,RP2352024123125,es,False,103870200,137260.0,40.3048889,False,nan,sale,nan,"GREAT HOUSING IN LA ALHÓNDIGA! Housing on the first floor of the building without elevator, it consists of 69m2 built and 55m2 useful distributed as follows: - 3 bedrooms. - Passage dining room with access to terrace. - Furnished and equipped kitchen. - Renovated bathroom with shower tray. HOUSING DETAILS: - Stoneware floors. - Drop walls. - Sapelly interior carpentry. - Simple aluminum windows. - Reinforced door. Located on a property in the center of Getafe with shops and good communications, near Metro and Renfe Getafe Central and the Getafe hospital. Next to schools. Also bus lines and direct access to the A-42. Call us to visit it without obligation. * THIS PRICE DOES NOT INCLUDE REAL ESTATE INTERMEDIATION FEES, NOR SALES EXPENSES*.",False,{'typology': 'flat'},good,2112.0,https://www.idealista.com/inmueble/103870200/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6c/c9/15/1202732234.jpg,La Alhóndiga,False,-3.738942,La Alhóndiga,Getafe,1,flat,False,nan
1,Madrid,76.0,False,False,"{'subtitle': 'La Alhóndiga, Getafe', 'title': 'Flat'}",False,2,False,True,False,12,RP2352024123117,es,False,103869350,147260.0,40.3108711,False,nan,sale,nan,"GREAT HOUSING IN LA ALHÓNDIGA! Housing on the second floor, consists of 76m2 built and 60m2 useful distributed as follows: -Hall. - 2 bedrooms, main with A/C. - Living room with A/C and access to terrace. - Full bathroom with shower area. - Furnished and equipped kitchen with access to clothesline. - Living room. -Storage room. HOUSING DETAILS: - Stoneware floors. - Gotelé walls. - Sapele interior carpentry. - Aluminum exterior carpentry. - Reinforced door. Located on a property in the center of Getafe with shops and good communications, near Metro and Renfe Getafe Central and the Getafe hospital. Next to schools. Also bus lines and direct access to the A-42. Call us to visit it without obligation. * THIS PRICE DOES NOT INCLUDE REAL ESTATE INTERMEDIATION FEES, NOR SALES EXPENSES*.",False,{'typology': 'flat'},good,1938.0,https://www.idealista.com/inmueble/103869350/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b8/03/02/1202709400.jpg,La Alhóndiga,False,-3.7381588,La Alhóndiga,Getafe,2,flat,False,nan
4,Madrid,220.0,False,False,"{'subtitle': 'Sector 3, Getafe', 'title': 'Terraced house in islas canarias'}",False,6,False,nan,False,39,CA-MCANARIAS,es,nan,103862604,515000.0,40.2924958,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Casalta Inmobiliaria exclusively sells your future villa in Sector 3, Getafe. If you are looking for a villa in perfect condition, that exceeds your expectations, do not hesitate, VISIT IT! Great semi-detached house (on the corner) to move into, with all the comforts (SOLAR PANELS) and large spaces to make your life enviable. This magnificent four-story house is distributed as follows: Upon entering we find a front patio (GARAGE). Low level: Entrance hall that connects with several rooms, large living room, kitchen, toilet, porch and one of the largest PATIOS in the area given the location of the home, this one with a barbecue to enjoy with family and friends. First floor: Three spacious bedrooms and two full bathrooms, one of them en suite, this room with a dressing room and terrace. Second floor: Impressive attic, fully equipped, insulated with top quality materials, where we find a solarium-type terrace. Basement One of the few in the area that is under construction. Conditioned as a complete independent home, with two double bedrooms, a full bathroom and a living room-kitchen. It is one of the quietest and most sought-after areas, with all services at hand, shops, supermarkets, medical centers, pharmacies, schools. Public transport is convenient, with proximity to the Arroyo Culebro metro (Line 12, South Metro), as well as bus stops and quick access to the M-50 and A42 roads. Don't hesitate and contact us to visit what will be your future home. POSSIBILITY OF FINANCING UP TO 100% INTERMEDIATION FEES INCLUDED IN THE SALE PRICE.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,2341.0,https://www.idealista.com/inmueble/103862604/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5a/c2/3f/1202504961.jpg,islas canarias,False,-3.7589901,Sector 3,Getafe,nan,chalet,False,nan
