labels,topPlus,suggestedTexts,province,status,hasVideo,thumbnail,size,priceByArea,has3DTour,numPhotos,showAddress,municipality,country,hasLift,longitude,detailedType,highlight,hasPlan,newDevelopment,propertyType,rooms,topNewDevelopment,address,propertyCode,externalReference,newDevelopmentFinished,price,floor,operation,url,exterior,description,parkingSpace,has360,latitude,hasStaging,bathrooms
"[{'name': 'villaType', 'text': 'Villa'}]",False,{'title': 'Detached house'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/93/41/b2/1128214150.jpg,250.0,2200.0,False,52,False,Becerril de la Sierra,es,nan,-4.0031561,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,True,False,chalet,4,False,Becerril de la Sierra,97509564,AV1102,nan,550000.0,nan,sale,https://www.idealista.com/inmueble/97509564/,nan,"NAVACERRADA CONSULTORES INMOBILIARIOS sells the last home in the promotion, NEW WORK FINISHED with AEROTHERMAL SYSTEM (heating in winter and cooling in summer by the floor, with differentiated thermostats for each of the inhabited floors).Detached villa with private garden and pool. Strategic location, in a residential area between Navacerrada and Becerril de la Sierra, just a 10-minute walk from the Navacerrada reservoir. Two-story house with panoramic views of the Madrid mountains, located on a 724m² plot and built with very good qualities, detailed and planned for a comfortable life thanks to its spacious rooms, the entry of natural light through the windows and several private terraces in the bedrooms. The main floor: it has an entrance hall integrated into the distributor, with a built-in courtesy wardrobe, a living-dining room with a fireplace and access to a sunny terrace (ideal for the spring and summer months) and from this terrace there is access to the rear garden that is terraced in two flat heights for its best use.On this same floor is the fitted kitchen, with space for an office, and access to the garden (and to the parking area, very convenient to unload the car whenever necessary), a double bedroom with a built-in wardrobe and a complete exterior bathroom with a shower. On the upper floor: an elegant wooden staircase leads to the rest area, where a bright hall with a linen closet leads to three double bedrooms.The first of them with a built-in wardrobe and a window to the southwest with views of the Cerro del Castillo, the second bedroom also has a built-in wardrobe and a private terrace with the same orientation.Both bedrooms share a large outdoor bathroom with shower.The third bedroom on this floor is a suite with a double dressing room leading to the independent exterior bathroom with shower, it also has a large private terrace with beautiful views of the mountains (Maliciosa, Pedriza, etc.). The garden: it is distributed in several different areas, the access is paved for easy access by car (covered parking and space for more vehicles), around the house there is space where you can set up a comfortable summer dining room next to the pool, and It also has a space of about 200m² of meadow (garden, playground, orchard, etc). Highlight several of the qualities of this construction: - Installation of the AEROTERMIA system (renewable energy with high energy efficiency and low operating cost). - Classic AC5 parquet flooring on the first floor. - Kitchen: glossy white, matt white Gola handles, aqua green Silestone quartz countertop with a 5cm front. - Bathrooms: Mineral Nature shower trays.And Deck-t round thermostatic shower columns (ROCA SANITARIO S.TO.®). - Width of corridors and adapted doors. - Enclosures of the highest quality for optimal insulation of the home. - Automatic intercom on both floors. - TV and telephone/internet sockets in all bedrooms. - Perimeter fencing and two stone and wrought iron facades. - Garage prepared for electric vehicle. - Motorized folding gate, with pedestrian door. As it is a new construction, 10% VAT must be added to the final sale price. Discover another rhythm of life... For more information contact NAVACERRADA REAL ESTATE CONSULTANTS.Ref.: AV1102.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.707338,False,3
nan,False,{'title': 'Detached house'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/54/3e/73/1189657853.jpg,220.0,1955.0,False,68,False,Becerril de la Sierra,es,nan,-3.9916016,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,False,False,chalet,3,False,Becerril de la Sierra,102437187,becerril,nan,430000.0,nan,sale,https://www.idealista.com/inmueble/102437187/,nan,"Completely new villa within the urban area, in Becerril de la Sierra. House of more than 200 M2 on a 300 M2 plot, AEROTHERMAL, CENTRAL, GARAGE. Distribution; Street level, from the hall you access the open space, where we find the fully equipped kitchen, living room, terrace and service toilet. Upper floor: large master bedroom, with dressing room, bathroom with hydromassage and terrace, a second room with dressing room and terrace, bedroom and a full bathroom. Motorized blinds, hot and cold air conditioning underfloor heating, top quality materials. Adjacent construction for independent garage. , easy pedestrian access, paved plot.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.7160707,False,3
nan,False,"{'title': 'Detached house in Calle Peña Joya, 7'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d1/60/c4/1176719792.jpg,140.0,2719.0,False,15,True,Becerril de la Sierra,es,nan,-3.978999,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,False,True,chalet,3,False,"Calle PEÑA JOYA, 7",103060657,nan,False,380665.0,nan,sale,https://www.idealista.com/obra-nueva/103060657/,nan,"NAVACASA sells a single home in the municipality of Becerril de la Sierra. Detached villa under self-promotion regime. With an advanced design, modern and current construction system, with which we obtain clear advantages over traditional construction, since execution times and costs are considerably reduced, achieving a significant improvement in aspects related to environmental impact and which guarantees the most high energy rating (A). Air conditioning system using split heat pump included in the price. With the possibility of aerothermal energy. House of 140 square meters built on an URBAN RESIDENTIAL plot of 632 square meters, distributed over two floors. The ground floor consists of a large living-dining room, open kitchen, two full bathrooms and two bedrooms. The first floor consists of a large en-suite room with a full bathroom and a large dressing room. Exterior with two private surface parking spaces, motorized vehicle gate, pedestrian gate and perimeter fencing. Possibility of customizing your home, both in design and the distribution of the interior partitions. We process your financing for the acquisition of housing under a self-promotion regime. We guide, advise and accompany you throughout the entire process until you hand over the keys to your home. ITEMS NOT INCLUDED: Construction license, fees and registration of the building (declaration of new construction before a notary and subsequent registration in the Property Registry), registration of definitive supplies and work. Kitchen furniture and appliances. EXTRAS: Landscaping and swimming pool. *The images in this advertisement are not contractual and are merely indicative.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.7322436,False,3
nan,False,{'title': 'Flat in Avenida De Calvo Sotelo'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cd/ea/1a/1118314604.jpg,73.0,1918.0,False,11,False,Becerril de la Sierra,es,False,-3.9946182,{'typology': 'flat'},nan,True,False,flat,1,False,Avenida DE CALVO SOTELO,101325548,202305051,nan,140000.0,en,sale,https://www.idealista.com/inmueble/101325548/,True,"Sale of bright mezzanine apartment to move into. It consists of 1 bedroom with built-in wardrobe, full bathroom, living room, kitchen with appliances, large terrace, storage room and individual heating by piped gas. It is located in Becerril de la Sierra, northwest of Madrid where you can enjoy nature and its views but having all the services nearby: town hall, school, banks, pharmacies, restaurants, parks, reservoir, bus stop, etc.",nan,False,40.7156365,False,1
"[{'name': 'villaType', 'text': 'Villa'}]",False,"{'title': 'Detached house in cabeza de hierro, 36'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/45/ff/f5/1164886604.jpg,650.0,1062.0,False,57,True,Becerril de la Sierra,es,nan,-3.9534447,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,False,False,chalet,8,False,"cabeza de hierro, 36",102715162,nan,nan,690000.0,nan,sale,https://www.idealista.com/inmueble/102715162/,nan,"Exclusive House, in El Berrocal Urbanization; with two plots The house has 650m2 built, on a plot of 2100m2 (THERE ARE TWO PLOTS, WITH THE POSSIBILITY OF BUILDING OTHER HOUSES with an impressive garden, large swimming pool, and large summer gazebo. The garden has an extensive variety of trees and a guest house with fireplace and toilet The house is distributed over 4 floors, Main floor, spectacular living room, large kitchen, another cozy living room, both have fireplaces, bathroom, access to terrace, gardens and pool, 1st Floor Master suite, with bathroom and dressing rooms, spectacular terrace with mountain views, 3 bedrooms and two bathrooms, with terraces, 2nd floor two double bedrooms (equivalent to 4 bedrooms) with sloping ceilings with very high ceilings, plus bathroom, ironing room and clothes room, and built-in wardrobes in all rooms, On the semi-basement floor it has a Sauna, Wine Cellar and Large games room, it also has a garage for 3 cars. All built with excellent qualities, underfloor heating by diesel throughout the house, teak wood on the stairs and hand-painted ceramics, 5 fireplaces, underfloor heating by oil and gardens cared for in detail. Spectacular environment. IDEAL FOR FAMILIES AND RURAL TOURISM BUSINESS... MANY POSSIBILITIES.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.7195904,False,6
nan,False,"{'title': 'Duplex in Avenida de José Antonio, 33'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9c/d8/69/938352295.jpg,330.0,606.0,False,28,True,Becerril de la Sierra,es,False,-3.9875039,"{'typology': 'flat', 'subTypology': 'duplex'}",nan,False,False,duplex,1,False,"Avenida de José Antonio, 33",96041165,AV1047,nan,200000.0,1,sale,https://www.idealista.com/inmueble/96041165/,True,"NAVACERRADA CONSULTORES INMOBILIARIOS presents this BUILDING with a good location with the possibility of reforming it to use it as ONE HOUSE WITH 3 FLOORS or TWO HOUSES (one with 3 floors and the other with 2) that would be independent as they have access doors from two streets. Strategic and central location on the main avenue of Becerril de la Sierra. South orientation. As a hospitality business you are ready to start working as a bar. It has been running until 2019. The building has 16 meters of linear façade with a total of 9 windows and a balcony, occupying a complete building with 3 floors of 110m² each: - The street level has an open space for a cafeteria bar with a large bar, a fully equipped kitchen (glazed) and with a smoke outlet. - The upper floor also has a bar, and has usually been used as a private room with space for table football and billiards. - The basement has 2 bathrooms for the public and a private area with 2 storage rooms and a full bathroom with changing room. Cafeteria or bar permit. Soundproof walls. Air conditioner. Heat pump heating. For more information contact NAVACERRADA CONSULTORES INMOBILIARIOS, Ref. AV1047.",nan,False,40.7166341,False,3
nan,False,{'title': 'Detached house'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/21/15/b1/1102689404.jpg,152.0,2007.0,False,46,False,Becerril de la Sierra,es,nan,-3.993554,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,False,False,chalet,4,False,Becerril de la Sierra,100899737,nan,nan,305000.0,nan,sale,https://www.idealista.com/inmueble/100899737/,nan,"InMountain offers you this magnificent semi-alpine style chalet located in the Sierra de Guadarrama, very close to the Puerto de Navacerrada, winter sports slopes and La Pedriza. This residential house is made up of two individual floors with independent access to each one of them. On the ground floor is the hall, two large bedrooms, a bathroom with a shower, the kitchen and a spacious living-dining room of about 45 square meters. On the first floor, which is accessed by an external staircase, there is an office, a bedroom, a bathroom and a living-dining room of about 20 square meters. Both the ground floor and the first floor have individual cast iron stoves for firewood that are operational and independent. The entire house is tiled in stoneware and, as can be seen in the photographs, some of the rooms are tiled in wood, achieving a very pleasant Alpine aesthetic. All this built complex is complemented by a magnificent plot in which different areas are distinguished, such as a barbecue area, parking for three vehicles and a garden area and porch/gazebo. Due to its location and characteristics, this property is ideal for habitual, vacation or weekend residence. Note: The price of the property does not include taxes and other expenses derived from the sale.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.7003795,False,2
"[{'name': 'villaType', 'text': 'Villa'}]",False,{'title': 'Detached house'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/71/08/39/1153792662.jpg,479.0,1190.0,False,77,False,Becerril de la Sierra,es,nan,-3.9948461,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,False,False,chalet,6,False,Becerril de la Sierra,102381620,nan,nan,570000.0,nan,sale,https://www.idealista.com/inmueble/102381620/,nan,"InMountain offers you this exceptional and spacious villa of 479 square meters built on a plot of 831 square meters and located very close to the urban area of the mountain town of Becerril de la Sierra, in the heart of the Sierra del Guadarrama on its Madrid side. The house, in perfect condition and maintenance, has three floors. On the ground floor there are: hall; 40 square meter living room, with a cassette-type fireplace and direct access to a closed porch; large kitchen fully furnished and with appliances; three generous bedrooms, one of them en suite with a full bathroom as well as an additional bathroom that serves the other two bedrooms. On the first floor, with sloping ceilings and covered in wood, it has a central hall that leads to three large bedrooms with built-in wardrobes and a complete bathroom with a shower and a storage/wardrobe room. In the basement, at street level, are the magnificent garage, the boiler room, a bathroom with shower, a games room (with a pool table, table football and arcade machines), a magnificent cellar and a large storage room. The general flooring of the house is made of stoneware, except for the first floor, which is made of wooden flooring, and the exterior, which is made of granite stone. This property has a magnificent swimming pool with an underground room to house its machinery and tools. It also has a barbecue area. This home has mountain views. Due to its location, this property is ideal for regular, weekend or vacation use, as well as highly recommended for lovers of winter sports (close to Valdesquí, Cotos and Navacerrada resorts), mountaineering (proximity to La Pedriza) and nature lovers in general. We recommend scheduling a visit.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.7166486,False,4
nan,False,{'title': 'Detached house in Avenida de Jose Antonio'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/25/0c/d8/1140820741.jpg,165.0,3091.0,False,81,False,Becerril de la Sierra,es,nan,-3.9869361,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,False,False,chalet,5,False,Avenida de Jose Antonio,101977473,nan,nan,510000.0,nan,sale,https://www.idealista.com/inmueble/101977473/,nan,"INMOMADRID, OFFERS FOR SALE: RFE OFI 245 CHALET of 1037 m² plot, two-story house plus basement, garage, porch and pool, 6 bedrooms, living room, kitchen and two bathrooms, has a toilet in the basement. Very well-kept property, land, garden, pool. Located in the area of the town of Becerril de la Sierra, a quiet town just 50 kilometers from Madrid in the Sierra de Guadarrama and Navacerrada reservoir. Just 46 minutes from Madrid. Offers are heard! We inform you!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.7161949,False,3
nan,False,{'title': 'Penthouse in Calle Guadiana'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3b/cc/49/1183832915.jpg,110.0,1782.0,False,34,False,Becerril de la Sierra,es,False,-3.9944985,"{'typology': 'flat', 'subTypology': 'penthouse'}",nan,False,False,penthouse,3,False,Calle Guadiana,103251398,VCH010,nan,196000.0,2,sale,https://www.idealista.com/inmueble/103251398/,True,"Magnificent apartment WITH VIEWS OF THE MOUNTAINS, in the Cerro Grande Urbanization. Apartment with 3 bedrooms, two full bathrooms, large living room, kitchen with utility room and spacious terrace with views of the mountains. The apartment has a surface area of 110 meters, very good distribution, in which there is a hall at the entrance, followed and first of all living room, terrace and kitchen. When we return to the disposal we have access to the rest area while thus both areas separated. The house has a fireplace in the living room, but the best thing about this apartment is its large terrace, located on garden areas and with spectacular views of the mountains. The house has a storage room included in the price. BILLS: IBI: €296.78 Community: €90 The emblematic Cerro Grande urbanization has large common areas, designed for the enjoyment of its residents. It has an Olympic-sized swimming pool, as well as a sports area in the various multipurpose areas, such as the tennis, paddle tennis and multifunctional courts. Playgrounds where the little ones can play and have fun in a safe environment. The urbanization has community gardens, ideal for those who like nature and agriculture. Enjoy this privileged environment with views of La Maliciosa, El Yelmo, La Pedriza. Becerril de la Sierra is located in a unique enclave within the Sierra de Guadarrama National Park. 45 km from the capital with two main roads, one through M601 that gives access to AP-6 and another through M-607 that connects with the Colmenar highway and Plaza Castilla. Close to the Puerto de Navacerrada ski resort, La Barranca Valley, Santillana and Navacerrada reservoirs, with spectacular locations for all types of nature activities. It has a wide range of restaurants, cultural and sports activities. Diversity of schools, public, private, subsidized and bilingual. It also has a wide variety of shopping centers. Less than 10 minutes by car is the Collado Villalba General Hospital. Request a visit now!",nan,False,40.7065286,False,2
nan,False,{'title': 'Duplex in Avenida Calvo Sotelo'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c8/21/20/1118296137.jpg,100.0,2250.0,False,27,False,Becerril de la Sierra,es,False,-3.9940197,"{'typology': 'flat', 'subTypology': 'duplex'}",nan,False,False,duplex,3,False,Avenida CALVO SOTELO,101325020,20231021,nan,225000.0,1,sale,https://www.idealista.com/inmueble/101325020/,True,"Sale of bright duplex to move into. It consists of 3 bedrooms with built-in wardrobes, full bathroom on the upper floor, toilet on the lower floor, living room, kitchen with appliances, balcony, storage room and individual heating by piped gas. It is located in Becerril de la Sierra, northwest of Madrid, where you can enjoy nature and its views but have all the services nearby: town hall, school, banks, pharmacies, restaurants, parks, reservoir, bus stop, etc.",nan,False,40.7146215,False,2
nan,False,{'title': 'Detached house'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/36/f9/0a/1174836148.jpg,154.0,2890.0,False,17,False,Becerril de la Sierra,es,nan,-3.9882217,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,True,False,chalet,3,False,Becerril de la Sierra,103005038,nan,nan,445000.0,nan,sale,https://www.idealista.com/inmueble/103005038/,nan,"InMountain, a real estate agency in the Sierra de Madrid, presents this impressive home with a modular, modern and functional architecture and design, designed by a prestigious architecture studio in the area and located in the heart of the urban center of Becerril de la Sierra, a very Close to winter sports, hiking and mountain sports enclaves. Among its rooms, it has a large kitchen with a very practical island connected to the living room. Large living room with large windows and access doors to the garden with lights facing South and North. The main rooms of the house have been oriented to the South and thanks to its large windows it has great light. It has been planned with a large master bedroom with dressing room and full bathroom. It is accompanied by two more rooms, one with a built-in wardrobe and a smaller one as a desk or bedroom. A construction with excellent qualities both on the exterior and interior of the chalet. The foundation stands out in sanitary slab (to avoid humidity) with exterior walls of thermo clay (excellent insulation) and interior insulators (energy efficiency A). The exterior carpentry is in high quality PVC (Kommerling profile) or similar anthracite gray color, with double glazing type Climalit or similar and safety glass, with low emissivity treatment, with tilt-and-turn sliding and/or fixed leaves. With built-in hood and blinds in the same color. Exterior door for carriage entry, automatic sliding and with remote control opening. The garage door is automatic with remote control opening and opening to the ceiling. Perimeter enclosure of the entire exterior plot on streets and boundaries with concrete slab and white block masonry up to 1.70cm high for privacy. Excellent opportunity, market price.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.714939,False,2
nan,False,{'title': 'Detached house'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ec/c7/e2/1193501690.jpg,277.0,1697.0,False,51,False,Becerril de la Sierra,es,nan,-3.9976911,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,False,False,chalet,4,False,Becerril de la Sierra,103565277,nan,nan,470000.0,nan,sale,https://www.idealista.com/inmueble/103565277/,nan,"InMountain offers you this excellent home located in the heart of the Sierra del Guadarrama on its Madrid side, just 50 km from Madrid and located in the mountain town of Becerril de la Sierra. The house, an individual chalet of about 280 m2 built on a magnificent 635 m2 plot, is arranged on three levels with easy access from the hall via just a few steps. This property stands out for its smooth painted walls, solid wooden doors, main security door, thermal double-glazed windows and high-quality wooden floors. The distribution of the house consists of a large living-dining room with a cassette-type fireplace and large windows with magnificent mountain views; kitchen fully equiped; four double bedrooms with built-in wardrobes; three full bathrooms and, in addition, a multipurpose room; store; Boiler room with 800 liter diesel tank to service heating and domestic hot water. To highlight its consolidated and well-kept garden, with automatic irrigation and its magnificent swimming pool (9.5 * 4.5 meters) with a chlorination treatment plant adapted for saline water, as well as a shed/warehouse of considerable size. Due to its characteristics, location and surroundings, we recommend this magnificent chalet, ideal for use as a regular home, for weekends or vacation periods. If you are interested, do not hesitate to arrange a visit.",nan,False,40.7111496,False,3
nan,False,{'title': 'Detached house in Fuente de la Salinera'},Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5d/2b/26/1149953272.jpg,356.0,1348.0,False,22,False,Becerril de la Sierra,es,nan,-4.0011419,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,False,False,chalet,6,False,Fuente de la Salinera,102267827,nan,nan,480000.0,nan,sale,https://www.idealista.com/inmueble/102267827/,nan,"Located in an exclusive natural environment of the Sierra de Madrid, this beautiful independent Villa is for sale distributed as two independent houses.On the ground floor there is a complete house of 110 m2 distributed in 2 bedrooms, kitchen, bathroom, and living room, currently rented with an income of €1,100 per month, but that you can take advantage of to accommodate friends and family who visit you and that you keep your independence and privacy while also sharing delicious moments together. The main and upper floor constitute another house that consists of 4 bedrooms, 3 bathrooms, one of them en suite in the master bedroom, which also has a practical dressing room, living room with French fireplace, kitchen with dining area, balcony and terraces. Currently the chalet is being used as an office and is furnished for this purpose, but imagine enjoying a pleasant time reading in front of its French fireplace, having breakfast in the kitchen office while you see the mountains or enjoying a refreshing bath in the pool after leaving the chalet with that special furniture that fits you. It consists of a garden with a swimming pool, a storage area, a diesel boiler for hot water and heating and a water tank from a natural well. There is also a large covered garage area for 3 vehicles with two automatic entrance doors. Access is adapted for people with reduced mobility and has no community fees as it is an independent house. Come and see this fantastic chalet in the mountains!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",True,40.7025623,False,4
nan,False,{'title': 'Flat'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/49/26/7b/1171448696.jpg,113.0,2124.0,False,25,False,Becerril de la Sierra,es,False,-3.9870475,{'typology': 'flat'},nan,False,False,flat,3,False,Becerril de la Sierra,102908610,nan,nan,240000.0,bj,sale,https://www.idealista.com/inmueble/102908610/,True,"InMountain offers you this magnificent apartment located in the urban area of Becerril de la Sierra, in the heart of the Sierra Madrileña del Guadarrama and a few kilometers from the winter sports facilities, hiking areas and mountain sports. The home, of high quality construction and a very high state of maintenance and conservation, is located on the ground floor of the building, really almost a first floor. It consists of three spectacular bedrooms with built-in wardrobes and one of them is a suite with a full bathroom, with a second bathroom for common use. The spacious and comfortable living room has access to a wonderful and comfortable terrace with an awning and views of the mountain. All the locksmithing in the home is high-performance PVC, double thermal glazing, mosquito nets and security bars. The flooring of the house is made of wood, magnificently maintained. The walls are painted smooth. Given the quality of the home and its location, we recommend it for regular use, weekend or vacation periods. Arrange a visit.",nan,False,40.7191007,False,2
nan,False,{'title': 'Detached house'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/06/e5/31/1185376951.jpg,191.0,1832.0,False,59,False,Becerril de la Sierra,es,nan,-3.9919892,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,False,False,chalet,6,False,Becerril de la Sierra,102898313,nan,nan,350000.0,nan,sale,https://www.idealista.com/inmueble/102898313/,nan,"InMountain offers you this magnificent independent chalet located in a consolidated urbanization of Becerril de la Sierra, in the heart of the Madrid mountains and a few kilometers from winter sports, hiking and mountaineering areas. The house is located on a well-kept and flat plot of 488 square meters and consists of three floors. At street level is the large garage and storage room. On the first floor, on two levels, are the hall, the magnificent living room with access to the porch/terrace; Large square kitchen, with access to the garden, and recently renovated. After a few steps (six) you access the second level where there are three bedrooms, a toilet and a full bathroom. On the second floor, which is accessed by a comfortable spiral staircase located in the living/dining room, there are three more bedrooms, a bathroom and a magnificent multipurpose room. The floors of the homes are ceramic; The locksmith is made of aluminum with double glazing; Two of the bedrooms have built-in wardrobes and The spacious living room of the house has a fireplace. Given its characteristics and location, this home is ideal for regular use as well as weekend or vacation use. If interested, arrange a visit.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.6995401,False,3
nan,False,{'title': 'Detached house'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/18/02/b1/1154679691.jpg,308.0,1461.0,False,55,False,Becerril de la Sierra,es,nan,-3.9954546,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,False,False,chalet,4,False,Becerril de la Sierra,102407612,nan,nan,450000.0,nan,sale,https://www.idealista.com/inmueble/102407612/,nan,"InMountain offers you this exceptional and spacious 308-square-meter villa built on a 509-square-meter plot and located very close to the town center, in the Sierra del Guadarrama on its Madrid side. The house, in perfect condition and maintenance, consists of three floors. On the first floor are located: hall; large living/dining room with cassette-type fireplace and direct access to the porch and garden; large fully furnished kitchen with appliances; Two generous bedrooms with built-in wardrobes, one of them en-suite with a complete bathroom, as well as an additional bathroom to service the rest of the rooms. On the second floor there are two large bedrooms with fitted wardrobes and a complete bathroom. In the basement are the magnificent and spacious garage, a games room, a generous storage room as well as a very large living room with an open American-style kitchen and a built-in bar. The general flooring of the house is made of stoneware, the locks in the house are made of PVC with a double thermal bridge and the heating and hot sanitary water use piped propane gas, common in the area. The garden also has a barbecue area. This house has mountain views. Due to its location, this property is ideal for regular use, weekend or vacation, as well as highly recommended for lovers of winter sports (close to Valdesquí, Cotos and Navacerrada resorts), mountaineering (proximity to La Pedriza) and lovers in general of nature. We recommend making an appointment.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.7048274,False,4
nan,False,{'title': 'Flat'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/53/29/c2/1183026082.jpg,105.0,2000.0,False,26,False,Becerril de la Sierra,es,False,-3.9961118,{'typology': 'flat'},nan,False,False,flat,3,False,Becerril de la Sierra,103241042,nan,nan,210000.0,2,sale,https://www.idealista.com/inmueble/103241042/,True,"InMountain offers you this magnificent apartment located in the prestigious ""Cerro Grande"" urbanization in the mountain town of Becerril de la Sierra, in the heart of the Guadarrama basin and a few kilometers from scenic and sports enclaves such as Navacerrada, Cotos or La Pedriza. This house, on the second floor, has a hall, three bedrooms (one of them suite type and with access to a closed terrace), two complete bathrooms, a kitchen with a closed clothesline and a large living room with a fireplace and access to a magnificent closed terrace with system of practicable windows to enjoy it in an open way and with views of the impressive ""La Maliciosa"" mountain, a must-see in the area. The house has built-in wardrobes in the bedrooms, a cassette-type fireplace in the living room, stoneware floors, aluminum windows and central heating with piped propane gas. This entire complex is completed with a magnificent storage room of approximately 20 meters. The urbanization has gardens, a tennis court and a swimming pool. If you are interested, do not hesitate to contact us.",nan,False,40.701902,False,2
nan,False,{'title': 'Flat in Calle Del Cerrillo'},Madrid,renew,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e8/ff/31/1164373030.jpg,69.0,3826.0,False,1,False,Becerril de la Sierra,es,False,-3.9920243,{'typology': 'flat'},nan,False,False,flat,2,False,Calle Del Cerrillo,102703140,OKPMADRID139,nan,264000.0,1,sale,https://www.idealista.com/inmueble/102703140/,True,nan,nan,False,40.702844,False,1
nan,False,{'title': 'Semi-detached house'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a2/ee/5c/1172515191.jpg,300.0,2333.0,False,65,False,Becerril de la Sierra,es,nan,-3.9791421,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",nan,False,False,chalet,5,False,Becerril de la Sierra,102817122,1530/2548,nan,700000.0,nan,sale,https://www.idealista.com/inmueble/102817122/,nan,"Beautiful, very bright semi-detached house located at the end of the Tomillar urbanization, in Becerril de la Sierra, very close to Moralzarzal through a country path or road. The urbanization has a square where a playground area is located, ideal for children to enjoy as a family. The urbanization is less than five minutes by car from the town, which has the most necessary services for daily life, pharmacy, school, daycare, municipal swimming pool, sports center, cafes, etc. The house is in perfect condition, ready to move into. It is a semi-detached house built in 2007, with a 645 m² plot of land with a swimming pool, garage, storage room, tool house. It consists of 300 m² built distributed as follows: Main floor: On this floor there is a large, very spacious hall with enough space for a coat rack or built-in wardrobe. From the hall you can directly access the beautiful kitchen with a rectangular layout, spacious with two rooms, equipped with high and low furniture, which provides a lot of storage space and has enough space to put a table and chairs with the idea of make life in this room. In front of the kitchen there is a large bedroom, equipped with two beds, a built-in wardrobe and a complete bathroom with a shower. This bedroom is ideal for those people who, due to circumstances, want to avoid climbing the stairs. Before entering the living room we find the staircase that connects you to the basement. In the living room, it is worth highlighting its ""L""-shaped distribution, which allows two rooms to be clearly differentiated and is equipped with a fireplace with a cassette, ideal for the coldest months of the year. From the living room you have direct access to the plot at the back of the house. Second floor: On this floor there is a hall that leads you to three large bedrooms, all of them equipped with built-in wardrobes, well covered in oak wood and adapted to the needs of everyday life. Of the master bedroom, it should be noted that it has a full bathroom with a shower, in addition to having direct access to a private terrace with unobstructed views. On this same floor there is a third bathroom equipped with a bathtub that supports the rest of the bedrooms.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.7048499,False,3
