bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,price,propertyCode,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,thumbnail,address,has3DTour,longitude,municipality,floor,propertyType,topPlus
3,Madrid,186.0,False,False,{'title': 'Detached house'},True,3,True,nan,False,50,nan,es,nan,315000.0,102187953,40.7374919,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"GREAT OPPORTUNITY Detached Villa TO ENTER TO LIVE in the 'Montenebro' residential complex in Pedrezuela. The house has 3 bedrooms with built-in wardrobes, 2 complete bathrooms and 1 toilet on the cellar floor, as well as a large living-dining room with a fireplace and an equipped kitchen. Having 3 floors and a total of 244 square meters built.You can gain 1 more height (approx.75m2 useful). The plot in which it is located has an area of ​​953 square meters, having an area reserved for cars (3 seats), barbecue area, clothesline... -On the ground floor, we find a pantry, a garage converted into a cellar and a living room with access to the garden. -On the street floor we have the hall, living room with covered terrace, kitchen with covered terrace to gain space for a table and cabinets, bathroom with shower.Possibility of being able to live on a floor without having steps. -First floor we find a corridor with 3 bedrooms and a complete bathroom with a shower. HIGHLIGHT THAT THEY ARE HALF FLOORS, FEW STAIRS. Among the qualities we can highlight: The house is renovated, Climalit windows with thermal break, Propane gas, electric shutters in the living room, smooth walls and ceiling, fireplace. In addition, in the area for the sports center and urbanization, there are facilities such as six tennis courts, a fronton court and a paddle tennis court, a basketball court, a soccer field, a futsal field, two beach volleyball fields, a petanque court and a miniature golf.Olympic pool with 5,000m of gardens, social club and restaurant, supermarket, multipurpose rooms where activities are carried out. The urbanization is in a privileged environment, located at the foot of the Cerro de San Pedro on its eastern slope and near the Pedrezuela reservoir, which allows you to enjoy outdoor activities.To get from the urbanization to the urban area of ​​Pedrezuela, you can use the L-1 shuttle, which provides a connection with the intercity bus stops of the Community of Madrid. Do not miss the opportunity to live in one of the best urbanizations in the North of Madrid, where you can connect with nature. *POSSIBILITY OF FINANCING UP TO 100% / FREE STUDY WITH KIRON*.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1694.0,https://www.idealista.com/inmueble/102187953/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d5/b3/0f/1147256761.jpg,Pedrezuela,False,-3.6305773,Pedrezuela,nan,chalet,False
1,Madrid,69.0,False,False,{'title': 'Flat in San Isidro'},False,2,False,True,False,22,416,es,False,129900.0,93644746,40.7435949,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Coordinate your view now! Rogel Propiedades, sells for investors a 75 m2 apartment, living room with integrated kitchen furnished and equipped with all electrical appliances, 2 bedrooms, 1 bathroom, garage space. tenant with non-payment insurance (€525) For more information call without obligation.",False,{'typology': 'flat'},good,1883.0,https://www.idealista.com/inmueble/93644746/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0b/df/52/868138098.jpg,San Isidro,False,-3.6002699,Pedrezuela,2,flat,False
1,Madrid,64.0,False,False,"{'title': 'Flat in Calle Egido, 25'}",False,2,False,nan,False,9,60764769,es,False,132500.0,103573317,40.747258,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Housing located in the town of Pedrezuela, Madrid. Exterior floor with an approximate area of 64 m2 perfectly distributed in living room, kitchen with laundry room, two bedrooms and a bathroom. Municipality that has all the basic services at its fingertips, with a commercial offer (large surfaces and necessary neighborhood stores) and an educational offer, a variety of restaurant services and valued green areas in which to carry out outdoor activities. Housing for those who want to live in a quiet area very well connected and for those who seek to invest for rent with a very good profitability. All this, in addition, with excellent communications by public transport (bus) and road. Request more information without any kind of commitment. This property is sold together with a storage garage.",False,{'typology': 'flat'},good,2070.0,https://www.idealista.com/inmueble/103573317/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e4/d2/ea/1193746992.jpg,"Calle Egido, 25",False,-3.6029269,Pedrezuela,nan,flat,False
1,Madrid,68.0,False,False,{'title': 'Detached house in Diseminado Cr Burgos'},True,2,False,nan,False,9,nan,es,nan,140000.0,102332462,40.7708201,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"DARIO SANCHEZ SERVICIOS INMOBILIARIOS offers for SALE a 1,630 m2 plot with a 51 m2 house, a 17 m2 garage and a second room attached to the house that, if renovated, could be a guest room, since it is separated from the original house. In addition, the plot has a built-in swimming pool of approximately 13m2 and a well (thus filling and all water consumption in the home is free. The plot and the house have a lot of potential but it needs renovation, which is why it is so cheap compared to other properties in the area or throughout Pedrezuela. DON'T STAY WITH THE DESIRE COME AND EVALUATE IT YOURSELF YOU WON'T REGRET IT.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",renew,2059.0,https://www.idealista.com/inmueble/102332462/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fe/35/37/1152171893.jpg,Diseminado Cr Burgos,False,-3.6085437,Pedrezuela,nan,chalet,False
3,Madrid,270.0,False,False,{'title': 'Detached house'},True,4,False,nan,False,25,00227,es,nan,590000.0,98478156,40.7286419,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","Detached Villa with Pool in Urb. Private in Pedrezuela, plot of 1000m2, built 272m2. Distribution on one floor so it provides great comfort and enjoyment of the home, large living room, large kitchen with direct access to the garden, 3 bedrooms with a / c, 2 full bathrooms, office area, large windows that provide great light, views of the garden and the porch, own gym. Ground floor with a leisure room, with bar, cellar. Parking for several vehicles, swimming pool. Urb. private with 24 hour security, community pools, social club, supermarket. The area for the sports center has the following facilities: Six tennis courts. Fronton and paddle court. Basketball court. Soccer field. Soccer field. Two beach volleyball fields. Petanque track. Mini golf. The facility also has a building for men's and women's services, showers and changing rooms, social areas, for the enjoyment of the residents of the 745 plots of the urbanization. Due to its proximity to the Pedrezuela reservoir, they allow outdoor activities such as hiking, cycling or horseback riding, sailing in the reservoir itself, etc. Ideal for families who like nature and enjoy life.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2185.0,https://www.idealista.com/inmueble/98478156/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bd/45/dc/1013571044.jpg,Pedrezuela,False,-3.6187365,Pedrezuela,nan,chalet,False
2,Madrid,257.0,False,False,{'title': 'Detached house'},False,4,False,nan,False,31,nan,es,nan,399000.0,97692915,40.7359947,False,nan,sale,nan,"Villa for sale in Pedrezuela. The chalet is in the Montenebro urbanization. * Plot of 1,000 m2. * Meters built 257 approx. * 4 bedrooms, one of them with a terrace with beautiful views. * Fitted kitchen with appliances. * Living room with fireplace. * Gorgeous Porch. * The rest of the house is sold unfurnished. * Distributor hall in entrance and hallway. * Stoneware floors imitating wood. * Windows with mosquito nets. * Oil heating with Boiler with only 3 years. * The house was completely renovated with a comprehensive reform in 2015. * Everything is in perfect condition to move into with excellent qualities. Beautiful garden well cared for by a gardener with a pool installed in 2018 fully equipped with Robots and a room for machinery. * Store. * Garage, storage room, woodshed. * Urbanization with the best pool in the northern sierra, social and sports club, restaurant with parking. better see...",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1553.0,https://www.idealista.com/inmueble/97692915/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7d/81/73/987266304.jpg,Pedrezuela,False,-3.6370601,Pedrezuela,nan,chalet,False
3,Madrid,180.0,False,False,{'title': 'Terraced house'},False,4,False,nan,False,28,nan,es,nan,280000.0,102669850,40.7469284,False,nan,sale,nan,"Fantastic villa for sale in Pedrezuela, very close to the entrance of the town. The chalet is located in a quiet and clear area although very close to the town's shops. It consists of a 10-meter entrance, which gives access to the house. On the main floor there is a large American kitchen, with a marble countertop, refrigerator and bar. A living room with access to the 28 square meter garden, and a bedroom with an en-suite bathroom. The ground floor is completely renovated and equipped to create a cinema and gym area with a fireplace that provides heat to the entire house. Going up the stairs and reaching the first floor, the house has a full bathroom, three bedrooms, all with built-in wardrobes and the main one with a dressing area and en-suite bathroom. Finally, on the top floor the house has an attic that is used as a play space. The house is completely renovated, underfloor heating, double glazed windows and replaced flooring. Do not hesitate to call us with any questions or arrange a visit.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1556.0,https://www.idealista.com/inmueble/102669850/,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/4c/c5/ab/1163422384.jpg,Pedrezuela,False,-3.5935199,Pedrezuela,nan,chalet,False
2,Madrid,85.0,False,False,{'title': 'Flat'},False,3,False,nan,False,2,0046101458,es,nan,133900.0,100513627,40.7445523,False,nan,sale,nan,"Apartment in the province of Madrid, in the town of Pedrezuela, on the street DE LAS ERAS.",False,{'typology': 'flat'},good,1575.0,https://www.idealista.com/inmueble/100513627/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e2/79/cf/1138000020.jpg,Pedrezuela,False,-3.6026978,Pedrezuela,nan,flat,False
1,Madrid,66.0,False,False,{'title': 'Flat'},False,2,False,nan,False,2,0046101234,es,nan,108500.0,98008227,40.7442913,False,nan,sale,nan,"Apartment in the province of Madrid, in the town of Pedrezuela, on the street CLDE LAS ERAS. WITH INCIDENT.",False,{'typology': 'flat'},good,1644.0,https://www.idealista.com/inmueble/98008227/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2b/9b/38/1137998622.jpg,Pedrezuela,False,-3.6047447,Pedrezuela,nan,flat,False
1,Madrid,75.0,False,False,{'title': 'Flat'},False,3,False,nan,False,2,0046101350,es,nan,118700.0,100513626,40.7425063,False,nan,sale,nan,"Apartment in the province of Madrid, in the town of Pedrezuela, on the street DE LAS ERAS.",False,{'typology': 'flat'},good,1583.0,https://www.idealista.com/inmueble/100513626/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/df/c5/0e/1138000018.jpg,Pedrezuela,False,-3.6037684,Pedrezuela,nan,flat,False
2,Madrid,77.0,False,False,{'title': 'Flat'},False,3,False,nan,False,2,0046101476,es,False,139000.0,98037155,40.7418295,False,nan,sale,nan,"Apartment in the province of Madrid, in the town of Pedrezuela, on the street CLDE LAS ERAS. WITH INCIDENTS.",False,{'typology': 'flat'},good,1805.0,https://www.idealista.com/inmueble/98037155/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/65/9f/c2/1137998630.jpg,Pedrezuela,False,-3.6042757,Pedrezuela,nan,flat,False
1,Madrid,63.0,False,False,{'title': 'Flat'},False,2,False,nan,False,2,0046101216,es,nan,100900.0,100513624,40.7449969,False,nan,sale,nan,"Apartment in the province of Madrid, in the town of Pedrezuela, on the street DE LAS ERAS.",False,{'typology': 'flat'},good,1602.0,https://www.idealista.com/inmueble/100513624/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/04/58/7c/1138000014.jpg,Pedrezuela,False,-3.6043319,Pedrezuela,nan,flat,False
1,Madrid,75.0,False,False,{'title': 'Flat'},False,3,False,nan,False,2,0046101074,es,nan,134500.0,98008236,40.7441258,False,nan,sale,nan,"Apartment in the province of Madrid, in the town of Pedrezuela, on the street CLDE LAS ERAS. WITH INCIDENTS.",False,{'typology': 'flat'},good,1793.0,https://www.idealista.com/inmueble/98008236/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/17/50/f1/1137998620.jpg,Pedrezuela,False,-3.6054729,Pedrezuela,nan,flat,False
1,Madrid,61.0,False,False,{'title': 'Flat'},False,2,False,nan,False,2,0046101332,es,nan,102700.0,100513625,40.7449108,False,nan,sale,nan,"Apartment in the province of Madrid, in the town of Pedrezuela, on the street DE LAS ERAS.",False,{'typology': 'flat'},good,1684.0,https://www.idealista.com/inmueble/100513625/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/05/98/fb/1138000016.jpg,Pedrezuela,False,-3.6048676,Pedrezuela,nan,flat,False
1,Madrid,53.0,False,False,{'title': 'Flat'},False,2,False,nan,False,2,0046101136,es,nan,94400.0,100513623,40.7418624,False,nan,sale,nan,"Apartment in the province of Madrid, in the town of Pedrezuela, on the street DE LAS ERAS.",False,{'typology': 'flat'},good,1781.0,https://www.idealista.com/inmueble/100513623/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7b/b4/1e/1138000012.jpg,Pedrezuela,False,-3.6032453,Pedrezuela,nan,flat,False
2,Madrid,85.0,False,False,{'title': 'Flat'},False,3,False,nan,False,2,0046101270,es,nan,151500.0,98008229,40.7424768,False,nan,sale,nan,"Apartment in the province of Madrid, in the town of Pedrezuela, on the street CLDE LAS ERAS. WITH INCIDENTS.",False,{'typology': 'flat'},good,1782.0,https://www.idealista.com/inmueble/98008229/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/94/8f/85/1137998626.jpg,Pedrezuela,False,-3.6053936,Pedrezuela,nan,flat,False
1,Madrid,70.0,False,False,{'title': 'Penthouse in egido'},False,2,False,True,False,7,nan,es,False,132500.0,103564415,40.7456496,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"bank settlement floor, new construction, no commissions, direct from the bank during the Caixa financing offer period if you need it. Have a Garage and Storage Room Apartment distributed in dining room, kitchen, 2 bedrooms and 1 bathroom and terrace. Located in a quiet and well-connected residential neighborhood, a consolidated environment with large green areas nearby and next to National 1, Ideal for investors, this type of property is rented for more than 800 euros and ideal for people tired of paying uncomfortable rents. and want to have your own apartment paying much less than rent and with Caixa Financing For more information or to visit the property, call.",False,"{'typology': 'flat', 'subTypology': 'penthouse'}",good,1893.0,https://www.idealista.com/inmueble/103564415/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4f/ed/35/1193469754.jpg,egido,False,-3.6029759,Pedrezuela,2,penthouse,False
1,Madrid,50.0,False,False,{'title': 'Flat'},False,1,False,True,False,9,1331,es,False,98000.0,98700049,40.7472684,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Rogel Properties vende an apartment in an excellent location, in the center of Pedrezuela. Of 50 m2 distributed in spacious and bright living room with balcony, kitchen without oven and washing machine, 1 bedroom and 1 bathroom. Parking place. For more information contact the advertiser.",False,{'typology': 'flat'},good,1960.0,https://www.idealista.com/inmueble/98700049/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/41/bb/db/1021977974.jpg,Pedrezuela,False,-3.6037274,Pedrezuela,1,flat,False
3,Madrid,160.0,False,False,{'title': 'Detached house'},False,5,False,nan,False,26,em2202,es,nan,360000.0,96848923,40.745479,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Excellent qualities. 500 m2 garden with porch. Dwelling on two floors. On the ground floor there is a large living room with fireplace, a fitted kitchen with access to the garden, a full bathroom, two bedrooms and a storage room. The first floor is distributed in three bedrooms and two bathrooms. The master bedroom with en-suite bathroom. Better to see!",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2250.0,https://www.idealista.com/inmueble/96848923/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c2/63/4a/1171787869.jpg,Pedrezuela,False,-3.5933005,Pedrezuela,nan,chalet,False
1,Madrid,62.0,False,False,{'title': 'Flat'},False,2,False,True,False,47,230324,es,False,150000.0,100911677,40.7454778,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Housing with square distribution. It consists of a separate kitchen, living room, and 2 bedrooms with a built-in wardrobe. INCLUDES GARAGE SPACE.",False,{'typology': 'flat'},good,2419.0,https://www.idealista.com/inmueble/100911677/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9d/d1/c1/1170981496.jpg,Pedrezuela,False,-3.6056844,Pedrezuela,bj,flat,False
1,Madrid,40.0,False,False,{'title': 'Flat'},False,1,False,True,False,18,RP1202022105118,es,True,130000.0,99081761,40.7472693,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'apartamentoType', 'text': 'Apartment'}]","REDPISO exclusively manages this magnificent apartment located in a very good area in a private urbanization. Semi-new house from 2006. It consists of a bedroom with an en-suite bathroom, and a spacious living room with large windows. The kitchen is American and is fully furnished and equipped. Among the qualities we highlight the wooden floor, double glazed windows and wooden doors. The property has a large parking space with easy access and an elevator on the ground floor. The town has a health center, schools, supermarkets, shops, a sports center with a municipal swimming pool, etc. Come visit it without obligation, financing tailored to your needs. Our Dcredit financial department obtains 100% of the value of the home.",False,{'typology': 'flat'},good,3250.0,https://www.idealista.com/inmueble/99081761/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3a/1e/a4/1032921756.jpg,Pedrezuela,False,-3.6059026,Pedrezuela,bj,flat,False
2,Madrid,82.0,False,False,{'title': 'Flat'},False,2,False,nan,False,16,CG-59972-0001,es,False,134600.0,101263085,40.7469842,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"83 m² apartment for sale, with 2 bedrooms located in the town of Pedrezuela, province of Madrid. The town is connected by the M-627, E-5 and A-1 V-901 and CV-962 road accesses and by interurban buses. The area has a variety of equipment, a health center, pharmacy, restaurants, supermarket, park, etc. Built in 2004, this apartment has an approximate surface area of 83 m² and is distributed in a living-dining room, a fitted kitchen with upper and lower cabinets, 2 bedrooms with built-in wardrobes and 2 bathrooms, ready to become your next home. It includes a 26 m² garage space located on the first floor of the basement, with easy access from the outside and good maneuverability inside. With the services of Solvia you can find the home you need. Get started right now by asking for more information. A person close to you will attend to you personally.",False,{'typology': 'flat'},good,1641.0,https://www.idealista.com/inmueble/101263085/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9b/6f/a9/1116242230.jpg,Pedrezuela,False,-3.6028725,Pedrezuela,bj,flat,False
1,Madrid,55.0,False,False,"{'title': 'Flat in Eras, 50'}",False,1,False,True,False,11,nan,es,False,93000.0,103112912,40.7438572,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"CHANCE! Housing for sale on the main avenue of Pedrezuela close to all services, shops, bus stop, etc... It is located on the second floor and has a large bedroom with a built-in wardrobe, a living room with access to a balcony, a kitchen and a full bathroom. A garage space is included in the price. BETTER TO SEE.",False,{'typology': 'flat'},good,1691.0,https://www.idealista.com/inmueble/103112912/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2b/33/51/1178717703.jpg,"ERAS, 50",False,-3.6035587,Pedrezuela,2,flat,False
