labels,topPlus,suggestedTexts,province,status,hasVideo,thumbnail,size,priceByArea,has3DTour,numPhotos,showAddress,municipality,country,hasLift,longitude,detailedType,district,hasPlan,newDevelopment,propertyType,rooms,topNewDevelopment,address,propertyCode,externalReference,price,floor,operation,url,exterior,description,parkingSpace,has360,latitude,hasStaging,bathrooms
nan,False,"{'subtitle': 'Valdepastores - Las Encinas, Boadilla del Monte', 'title': 'Semi-detached house'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0d/13/5d/1166569828.jpg,468.0,2340.0,True,62,False,Boadilla del Monte,es,nan,-3.879674,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",Valdepastores - Las Encinas,True,False,chalet,5,False,Valdepastores - Las Encinas,102765703,VMO2306010,1095000.0,nan,sale,https://www.idealista.com/inmueble/102765703/,nan,"Chalet for sale in Valdepastores VILLA IN GATED COMMUNITY IN VALDEPASTORES  aProperties presents bright villa in gated community with communal pool and paddle tennis court in Valdepastores. The property offers ample interior spaces, generous windows and glass doors, underfloor heating, air conditioning and a fabulous garden. Its excellent location gives it privacy and convenient access to the M513, M503 and M50.   This villa of 468m2 according to the land registry is distributed over 3 floors:   First floor: This floor has a bedroom or office, a full bathroom, laundry area, a large multipurpose room, a cellar or storage room and a garage with capacity for 4 cars.   Second floor: Large living room with high ceilings, fireplace facing the garden. Bright kitchen with office and private access from the street for easy unloading of the purchase. We also find 3 bedrooms, one of them en suite with access to the garden. A bathroom that serves the other two bedrooms. From this floor there is access to the beautiful and spacious garden and a cozy terrace / gazebo with barbecue area.    Upstairs: Cozy living room open to the living-dining room on the second floor. On this floor is the master bedroom, with dressing room, en suite bathroom and a terrace with views. It also has a small storage space and offers the possibility of making an extra room, if desired.    Can you imagine living here?","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.4153309,False,4
nan,False,"{'subtitle': 'Valdepastores - Las Encinas, Boadilla del Monte', 'title': 'Terraced house in Valdepastores'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/05/5b/80/1197506032.jpg,295.0,2285.0,True,40,False,Boadilla del Monte,es,nan,-3.8883582,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",Valdepastores - Las Encinas,True,False,chalet,5,False,VALDEPASTORES,103592024,nan,674000.0,nan,sale,https://www.idealista.com/inmueble/103592024/,nan,"Real estate agency in Boadilla del Monte INMOBILIARIA HOGARES BOADILLA DEL MONTE sells SPECTACULAR SEMI-DETACHED VILLA in the Exclusive VALDEPASTORES Urbanization located in the municipality of Boadilla del Monte. This 238m2 semi-detached house is built on a 320m2 plot. The home is located in one of the most exclusive urbanizations in Boadilla del Monte and is distributed as follows: On the main floor, we find a large hall from where we access a large living room with fireplace and direct access to the garden. A garden where we have infinite possibilities and that has two cozy gazebos. Continuing with the main floor, the next thing we find is a large kitchen with a pantry and clothesline, a bedroom on the ground floor and a guest toilet for the entire floor. The second floor is distributed in a large hallway that serves three large bedrooms, all with a private terrace and two full bathrooms, one of them en suite next to the master bedroom. The ground floor is distributed in a bedroom with large storage spaces, an office and a full bathroom. We also have access to the garage that has space for two vehicles. In the outdoor area we have two large gazebos, a garden with unbeatable views and from where we can access the common areas of the urbanization, where we find the swimming pool and the tennis court. DON'T MISS THE OPPORTUNITY TO COME VISIT IT!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.4274258,False,4
"[{'name': 'villaType', 'text': 'Villa'}]",False,"{'subtitle': 'Las Lomas, Boadilla del Monte', 'title': 'Detached house'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/04/6e/b7/1191022411.jpg,500.0,2848.0,True,47,False,Boadilla del Monte,es,nan,-3.8951287,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",Las Lomas,True,False,chalet,5,False,Las Lomas,103457450,JI189689,1424000.0,nan,sale,https://www.idealista.com/inmueble/103457450/,nan,"Gilmar Boadilla sells detached villa in the urbanization of Las Lomas. Project by the architectural studio of Francisco Jurado. Located in a very quiet area of the urbanization, very close to the old Manolo Santana Club, which will soon be the David Lloyd Club. Built on a large plot of almost 2.700 square metres, perfectly consolidated and wooded. Great privacy and a large swimming pool. Outside, it has a large covered area for car parking. The house, with a built area of almost 500 square metres, is distributed on two floors. On the ground floor, entrance hall, office and bathroom. A large living-dining room with fireplace from which there is access to a covered porch, the swimming pool and the garden. On the same floor, kitchen with central island and a laundry and ironing room. On the upper floor, there is a master bedroom with dressing room and en-suite bathroom. From the hallway opening onto the ground floor, there is access to another two bedrooms with balcony, a complete bathroom and another room as an office or living room. The configuration of the plot allows for another floor under the house, with direct access from the garden, of approximately 90 square metres, which is currently used as a painting studio.  Also under the exterior porch, there is a very usable area in semi rough. The property has underfloor heating by ESAK, by natural gas, exterior carpentry of semi armoured aluminium with thermal bridge break, marble floors, oak wood flooring, etc. We can help you to find the financing that best suits your needs.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.4345883,False,3
"[{'name': 'villaType', 'text': 'Villa'}]",False,"{'subtitle': 'Las Lomas, Boadilla del Monte', 'title': 'Detached house'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5c/c6/19/1132944158.jpg,1219.0,1354.0,True,39,False,Boadilla del Monte,es,nan,-3.911727,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",Las Lomas,True,False,chalet,6,False,Las Lomas,100814122,JI181213,1650000.0,nan,sale,https://www.idealista.com/inmueble/100814122/,nan,"Gilmar sells magnificent detached villa in the urbanization of Las Lomas in Boadilla del Monte. A large construction of 1,000 square metres on a plot of 2,144 metres.  The property is distributed over three floors. On the ground floor, a large entrance hall that leads to a distribution area with a lot of height, which leads to the rest of the rooms on the floor and with access to the stairs leading to the upper floor.  On the same floor there is a large living room with fireplace from which there is access to a large covered porch that gives access to the garden. There is also a very spacious kitchen, also with fireplace, a guest toilet, and several rooms that can be used as an office, living room, etc. There is also a bedroom with en suite bathroom on the same floor. Finally, next to the covered porch, there is a spectacular covered swimming pool with access to the garden and a changing room area.  Upstairs is the rest area. From the hallway there is access to a large master bedroom with terrace, large dressing room and en-suite bathroom with hydro-massage bathtub. In addition, there is another large bedroom with dressing room and en-suite bathroom. And finally, two more bedrooms each with its own bathroom. There is a second terrace with access from both bedrooms.  On the ground floor, there is a large leisure area for a cinema room or gym, two different rooms with bar, ironing and laundry area, complete bathroom, storage room and garage for four or five cars.  The property has very good construction qualities. Interior carpentry of lacquered wood, exterior carpentry of aluminium, underfloor heating with natural gas boiler, installation of air conditioning.  In the garden, it has a gazebo with tropical type pergola, and a paddle tennis court.  The urbanization has 24 hours security surveillance with security car circulation.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.4392584,False,7
"[{'name': 'villaType', 'text': 'Villa'}]",False,"{'subtitle': 'Las Lomas, Boadilla del Monte', 'title': 'Detached house'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/48/78/d0/1138153342.jpg,600.0,2883.0,True,36,False,Boadilla del Monte,es,nan,-3.9030659,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",Las Lomas,True,False,chalet,6,False,Las Lomas,101877488,JI187408,1730000.0,nan,sale,https://www.idealista.com/inmueble/101877488/,nan,"Gilmar sells an independent villa in the Las Lomas Urbanization, in Boadilla del Monte. With a constructed area of 600 square meters on a beautiful plot of almost 3,000 square meters, with great privacy, very consolidated and with a large pool. The house is distributed over three floors. On the ground floor, it has a large entrance hall from which you access the immense living room of the house. From the living room you can access the covered porch of the house. In addition, it has a separate dining room that communicates with a large kitchen with an island. Next to the kitchen, we find a service area, with a bedroom and bathroom. On the same floor there is a large office and a large guest bedroom with an en-suite bathroom. On the first floor, from the hall you access the master bedroom, very spacious, with an en-suite bathroom, with jacuzzi and shower, and access to a large terrace. Another bedroom with an en-suite bathroom, and finally, two other bedrooms that share a large bathroom. In addition, from the distributor there is access to a type of dressing room that serves the secondary bedrooms. In the basement, it has a large summer living room, a laundry room, a gym or auxiliary room, changing rooms for the pool and a bathroom that serves the pool. In addition, a large garage for four cars. The house has interior carpentry in carved oak wood, aluminum exterior carpentry, heating through a propane gas tank and air conditioning through Splits distributed throughout various areas of the house. The Las Lomas Urbanization has 24-hour security, schools, public transportation, etc.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.4279042,False,6
nan,False,"{'subtitle': 'Sector S, Boadilla del Monte', 'title': 'Flat in Ronda'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/74/64/06/1180666441.jpg,130.0,4038.0,True,28,False,Boadilla del Monte,es,True,-3.8876924,{'typology': 'flat'},Sector S,True,False,flat,3,False,RONDA,103173547,nan,524900.0,2,sale,https://www.idealista.com/inmueble/103173547/,True,"Real estate agency in Boadilla del Monte INMOBILIARIA HOGARES BOADILLA DEL MONTE sells LARGE APARTMENT WITH GARAGE SPACE in the SECTOR S area of Boadilla del Monte. This home is located in an unbeatable environment, close to all types of shops, schools, means of transport and green areas. The house is distributed in a large hall that leads to a large living room with direct access to a large and cozy terrace. Kitchen with office, two large secondary bedrooms and a large master bedroom with dressing room and en-suite bathroom. It also has a second full bathroom that serves both the two secondary bedrooms and the rest of the house. The house has been renovated, thus giving it a more modern appearance due to the change of windows, interior carpentry and smoothing of walls. It has a garage and storage room. Private urbanization with pool. DON'T MISS THE OPPORTUNITY TO COME VISIT IT!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.4115016,False,2
"[{'name': 'villaType', 'text': 'Villa'}]",False,"{'subtitle': 'Las Lomas, Boadilla del Monte', 'title': 'Detached house'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/eb/84/0a/1161624656.jpg,600.0,2917.0,True,46,False,Boadilla del Monte,es,nan,-3.9117202,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",Las Lomas,True,False,chalet,5,False,Las Lomas,102615672,JI189773,1750000.0,nan,sale,https://www.idealista.com/inmueble/102615672/,nan,"Gilmar sells detached villa in the urbanization of Las Lomas de Boadilla del Monte. The property has a built area of 670 square meters, on a beautiful plot of almost 3,000 square meters. The plot is perfectly consolidated and is very flat, which allows you to enjoy a magnificent meadow and a large swimming pool. In addition, the garden has an outdoor pergola with barbecue area.  The property is distributed as follows:  On the ground floor, there is a large entrance hall, a large living-dining room with access to the garden, kitchen with island and also with access to the garden. On the same floor, there is a guest bedroom and a complete bathroom.  Going up a small flight of stairs, we find a hall that leads to the sleeping area. There is a master bedroom with dressing room and en-suite bathroom. There are also two further bedrooms that share another bathroom.  On another flight of stairs, it has an office area or semi attic bedroom and another bathroom. It also has a semi raw area.  Finally, in the basement, there is a bathroom, a living room, a large leisure area with a cinema room and bar, a small wine cellar and a gymnasium. The area has a laundry room and a garage for two or three cars.  The property has first quality materials, marble and wooden floors. Heating by gasoil tank with natural gas for the kitchen, and central air conditioning by ducts.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.4393039,False,5
nan,False,"{'subtitle': 'Viñas Viejas, Boadilla del Monte', 'title': 'Duplex in Julio Fuentes'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1f/9f/d6/1167213039.jpg,191.0,2984.0,True,21,False,Boadilla del Monte,es,True,-3.8957076,"{'typology': 'flat', 'subTypology': 'duplex'}",Viñas Viejas,True,False,duplex,3,False,JULIO FUENTES,102785025,nan,569900.0,3,sale,https://www.idealista.com/inmueble/102785025/,True,"Real estate agency in Boadilla del Monte INMOBILIARIA HOGARES BOADILLA DEL MONTE sells SPECTACULAR DUPLEX PENTHOUSE in the Exclusive Viñas Viejas Urbanization located in the municipality of Boadilla del Monte. This house is distributed over two floors. A first floor where we find a large hall that serves a large kitchen with a clothesline, a wonderful living room with lots of light and direct access to the terrace, two bedrooms and a full bathroom that serves the entire floor. Next, on the second floor we find a large master bedroom with an en-suite bathroom, dressing room and direct access to a private terrace with many possibilities. The house has ducted air conditioning with heat pump throughout the house, two very large parking spaces and a storage room. Private urbanization with 24-hour security, license plate reader for access to the garage, surveillance cameras, swimming pool, playground, gym and sauna. Located close to all types of shops and leisure areas. One minute from Casvi School and close to Virgen de Europa and Mirabal Schools. We have the Puerta de Hierro Hospital 5 minutes away and as for roads, we have a direct exit to M-503 with connection to M-40, M-50 and A6. Direct buses to the Majadahonda suburban train station with connection to the Madrid Metro, connection to Moncloa and the center of the capital. DON'T MISS THE OPPORTUNITY TO COME VISIT IT!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.4216586,False,2
"[{'name': 'villaType', 'text': 'Villa'}]",False,"{'subtitle': 'Las Lomas, Boadilla del Monte', 'title': 'Detached house'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b3/65/98/1163841621.jpg,545.0,3211.0,True,67,False,Boadilla del Monte,es,nan,-3.9047135,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",Las Lomas,True,False,chalet,6,False,Las Lomas,102685999,RO190124,1750000.0,nan,sale,https://www.idealista.com/inmueble/102685999/,nan,"Gilmar is showcasing a charming and historic house located in the prestigious urbanization Las Lomas. The house, situated on a corner plot with stunning views of the mountains of Madrid, has a historical significance as it was the first house built in Las Lomas and was home to many notable individuals of the time. The spacious house offers plenty of light and a warm atmosphere. It consists of three floors with a total area of 545m2 and sits on a beautiful consolidated plot of 2969m2. The property was renovated three years ago, making it practical and functional for families to enjoy and grow.  The main floor features a large living room, dining room, office library, guest room with a bathroom and living room, a well-equipped kitchen with Flovic furniture and high-end appliances, and a sitting area with access to one of the porches in the garden. It also includes a toilet and pantry. On the bedroom floor, there are two distinct areas separated by a distributor. On one side, there is a cozy terrace connected to a living room, and on the other side, there is a master bedroom suite with a delightful terrace offering spectacular mountain views and a large dressing room. Additionally, there are two en-suite bedrooms with attic air and a shared small living room. The basement area houses the laundry and ironing area, the boiler room with an outdoor oil tank, and the house's main entrance.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.4347285,False,6
"[{'name': 'villaType', 'text': 'Villa'}]",False,"{'subtitle': 'Valdecabañas, Boadilla del Monte', 'title': 'Detached house'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/42/fa/01/1162544953.jpg,500.0,3500.0,True,63,False,Boadilla del Monte,es,nan,-3.8822058,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",Valdecabañas,True,False,chalet,5,False,Valdecabañas,102649042,POZ44880,1750000.0,nan,sale,https://www.idealista.com/inmueble/102649042/,nan,"Lucas Fox is pleased to present this beautiful villa with an award-winning design, high quality construction and excellent finishes and details. It is located in a privileged area of Boadilla del Monte, a very short distance from Majadahonda and all connections with main roads and municipalities.  Designed and built by a prestigious and renowned architectural studio, this wonderful villa meets all the expectations of a luxury residence, in an exclusive residential area of the capital, La Dehesa. It has a magnificent construction and design, awarded with the Asprima Award. It offers beautiful spaces, both exterior and interior, with abundant natural light every day of the year, as it is strategically oriented to the south and has large floor-to-ceiling windows in all rooms.  We access the property through the comfortable front garden, which leads to the main entrance of the house. We go through an axis design door, which gives us a clear view of the main floor of this beautiful house. We are in a stately and cozy open space, very representative, with double height ceilings, composed of a lobby with a coat closet and a guest toilet, a large living-dining room with fireplace, an study area and an extraordinary Open kitchen, with a beautiful central island and high-end appliances, Neff. The left wing of this floor has been dedicated exclusively to rest, with a large independent bedroom of 25 m² with a private bathroom and direct access to the back garden, one of the magical corners that make this house a very special place.  We reach the upper floor by climbing the elegant flying staircase that leads to all heights. This floor has been intended exclusively for resting the entire family. It houses the luxurious and spacious main bedroom, with a dressing room and private bathroom. We will also find two other double bedrooms, with a generous bathroom to share. This floor also has a wonderful terrace or solarium, facing south, over the pool with access from all the bedrooms on the floor.  The villa has a bright and very well used lower ground floor. Thanks to its beautiful English patio, it has excellent natural light. This level of the house is intended for leisure and enjoyment. We find here two wonderful multidisciplinary rooms, with infinite possibilities, currently in use as a cinema room and gym, ideal for sports lovers. We also find a full bathroom, a staff bedroom and a comfortable, fully equipped laundry room with excellent storage space.  The plot is undoubtedly very comfortable, as it offers a perfectly sized garden, southerly aspect and with wonderful light. This garden is designed for relaxation and rest, with several ideal corners, recreation areas and a wonderful salt chlorination pool.  It should be noted that this beautiful house benefits from full contact with nature, thanks to its location and proximity to Monte de Boadilla. Likewise, it enjoys beautiful unobstructed views, thanks to its large floor-to-ceiling windows and dominant layout in the development.  Contact Lucas Fox today by phone or email to arrange a viewing. We work seven days a week to adapt to the needs of our clients. You can also visit us at our cozy Lucas Fox Lounge on Avenida de Europa, 38 in Pozuelo de Alarcón. This way we can analyze your needs in more detail and help you find the perfect home or investment.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.4383303,False,4
"[{'name': 'villaType', 'text': 'Villa'}]",False,"{'subtitle': 'Valdecabañas, Boadilla del Monte', 'title': 'Detached house'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d1/8a/b9/1178796669.jpg,550.0,2500.0,True,51,False,Boadilla del Monte,es,nan,-3.8963864,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",Valdecabañas,True,False,chalet,6,False,Valdecabañas,102236559,POZ42803,1375000.0,nan,sale,https://www.idealista.com/inmueble/102236559/,nan,"Lucas Fox is proud to present, exclusively, this wonderful independent luxury villa located in one of the main arteries of the Valdecabañas development in Boadilla del Monte.  This beautiful timeless villa sits on one of the best plots in the development, given its privacy, location and regular corner layout. It has a robust construction, of almost 550 m² and a beautiful fully consolidated garden with more than 2,400 m² equipped with large meadows, play areas and a wonderful swimming pool. The perfect house to lead a full family-friendly life.  Its state of conservation is excellent, ready to move into, but with infinite customization possibilities. Its layout is presented as follows:  Upon crossing the threshold of the main door, we find a spacious welcoming lobby, with a coat closet and a guest toilet. On the left is the study or possible bedroom and a ensuite bedroom.  On the right we access the elegant and spacious double-height living-dining room, with high ceilings and divided into several rooms. It receives abundant natural light, thanks to its large floor-to-ceiling windows and its southerly aspect. Next we come to the kitchen, connected to the entrance hall, with a beautiful central island and excellent storage space. The kitchen is currently incorporated into the dining room, but it could be easily separated and also has direct access to a terrace in this wing and to the garden.  Going up the stairs we reach the first floor, exclusively for the rest of the family. It houses four large bedrooms, all very bright, southerly aspect and overlooking the garden. Of these four bedrooms, we differentiate the main one, with a dressing room, private bathroom and a large private corner terrace. Secondly, we find another large bedroom with its bathroom and the other two, with a large common bathroom. All of them have built-in wardrobes.  The property has a semi-basement floor. In it, there is an excellent multidisciplinary room, with a fireplace and natural light, ideal for any type of activity or meeting, a ensuite bedroom, a laundry area and a spacious garage with capacity for several vehicles.  Undoubtedly one of the virtues of this beautiful villa is its wonderful garden, cared for in detail with numerous corners where you can recreate and enjoy the natural environment that surrounds us. It is thought and designed solely to rest and enjoy life. Here, there is a large saltwater pool, with a chill-out area, two large terraces and a wonderful exterior barbecue with great detail.  In addition, the house has eight recently installed solar panels, with two large capacity batteries, a recent boiler and a completely revised pool system.  The villa is located a few steps from Trinity College Boadilla, the Virgen de Europa de Boadilla del Monte school or the José Bergamín Gutiérrez public school, as well as various roads that communicate with the entire northwest, with the capital and with several shopping centers such as the West Centre, Gran Plaza 2, Equinox or El Corte Inglés.  Contact Lucas Fox today by phone or email to arrange a viewing. We work seven days a week to adapt to the needs of our clients. You can also visit our Lucas Fox Lounge on Avenida de Europa, 38 in Pozuelo de Alarcón. So we can analyze your needs in more detail and help you find the perfect home or investment.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.441288,False,5
nan,False,"{'subtitle': 'Viñas Viejas, Boadilla del Monte', 'title': 'Terraced house'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b9/e9/31/1198682355.jpg,291.0,2540.0,True,46,False,Boadilla del Monte,es,nan,-3.897509,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",Viñas Viejas,True,False,chalet,4,False,Viñas Viejas,101734188,W-02RU83,739000.0,nan,sale,https://www.idealista.com/inmueble/101734188/,nan,"Magnificent semi-detached villa in Viñas Viejas Engel&Volkers presents this great townhouse, in private urbanization and located in the residential area of Viñas Viejas, Boadilla del Monte.  The property is distributed over 4 floors, with an East-West orientation which gives a great luminosity to the house. We access to the second floor and we find a large hall that leads to a courtesy toilet, large fully equipped kitchen, and living room with direct access to a beautiful and well kept garden. The most private area is located on the second floor of the house and has 3 large bedrooms, the master bedroom with en suite bathroom and the other two share a second bathroom. All the bedrooms have large built-in closets. On the third floor there is an attic perfectly equipped for different uses. In the basement we have the garage with space for two vehicles, a storage room, large room for ironing-washing room and a 4th bedroom with bathroom. The house has 1st quality materials, walls with smooth paint, laminate flooring throughout the house except kitchen and bathrooms, pre-installation of air conditioning ducts, gas heating and spacious common areas where you can enjoy swimming pool, paddle tennis court and children's area. In addition the urbanization has concierge service and 24h surveillance cameras. Viñas Viejas, an area especially in demand for living, is part of the municipality of Boadilla del Monte. It is located between El Residencial Siglo XXI and Valdepastores, adjacent to Sector B. The area consists mainly of villas in private urbanizations, ideal for families looking to escape from the big cities, looking for areas of tranquility and relaxation but without giving up the proximity to Madrid. Viñas Viejas has all kinds of services necessary for the day to day, two large supermarkets, schools, both public and private (very close to the Casvi School), sports centers (Felipe VI sports center) and 10 minutes of the Puerta de Hierro Hospital. Close to the access to the M-50 and with bus stops very close by. Currently a connection is being made between Viñas Viejas and El Encinar, which will facilitate even more the access to the M-50 of this Residential.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",True,40.4193431,True,4
nan,False,"{'subtitle': 'Valdecabañas, Boadilla del Monte', 'title': 'Detached house in Calle de la Comunidad de Madrid'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/16/73/f0/1185530714.jpg,310.0,3548.0,True,67,False,Boadilla del Monte,es,nan,-3.8828724,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",Valdecabañas,True,False,chalet,6,False,Calle de la Comunidad de Madrid,103315732,BFO-V1175,1100000.0,nan,sale,https://www.idealista.com/inmueble/103315732/,nan,"Detached villa for sale in Valdecabañas. The villa with a perfect location consists of a plot with an area of ​​590 m2, equipped with a swimming pool to be built in 2022 and large garden spaces with great privacy and views of a lush and green mountain, it also has an open porch ideal for celebrations and guests. The house is characterized by its interior qualities, it has a constructed area of ​​290 m2 distributed over 2 floors.The entrance is through a porch with a cavity for several vehicles that leads to a reception hall where a large modern-style living room is distributed. From this hall we go to the main hall of the house with double height ceilings where we can contemplate the staircase finished in wood and wrought iron and illuminated by natural light through the large stained glass window and a high ceiling that gives a feeling of spaciousness to the home. From the main hall we can go on the left to the large living room which is surrounded by quality, very bright windows and access to a kitchen with a practical, quality design and access to the garden. On the same floor below, through the hall on the right, we can go to a hallway in which we find 3 rooms, one of which has its own, bright bathroom and access to the garden, another with access to the same garden and the other with an access to a gallery that in turn accesses a large patio. On the second floor, accessed by the aforementioned staircase in the hall, we have a hallway leading to 3 bedrooms with 2 bathrooms and a large dressing room that is very worthy of mention. These rooms are spacious, have large windows that acquire extraordinary natural light and a Large terrace with fantastic mountain views that give a great feeling of peace. Distribution of air conditioning through duct, special flooring, laminate in dining room, kitchen, high quality equipment, individual gas boiler.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.4372223,False,4
nan,False,"{'subtitle': 'Urb. este - Montepríncipe, Boadilla del Monte', 'title': 'Terraced house'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/84/dd/c3/1197162820.jpg,452.0,2865.0,True,48,False,Boadilla del Monte,es,nan,-3.8479561,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",Urb. este - Montepríncipe,True,False,chalet,7,False,Urb. este - Montepríncipe,103193426,W-02TY0R,1295000.0,nan,sale,https://www.idealista.com/inmueble/103193426/,nan,"Exclusive semi-detached in Montepríncipe Engel & Völkers presents this fantastic English-style semi-detached house with 452 m2 built and 451 m2 plot, in the exclusive private urbanization of Montepríncipe, within a complex with common areas, a swimming pool, and a playground. This house, renovated over the years, features 4 floors including an attic and basement. On the ground floor, there is a spacious living room + dining room with direct access to the enclosed porch and the beautiful private garden, a bright kitchen, and a guest toilet.  On the first floor, you'll find the master bedroom with an ensuite bathroom and a large dressing room, along with two other bedrooms that share a bathroom. In the attic, there is an office, two bedrooms sharing a bathroom, plus a lounge or play and/or work area.  The basement has large windows that provide plenty of light, eliminating the typical feeling of being in a basement. Right after going down, you'll find the service area with a bedroom and a full bathroom, a laundry room pantry, a living room, and 2 parking spaces. The basement communicates with the garden, adding a lot of brightness. The municipality of Boadilla del Monte is located west of Madrid. Boadilla del Monte is part of the Metropolitan Area of Madrid, situated 15 kilometers west of the capital. It has a population of 51,463 inhabitants and covers an area of 47.2 km2. It borders the municipalities of Majadahonda, Pozuelo de Alarcón, Alcorcón, Villaviciosa de Odón, and Villanueva de la Cañada. It belongs entirely to the basin of the Guadarrama River.  This municipality experienced a strong population increase in the mid-seventies with the establishment of a large number of single-family residences in urbanizations. In recent years, there has been a new significant population increase due to the liberalization of large land areas that are already being developed.  The main population centers, in addition to the old town, are luxury urbanizations called Montepríncipe, Olivar de Mirabal, Parque Boadilla, Bonanza, and Las Lomas, known as historical urbanizations. Montepríncipe has an excellent location, with good access to the M-40 and M-50. It features a shopping center, social club, the Madrid Hospital, and the San Pablo-CEU University in the same urbanization.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.4100087,False,5
