has360,propertyType,topNewDevelopment,hasPlan,size,thumbnail,has3DTour,hasVideo,rooms,exterior,price,priceByArea,labels,bathrooms,country,description,operation,municipality,topPlus,url,longitude,showAddress,numPhotos,floor,hasLift,hasStaging,propertyCode,province,detailedType,newDevelopment,latitude,suggestedTexts,externalReference,status,parkingSpace,address
False,chalet,False,False,180.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5e/c6/92/1016554388.jpg,False,False,3,nan,420000.0,2333.0,nan,3,es,"Griñón real estate sells, fantastic villa, independent on one floor plus basement, with cellar, tool shed plus toilet with shower, garage for several cars with 180 m2, air conditioning in the three bedrooms with 4 built-in wardrobes, 2 bathrooms one in the master bedroom, another with a shower, a 20 m2 kitchen furnished with ceramic hob, oven and hood. Cozy living room with fireplace, all independent, stoneware floors, excellent quality sapelly wood interior doors, climalit tilt-and-turn windows imitating wood, bars and mosquito nets, 6.5 m2 x3.5 m2 swimming pool, plot with barbecue and kitchen, with a shaded space that is wonderful. Very cozy home, and it greatly facilitates mobility since it is on one floor with a porch that is the same length as the front of the house, large and wide. Call us to visit it, you will be pleasantly surprised. GRIÑÓN INMOBILIARIA is the real estate where you can sell, buy and rent, with all the guarantees and professionalism, more than 20 years guarantee us in the real estate sector, seriousness, commitment, trust with all our clients, call to check it! mobile 685-690-413 landline 91-814-02-40. 24-hour health center, and all the services you need a town like Griñón schools, institutes, shopping centers, and the best shops to buy in Griñón. 2 bus lines, and one of the best areas to live quietly. WE DO NOT CHARGE FEES TO THE BUYER..",sale,Serranillos del Valle,False,https://www.idealista.com/inmueble/98549217/,-3.8831494,False,23,nan,nan,False,98549217,Madrid,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False,40.2068183,{'title': 'Detached house'},01864,good,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Serranillos del Valle
False,chalet,False,False,612.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9d/7a/f3/1025943050.jpg,False,False,4,nan,799900.0,1307.0,"[{'name': 'villaType', 'text': 'Villa'}]",4,es,"GRIÑÓN INMOBILIARIA sells this magnificent home in Serranillos del Valle. Independent villa on a plot of 1287 m². Very comfortable villa distributed on the ground floor and mezzanine. The well-kept garden has a large built-in pool with a changing room and toilet, a large porch with a shed to enjoy in summer without having to enter the house. In the garden it has a wooden construction with a seating area and a bathroom, ideal for your teenage children to meet their friends without anyone bothering them, for the little ones it also has a play area independent of the house. The house has on its main floor a closed porch-living room for both summer and winter, large kitchen, washer and dryer area, 2 bathrooms with shower, master bedroom with fireplace and office. On the mezzanine we find 4 bedrooms and a full bathroom with a shower. All the rooms of the house have air conditioning, security windows throughout the house, access to the house adapted for people with reduced mobility, large garage in the basement of the house. If something characterizes this house, it is its comfort and its large plot, if you do not believe it, come and we will show it to you. IN GRIÑÓN INMOBILIARIA WE DO NOT CHARGE SALES COMMISSION TO THE BUYER. FINANCING UP TO 100% OF THE PURCHASE PRICE ACCORDING TO PROFILE. For more information, contact GRIÑON INMOBILIARIA C/ JUAN CARLOS I 7 Griñón, Telephone 685690413 OR 91 8140240.",sale,Serranillos del Valle,False,https://www.idealista.com/inmueble/98849871/,-3.8708515,False,22,nan,nan,False,98849871,Madrid,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False,40.208779,{'title': 'Detached house'},01875,good,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Serranillos del Valle
False,flat,False,False,100.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1e/0c/ee/1005086063.jpg,False,False,2,True,189900.0,1899.0,nan,2,es,"GRIÑON INMOBILIARIA sells duplex with a special charm and with common pool areas, gardens, swings. We have a very large living room with air conditioning, shower room, fitted and very spacious kitchen, 2 bedrooms with fitted wardrobes and another bathroom. It has a parking space /included in the price/. GRIÑÓN INMOBILIARIA, is the reference real estate agency in Griñón, due to its professional experience, over the years we have been located on Calle Juan Carlos I Nº7, the knowledge of our town and other neighboring towns, makes the information safe and accurate, and that It is very important to have an idea of where you are going to live, contact us if you buy or sell, seriousness and transparency, that is our cover letter, buy your house we will do a free financial study knowing what you can buy we manage your personalized mortgage, and we will sell your house with total guarantee that the purchase-sale materializes, call for more information, 91-814-02-40 mobile 685-690-413.",sale,Serranillos del Valle,False,https://www.idealista.com/inmueble/98240172/,-3.8870492,False,21,1,False,False,98240172,Madrid,{'typology': 'flat'},False,40.2062426,{'title': 'Flat'},01857,good,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Serranillos del Valle
False,duplex,False,False,116.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/33/7e/69/1165347105.jpg,False,False,2,True,185000.0,1595.0,nan,3,es,"Your Real Estate Space presents a beautiful duplex apartment for sale located in the center of Serranillos. The house is located on the first floor of a two-story building. It has a useful area of 112 square meters distributed over two floors. On the first floor we find an entrance hall with a built-in wardrobe, a large living room with windows overlooking two streets, a toilet and a kitchen furnished with appliances. A comfortable staircase leads to the first floor where there are two large bedrooms with built-in wardrobes and folding windows and two full bathrooms, one of them inside the master bedroom. In perfect state of conservation. Wooden floors, individual natural gas heating and air conditioning in the living room and master bedroom. The price includes a parking space and storage room located in the opposite block, for which there is an elevator. NO PURCHASE COMMISSIONS. FINANCING FACILITIES. HURRY, DON'T LET HIM ESCAPE.",sale,Serranillos del Valle,False,https://www.idealista.com/inmueble/102730313/,-3.8827919,False,16,1,False,False,102730313,Madrid,"{'typology': 'flat', 'subTypology': 'duplex'}",False,40.2037539,{'title': 'Duplex in Cataluña'},nan,good,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Cataluña
False,flat,False,False,100.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/30/3e/f6/1178882954.jpg,False,False,2,True,184500.0,1845.0,nan,2,es,"Apartment for sale in Serranillos del Valle. Grupo Nova Gestión offers this ground floor home with excellent qualities. With an area of 100m2, the property has been completely renovated and is brand new. It is a spacious and bright home, located in the center of town. Close to supermarkets, pharmacy and leisure areas. It has two large bedrooms and two bathrooms, one of them with a thermostatic shower tray. The living room is spacious, with a kitchenette and a clothesline area. The windows are Guardian Sun tilt-and-turn windows, with low-e glass and solar control, as well as 3+3 acoustic glass. It has bars on all the windows, laminate flooring and downlights in all rooms. It has TV sockets and air conditioning with hot/cold pump also in all rooms. Easy access from the street, without stairs, all on the same floor. For more information, do not hesitate to consult.",sale,Serranillos del Valle,False,https://www.idealista.com/inmueble/103119162/,-3.8854865,False,29,bj,False,False,103119162,Madrid,{'typology': 'flat'},False,40.2063886,{'title': 'Flat in Paseo de la Pradera'},nan,good,nan,Paseo de la Pradera
False,chalet,False,False,163.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/07/ba/89/1183496046.jpg,False,False,4,nan,319000.0,1957.0,nan,2,es,"Nova Gestión offers an independent villa for sale in a quiet town, in the southern area of the Community of Madrid. It has four bedrooms and three bathrooms. To say that it is a comfortable home in terms of day-to-day life, since three of its four bedrooms are located on the same floor, the main one, along with two full bathrooms, and the fourth is on the ground floor, along with a dining room. , a full bathroom with a shower, and a storage room, as if it were an apartment separate from the home. Spacious living-dining room, with air conditioning, kitchen with direct access to the porch, a large and cozy porch where you can enjoy summer and not-so-summer days, thanks to its meters of porch with a brick roof. It has wonderful green areas, a large barbecue where you can get together with family or friends, a swimming pool with a new purifier, (the pool is defective and needs repair as can be seen in the photographs). The house has bars on all the windows. Located a few meters from the center of town, close to supermarkets, greengrocers, leisure area, bazaar, pharmacy, school, daycare, bus stop, etc.. . Don't miss this opportunity and visit without obligation!",sale,Serranillos del Valle,False,https://www.idealista.com/inmueble/103256048/,-3.8854332,False,50,nan,nan,False,103256048,Madrid,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False,40.2025561,{'title': 'Detached house in Prado'},nan,good,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Prado
False,chalet,False,False,590.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b1/c5/ef/787521396.jpg,False,False,6,nan,369900.0,627.0,nan,3,es,"REDPISO HUMANES offers you the opportunity to visit without any commitment this classic home with a 1,901 m² plot and 590 m² of housing. The plot consists of a large swimming pool, a swing area, a flagged patio and a large L-shaped plot of land, part of which is wooded. The house is divided into two heights, on the upper (main) floor we find a generous glazed hall with access to a large terrace with views of the pool. Huge independent living room with a very bright fireplace, kitchen with access to the rear terrace, three bathrooms each with a bathtub, a single room and three double bedrooms, all of them with built-in wardrobes. Inside it we have access to the lower floor via a wide staircase. On the ground floor we have a single room, a double room, both with built-in wardrobes, kitchen, pantry under the stairs, bathroom with double sink and bathtub, a huge living room with access to the plot and a large workshop/garage with access for two cars. Both floors with independent entrance, ideal for large families. DON'T MISS THE OPPORTUNITY TO VISIT THIS WONDERFUL HOME AND DON'T BE PAST THEM!",sale,Serranillos del Valle,False,https://www.idealista.com/inmueble/90298553/,-3.8698665,False,35,nan,nan,False,90298553,Madrid,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False,40.2090952,{'title': 'Detached house'},RP248202070372,good,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Serranillos del Valle
False,chalet,False,False,359.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3d/f1/0e/1188156086.jpg,False,False,5,nan,389000.0,1084.0,nan,3,es,"Welcome to the villa of your dreams in Serranillos del Valle! This beautiful independent property, spacious and very bright. It has a private pool and is located in one of the best areas of the town. Good access to roads such as: M-404, M-407 and M-415. It has a 643m² plot, with a green area and a paved part. This chalet built in 2002 offers large spaces with 359m² of living space. It is distributed as follows: Basement: where we find a garage for 4 cars, a storage room and a boiler room, plus another car can fit on the access ramp. First floor: Entrance hall, guest room, auxiliary toilet, separate living-dining room with air conditioning and direct access to the plot and kitchen with office. Second floor: four large bedrooms with built-in wardrobes, master bedroom with dressing room and full bathroom en suite, we have another full bathroom in the hallway. DON'T MISS THE OPPORTUNITY TO VISIT THIS WONDERFUL HOME AND DON'T BE PAST THEM!",sale,Serranillos del Valle,False,https://www.idealista.com/inmueble/103327318/,-3.8697614,False,59,nan,nan,False,103327318,Madrid,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False,40.2079653,{'title': 'Detached house'},RP2482023121242,good,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Serranillos del Valle
False,flat,False,False,100.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e6/52/45/1175982827.jpg,False,False,2,False,184500.0,1845.0,nan,2,es,"Inmomafer markets the sale of a wonderful apartment in Serranillos del Valle, it is very spacious and bright, it has: - 100 meters built - 92 useful meters - Wooden floors - 2 bathrooms - built-in and lined wardrobes - living room with kitchenette of 38 m2 - clothesline - furnished kitchen, with high and low furniture - armored main door - hot/cold air conditioning - has bars on all windows - aluminum windows with double glazing - smooth paint This beautiful apartment is a new construction home, it has easy access from anywhere and is very well located since it is 50 meters from the square. Do not miss the opportunity to open a new home like this, we will be happy to help you with the process, for any questions or information, do not hesitate to contact us. We wait for you.",sale,Serranillos del Valle,False,https://www.idealista.com/inmueble/103039446/,-3.8833494,True,16,bj,False,False,103039446,Madrid,{'typology': 'flat'},False,40.2056183,{'title': 'Flat in Serranillos del Valle no number'},nan,good,nan,Serranillos del Valle no number
False,flat,False,False,100.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/51/51/e5/1167031003.jpg,False,False,2,True,184900.0,1849.0,nan,2,es,"GRIÑÓN INMOBILIARIA sells spacious, centrally located and very bright ground floor with 2 bedrooms, living room with kitchenette (brand new), clothesline/laundry room, 2 bathrooms. The house has easy access from the street and is comfortable for people with reduced mobility, because it is distributed on one floor and without stairs. The windows are Guardian Sun - smart glass and better than double glazed windows. The doors of the apartment are white, wooden and porcelain floors in the bathrooms, air conditioning with hot/cold pump. At Griñón real estate we are convinced that selling a property is a difficult decision, since it involves a process. Our salespeople will be with you the entire journey. We provide: Legal and administrative assistance and advice; Studies on the area market, free valuation of your home; We promote your property in all the necessary national commercial media, to find the ideal buyer; We adapt to your needs. SALE WITHOUT EXCLUSIVE. We have a very broad customer base and this helps us speed up the search time. It is also worth noting that GRIÑÓN INMOBILIARIA manages all the necessary steps until reaching the notary, we make sure that this journey is quick, easy and pleasant. We are at c/Juan Carlos I N7 local 7 Griñón Madrid tel. and.",sale,Serranillos del Valle,False,https://www.idealista.com/inmueble/102779426/,-3.884974,False,15,bj,False,False,102779426,Madrid,{'typology': 'flat'},False,40.2038543,{'title': 'Flat'},01959,good,nan,Serranillos del Valle
False,flat,False,False,100.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/34/cd/a4/1173145362.jpg,False,False,2,True,185000.0,1850.0,nan,2,es,"Your Real Estate Space presents a spectacular ground floor apartment. BRAND NEW. With private access from the street, without the need to access the portal. It has a constructed area of 100 square meters distributed in a living room with a kitchenette, a clothesline, two large double bedrooms with fitted wardrobes and two bathrooms, one of them with a shower. The kitchen is equipped with a ceramic hob, oven and hood, all brand new. Excellent qualities. White lacquered interior carpentry. Tilt-and-turn windows with thermal break with acoustic insulation. Wooden and porcelain floors in bathrooms. smooth walls. Channeled air conditioning with hot/cold air pump. Privileged location, in the heart of the municipality with all shops and services at hand. Next to public parking and bus stop. HURRY AND CALL US TO VISIT IT, YOU WILL LOVE IT. NO PURCHASE COMMISSIONS.",sale,Serranillos del Valle,False,https://www.idealista.com/inmueble/102957601/,-3.8851372,False,19,bj,False,False,102957601,Madrid,{'typology': 'flat'},False,40.2029414,{'title': 'Flat'},nan,good,nan,Serranillos del Valle
False,duplex,False,False,112.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4a/1e/8c/1163431890.jpg,False,False,2,True,185000.0,1652.0,nan,3,es,"GRIÑÓN INMOBILIARIA PRESENTS (WITHOUT SALES COMMISSION FOR THE BUYER), this spacious and very well located duplex (near City Hall). We enter and on the main floor we find a large hall, modern and bright kitchen, living/dining room with air conditioning and a bathroom. Second floor with 2 bedrooms and 2 bathrooms (one of them in the master bedroom). The living room windows have mosquito nets and double glazing, oak doors and wooden and stoneware floors. Garage and storage room included in the price). House with a lot of charm and to enter and enjoy it! GRIÑÓN INMOBILIARIA is the reference real estate agency in Griñón, based on professional experience over the years we have had. Located on Juan Carlos I Street No. 7, knowledge of our town and other neighboring towns makes the information safe and accurate and that is very important to have an idea of where you are going to live. Contact us if you buy or sell, seriousness and transparency, that is our letter of introduction. Buy your house, we will do a free financial study with a complete guarantee that the purchase and sale will materialize. Call for more mobile information.",sale,Serranillos del Valle,False,https://www.idealista.com/inmueble/102674272/,-3.8843753,False,14,1,False,False,102674272,Madrid,"{'typology': 'flat', 'subTypology': 'duplex'}",False,40.2073764,{'title': 'Duplex'},01955,good,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Serranillos del Valle
False,chalet,False,False,220.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fc/9f/6b/1081993524.jpg,False,False,4,nan,246000.0,1118.0,nan,2,es,"Inmobiliaria Marina SELLS a corner semi-detached house in the Los Llanos de Griñón urbanization. Semi-detached house of 220m2 distributed over 3 floors (2 floors + open-plan attic). On the main floor we find: kitchen with pantry, living room and garage. On the first floor: 4 bedrooms and 1 bathroom. On the third floor: large open-plan attic of 70m2 with 1 bathroom. The house is equipped with stoneware and parquet floors, oak doors, aluminum windows, PROPANE gas heating and built-in wardrobes in the bedrooms. OUTSIDE, 300m2 raw plot with many possibilities! Excellent purchasing opportunity. Good value for money. Come see it.",sale,Serranillos del Valle,False,https://www.idealista.com/inmueble/100381480/,-3.8834727,False,59,nan,nan,False,100381480,Madrid,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",False,40.1879636,{'title': 'Semi-detached house'},C-5056,good,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Serranillos del Valle
False,duplex,False,False,120.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a2/b3/65/1124574591.jpg,False,False,2,True,220000.0,1833.0,nan,2,es,"Inmobiliaria Marina SELLS a spacious DUPLEX apartment with many qualities in the CENTER of Serranillos del Valle. The apartment is located on the first floor without an elevator. It has 120m2 distributed in: fitted kitchen without appliances, large living room with pellet stove, 2 bedrooms with built-in wardrobes and 2 bathrooms. The house is equipped with stoneware floors, oak doors, aluminum windows, heating through a hot/cold air pump and a pellet stove, built-in wardrobes and a terrace. The block does NOT have a parking space or storage room. Excellent buying opportunity. Good value for money. Call us and come see it! We accompany you throughout the entire buying and selling process, from searching for the home that best suits your needs, to handing over the keys!",sale,Serranillos del Valle,False,https://www.idealista.com/inmueble/101441309/,-3.8834116,False,25,1,False,False,101441309,Madrid,"{'typology': 'flat', 'subTypology': 'duplex'}",False,40.2038406,{'title': 'Duplex'},P-2132,good,nan,Serranillos del Valle
False,chalet,False,False,189.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d9/f0/cb/980705281.jpg,False,False,3,nan,268000.0,1418.0,nan,1,es,"GRIÑON INMOBILIARIA sells a house to reform 189 m2 with a plot of 743 m2 / HOUSING 94 m2, parking 29m2, storage 19m2, porch 7 m2, sports hall 40m2 / it is distributed with 3 bedrooms, living room, kitchen and bathroom, garage. The possibilities that this house has to make a comfortable and warm home are many, because it is distributed on one floor and has a large garden. GRIÑÓN INMOBILIARIA, is the reference real estate agency in Griñón, due to professional experience, over the years we have been located on Juan Carlos I Street Nº7, the knowledge of our town and other neighboring towns, makes the information safe and accurate, and that It is very important to have an idea of where you are going to live, contact us if you buy or sell, seriousness and transparency, that is our letter of introduction, buy your house we will do a free financial study knowing what you can buy, we manage your personalized mortgage, and we will sell you your house with full guarantee that the purchase and sale will materialize, call for more n, mobile.",sale,Serranillos del Valle,False,https://www.idealista.com/inmueble/97480484/,-3.8737907,False,6,nan,nan,False,97480484,Madrid,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False,40.2118337,{'title': 'Detached house'},01840,renew,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Serranillos del Valle
False,chalet,False,False,220.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4a/d9/b7/734991562.jpg,False,False,4,nan,240000.0,1091.0,nan,3,es,"villa for rent in a very good area, with 4 bedrooms plus fitted wardrobes, on two floors plus buhadilla with bathroom, separate living room, fitted kitchen the rest unfurnished, individual propane heating, parking space for one car, floorboards and stoneware, 2 bathrooms plus 1 toilet, plot of 300 m2, 10 minutes from the town of Griñón. pets are not allowed, no holes in bathrooms and kitchen, state of the property to enter to live. GRIÑÓN INMOBILIARIA, is the real estate reference of griñón, by professional experience, with the years that we have located in juan carlos street I 7, the knowledge of our town and other neighboring towns, makes the information safe and accurate, and That is very important to have a sense of where you are going to live, contact us if you buy or sell, seriousness and transparency, that is our cover letter, buy your house we will make you a free financial study knowing what you can buy we manage your personalized mortgage, and we sell your house with total guarantee of materializing the purchase-sale, call for more information, mobile thank you very much 2 bus lines, health center, shopping center, school, and all the services required by a town like Serranillos del Valle, 5 minutes from the town of Griñón.",sale,Serranillos del Valle,False,https://www.idealista.com/inmueble/101105521/,-3.8800648,False,6,nan,nan,False,101105521,Madrid,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",False,40.1882056,{'title': 'Semi-detached house'},01517,good,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Serranillos del Valle
False,chalet,False,False,110.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c3/b3/4d/914010086.jpg,False,False,3,nan,175000.0,1591.0,nan,3,es,"GRUPO NOVA GESTIÓN sells a house in the center of Serranillos del Valle, with a constructed area of 110 m2, distributed over 3 floors. On the main floor there is the living room, on the first floor the furnished kitchen and a complete bathroom. The second floor has 2 bedrooms and 2 full bathrooms, one en suite, and the third floor has a bedroom. Built-in wardrobes in all bedrooms, electric heating and bars on all windows. The house does not have a patio or terrace. For more information please contact us without obligation.",sale,Serranillos del Valle,False,https://www.idealista.com/inmueble/95273990/,-3.8866246,False,20,nan,nan,False,95273990,Madrid,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",False,40.2102151,{'title': 'Terraced house'},CALLE CASTILLA Y LEON,good,nan,Serranillos del Valle
False,duplex,False,False,141.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/52/3e/a4/1123902277.jpg,False,False,3,True,254000.0,1801.0,nan,2,es,• urbanization duplex penthouse with pool • Newly renovated • 3 bedrooms with fitted wardrobes • 1 bedroom on the ground floor and another two on the 1st floor. • kitchen furnished with new furniture • ground floor living room with access to terrace • 2 fully renovated bathrooms with shower • wooden floors • painted smooth • pine interior doors • Climalit white aluminum windows • individual gas heating • parking place.,sale,Serranillos del Valle,False,https://www.idealista.com/inmueble/101495964/,-3.8865784,False,13,1,True,False,101495964,Madrid,"{'typology': 'flat', 'subTypology': 'duplex'}",False,40.2072642,{'title': 'Duplex in Calle Cataluña'},nan,good,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Calle Cataluña
