labels,topPlus,suggestedTexts,province,status,hasVideo,thumbnail,size,priceByArea,has3DTour,numPhotos,showAddress,municipality,country,hasLift,longitude,detailedType,highlight,hasPlan,newDevelopment,propertyType,rooms,topNewDevelopment,address,propertyCode,externalReference,price,floor,operation,url,exterior,description,parkingSpace,has360,latitude,hasStaging,bathrooms
nan,False,{'title': 'Detached house in Jose De Ribera'},Madrid,renew,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bf/cf/eb/1199218092.jpg,504.0,972.0,False,48,False,Collado Mediano,es,nan,-4.0342658,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,False,False,chalet,4,False,JOSE DE RIBERA,103756728,nan,490000.0,nan,sale,https://www.idealista.com/inmueble/103756728/,nan,"Detached villa with impressive panoramic views of the Guadarrama mountain range. This property is built on a large plot of 3,680m² and has 504m² built on two floors. Although it is in need of renovation, its price is approximately €250,000. Do not hesitate to contact us to find the best option for you, we offer a no-obligation quote. Its unbeatable location places it very close to the center of town, where all the necessary services are available such as a health center, supermarkets, train and bus station, schools, town hall, shops and restaurants. In addition, it offers easy access to the main road and is just 10 minutes from the nearest hospital. Being an excellent option for those looking to live close to the city, it is located just 40 minutes from Madrid. At DELANAORIVERA, a real estate agency with 360º service, we have a team of professionals specialized in renovations, mortgage service with the possibility of 100% financing, security alarm service, moving and furniture storage. Our vehicles are equipped to transport safe and protected merchandise, and we offer our services to both companies and individuals. In addition, we offer additional services such as furniture disassembly and assembly, furniture packaging, modular house manufacturing and study on all available model building plots. You can also find similar properties on our website or social networks (@delanaorivera) or on our logo.",nan,False,40.6937575,False,3
nan,False,"{'title': 'Terraced house in olivos, 6'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/30/b2/34/1199110671.jpg,226.0,1609.0,False,27,True,Collado Mediano,es,nan,-4.0281793,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",nan,False,False,chalet,4,False,"olivos, 6",103732991,nan,363700.0,nan,sale,https://www.idealista.com/inmueble/103732991/,nan,"Semi-detached house of 226m and 247m of plot located in the mountains of Madrid with beautiful views. A quiet place full of charm. The house is very bright, which makes it even more beautiful. A large terrace precedes the entrance of the house. The house has three floors, which are distributed as follows: -On the main floor there is a large hall with access to the living room with its fireplace and a built-in wardrobe along the wall. A toilet and a beautiful square kitchen, furnished, with a large and independent pantry. -The 1st floor has 4 bedrooms, one of them with a bathroom with a Velux window, another with a small terrace with beautiful views, and another bathroom that serves the other bedrooms, all with perfectly fitted built-in wardrobes. -The ground floor has a huge open-plan living room used as a games room, a bathroom, a storage room and another bedroom or office with access to the garage for a large vehicle. It is currently used as a storage room, woodshed, etc. … The entire house has an independent diesel heating system. The enclosure is made of wood and double glazing. It has a large garden, with a chestnut tree, apple tree and a walnut tree. Most of the garden is very sunny and partly grass. The common areas of the urbanization share a social club equipped with a restaurant, swimming pool for adults and children, two tennis courts, table tennis, a multipurpose court and a playground. -> We do not charge commission to the buyer. From COL. MEDIANO INMOBILIARIA remains at your disposal to ensure close and seamless professional treatment.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.6900295,False,4
nan,False,{'title': 'Flat'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/24/e3/1186676157.jpg,81.0,1790.0,False,20,False,Collado Mediano,es,False,-4.0247346,{'typology': 'flat'},nan,True,False,flat,3,False,Collado Mediano,103346224,05265,145000.0,2,sale,https://www.idealista.com/inmueble/103346224/,True,"NO FEES TO THE BUYER OPPORTUNITY FOR INVESTORS.NEGOTIATIONS ARE ACCEPTED. What you are looking for, an apartment in the Sierra, with space for everyone, mountain views and well connected. THIS HOUSE IS SPECIAL BECAUSE of its orientation (which makes it very bright), its distribution on one floor, which makes it practical, it is a special opportunity for both investors and people looking to live in a quiet area of ​​the mountains. It is located in a residential area in front of the suburban station. The urbanization has a swimming pool and garden areas. The windows, doors and bathroom were renovated in 2015 and the heating and hot water are provided by a natural gas boiler. DISTRIBUTION We are greeted by a small hall of the house, to the right the entrance to the kitchen and the living room with access to the terrace.It consists of a fireplace.The kitchen has an open window with a bar that overlooks the dining room.Then we have 3 bedrooms with built-in wardrobes and a full bathroom. COMMUNICATIONS: By car; 35 minutes from Plaza Castilla on the M-607 and 35 minutes from Moncloa on the A-6 By public transport; 4 minutes walk from the bus stop to Moncloa and in front of the Collado Mediano Cercanías Station. SHOPPING AREA HIBER supermarkets, 3 minutes walk.ALDI and Lidl 11' by car Los Valles Shopping Center (with Carrefour) 10' away Planetocio Shopping Center (with Cinemas, Restaurants and Media Markt) 12' away LEISURE From home you can walk every day through a unique natural environment, such as the Sierra de Guadarrama. And by car a few minutes away, La Barranca, Navacerrada, the Peñalara Lagoons, the Smith path, around the Jarosa Reservoir, etc. SCHOOLS In a few minutes around, a wide range of public, private and subsidized schools and university, public and private campuses HOSPITALS Collado Villalba General Hospital 9' away HM Torrelodones Hospital 20' away.",nan,False,40.6941707,False,1
nan,False,{'title': 'Detached house in Francisco Javier'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/39/9e/1136300688.jpg,325.0,1492.0,False,26,False,Collado Mediano,es,nan,-4.008027,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,True,False,chalet,4,False,FRANCISCO JAVIER,101860669,nan,485000.0,nan,sale,https://www.idealista.com/inmueble/101860669/,nan,"INDEPENDENT CHALET, located in Serranía de la Paloma, with impressive views. Plot of approximately 800 m2 and house of approximately 325 m2. It has 2 floors + attic. On the ground floor there is a garage for 4 cars, living room, cellar, toilet and boiler room. The first floor is distributed in a kitchen, 4 bedrooms, 2 bathrooms, one of them en suite, and a living-dining room with access to a large terrace and stairs leading to the garden. The attic is equipped as an office or bedroom and has access to another terrace. Garden with swimming pool in the front and barbecue area with gazebo in the rear. DON'T HESITATE TO VISIT IT.",nan,False,40.7051908,False,3
nan,False,{'title': 'Flat in Pozo Plazuela del'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c8/97/df/1196921714.jpg,93.0,1720.0,False,46,False,Collado Mediano,es,False,-4.026278,{'typology': 'flat'},nan,True,False,flat,3,False,Pozo Plazuela del,102941289,Collado Mediano,160000.0,2,sale,https://www.idealista.com/inmueble/102941289/,True,"Distrito 30 Real Estate Agents sells a magnificent completely renovated apartment in the center of Collado Mediano. Imagine waking up every morning in a beautiful apartment located in the heart of Collado Mediano, on the town's central street. This cozy home is much more than just a property; It is an opportunity to live life to its fullest. The property of approximately 93 meters built, has a hall, large living room completely exterior and bright, 3 bedrooms, modern kitchen and completely renovated bathroom. Wooden floors, modern wooden doors, double windows, built-in wardrobes and individual heating. The house has good views, living room and exterior bedrooms. It has access to a private patio only shared with a neighbor, very bright, ideal for gardening lovers, practical for a clothesline. Quiet building with very low community fees. Located in the nerve center of the municipality, this apartment offers you a life full of comforts and accessibility. From here, you can walk to a wide variety of shops, restaurants, cafes and essential services that will make your life easier and more pleasant. Central Street is the epicenter of local life, hosting events, festivals and community-building activities, so you'll never be short of entertainment options. An additional advantage is the proximity to the bus stop, just 20 meters away, which allows you an easy connection with other nearby municipalities and Madrid capital. This apartment is not just a property, it is an invitation to immerse yourself in the lifestyle of Collado Mediano, where convenience and community are in perfect harmony. Don't miss the opportunity to make this place your home and enjoy a unique life in the heart of this charming town. For more information and visits contact us!",nan,False,40.6944691,False,1
nan,False,"{'title': 'Flat in Calle de los Pensamientos, 1'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/ec/6d/1178840209.jpg,80.0,1863.0,False,34,True,Collado Mediano,es,False,-4.0298238,{'typology': 'flat'},nan,False,False,flat,3,False,"Calle de los Pensamientos, 1",103116935,V943,149000.0,bj,sale,https://www.idealista.com/inmueble/103116935/,True,"NAVACASA SELLS. - Magnificent OPPORTUNITY! We present you a wonderful GROUND FLAT of 75 m2, almost COMPLETELY RENOVATED, within an Urbanization with SWIMMING POOL, playground, green areas and PARKING with assigned space. With an ideal location, very close to RENFE, bus, schools, health center, town hall, shops, etc. It is a very comfortable apartment, due to its easy accessibility, its location within the town and its distribution: living room with FIREPLACE and exit to TERRACE, equipped independent kitchen with CLOTHING ROOM. 3 bedrooms with a/emp and 2 bathrooms with shower (1 en suite). Semi-renovated in 2018, the electricity and pipes have been changed, gas piped for hot and cold and heating. Floating flooring. What are you waiting for to see it?","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.6913748,False,2
nan,False,{'title': 'Detached house'},Madrid,renew,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/aa/6b/53/1195172748.jpg,257.0,1498.0,False,34,False,Collado Mediano,es,nan,-4.0167245,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,True,False,chalet,4,False,Collado Mediano,103620910,RNL00024TR,385000.0,nan,sale,https://www.idealista.com/inmueble/103620910/,nan,"Located in the peaceful village of Collado Mediano, this exceptional detached detached home not only offers charming surroundings, but also unrivaled connection to major transport networks. Collado Mediano, known for its tranquil atmosphere and picturesque landscapes, now benefits from an even more privileged location thanks to its improved accessibility. The proximity to Renfe communications and bus services adds an additional layer of convenience to this exclusive residence. The Renfe station, within walking distance, provides fast and efficient access to key destinations in the region, connecting you to the heart of the city and other urban centres. This rail connection not only adds convenience to your daily commute, but also expands options for leisure activities and exploration. Additionally, nearby bus routes make mobility even easier, providing flexible options for those who prefer public transportation. Whether accessing local amenities, renowned educational institutions or simply exploring the charms of the surrounding area, these transport links make every day more convenient and connected. This exceptional residence, represented by RE/MAX New Life, not only offers a luxurious home, but also enhanced everyday living thanks to its convenient access to Renfe communications and bus services. Discover the perfect combination of elegance, comfort and connectivity in your new home in Collado Mediano. WE DO NOT CHARGE FEES TO BUYERS ASK ABOUT OUR SPECIAL FINANCING CONDITIONS.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.6914154,False,2
nan,False,"{'title': 'Detached house in Calle de Ignacio, 5'}",Madrid,renew,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6c/61/01/1076530933.jpg,571.0,525.0,False,10,True,Collado Mediano,es,nan,-4.0066114,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,False,False,chalet,4,False,"Calle de Ignacio, 5",100290678,V927,300000.0,nan,sale,https://www.idealista.com/inmueble/100290678/,nan,"NAVACASA SELLS. - CHANCE! Detached villa TO REFORM built on a 2,500 m2 SEGREGABLE plot, in the Serranía de La Paloma urbanization of Collado Mediano. 5 minutes from Navacerrada and the Villalba Hospital and 10 minutes from the A6. The house has been used simultaneously as a restaurant and housing and currently needs a COMPREHENSIVE RENOVATION. The property consists of a building of about 200m2, distributed in different rooms. It also has a 40 m2 independent garage, a 50 m2 swimming pool, a 112 m2 sports court, a storage room and large spaces with native trees. , OLIVE TREES and other species. The plot has hardly any unevenness. Many possibilities. ATTENTION PROMOTERS and COMPANIES: The 2,500 m2 plot can be segregated. MAIN USES: 1st category housing COMPATIBLE USES: hotel, industrial, commercial, parking garage, office, administration. Public, health, educational, sports, free spaces, green areas. BUILDING PLOT: minimum plot 500 m2 with a minimum frontage of 10 m. BUILDING TYPOLOGIES: isolated, semi-detached, semi-detached and grouping. SETbacks: from the alignment 3m. At 1 boundary in semi-detached and semi-detached and at 3 m in all boundaries in isolated MAXIMUM OCCUPANCY on plot (%): 30% MAXIMUM BUILDABILITY on plot m2/m2: 0.33 HEIGHT/number of maximum floors: 6'50 m/low + one NAVACASA CONSULTING is a real estate consultancy that opened its doors in 2008, in the middle of the crisis in the sector. More than a decade of hard work, in which we have become the leading real estate consultancy in the northwest mountains of Madrid and the “best valued in the sector by clients. ” Company associated with AMADEI, the Madrid association of real estate companies, CRS, SIRA, NAR, always seeking excellence and improving our training, following the ethical code and good practices to provide maximum guarantees to our clients. Registered in the Registry of Real Estate Agents Approved by the General Directorate of Housing of the Community of Madrid RAIN N. º 000003/18, whose main objective is to defend and protect the rights of consumers who hire these professionals, promoting quality and guarantees in the provision of a service that usually involves large financial outlays for citizens.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.7083709,False,3
nan,False,{'title': 'House in Avenida del Lago'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/34/80/b3/1150230975.jpg,550.0,907.0,False,63,False,Collado Mediano,es,nan,-4.0165943,{'typology': 'chalet'},nan,False,False,chalet,6,False,Avenida del Lago,102275957,668477,499000.0,nan,sale,https://www.idealista.com/inmueble/102275957/,nan,"Perfect house with private garden in Collado Mediano. The house was built in 1978. It requires a comprehensive reform. Characteristics: - The house has a total of 550 m² on a 1,680 m² plot. - It has six double and exterior rooms, and four bathrooms (three complete, one toilet). - 80 m² dining room with access to the garden. - The whole house is absolutely exterior with a lot of light. - Kitchen office to reform. - It has parking for two cars and motorcycles. - 60 m² terrace. - Private garden of 800 m² We speak english, on parle français. About us: Housfy is a technological platform that offers the owner all the necessary services so that they can sell the property on their own. For more information, visit us at housfy. com. AICAT number: 7922.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.7157149,False,4
nan,False,"{'title': 'Detached house in Calle Sierra del Castillo, 9'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/51/07/98/1192237846.jpg,119.0,4118.0,False,40,True,Collado Mediano,es,nan,-4.0086795,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,False,False,chalet,3,False,"Calle Sierra del Castillo, 9",103525146,V954,490000.0,nan,sale,https://www.idealista.com/inmueble/103525146/,nan,"NAVACASA SELLS. - NEW CONSTRUCTION COMPLETED! We present to you a wonderful BRAND NEW INDEPENDENT. In the SERRANÍA DE LA PALOMA urbanization, with the BEST VIEWS OF THE SIERRA!. The 119 m2 house is built on a 500 m2 plot, largely rocky. It is a modern construction, distributed over 2 floors, where the prominence is for the LIGHT and the impressive VIEWS. , thanks to the immense windows it has. On the main floor there is a spacious LIVING-DINING ROOM with open TERRACE, AMERICAN kitchen with another exit to the outside, pantry/machinery room and an outside guest toilet. On the upper floor, the rest area is housed: 3 bedrooms (2 singles and 1 double) and 2 bathrooms with showers, both exterior (1 of them in the suite). Quality finishes (ceramic floors, PVC exterior carpentry WITH TRIPLE GLAZING, lined and dressed built-in wardrobes, white lacquered wood interior carpentry, HEATING AND A/HOT with AIR THERMAL via hot/cold pump. It also has a small salt chlorination POOL to cool off in summer. And an uncovered GARAGE, with lighting with a presence sensor and charging for an electric car. IMPRESSIVE VIEWS of the MANZANARES RESERVOIR, LA MALICIOSA, PEDRIZA. PURE AIR, TRANQUILITY, ENJOYMENT. A new house to start a story. La Serranía de la Paloma is an urbanization WITHOUT COMMUNITY FEES, with an unbeatable location and orientation (South/EAST), which will allow you the best communication with the capital, just 35 minutes away, and the rest of the municipalities of the mountains (Collado Mediano, Becerril and Navacerrada, 5 minutes away. Collado Villalba and the Hospital of this town just 10 minutes away.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.7091659,False,2
nan,False,"{'title': 'Detached house in siete picos, 1'}",Madrid,renew,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b2/67/ab/1190470877.jpg,258.0,1395.0,False,25,True,Collado Mediano,es,nan,-4.0156711,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,False,False,chalet,3,False,"siete picos, 1",103461175,8063,360000.0,nan,sale,https://www.idealista.com/inmueble/103461175/,nan,"In the Colonia Los Linos de Collado Mediano, we have this magnificent independent villa. To Reform. Distributed over two floors: First floor with a large terrace with views, living-dining room with fireplace, 3 bedrooms, 1 bathroom and separate kitchen; Access to the back of the garden where there is a swimming pool. Semi-basement garage for two cars. Wooded and maintained plot, private pool. Very quiet area with buses at the door, the train just a few minutes away. Immediate availability.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.6915464,False,1
nan,False,{'title': 'Semi-detached house'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/20/1c/ab/1199732992.jpg,240.0,1371.0,False,55,False,Collado Mediano,es,nan,-4.0260974,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",nan,False,False,chalet,3,False,Collado Mediano,103774790,0906-477,329000.0,nan,sale,https://www.idealista.com/inmueble/103774790/,nan,"**MSPROPERTIES** OFFERS YOU, MAGNIFICENT SEMI-DETACHED VILLA IN COLLADO MEDIANO**/**(FOR SALE)** For sale semi-detached house in excellent condition. With a total area of 240 m² and a useful area of 216 m², this property has 3 single bedrooms and 2 full bathrooms. The built-in wardrobes, in good condition and dressed, offer ample storage space. Heating, through a gas-oil boiler, provides comfort for both heating and domestic hot water. The double thermal bridge climalit exterior carpentry and the high-quality interior carpentry ensure good thermal and acoustic insulation. The fully functioning wood-burning fireplace creates a cozy atmosphere in the dining room and living room. The kitchen is fully equipped and the laundry room offers additional convenience. The property has a garage and a private garden, perfect for enjoying moments outdoors. The south-east orientation guarantees great light in all rooms. In addition, the house is equipped with an armored door, security system and telephone. With high quality ceramic floors, like new, and double glazing, this house offers a cozy and comfortable atmosphere. Located in an urbanized area, with easy access and lighting, this property is an excellent option for those looking for a spacious and well-maintained home. **Don't miss the opportunity to visit this corner of tranquility and comfort**.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.6966895,False,3
nan,False,{'title': 'Terraced house in Calle Dehesa no number'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/09/f6/68/1163605382.jpg,200.0,1700.0,False,41,True,Collado Mediano,es,nan,-4.0388433,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",nan,False,False,chalet,4,False,Calle Dehesa no number,102680404,001/2023,340000.0,nan,sale,https://www.idealista.com/inmueble/102680404/,nan,"Home Real Estate Consulting, WE DO NOT CHARGE COMMISSION TO THE BUYER! Leading independent real estate agency in the mountains of Madrid, located in Collado Mediano, sells a semi-detached and SEMI-RENOVATED chalet!, in Collado Mediano, on Dehesa street, in the Urb.Montegolf (the best in Collado Mediano and one of the best in the mountains in terms of services, landscapes, and tranquility). The urbanization has countless green areas, a basketball court, a soccer field, 2 tennis courts, a social club with a restaurant, 2 swimming pools, one Olympic and one for children, large gardens, wonderful trees and a playground, it has the Train 5 minutes walk away, as well as the bus stop that takes you to the Moncloa interchange.It has a Pharmacy and Supermarket (Hiber) within the perimeter of the urbanization.It has 24-hour surveillance. In terms of transportation, it is a municipality that is very well connected due to its proximity to the A-6 and easy access to the M-623 and M-601 highway, as well as a wide network of urban and interurban buses that make this a town with easy and quick access. The house has about 200m2 and a 250m2 plot. The house has three floors, has 4 bedrooms (one of them with a bathroom), it also has 1 full bathroom and a toilet, it also has a large 45 m2 attic, a renovated kitchen with access to the garage, this has direct access facing the street, ceramic hob installed, has flooring on the entire upper floor and attic, the flooring has been changed, the electrical installation and heating have been changed, radiators and boiler (Saunier duval) included, the second is incorporated into the attic Velux, has a fireplace, the heating is Propane Gas.It has a closed porch with access to the garden. The ground floor is composed of a hall with a large built-in wardrobe, a living-dining room with a fireplace with access to a porch and a 150m2 garden, a spacious and bright kitchen, a guest toilet, a separate laundry room and a garage. The first floor has a master bedroom suite with a full bathroom, three bedrooms with built-in wardrobes and a full bathroom that serves the three bedrooms. Excellent opportunity, price adjusted to the market! We help you find the financing that best suits your needs. PUT THE SALE OF YOUR HOME IN THE BEST HANDS. Home Consulting is a real estate consultancy that opened more than 20 years ago and we have endured, thanks to our know-how, hard work, professionalism and adaptation to new technologies, the crises that have occurred in the real estate sector, in which we have become the reference real estate agency in the northwest mountains of Madrid, the results support us with continuous growth over the last 4 years. This sales volume is largely due to the fact that we accumulate a portfolio of potential buyers, which allows many of our clients to sell their home in record time.This, added to our deep knowledge of the real estate market in the mountains and the most ambitious marketing plan so that our homeowner clients can stand out from the rest of the available offer, is the basis of our success.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.68936,False,4
nan,False,{'title': 'Detached house in Encinar del Rey no number'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/17/91/aa/1144825821.jpg,220.0,2268.0,False,43,True,Collado Mediano,es,nan,-4.0349944,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,False,False,chalet,5,False,Encinar del Rey no number,102116808,nan,499000.0,nan,sale,https://www.idealista.com/inmueble/102116808/,nan,"Home Real Estate Consulting, WE DO NOT CHARGE COMMISSION TO THE BUYER! Leading independent real estate agency in the Sierra de Madrid, located in Collado Mediano, presents this impressive independent house with the best views of the Guadarrama National Park. The house is located on a plot of 500 m2 and with a construction of 220 m2 divided into floor plan Ground floor, first floor, it is super bright and spacious. The very large garden is made up of several environments, giving it a very attractive diversity and focus. At the entrance at the foot of the entrance terrace, there is a consolidated grove of trees, there is a spectacular terrace that gives entrance to the house through the hall, the kitchen as well. It has a door with access to the garden. On the very large first floor, we find at the entrance an impressive hall with very high ceilings, giving the house a state of grandeur. On both sides of the hall there are two living rooms, one of them a dining room, linked to the kitchen and a living-dining room with a fireplace, from one of which From the living rooms you can access the large kitchen, later following the corridors (the entire first floor is connected to each other), we access a bedroom and a separate bathroom, which is great for service people or people with reduced mobility, it also has a Large room with built-in wardrobes, in total on the street floor there are two bedrooms, a full bathroom, living/dining room, auxiliary dining room and kitchen. On the first floor is the rest area, as it has 3 bedrooms, 1 bathroom, two of the rooms with access to a beautiful terrace with spectacular views of the mountains, all the rooms are very spacious and have built-in wardrobes. The house is from 1998, and everything has been changed, the windows are made of wood and double glazing, propane gas heating, electricity, plumbing and heating have been changed as well as the radiators, the floor is made of high quality porcelain stoneware On the ground floor there is a storage room of about 30 m2. Excellent opportunity, price adjusted to the market! We help you find the financing that best suits your needs. PUT THE SALE OF YOUR HOME IN THE BEST HANDS. Home Consulting is a real estate consultancy, with more than 25 years of experience behind us, as we have highly qualified professionals, experts in the market, offering services uninterruptedly, thanks to our know-how, hard work, professionalism and adaptation to new technologies., in the real estate sector, in which we have become the leading real estate agency in the northwest mountains of Madrid, the results support us with continuous growth over the last 5 years. This sales volume is largely due to the fact that we accumulate a portfolio of potential buyers, which allows many of our clients to sell their home in record time.This, added to our deep knowledge of the real estate market in the mountains and the most ambitious marketing plan so that our homeowner clients can stand out from the rest of the available offer, is the basis of our success.",nan,False,40.6967651,False,2
nan,False,{'title': 'Semi-detached house in Travesía de Goya'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ec/89/bc/1178459275.jpg,201.0,1791.0,False,33,False,Collado Mediano,es,nan,-4.02914,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",nan,False,False,chalet,5,False,Travesía de Goya,103105155,434-COLLADOMEDIANO,360000.0,nan,sale,https://www.idealista.com/inmueble/103105155/,nan,"Semi-detached house in LA FUENTE, with 201 m² built, 200 m² useful, 322 m² meters of plot, 5 bedrooms, 3 bathrooms, 2 garage/s, good condition, exterior, 5 closets, 2 terrace(s), 10 m² terrace, separate kitchen, storage room, east - west orientation, 2003 3 floors of the building, individual heating, diesel fuel, individual hot water, diesel water energy, stoneware floor. Semi-detached house with a 322 plot. On the main floor, entrance hall that leads to the living room with access to a glazed porch and garden. A bedroom with bathroom and shower floor and built-in wardrobes. Large independent kitchen. On the upper floor, 4 bedrooms, one of them en suite with bathroom and large terrace, and three more bedrooms, one of them with a balcony. In the basement, garage for 2 cars and storage room. Large garden with trees and planters, part. Construction barbecue. PVC windows and on the ground floor, security glass. Reinforced door. A 6-minute walk from Cercanías Renfe and buses and shopping areas.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.6956996,False,3
nan,False,"{'title': 'Terraced house in Dehesa, 6'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ca/e0/c3/1132152244.jpg,198.0,1717.0,False,41,True,Collado Mediano,es,nan,-4.0419843,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",nan,False,False,chalet,4,False,"Dehesa, 6",101738239,011/2023,340000.0,nan,sale,https://www.idealista.com/inmueble/101738239/,nan,"Home Real Estate Consulting, WE DO NOT CHARGE COMMISSION TO THE BUYER! Leading independent real estate agency in the mountains of Madrid, located in Collado Mediano, sells a semi-detached and SEMI-RENOVATED chalet!, in Collado Mediano, on Dehesa street, in the Urb.Montegolf (the best in Collado Mediano and one of the best in the mountains in terms of services, landscapes, and tranquility). The urbanization has countless green areas, a basketball court, a soccer field, 2 tennis courts, a social club with a restaurant, 2 swimming pools, one Olympic and one for children, large gardens, wonderful trees and a playground, it has the Train 5 minutes walk away, as well as the bus stop that takes you to the Moncloa interchange.It has a Pharmacy and Supermarket (Hiber) within the perimeter of the urbanization.It has 24-hour surveillance. In terms of transportation, it is a municipality that is very well connected due to its proximity to the A-6 and easy access to the M-623 and M-601 highway, as well as a wide network of urban and interurban buses that make this a town with easy and quick access. The house has about 200m2 and a 250m2 plot. The house has three floors, has 4 bedrooms (one of them with a bathroom), it also has 1 full bathroom and a toilet, it also has a large 45 m2 attic, a renovated kitchen with access to the garage, this has direct access facing the street, ceramic hob installed, has flooring on the entire upper floor and attic, the flooring has been changed, the electrical installation and heating have been changed, radiators and boiler (Saunier duval) included, the second is incorporated into the attic Velux, has a fireplace, the heating is Propane Gas.It has a closed porch with access to the garden. The ground floor is composed of a hall with a large built-in wardrobe, a living-dining room with a fireplace with access to a porch and a 150m2 garden, a spacious and bright kitchen, a guest toilet, a separate laundry room and a garage. The first floor has a master bedroom suite with a full bathroom, three bedrooms with built-in wardrobes and a full bathroom that serves the three bedrooms. Excellent opportunity, price adjusted to the market! We help you find the financing that best suits your needs. PUT THE SALE OF YOUR HOME IN THE BEST HANDS. Home Consulting is a real estate consultancy that opened more than 20 years ago and we have endured, thanks to our know-how, hard work, professionalism and adaptation to new technologies, the crises that have occurred in the real estate sector, in which we have become the reference real estate agency in the northwest mountains of Madrid, the results support us with continuous growth over the last 4 years. This sales volume is largely due to the fact that we accumulate a portfolio of potential buyers, which allows many of our clients to sell their home in record time.This, added to our deep knowledge of the real estate market in the mountains and the most ambitious marketing plan so that our homeowner clients can stand out from the rest of the available offer, is the basis of our success.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.6900229,False,3
nan,False,{'title': 'Semi-detached house in Calle Coruña'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/15/ff/2d/1129017821.jpg,240.0,1371.0,False,31,False,Collado Mediano,es,nan,-4.0241437,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",nan,False,False,chalet,3,False,Calle Coruña,101646074,7006,329000.0,nan,sale,https://www.idealista.com/inmueble/101646074/,nan,"MAICO INMOBILIARIA MANAGES THE SALE (without fees to the buyer), beautiful semi-detached house in the urban center of Collado Mediano. The chalet has 4 floors: On the main floor we find a porch that leads to the hall of the house, a very spacious living room with access to the terrace, and fireplace, a guest toilet and a separate kitchen with an area for breakfast and meals. On the first floor there are 3 bedrooms, one of them with an en-suite bathroom, a second bedroom that has a glazed terrace that serves as an office, a last room with beautiful views, all of them with built-in wardrobes, a full bathroom that gives access to the two rooms. Diaphanous attic. The basement consists of a garage for a large car and there is a storage room. The property has a garden with a porch, a sunny area and a built-in barbecue.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.6954893,False,3
