has360,propertyType,topNewDevelopment,hasPlan,size,thumbnail,has3DTour,hasVideo,rooms,exterior,price,priceByArea,labels,bathrooms,country,description,operation,municipality,topPlus,url,longitude,showAddress,numPhotos,floor,hasLift,hasStaging,propertyCode,province,detailedType,newDevelopmentFinished,newDevelopment,latitude,suggestedTexts,externalReference,status,parkingSpace,address
False,chalet,False,True,186.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bb/a5/37/1105031356.jpg,False,False,4,nan,385000.0,2070.0,nan,3,es,"NEW CONSTRUCTION VILLAS WITH GARDEN AND PRIVATE GARAGE. PRIVATE ESTATE WITH POOL. Warm and familiar design. Ajalvir is an area very well connected by the M-50, with the A-2 and A-1 highway, as well as the Madrid Airport, Torrejón, Alcalá de Henares and the M-40 highway. The promotion, in turn, is located in a quiet area, 100 meters from the bus stop to Madrid, Paracuellos and Daganzo. The promotion consists of 14 chalets, with a communal pool and common areas Location: Calle Huelga 6. Ajalvir. Madrid The urbanization is made up of 14 chalets in a closed urbanization with automatic access control, all of them with 4 bedrooms (although they could be adapted to 3 according to the needs of each family). Each villa is distributed in 2 heights plus a terrace-solarium, where the solar panels will also be located. This design has been designed with the primary objective of ensuring maximum comfort and quality of life, taking into account, for this, the use of light and solar heat. The street floor is distributed in a spacious living room with an open kitchen as an island, bathroom, private garden, porch and parking next to the entrance. On the first floor it is distributed with 4 bedrooms and 2 bathrooms. The master bedroom as a suite, with its bathroom inside and terrace and on the second floor terrace-solarium area, facilities and other uses. Private garage inside the chalet. 300 square meters of common areas with swimming pool and solarium area. Request your appointment and visit us at our next sales office that will be installed in Ajalvir. ZIP. 28,864. Madrid.",sale,Ajalvir,False,https://www.idealista.com/obra-nueva/100953388/,-3.4795958,True,8,nan,nan,False,100953388,Madrid,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",False,True,40.5309703,"{'title': 'Terraced house in Calle Huelga,, 6'}",9,newdevelopment,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","Calle Huelga,, 6"
False,chalet,False,True,186.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/9f/02/1105031309.jpg,False,False,4,nan,375000.0,2016.0,nan,3,es,"NEW CONSTRUCTION VILLAS WITH GARDEN AND PRIVATE GARAGE. PRIVATE ESTATE WITH POOL. Warm and familiar design. Ajalvir is an area very well connected by the M-50, with the A-2 and A-1 highway, as well as the Madrid Airport, Torrejón, Alcalá de Henares and the M-40 highway. The promotion, in turn, is located in a quiet area, 100 meters from the bus stop to Madrid, Paracuellos and Daganzo. The promotion consists of 14 chalets, with a communal pool and common areas Location: Calle Huelga 6. Ajalvir. Madrid The urbanization is made up of 14 chalets in a closed urbanization with automatic access control, all of them with 4 bedrooms (although they could be adapted to 3 according to the needs of each family). Each villa is distributed in 2 heights plus a terrace-solarium, where the solar panels will also be located. This design has been designed with the primary objective of ensuring maximum comfort and quality of life, taking into account, for this, the use of light and solar heat. The street floor is distributed in a spacious living room with an open kitchen as an island, bathroom, private garden, porch and parking next to the entrance. On the first floor it is distributed with 4 bedrooms and 2 bathrooms. The master bedroom as a suite, with its bathroom inside and terrace and on the second floor terrace-solarium area, facilities and other uses. Private garage inside the chalet. 300 square meters of common areas with swimming pool and solarium area. Request your appointment and visit us at our next sales office that will be installed in Ajalvir. ZIP. 28,864. Madrid.",sale,Ajalvir,False,https://www.idealista.com/obra-nueva/100953373/,-3.4795958,True,8,nan,nan,False,100953373,Madrid,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",False,True,40.5309703,"{'title': 'Terraced house in Calle Huelga,, 6'}",3,newdevelopment,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","Calle Huelga,, 6"
False,chalet,False,True,211.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/9f/02/1105031309.jpg,False,False,4,nan,415000.0,1967.0,nan,3,es,"NEW CONSTRUCTION VILLAS WITH GARDEN AND PRIVATE GARAGE. PRIVATE ESTATE WITH POOL. Warm and familiar design. Ajalvir is an area very well connected by the M-50, with the A-2 and A-1 highway, as well as the Madrid Airport, Torrejón, Alcalá de Henares and the M-40 highway. The promotion, in turn, is located in a quiet area, 100 meters from the bus stop to Madrid, Paracuellos and Daganzo. The promotion consists of 14 chalets, with a communal pool and common areas Location: Calle Huelga 6. Ajalvir. Madrid The urbanization is made up of 14 chalets in a closed urbanization with automatic access control, all of them with 4 bedrooms (although they could be adapted to 3 according to the needs of each family). Each villa is distributed in 2 heights plus a terrace-solarium, where the solar panels will also be located. This design has been designed with the primary objective of ensuring maximum comfort and quality of life, taking into account, for this, the use of light and solar heat. The street floor is distributed in a spacious living room with an open kitchen as an island, bathroom, private garden, porch and parking next to the entrance. On the first floor it is distributed with 4 bedrooms and 2 bathrooms. The master bedroom as a suite, with its bathroom inside and terrace and on the second floor terrace-solarium area, facilities and other uses. Private garage inside the chalet. 300 square meters of common areas with swimming pool and solarium area. Request your appointment and visit us at our next sales office that will be installed in Ajalvir. ZIP. 28,864. Madrid.",sale,Ajalvir,False,https://www.idealista.com/obra-nueva/100953365/,-3.4795958,True,7,nan,nan,False,100953365,Madrid,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",False,True,40.5309703,"{'title': 'Terraced house in Calle Huelga,, 6'}",11,newdevelopment,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","Calle Huelga,, 6"
False,chalet,False,True,186.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/9f/02/1105031309.jpg,False,False,4,nan,405000.0,2177.0,nan,3,es,"NEW CONSTRUCTION VILLAS WITH GARDEN AND PRIVATE GARAGE. PRIVATE ESTATE WITH POOL. Warm and familiar design. Ajalvir is an area very well connected by the M-50, with the A-2 and A-1 highway, as well as the Madrid Airport, Torrejón, Alcalá de Henares and the M-40 highway. The promotion, in turn, is located in a quiet area, 100 meters from the bus stop to Madrid, Paracuellos and Daganzo. The promotion consists of 14 chalets, with a communal pool and common areas Location: Calle Huelga 6. Ajalvir. Madrid The urbanization is made up of 14 chalets in a closed urbanization with automatic access control, all of them with 4 bedrooms (although they could be adapted to 3 according to the needs of each family). Each villa is distributed in 2 heights plus a terrace-solarium, where the solar panels will also be located. This design has been designed with the primary objective of ensuring maximum comfort and quality of life, taking into account, for this, the use of light and solar heat. The street floor is distributed in a spacious living room with an open kitchen as an island, bathroom, private garden, porch and parking next to the entrance. On the first floor it is distributed with 4 bedrooms and 2 bathrooms. The master bedroom as a suite, with its bathroom inside and terrace and on the second floor terrace-solarium area, facilities and other uses. Private garage inside the chalet. 300 square meters of common areas with swimming pool and solarium area. Request your appointment and visit us at our next sales office that will be installed in Ajalvir. ZIP. 28,864. Madrid.",sale,Ajalvir,False,https://www.idealista.com/obra-nueva/100953343/,-3.4795958,True,7,nan,nan,False,100953343,Madrid,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",False,True,40.5309703,"{'title': 'Terraced house in Calle Huelga,, 6'}",10,newdevelopment,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","Calle Huelga,, 6"
False,chalet,False,True,186.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bb/a5/37/1105031356.jpg,False,False,4,nan,365000.0,1962.0,nan,3,es,"NEW CONSTRUCTION VILLAS WITH GARDEN AND PRIVATE GARAGE. PRIVATE ESTATE WITH POOL. Warm and familiar design. Ajalvir is an area very well connected by the M-50, with the A-2 and A-1 highway, as well as the Madrid Airport, Torrejón, Alcalá de Henares and the M-40 highway. The promotion, in turn, is located in a quiet area, 100 meters from the bus stop to Madrid, Paracuellos and Daganzo. The promotion consists of 14 chalets, with a communal pool and common areas Location: Calle Huelga 6. Ajalvir. Madrid The urbanization is made up of 14 chalets in a closed urbanization with automatic access control, all of them with 4 bedrooms (although they could be adapted to 3 according to the needs of each family). Each villa is distributed in 2 heights plus a terrace-solarium, where the solar panels will also be located. This design has been designed with the primary objective of ensuring maximum comfort and quality of life, taking into account, for this, the use of light and solar heat. The street floor is distributed in a spacious living room with an open kitchen as an island, bathroom, private garden, porch and parking next to the entrance. On the first floor it is distributed with 4 bedrooms and 2 bathrooms. The master bedroom as a suite, with its bathroom inside and terrace and on the second floor terrace-solarium area, facilities and other uses. Private garage inside the chalet. 300 square meters of common areas with swimming pool and solarium area. Request your appointment and visit us at our next sales office that will be installed in Ajalvir. ZIP. 28,864. Madrid.",sale,Ajalvir,False,https://www.idealista.com/obra-nueva/100953377/,-3.4795958,True,8,nan,nan,False,100953377,Madrid,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",False,True,40.5309703,"{'title': 'Terraced house in Calle Huelga,, 6'}",2,newdevelopment,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","Calle Huelga,, 6"
False,chalet,False,True,211.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/9f/02/1105031309.jpg,False,False,4,nan,395000.0,1872.0,nan,3,es,"NEW CONSTRUCTION VILLAS WITH GARDEN AND PRIVATE GARAGE. PRIVATE ESTATE WITH POOL. Warm and familiar design. Ajalvir is an area very well connected by the M-50, with the A-2 and A-1 highway, as well as the Madrid Airport, Torrejón, Alcalá de Henares and the M-40 highway. The promotion, in turn, is located in a quiet area, 100 meters from the bus stop to Madrid, Paracuellos and Daganzo. The promotion consists of 14 chalets, with a communal pool and common areas Location: Calle Huelga 6. Ajalvir. Madrid The urbanization is made up of 14 chalets in a closed urbanization with automatic access control, all of them with 4 bedrooms (although they could be adapted to 3 according to the needs of each family). Each villa is distributed in 2 heights plus a terrace-solarium, where the solar panels will also be located. This design has been designed with the primary objective of ensuring maximum comfort and quality of life, taking into account, for this, the use of light and solar heat. The street floor is distributed in a spacious living room with an open kitchen as an island, bathroom, private garden, porch and parking next to the entrance. On the first floor it is distributed with 4 bedrooms and 2 bathrooms. The master bedroom as a suite, with its bathroom inside and terrace and on the second floor terrace-solarium area, facilities and other uses. Private garage inside the chalet. 300 square meters of common areas with swimming pool and solarium area. Request your appointment and visit us at our next sales office that will be installed in Ajalvir. ZIP. 28,864. Madrid.",sale,Ajalvir,False,https://www.idealista.com/obra-nueva/100953407/,-3.4795958,True,7,nan,nan,False,100953407,Madrid,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",False,True,40.5309703,"{'title': 'Terraced house in Calle Huelga,, 6'}",12,newdevelopment,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","Calle Huelga,, 6"
False,flat,False,False,125.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2c/8d/2d/1183907969.jpg,False,False,3,True,230000.0,1840.0,nan,2,es,"Daganzo Inmobiliaria presents this wonderful apartment in Ajalvir, with three bedrooms, 2 bathrooms and a garage. It is a ground floor elevated like a mezzanine and very bright, its 90 useful meters are very well distributed, with a terrace of about eight linear meters, the hallway distributes the three bedrooms and the two bathrooms (both recently renovated), all the rooms are spacious. , living room independent of the kitchen. Very large parking space where you can include up to two motorcycles with the vehicle. The space is located in a community parking lot with a very smooth access ramp. IMPROVEMENTS: The two complete bathrooms, including sanitation and tiles, two built-in wardrobes in the large capacity rooms, the terrace is fully glazed lacquered in white with the kitchen door lacquered in white and a pantry cupboard, folding windows on the outside with thermal bridge break and Climalit. LOCATION: Well-connected central apartment, very bright, spacious and comfortable, ready to move into. Ajalvir is a very quiet municipality that belongs to the community of Madrid (Corredor del Henares) with all the services at your fingertips, bus stops, doctor's office, school, institute, pharmacy, daycare, parks, municipal pool, municipal pavilion, house of culture, soccer field, basketball field, etc... Hairdressers, bars and restaurants, supermarkets, local businesses, gas stations, workshops, banks, tobacconists, and all equipment. As for connections; Bus lines, 251, 252, 254, 256, 215 and N204. Close to the A2, A1 and M-50, with direct access to the M-113, M-100, 26 km from the center of Madrid. 10 minutes from the Torrejón de Ardoz and Alcalá de Henares hospitals, 15 minutes from the San Sebastián de los Reyes hospital and all its large Commercial Park, 5 minutes from the Parque Corredor, 10 from the new Oasiz Shopping Center.",sale,Ajalvir,False,https://www.idealista.com/inmueble/103268317/,-3.4794903,False,38,en,False,False,103268317,Madrid,{'typology': 'flat'},nan,False,40.5331283,{'title': 'Flat in Calle pino'},nan,good,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Calle pino
False,chalet,False,False,300.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c4/e2/ee/1102978667.jpg,False,False,5,nan,500000.0,1667.0,nan,3,es,"INMOBILIARIA TECNICA NORTE SELLS INDEPENDENT CORNER VILLA WITH A 567M2 PLOT IN AJALVIR. It has 257m2 useful. As we enter we have a closed porch. The entrance distributes the living room that has a dining area and fireplace area. Next is the kitchen which is independent and has space for a dining room. On this floor we have a complete bathroom with a shower tray to serve it. We go up the stairs and find the hallway that distributes 3 simple bedrooms, a full bathroom with a bathtub and the master bedroom with an en-suite bathroom with a bathtub. On this same floor we have a terrace that is accessed from the hallway and is about 30m2 with views of the street. The top floor is the attic that is converted into a bedroom with built-in wardrobes. All rooms are exterior and with windows facing all directions, so the house has plenty of lighting. From the living room you can access the garage that has capacity for two cars and a storage area in it. It also has another porch converted into a garage that has capacity for 3 or 4 more cars. On the plot the house has a private pool renovated 3 years ago and an area with a stone table and fountains. The qualities are: Marble and parquet floors, gotelé walls, oak doors and double glazed windows. All windows and doors have bars for greater security and open with their respective key. It is located in a very quiet area of the town just 1 minute walk from the health center, supermarket and bus stop. It also has access to a very nice path about 50m away both for cycling and walking. It was made thoroughly with the best materials so there have never been structural or moisture problems. NEGOTIABLE PRICE In addition, we have a financial department, in which you can obtain advice without obligation and at no cost to know your possibilities and have better options and guarantees when purchasing. Depending on the client's profile, we obtain financing of 80%, 90% and up to 100%. We have staff at your disposal to carry out said financial advice so that they can give you more information. ``DON'T MISS THE OPPORTUNITY! ´´.",sale,Ajalvir,False,https://www.idealista.com/inmueble/100908464/,-3.4811762,False,48,nan,nan,False,100908464,Madrid,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,False,40.5302158,{'title': 'Detached house in Calle Huelga'},1667TN,good,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Calle Huelga
False,chalet,False,False,200.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/03/4e/87/1142663852.jpg,False,False,4,nan,385000.0,1925.0,nan,3,es,"INMOBILIARIA TECNICA NORTE SELLS TOWNHOUSE IN AJALVIR 28864 (MADRID), A MADRID MUNICIPALITY WITH ACCESS TO THE M-50, A-2 AND R-2, VERY CLOSE TO THE BARAJAS AIRPORT. This 200 m2 semi-detached house with a 230 m2 plot is distributed over 4 floors, the house is built with top quality materials and great improvements such as double glazed security windows with mosquito nets throughout the house, automatic blinds, air conditioning in all rooms. rooms (bedrooms and living room), natural gas heating through hot/cold ducts and security blinds throughout the house. The 1st floor has a large living-dining room, with a fireplace, giving the space great warmth with direct access to the garden of about 20 m2. From the garden we access a large storage area of about 60 m2 (an extra space equipped with many possibilities), in addition this main floor has a guest toilet and a large kitchen with a separate laundry area and a large pantry. We go up the stairs, stairs with high quality wood from the hall to access the second floor, we find three large bedrooms (the main one en suite with a whirlpool bathtub and a bathroom with a shower that shares a room with the other two single rooms. Finally we access the attic, it is fully equipped with a large room and air conditioning. The house also has its own garage. We also have a financial department, where you can obtain advice without obligation and at no cost to know your possibilities and have better options and guarantees when purchasing. Depending on the client's profile, we obtain financing of 80%, 90% and up to 100%. We have staff at your disposal to carry out said financial advice so that they can give you more information.",sale,Ajalvir,False,https://www.idealista.com/inmueble/102053472/,-3.4790954,False,38,nan,nan,False,102053472,Madrid,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",nan,False,40.5341566,{'title': 'Terraced house in Calle Cipriano Hebrero'},1691TN,good,nan,Calle Cipriano Hebrero
False,duplex,False,False,185.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8c/10/f0/999229403.jpg,False,False,3,True,298000.0,1611.0,nan,2,es,"3 bedroom duplex with pool and garage. On the ground floor there is a kitchen furnished with electrical appliances, a living-dining room, two bedrooms with fitted wardrobes and a complete bathroom. On the upper floor there is the main room with a dressing room and an en-suite bathroom with a Jacuzzi bathtub and a shower with a hydromassage column. Heating and DHW by natural gas boiler. It has air conditioning in the living room and main room. Including a parking space in the amount of rent. The urbanization has an elevator and a swimming pool. An economic feasibility study and non-payment insurance will be carried out, for which an employment contract, payroll and/or income statement is requested. Contact us for further information and to arrange a visit to the property.",sale,Ajalvir,False,https://www.idealista.com/inmueble/103054379/,-3.4812047,False,23,2,True,False,103054379,Madrid,"{'typology': 'flat', 'subTypology': 'duplex'}",nan,False,40.531634,{'title': 'Duplex in Calle Mariano Hebrero'},AJALVIR MH,good,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Calle Mariano Hebrero
False,flat,False,False,115.2,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/44/9e/39/1191600026.jpg,False,False,3,True,230000.0,1997.0,nan,2,es,"INMOBILIARIA TÉCNICA NORTE SELLS BEAUTIFUL APARTMENT IN THE CENTER OF AJALVIR WITH GARAGE SPACE (MADRID) The house consists of 96 m2, distributed in 3 bedrooms, a separate living room with air conditioning, which has been renovated by removing the living room door to make it larger. The kitchen is independent, furnished with all appliances and a glazed terrace. It has 3 bedrooms, two of them with built-in wardrobes, a renovated bathroom with bathtub and window, and a toilet. One of the rooms is renovated, expanding the room by about 4 m2 more. The qualities of the home, smooth paint, stoneware floors except one room that is made of floating flooring, natural gas, oak doors, the kitchen has a terrace and drying area, PVC tilt-and-turn windows with mosquito nets along with iron bars. From the living room to the double room it has a trunk with two doors, which communicate with each other. It has a parking space in a community parking lot. LOCATION: Well-connected central apartment, very bright, spacious and comfortable, ready to move into. Ajalvir is a very quiet municipality that belongs to the community of Madrid (Corredor del Henares) with all the services at your fingertips, bus stops, doctor's office, school, institute, pharmacy, daycare, parks, municipal pool, municipal pavilion, house of culture, soccer field, basketball field, etc... Hairdressers, bars and restaurants, supermarkets, local businesses, gas stations, workshops, banks, tobacconists, and all equipment. As for connections; Bus lines, 251, 252, 254, 256, 215 and N204. Close to the A2, A1 and M-50, with direct access to the M-113, M-100, 26 km from the center of Madrid. 10 minutes from the Torrejón de Ardoz and Alcalá de Henares hospitals, 15 minutes from the San Sebastián de los Reyes hospital and all its large Commercial Park, 5 minutes from the Parque Corredor, 10 from the new Oasiz Shopping Center. In addition, we have a financial department, in which you can obtain advice without obligation and at no cost to know your possibilities and have better options and guarantees when purchasing. Depending on the client's profile, we obtain financing of 80%, 90% and up to 100%. T.",sale,Ajalvir,False,https://www.idealista.com/inmueble/103044938/,-3.4768986,False,15,en,False,False,103044938,Madrid,{'typology': 'flat'},nan,False,40.5327943,{'title': 'Flat in Calle Pino'},1723TN,good,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Calle Pino
False,chalet,False,False,143.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/61/0f/43/1185533550.jpg,False,False,3,nan,319900.0,2237.0,nan,3,es,"AC HOME presents a fantastic opportunity in the eastern area of ​​Madrid, Ajalvir. Located 38 km from Madrid, with direct access to the M-50 and M-100. Fantastic communication.All the services around you without having to take the car and with a variety of leisure areas, large shops and shopping centers such as Parque Corredor and the recently opened Oasis. The house has 143 meters built distributed over three floors as follows: On the first floor we find a large hall which acts as a distributor hallway from which we can access the rest of the house; A large kitchen with simple lines that has enough space to adapt a dining area. A large living-dining room, where we highlight its spaciousness and luminosity, also has a beautiful fireplace that gives the room a touch of warmth, perfect for winter days.This room communicates with a wonderful backyard where you can undoubtedly enjoy long evenings in the company of family and friends. It should be noted that from the Patio we have direct access to the community pool.  A toilet that serves the entire floor. On the second floor: Three large bedrooms; Large master bedroom with built-in wardrobe and en-suite bathroom with bathtub with access to a balcony. The secondary bedrooms have similar characteristics and both have a built-in wardrobe. On this floor we have another full bathroom that serves the rest of the bedrooms. Finally, this home has a lower floor where the garage is located, in addition to having another large room with multiple options when choosing a use. In general, it is a home that stands out for the good use of the meters it has and for being very complete, it has alternatives to be able to enjoy it both in summer and winter. As for its interior carpentry, it is made of oak and floors made of parquet and stoneware.Exterior carpentry in aluminum double window. Do not hesitate to visit this fantastic home and fulfill the desire of owning a home. Ajalvir is one of the best connected towns in the Northeast area of ​​Madrid. At AC HOME, we are at your disposal to help you in the purchase of your home, we have our own financial department.",sale,Ajalvir,False,https://www.idealista.com/inmueble/103315860/,-3.4831173,False,56,nan,nan,False,103315860,Madrid,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",nan,False,40.5344157,{'title': 'Terraced house in Avenida de Juan Carlos i'},1258,good,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Avenida de Juan Carlos I
False,flat,False,False,59.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c4/5f/68/1198950687.jpg,False,False,1,True,146900.0,2490.0,nan,1,es,"REAL ESTATE AGENCY OF DAGANZO DE ARRIBA SELLS EXCELLENT APARTMENT. The house is located in the expanding area of Ajalvir, on the first floor of the block and has an elevator. According to the cadastre, the property consists of a total of 59m2, of which 54m2 belong to the house, which are distributed as follows: As we enter the house we find the hall that gives access to all the rooms. The kitchen, very bright, fully furnished and equipped with; ceramic hob, oven and extractor hood, full bathroom with bathtub and the master bedroom with a built-in wardrobe. All this leads to a spacious and bright living room. The house has qualities such as; Wooden floor, double glazed aluminum windows, natural gas heating.. . Being in a new and residential area, it has all the necessary services for daily life such as pharmacies, education centers, supermarkets, garden areas, a health center, Possibility of financing up to 100%* of the value of the home with our Kìron financial department.",sale,Ajalvir,False,https://www.idealista.com/inmueble/103748468/,-3.4812449,False,15,1,True,False,103748468,Madrid,{'typology': 'flat'},nan,False,40.5348289,{'title': 'Flat in Calle Escalerillas'},nan,good,nan,Calle Escalerillas
False,flat,False,False,120.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ea/70/1f/1146274302.jpg,False,False,2,True,225000.0,1875.0,nan,1,es,"INMOBILIARIA TECNICA NORTE SELLS APARTMENT WITH GARAGE SPACE IN AJALVIR (MADRID). The house is located in a good area with proximity to a health center, school, public transportation, leisure areas, near the urban center and main road of Ajalvir. The apartment has 100m2 that are distributed on one floor. As we enter the house, we have a hall that extends along a hallway that divides into different rooms; The kitchen with all appliances and a clothesline room, a large independent living room with a separate dining room and two bedrooms (one double and one single), both of which share a room with a full bathroom with a bathtub. The house also has a closed garage whose current intended use is as a garage and storage room due to its size. As for the qualities of the house, it has aluminum double glazed windows, gress floors, gotelé walls, natural gas heating, wooden doors and a block elevator. In addition, we have a financial department, in which you can obtain advice without obligation and at no cost to know your possibilities and have better options and guarantees when purchasing. Depending on the client's profile, we obtain financing of 80%, 90% and up to 100%. We have staff at your disposal to carry out said financial advice so that they can give you more information. ``DON'T MISS THE OPPORTUNITY! ´´.",sale,Ajalvir,False,https://www.idealista.com/inmueble/102159751/,-3.4799118,False,18,1,True,False,102159751,Madrid,{'typology': 'flat'},nan,False,40.5294356,{'title': 'Flat in Calle Torrejón'},1696TN,good,nan,Calle Torrejón
False,duplex,False,False,156.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/84/18/57/1163691455.jpg,False,False,3,True,275000.0,1763.0,nan,3,es,"INMOBILIARIA TÉCNICA NORTE SELLS DUPLEX IN AJALVR 28864 (MADRID) 150 m2 duplex which is distributed over 2 floors, built with top quality materials, redistributed and renovated, air conditioning throughout the upper floor, natural gas heating, smooth walls and parking space in the community area. As you enter the house, to the upper floor: entrance hall, very large kitchen of about 25 m2, with air conditioning and pantry. Toilet on that same floor. We go down the wooden stairs to the lower floor where the living room of about 30 m2 is located, which has lots of lighting, with access to a small terrace and on this same floor we find 3 double bedrooms with built-in wardrobes, all of them. They lined and dressed. The main room is a suite type, with a full bathroom and shower, the other two rooms share a room with a bathroom with a bathtub. Qualities: heating throughout the house by Natural Gas, smooth paint, wooden and ceramic floors, vaporized beech doors, white aluminum windows with Climalit, intercom on both floors. Armored entrance door, newly installed elevator, operational before the end of this year and completely soundproofed and renovated home. Located next to parks, supermarkets, local businesses, town hall, medical center and public transportation. Excellent communication with the A-1 and A-2 roads through the M-50. We also have a financial department, where you can obtain advice without obligation and at no cost to know your possibilities and have better options and guarantees when purchasing. Depending on the client's profile, we obtain financing of 80%, 90% and up to 100%. We have staff at your disposal to carry out said financial advice so that they can give you more information.",sale,Ajalvir,False,https://www.idealista.com/inmueble/102682972/,-3.481734,False,17,bj,True,False,102682972,Madrid,"{'typology': 'flat', 'subTypology': 'duplex'}",nan,False,40.5332579,{'title': 'Duplex in Avenida de Juan Carlos i'},1709TN,good,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Avenida de Juan Carlos I
False,flat,False,False,50.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f1/80/b6/1199883119.jpg,False,False,2,nan,163000.0,3260.0,nan,1,es,"Welcome to this exciting opportunity in Ajalvir! I am pleased to present to you this charming apartment that truly has it all. Located in the heart of Ajalvir, this home seamlessly combines comfort and convenience. With a smart layout, it features a separate kitchen and living room, providing a perfect space to create memorable moments with friends and family without compromising privacy. The property boasts two cozy bedrooms, ideal for rest and rejuvenation. Additionally, there is a full bathroom with a bathtub. But that's not all get ready to fall in love with the small balconies that add a breath of fresh air to your daily life! This apartment enjoys an enviable location. Who wouldn't want to live just steps away from the medical center, only 150 meters away? And for those who enjoy exercise and fun, the municipal pool is just 200 meters away, providing the opportunity to cool off and stay active on warm summer days. With all services at your fingertips, from local shops to cozy restaurants, this place is a dream come true for those seeking comfort and urban life without sacrificing tranquility. Don't miss the chance to visit this gem just 20 minutes from the center of Madrid. I am here to guide you through every step of the process and make this experience exciting and hassle-free. Let's schedule a visit and allow this apartment in Ajalvir to show you the lifestyle you've been waiting for! Feel free to contact me for more details and to book your appointment. I assure you, you won't regret it! I look forward to meeting you soon and helping you turn this apartment into your new home. Let's make this dream come true together!",sale,Ajalvir,False,https://www.idealista.com/inmueble/103779960/,-3.4844602,False,13,nan,False,False,103779960,Madrid,{'typology': 'flat'},nan,False,40.5346834,{'title': 'Flat'},110736,good,nan,Ajalvir
False,chalet,False,False,188.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4c/62/5d/1115870820.jpg,False,False,4,nan,190000.0,1011.0,"[{'name': 'casaBajaType', 'text': 'Single-storey house'}]",3,es,"INMOBILIARIA TECNICA NORTE SELLS Low house with patio of about 80 meters to rehabilitate in the town of Ajalvir of 188 m2. House in the center of town, two floors plus patio, with different possibilities, has a project for 3 houses. In addition, we have a financial department, in which you can obtain advice without obligation and at no cost to find out your possibilities and have better options and guarantees when buying.Depending on the client's profile, we obtain financing of 80%, 90% and up to 100%.We have at your personal disposal to carry out said financial advice so that they can give you more information. ``DON'T MISS THIS OPPORTUNITY! ''.",sale,Ajalvir,False,https://www.idealista.com/inmueble/101252878/,-3.4807523,False,4,nan,nan,False,101252878,Madrid,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",nan,False,40.5328604,{'title': 'Terraced house in Calle Fragua'},1617TN,renew,nan,Calle Fragua
