bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,propertyCode,price,latitude,showAddress,parkingSpace,operation,description,newDevelopment,detailedType,status,priceByArea,url,newDevelopmentFinished,thumbnail,address,has3DTour,longitude,district,municipality,floor,propertyType,topPlus
2,Madrid,94.0,True,False,"{'subtitle': 'Hospital, Valdemoro', 'title': 'Flat in Avenida de los Reyes Católicos, 4'}",False,2,False,True,False,20,V2.5,es,True,103855347,242000.0,40.1950817,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"KAMPODOMO promotes an exclusive private promotion of free housing on a plot located on Avda. of the Catholic Monarchs No. 4 in the municipality of Valdemoro (Madrid), just 250 m from the Infanta Elena University Hospital. Fully consolidated area in terms of facilities and infrastructure. Surrounded by schools, institutes, supermarkets, leisure and sports centers, police stations, transport.. . make this modern real estate project a desire to acquire a new home, for young families, at an affordable and accessible price for a large buyer of the zone. We have 17 homes with 2 and 3 bedrooms. Of them, three are ground floor with a generous garden and four are duplex penthouses with spectacular and large terraces. All homes have an outdoor terrace, clothesline, storage room and at least one parking space, which makes them the most in-demand product today. The reduced number of homes will make this development a family home, with greater proximity to neighbors and with minimal community expenses that will undoubtedly be reflected in significant financial savings every month. Modern, innovative building, equipped with the latest technologies in terms of energy efficiency: Aerothermal heating, underfloor heating in winter and cooling floors in summer, give added value to the owners of this building. EDIFICIO CÓRCEGA also has a spectacular swimming pool located on the roof of the building. Element that makes it a unique product in the area.",True,{'typology': 'flat'},newdevelopment,2574.0,https://www.idealista.com/obra-nueva/103855347/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f6/eb/24/1183755276.jpg,"Avenida de los Reyes Católicos, 4",False,-3.6958604,Hospital,Valdemoro,1,flat,False
2,Madrid,144.0,True,False,"{'subtitle': 'Hospital, Valdemoro', 'title': 'Flat in Avenida de los Reyes Católicos, 4'}",False,2,False,True,False,20,V2.2,es,True,103855343,265000.0,40.1950817,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"KAMPODOMO promotes an exclusive private promotion of free housing on a plot located on Avda. of the Catholic Monarchs No. 4 in the municipality of Valdemoro (Madrid), just 250 m from the Infanta Elena University Hospital. Fully consolidated area in terms of facilities and infrastructure. Surrounded by schools, institutes, supermarkets, leisure and sports centers, police stations, transport.. . make this modern real estate project a desire to acquire a new home, for young families, at an affordable and accessible price for a large buyer of the zone. We have 17 homes with 2 and 3 bedrooms. Of them, three are ground floor with a generous garden and four are duplex penthouses with spectacular and large terraces. All homes have an outdoor terrace, clothesline, storage room and at least one parking space, which makes them the most in-demand product today. The reduced number of homes will make this development a family home, with greater proximity to neighbors and with minimal community expenses that will undoubtedly be reflected in significant financial savings every month. Modern, innovative building, equipped with the latest technologies in terms of energy efficiency: Aerothermal heating, underfloor heating in winter and cooling floors in summer, give added value to the owners of this building. EDIFICIO CÓRCEGA also has a spectacular swimming pool located on the roof of the building. Element that makes it a unique product in the area.",True,{'typology': 'flat'},newdevelopment,1840.0,https://www.idealista.com/obra-nueva/103855343/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d9/5b/45/1183755271.jpg,"Avenida de los Reyes Católicos, 4",False,-3.6958604,Hospital,Valdemoro,bj,flat,False
2,Madrid,83.0,True,False,"{'subtitle': 'Hospital, Valdemoro', 'title': 'Flat in Avenida de los Reyes Católicos, 4'}",False,2,False,True,False,20,V2.4,es,True,103855335,215000.0,40.1950817,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"KAMPODOMO promotes an exclusive private promotion of free housing on a plot located on Avda. of the Catholic Monarchs No. 4 in the municipality of Valdemoro (Madrid), just 250 m from the Infanta Elena University Hospital. Fully consolidated area in terms of facilities and infrastructure. Surrounded by schools, institutes, supermarkets, leisure and sports centers, police stations, transport.. . make this modern real estate project a desire to acquire a new home, for young families, at an affordable and accessible price for a large buyer of the zone. We have 17 homes with 2 and 3 bedrooms. Of them, three are ground floor with a generous garden and four are duplex penthouses with spectacular and large terraces. All homes have an outdoor terrace, clothesline, storage room and at least one parking space, which makes them the most in-demand product today. The reduced number of homes will make this development a family home, with greater proximity to neighbors and with minimal community expenses that will undoubtedly be reflected in significant financial savings every month. Modern, innovative building, equipped with the latest technologies in terms of energy efficiency: Aerothermal heating, underfloor heating in winter and cooling floors in summer, give added value to the owners of this building. EDIFICIO CÓRCEGA also has a spectacular swimming pool located on the roof of the building. Element that makes it a unique product in the area.",True,{'typology': 'flat'},newdevelopment,2590.0,https://www.idealista.com/obra-nueva/103855335/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/57/39/e0/1183755269.jpg,"Avenida de los Reyes Católicos, 4",False,-3.6958604,Hospital,Valdemoro,1,flat,False
1,Madrid,86.0,False,False,"{'subtitle': 'Zona Estación, Valdemoro', 'title': 'Flat in Calle Valdesanchuela'}",False,2,False,nan,False,17,1173,es,True,103867101,170000.0,40.1941505,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Beautiful 2-bedroom home and in perfect rental condition! In relation to electricity and water supplies, it will be necessary for the new buyer to make the change of ownership in their name. Unfurnished housing. In perfect rental condition. Fully furnished kitchen equipped with top brand appliances. Bathrooms with furniture and screens. Floors of floor and built-in wardrobes. garage and storage room included in the price. The urbanization has beautiful green areas, a swimming pool and various common areas available. The Building is located at Paseo de la Estación, 17. Perfectly connected by public transport due to its proximity to the commuter station and both urban and interurban bus stops. Communications by private transport are excellent thanks to the immediate access to the A-4. In a completely consolidated neighborhood with all the services at your disposal. ONLY 1 MONTH DEPOSIT IS REQUESTED AND NO AGENCY COMMISSION! You do not pay community expenses during the first 3 years and IBI during the first 2 years. Telephone service hours from Monday to Friday from 9:00 a. m. to 9:00 p. m. and Saturdays from 9:00 a. m. to 2:00 p. m. Check conditions and availability. * Guidance images are not binding. **The images correspond to a typical apartment. ** Homes subject to availability and unfurnished homes.",False,{'typology': 'flat'},good,1977.0,https://www.idealista.com/inmueble/103867101/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/42/80/fa/1202633820.jpg,Calle Valdesanchuela,False,-3.6726952,Zona Estación,Valdemoro,1,flat,False
2,Madrid,144.0,True,False,"{'subtitle': 'Hospital, Valdemoro', 'title': 'Flat in Avenida de los Reyes Católicos, 4'}",False,2,False,True,False,20,V2.3,es,True,103855344,285000.0,40.1950817,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"KAMPODOMO promotes an exclusive private promotion of free housing on a plot located on Avda. of the Catholic Monarchs No. 4 in the municipality of Valdemoro (Madrid), just 250 m from the Infanta Elena University Hospital. Fully consolidated area in terms of facilities and infrastructure. Surrounded by schools, institutes, supermarkets, leisure and sports centers, police stations, transport.. . make this modern real estate project a desire to acquire a new home, for young families, at an affordable and accessible price for a large buyer of the zone. We have 17 homes with 2 and 3 bedrooms. Of them, three are ground floor with a generous garden and four are duplex penthouses with spectacular and large terraces. All homes have an outdoor terrace, clothesline, storage room and at least one parking space, which makes them the most in-demand product today. The reduced number of homes will make this development a family home, with greater proximity to neighbors and with minimal community expenses that will undoubtedly be reflected in significant financial savings every month. Modern, innovative building, equipped with the latest technologies in terms of energy efficiency: Aerothermal heating, underfloor heating in winter and cooling floors in summer, give added value to the owners of this building. EDIFICIO CÓRCEGA also has a spectacular swimming pool located on the roof of the building. Element that makes it a unique product in the area.",True,{'typology': 'flat'},newdevelopment,1979.0,https://www.idealista.com/obra-nueva/103855344/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3b/22/47/1183755288.jpg,"Avenida de los Reyes Católicos, 4",False,-3.6958604,Hospital,Valdemoro,bj,flat,False
1,Madrid,66.0,True,False,"{'subtitle': 'Hispanoamérica - Comunidades, Valdemoro', 'title': 'Flat'}",False,2,False,True,False,20,699,es,True,103864686,165000.0,40.1917477,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,False,{'typology': 'flat'},good,2500.0,https://www.idealista.com/inmueble/103864686/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8e/a7/ce/1202683530.jpg,Hispanoamérica - Comunidades,False,-3.6890378,Hispanoamérica - Comunidades,Valdemoro,2,flat,False
1,Madrid,87.0,False,False,"{'subtitle': 'Guardia Civil - Zona Industrial, Valdemoro', 'title': 'Flat in Avenida de Andalucía'}",True,3,False,True,False,28,4206,es,True,103854709,178000.0,40.1946854,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,False,{'typology': 'flat'},good,2046.0,https://www.idealista.com/inmueble/103854709/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3f/4e/da/1202363134.jpg,Avenida de Andalucía,False,-3.6745063,Guardia Civil - Zona Industrial,Valdemoro,2,flat,False
2,Madrid,117.0,False,False,"{'subtitle': 'Zona Estación, Valdemoro', 'title': 'Flat in Isla Graciosa, 9'}",False,2,False,True,False,32,nan,es,True,103854848,185500.0,40.1927713,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"At APITRAMIT, we want to highlight that we DO NOT charge fees to the buyer and we also take care of getting you the mortgage at NO additional cost. From Apitramit we want to present you this wonderful home with two bedrooms and common areas with a pool. You will love the home for its spaces and good distribution at an incredibly good price. Composed of two good-sized bedrooms with large closets dressed in detail to facilitate order, two beautiful bathrooms, bathtub and shower, one of them en suite. You will like the kitchen with large capacity furniture; Very important, the large clothesline, for relief, work area and storage. We move on to the living room, where you will spend your hours of rest with enough meters to enjoy it alone or in company, where time will pass with satisfaction. To make your life more pleasant, it includes a garage and direct storage room with elevator in the same building. Your home will be in a pleasant environment, with good neighbors, green areas to walk, transportation at the door, swimming pool, playground. At APITRAMIT, we want to highlight that we DO NOT charge fees to the buyer and we also take care of getting you the mortgage at NO additional cost.",False,{'typology': 'flat'},good,1585.0,https://www.idealista.com/inmueble/103854848/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b8/37/47/1202661261.jpg,"Isla Graciosa, 9",False,-3.6630043,Zona Estación,Valdemoro,1,flat,False
1,Madrid,71.0,True,False,"{'subtitle': 'Centro, Valdemoro', 'title': 'Flat in Calle Ruiz de Alda'}",True,2,False,True,False,28,BFU-V1493,es,True,101014203,135000.0,40.1922956,False,nan,sale,"WE DO NOT CHARGE COMMISSION TO THE BUYER Apartment for sale on Ruiz de Alda street in the old town of Valdemoro.The house is part of a community built in 1995 and has a small patio with private access for the owners. THE BEST OF THIS HOUSING - Excellent state of conservation: the apartment was renovated in the 2000s and the bathroom was renovated in 2018. - Bright and interior rooms, which minimizes the perception of noise. - Three built-in wardrobes in the house Its 71m2 are distributed: -Hall with built-in wardrobe -Kitchen (sold without appliances) with views of Ruiz de Alda street -Living room with views of Ruiz de Alda street -Main room, with built-in wardrobe overlooking the community patio -Children's room, with built-in wardrobe overlooking the community patio. About area and transport: Valdemoro is a municipality and a town located in the south of the Community of Madrid.It is located 25.21 kilometers from the capital, 27 kilometers if it is by road, in the Castilian region of La Sagra, although it is generally also included in the Madrid Metropolitan Area. In the last fifteen years it has suffered strong population growth.The proximity to the capital has fostered the demographic and economic development of the town.The population increase has made it necessary to build new transport infrastructures, as well as educational, health and leisure infrastructures. The recent history of the municipality is linked to the Civil Guard, since Valdemoro is home to the Duque de Ahumada Young Guards College, a training center for future members of the corps.",False,{'typology': 'flat'},good,1901.0,https://www.idealista.com/inmueble/101014203/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/31/38/6d/1107059018.jpg,Calle Ruiz de Alda,True,-3.681116,Centro,Valdemoro,1,flat,False
2,Madrid,100.0,False,False,"{'subtitle': 'Zona Estación, Valdemoro', 'title': 'Flat in Calle de Felipe Iii'}",False,3,False,True,False,19,nan,es,True,103876813,265000.0,40.1950699,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Incredible opportunity! A spacious apartment with 3 bedrooms and 2 bathrooms for sale in Valde. This property has a large living room and kitchen, as well as a 12 square meter terrace with access from the living room and kitchen. It also includes a 4-meter storage room and a garage space. This luxury apartment has an air conditioning system, individual aerothermal equipment, low consumption and high performance, in addition to being soundproofed and having double flow ventilation for clean and purified air. Heating and cooling is done through underfloor heating, with digital thermostats in each room. Located in a quiet, sprawling area, just 7 minutes from the center of Valde and close to the suburban station, this apartment offers a quick exit to the A4 and is just 30 minutes from the center of Madrid. In addition, it has excellent views and is close to supermarkets and a municipal heated pool. With 100 m² built and 80 m² useful, this second-hand apartment is in good condition. It has built-in wardrobes, a storage room and access adapted to people with reduced mobility. It is located on the 4th floor, it is exterior and has an elevator. The orientation is East-West. The price includes a parking space and the building has a swimming pool and a playground. and event room. Don't miss this opportunity to acquire an apartment with all these amenities in Valde. Contact us right now for more information!",False,{'typology': 'flat'},good,2650.0,https://www.idealista.com/inmueble/103876813/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/5f/1a/1202946810.jpg,Calle de Felipe III,False,-3.6718786,Zona Estación,Valdemoro,4,flat,False
3,Madrid,300.0,False,False,"{'subtitle': 'Hispanoamérica - Comunidades, Valdemoro', 'title': 'Semi-detached house in Calle Toledo'}",True,6,False,nan,False,57,5948,es,nan,103850783,298000.0,40.186846,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Homli presents this beautiful and spacious single family home!  The house is located in a quiet neighborhood of Valdemoro and is the perfect choice for a family. This three-level house was built in 1997 and has 300 square meters of living space, plus a garden of 70 m2 and a large terrace of 10 m2 on the second floor. It has an autonomous heating system with central installation of gas and air conditioning for maximum comfort. In addition, this property has an excellent layout and a closed parking for convenience. The best part is its large garden and the amount of amenities around it, which include a local school, sports facilities and a local hospital. This property is ideal for a family looking for a comfortable and quiet home. In terms of communications there are bus stops just a 5 minute walk away covering lines 422, SE, 1 and 3. Additionally Valdemoro has a commuter train station which is just a 20 minute walk from the property as well. The large shopping center El Restón with all kinds of stores, cinemas and restaurants is a 10 minutes walk or 4 minutes drive from the property and on the other hand several supermarkets (Ahorramas, Dia, Coviran and E. Lecrerc) are just 5 minutes walk from the property. HOMLI, property code 5948, contact us by phone at 2104402950.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",renew,993.0,https://www.idealista.com/inmueble/103850783/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b8/cb/85/1202164120.jpg,Calle Toledo,False,-3.6823086,Hispanoamérica - Comunidades,Valdemoro,nan,chalet,False
2,Madrid,189.0,False,False,"{'subtitle': 'Centro, Valdemoro', 'title': 'Detached house in Calle Taeña'}",False,5,False,nan,False,59,nan,es,nan,103854637,400000.0,40.1935525,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Excellent two-story chalet, very comfortable. Individual villa with a plot of approximately 245 m2. Two floors, with a facade facing two streets. Convenient, because due to the unevenness of the streets you can access both floors comfortably without having to climb many stairs. Main floor of approximately 95 m2 with a sunny terrace that gives access to the entrance hall. Large independent furnished kitchen, with breakfast table area and pantry. Large sunny and bright independent living room. Three large double bedrooms with large built-in wardrobes. A complete bathroom with a large format shower, with a window, furnished and with a screen. Ground floor of approximately 95 m2, accessed from the hallway on the main floor, or with direct access from the main street. It consists of a large garage for two cars. Large room of approximately 30 m2, very practical for family celebrations. Two double bedrooms and a full bathroom with window, shower and screen. Convenient access to both streets. Very sunny and bright home. Completely conditioned and paved patio of approximately 150 square meters. Pergola in the front yard. Good qualities. Air conditioner. Stoneware floors, varnished hardwood doors, bronze aluminum windows with double glazing and bars. Oil heating with aluminum radiators throughout the house. Better see it. Very careful and in perfect condition. Excellent location. Close to the Health Center, the Hospital, shops and restaurants. Next to the bus stop.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2116.0,https://www.idealista.com/inmueble/103854637/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/99/43/e8/1202286738.jpg,Calle Taeña,False,-3.6856013,Centro,Valdemoro,nan,chalet,False
3,Madrid,371.0,False,False,"{'subtitle': 'Hospital, Valdemoro', 'title': 'Semi-detached house in Calle Trabajadoras del Cotton'}",True,5,False,nan,False,72,107,es,nan,103861457,498000.0,40.2039419,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"EXCELLENT QUALITIES ''“HERGON INMOBILIARIA”.For sale ****EXCLUSIVE**** SEMI-DETACHED VILLA IN VALDEMORO ** (0% FEES TO THE BUYER)**, Semi-detached house of 371 m2 built IDEAL FOR FAMILIES Beautiful high quality villa, in a privileged environment where you can create a home, very close to nature, with 371m2 built and 225m2 of garden with pool, distributed over 4 floors on a 310m2 plot, with 5 bedrooms (one on the street level) with Built-in wardrobes, 3 full bathrooms and large attic + solarium Basement floor with garage (FOR 2 CARS) and storage room under stairs.Very spacious ground floor with entrance hall, furnished kitchen with utility room, (large INDEPENDENT living room 25m2) very bright and 225m2 garden and full bathroom.First floor with 3 bedrooms, 2 bathrooms, one of them en suite and dressing room.It has a beautiful decorative staircase.Painting in smooth, stucco, and Venetian style. The windows are tilt-and-turn with thermal break.Oak wood carpentry.Ratchet white marble floors (Italian)., electric heating system through ducts and fireplace. Communication with public and private transport is excellent, and easy access to the A4, M-40 and M-45, M-50. Located in one of the best expansion areas of Valdemoro, surrounded by green areas, hospital, schools, supermarkets and with all the services to start your new life. WITH HERGON ALL OUR HOMES INCLUDE CASER'S 20-YEAR SAFE PURCHASE WARRANTY, FREE FOR ALL CUSTOMERS WHO BUY A HOME WITH US.ONLY THIS SEAL GUARANTEES A SAFE AND PROTECTED PURCHASE. Through the “Safe Purchase” seal, our real estate agency gives you more than other real estate agencies, because for the next 20 years: We guarantee that the legal rights acquired in the deed will be respected.We certify that the home you have purchased meets all the agreed legal conditions.We establish a guaranteed resolution commitment within a maximum period of 6 months.Lawyers who are experts in Real Estate Law will manage the resolution of your problem with the greatest diligence and effectiveness.We allow you to enjoy, with complete peace of mind, the most important investment of your life.'.'.'.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1342.0,https://www.idealista.com/inmueble/103861457/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e5/70/d8/1202508843.jpg,Calle Trabajadoras del Cotton,False,-3.6865091,Hospital,Valdemoro,nan,chalet,False
4,Madrid,480.0,True,False,"{'subtitle': 'Centro, Valdemoro', 'title': 'Semi-detached house in Calle Nicasio Fraile, 17'}",True,5,True,nan,False,50,4020654,es,nan,90102000,499999.0,40.189341,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"No fees to the buyer. In the center of this city, you will find this spacious chalet that stands out for its simple charm and sincere comfort. This chalet redefines the concept of living in an urban environment with its focus on comfort and simplicity. It's not just a house, it's a home that embraces the essence of uncomplicated living. It is a refuge where simplicity becomes a luxury, and where comfort is true joy. WHAT'S SPECIAL ABOUT IT: The spaciousness and comfort is the undisputed protagonist. DESCRIPTION: Semi-detached house with 4 floors, of solid construction with a concrete structure. All exterior. Low level. Entrance hall, hallway, a large kitchen with direct access to the garden, a living room, a pantry, a laundry room, a large 40m2 living room and a full bathroom. Garage with direct entrance from the street, with automatic door and access directly to the interior. First floor. On the first floor, which is accessed by an internal staircase, we find a hallway, 4 large bedrooms and a master suite that has a large dressing room and private bathroom. There is also a full bathroom and a pantry. Upper floor. It is an 80m2 attic, all open-plan and raw with the possibility of any use. With a minimum height of 1.60 m and with Velux windows. The semi-basement. It is a very spacious and open room, 90 m2 with a fireplace and windows that give it natural light. Here we find the boiler room and a toilet. A powerful boiler that has a 1000L capacity diesel tank. The garden. Surface area of 260 m2, with built pool and storage room, covered terrace and built barbecue.  It has a 24-hour surveillance system with a recording camera, video intercom, air conditioning, central heating with a new boiler, 2 fireplaces, smooth painted walls throughout the house and double glazed windows with mounted mosquito nets. LOCATION: In the central area of Valdemoro. Easy access to the A 4 both to go and return. Unbeatable central area to get to any place you need within the municipality. HEALTH CENTERS: El Restón Health Center (600 m) Valdemoro Health Center (1 km) Rodriguez Zambrano Medical Center (400 m) Pharmacy. SCHOOLS: Pedro Antonio de Alarcón Public School. Fray Pedro de Aguado Public School (250 m). IES Villa de Valdemoro (500 m). Marques de Vallejo School (500 m). SERVICES: Valdemoro City Council. Cepsa service station. El Restón Shopping Center. Mercadona. Domestic service stores, food stores, pharmacies, bank offices, etc. LEISURE: Juan Antonio Samaranch Sports Center. Enrique Tierno Galván Park. Juan Pedro Municipal Theater. Restaurants, cafes, pastry shops, terraces, bars, etc.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1042.0,https://www.idealista.com/inmueble/90102000/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a4/8e/f9/1187457299.jpg,"Calle Nicasio Fraile, 17",False,-3.675575,Centro,Valdemoro,nan,chalet,False
3,Madrid,287.0,True,False,"{'subtitle': 'Restón i - Restón Ii, Valdemoro', 'title': 'Terraced house in Calle de Séneca'}",False,5,False,nan,False,51,1503,es,nan,103646007,400000.0,40.175956,False,nan,sale,"This villa is at Calle de Séneca, 28341, Valdemoro, Madrid. It is a villa, built in 2005, that has 287 m2 of which 277 m2 are useful and has 5 rooms and 3 bathrooms. It has smooth walls, floor tiles, alto standing, windows climalit, suelo mármol, porche, permanent ford, balcón, a pie de calle, south orientated, warehouse, renovated, adosado, cocina amueblada, security door, luminous, lightwell, solarium, north facing, concrete structure, piscina, natural gas, parquet floor, parking space for 2 cars or more, garden, exterior, individual natural gas heating, patio, private bathroom, individual heating, terrazzo floor, wine cellar, tv antenna, ssss, wardrobe, urban and good condition.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1394.0,https://www.idealista.com/inmueble/103646007/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/78/f2/07/1199520649.jpg,Calle de Séneca,False,-3.6801708,Restón i - Restón Ii,Valdemoro,nan,chalet,False
3,Madrid,200.0,True,False,"{'subtitle': 'Hispanoamérica - Comunidades, Valdemoro', 'title': 'Terraced house in Ronda de las Comunidades'}",False,5,True,nan,False,37,ZMES506798ER,es,nan,103130945,399000.0,40.1894799,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"ZOME sells this wonderful semi-detached house with a pool in the Las Comunidades neighborhood of Valdemoro.To enter to live without the need for reforms. Perfect for those looking for comfort and a quiet, family atmosphere. Located in a residential and very quiet area, without community fees or common areas. DISTRIBUTION: ■ GROUND FLOOR: Paved front garden with pergola. Furnished and equipped kitchen. Large living room with air conditioning and access to the garden. Cleanliness. Pantry. Garage. Garden with pool, pergola and artificial grass. ■ FIRST FLOOR: Master bedroom with air conditioning, ceiling fan and private terrace.With full bathroom en suite with shower tray, 3 Single Bedrooms with built-in wardrobe, air conditioning and ceiling fan. Full bathroom with bathtub. ■ ATTIC: Very bright living room/bedroom. Office. Built-in wardrobes Air-conditioning FEATURES AND ATTRIBUTES: Very bright. Wooden floor on the first floor and stoneware floor on the ground floor and attic. Armored main door. Alarm. PVC windows with double glazed glass with thermal break Bars on the ground floor windows and on the garden door. Mosquito nets on all windows. Mallorcan aluminum windows in the rooms on the first floor. 4 windows in the attic. Built-in wardrobes in all bedrooms. TV socket in all rooms. Ceiling fans in the bedrooms. Hot and cold air conditioning in all rooms. Natural gas heating with new boiler. Pergola in both the front and back gardens. In perfect state.Practically new.Built in 2020. east orientation Do not hesitate to contact us for more information or to arrange a visit.We want to help you find the perfect home for your family. NO AGENCY COMMISSION SITUATION AND COMMUNICATION: Valdemoro is a municipality in the south of the Community of Madrid.It has more than 75,000 inhabitants, with a mainly young population. ■ Railway: It has a train station located in the east of the municipality, belonging to line C-3 (El Escorial-Madrid-Aranjuez) of Cercanías de Madrid. ■ Buses: It has 7 urban lines that connect the entire municipality and 11 interurban lines: 414 Madrid (Villaverde Bajo-Cruce) - Madrid III Penitentiary Center 416 Valdemoro (Hospital) - Titulcia - Colmenar de Oreja 417 San Martín de la Vega - Valdemoro 422 Madrid (Legazpi) - Valdemoro 423 Madrid (South Station) - Aranjuez 424 Madrid (Legazpi) - Valdemoro (El Restón) 425 Valdemoro (Hospital) - Ciempozuelos 426 Madrid (Legazpi) - Ciempozuelos 428 Getafe - Valdemoro 466 Parla - Valdemoro N401 Madrid (Atocha) - Pinto - Valdemoro ■ Health: Valdemoro has the Infanta Elena de Valdemoro Hospital and two health centers dependent on the Health Department of the Community of Madrid, the ""Valdemoro"" Health Center and the ""El Restón"" Health Center. ■ Education: Valdemoro has a wide educational offer, both public, subsidized and private: Early Childhood Education I cycle: 5 public centers, 4 subsidized and 6 private. Early Childhood Education II cycle: 9 public centers, 4 subsidized and 2 private. Primary Education: 9 public centers, 5 subsidized and 2 private. Secondary Education: 4 public centers, 4 subsidized and 2 private. Baccalaureate: 3 public centers and 3 subsidized schools. Medium Level Training Cycles: 1 public center and 1 subsidized center. Higher Level Training Cycles: 1 public center and 1 subsidized center. It also has an Official Language School, a Municipal School of Music and Dance, an Adult Education Center and a university classroom from the UNED (National University of Distance Education).",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1995.0,https://www.idealista.com/inmueble/103130945/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3d/9b/fd/1202806350.jpg,Ronda de las Comunidades,False,-3.6858304,Hispanoamérica - Comunidades,Valdemoro,nan,chalet,False
2,Madrid,245.0,True,False,"{'subtitle': 'Restón i - Restón Ii, Valdemoro', 'title': 'Terraced house in Calle Neptuno'}",False,5,False,nan,False,48,1404,es,nan,99242047,340000.0,40.1840033,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"This luxury villa is at Calle Neptuno, 28341, Valdemoro, Madrid. It is a villa, built in 2003, that has 245 m2 of which 239 m2 are useful and has 5 rooms and 2 bathrooms. It has furnished kitchen and besides, it includes equipped kitchen, tv antenna, permanent ford, stippled walls, aire acondicionado, centrally located, access from street, wardrobe, floor tiles, toilet, concrete structure, chimenea, luminous, garage included, east facing, individual natural gas heating, jardín, marble floor, windows climalit, urban, inner patio, natural gas, exterior, floating floor and individual heating.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1388.0,https://www.idealista.com/inmueble/99242047/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d1/7d/5d/1037601410.jpg,Calle Neptuno,False,-3.6852558,Restón i - Restón Ii,Valdemoro,nan,chalet,False
2,Madrid,97.0,True,False,"{'subtitle': 'Zona Estación, Valdemoro', 'title': 'Flat in Paseo del Prado'}",False,3,False,True,False,42,1453,es,True,102462578,170000.0,40.1917709,False,nan,sale,"This flat is at Paseo del Prado, 28341, Valdemoro, Madrid, at ESTACION, on floor 1. It is a flat, built in 1997, that has 97 m2 of which 85 m2 are useful and has 3 rooms and 2 bathrooms. It has ascensor, cocina amueblada, concierge,... , good condition, private urbanization, equipped kitchen, floor tiles, wardrobe, stippled walls, security door, aire acondicionado, individual natural gas heating and aluminum windows.",False,{'typology': 'flat'},good,1753.0,https://www.idealista.com/inmueble/102462578/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/09/e4/0e/1161734944.jpg,Paseo del Prado,False,-3.6694493,Zona Estación,Valdemoro,1,flat,False
