bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,propertyCode,price,latitude,showAddress,parkingSpace,operation,description,newDevelopment,detailedType,status,priceByArea,url,newDevelopmentFinished,thumbnail,address,has3DTour,longitude,municipality,floor,propertyType,topPlus,highlight
2,Madrid,113.0,True,False,"{'title': 'Flat in Calle libertad, 99999'}",False,4,False,True,False,19,B-1ºB,es,True,103197403,331000.0,40.2585724,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Live where you have always wanted MIRADOR DEL SUR, the home of your dreams // NEXT CONSTRUCTION // You can now buy your free-rent home, private promotion of new construction in Humanes de Madrid MIRADOR DEL SUR Residential Complex, promotion of 53 homes, with parking spaces, storage room, terraces, clothesline, located a few meters from the Humanes center of Madrid, which consists of beautiful ground floor apartments with gardens and spectacular penthouses with large terraces. Homes of 2, 3 and 4 bedrooms It will have spectacular common areas in a green environment, with a community pool, gym, solarium, parcel mailboxes, bike parking MIRADOR DEL SUR, Located on Calle Libertad, a few meters from the Humanes center of Madrid, with the best communication, near the Renfe station and numerous bus lines, Connected by road with the municipalities of Móstoles, Alcorcón, Getafe, Leganés, Fuenlabrada, has access to M -506, M -413, M -405 and M - 410. All our homes have been designed: - With a careful selection of qualities and construction materials -Kitchen furnished with large capacity high and low furniture, extractor hood, induction hob, multifunction oven - AEROTERMIA air conditioning, which is a system that serves both for the production of domestic hot water and for the air conditioning of the home both in winter (underfloor heating) and in summer (refreshing floor). This system represents great energy savings and a feeling of comfort that is difficult to achieve with any other air conditioning system. Thus achieving a TYPE A ENERGY EFFICIENCY CLASSIFICATION - P window. v. C. or aluminum (to be designated by optional management) with double glazing and Climalit type interior chamber - Interior door with smooth leaf and glass in the kitchen, modular cabinets with lined interiors, equipped with a hanging bar with division shelf for the trunk Live where you have always wanted MIRADOR DEL SUR, the home of your dreams You can now reserve your home CONTACT US.",True,{'typology': 'flat'},newdevelopment,2929.0,https://www.idealista.com/obra-nueva/103197403/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/01/91/3c/1181489764.jpg,"Calle libertad, 99999",False,-3.8196999,Humanes de Madrid,1,flat,False,nan
2,Madrid,94.0,True,False,"{'title': 'Flat in Calle libertad, 99999'}",False,3,False,True,False,19,B-4ºE,es,True,103197438,275000.0,40.2585724,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Live where you have always wanted MIRADOR DEL SUR, the home of your dreams // NEXT CONSTRUCTION // You can now buy your free-rent home, private promotion of new construction in Humanes de Madrid MIRADOR DEL SUR Residential Complex, promotion of 53 homes, with parking spaces, storage room, terraces, clothesline, located a few meters from the Humanes center of Madrid, which consists of beautiful ground floor apartments with gardens and spectacular penthouses with large terraces. Homes of 2, 3 and 4 bedrooms It will have spectacular common areas in a green environment, with a community pool, gym, solarium, parcel mailboxes, bike parking MIRADOR DEL SUR, Located on Calle Libertad, a few meters from the Humanes center of Madrid, with the best communication, near the Renfe station and numerous bus lines, Connected by road with the municipalities of Móstoles, Alcorcón, Getafe, Leganés, Fuenlabrada, has access to M -506, M -413, M -405 and M - 410. All our homes have been designed: - With a careful selection of qualities and construction materials -Kitchen furnished with large capacity high and low furniture, extractor hood, induction hob, multifunction oven - AEROTERMIA air conditioning, which is a system that serves both for the production of domestic hot water and for the air conditioning of the home both in winter (underfloor heating) and in summer (refreshing floor). This system represents great energy savings and a feeling of comfort that is difficult to achieve with any other air conditioning system. Thus achieving a TYPE A ENERGY EFFICIENCY CLASSIFICATION - P window. v. C. or aluminum (to be designated by optional management) with double glazing and Climalit type interior chamber - Interior door with smooth leaf and glass in the kitchen, modular cabinets with lined interiors, equipped with a hanging bar with division shelf for the trunk Live where you have always wanted MIRADOR DEL SUR, the home of your dreams You can now reserve your home CONTACT US.",True,{'typology': 'flat'},newdevelopment,2926.0,https://www.idealista.com/obra-nueva/103197438/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e7/42/bd/1181489719.jpg,"Calle libertad, 99999",False,-3.8196999,Humanes de Madrid,4,flat,False,nan
2,Madrid,109.0,True,False,{'title': 'Flat in Hermanos Tora'},False,3,False,True,False,21,nan,es,True,102922171,193000.0,40.2529221,False,nan,sale,"Beautiful apartment in a very quiet area, Located in the best Humanes area of Madrid, in the old town area. It has all the services around it: bus stop, commuter station 8 minutes walk away, supermarket, restaurants, banks, health center.. . a UNIQUE opportunity to get the home of your dreams. The house has a constructed area of 109 m2 and is distributed in a hall, kitchen, separate living-dining room, 3 bedrooms, 2 bathrooms. All rooms except bathrooms have a balcony The kitchen is new, it has high and low furniture made of matte white laminated wood and a natural oak countertop. 3-burner ceramic hob, oven and hood. The gas boiler has been changed to a new one from the Vallant brand. The entire house has been painted with white plastic paint. For more information we will be happy to assist you. COMMUNITY EXPENSES= €51/month.",False,{'typology': 'flat'},good,1771.0,https://www.idealista.com/inmueble/102922171/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c1/c3/f9/1171886915.jpg,Hermanos Tora,False,-3.8318943,Humanes de Madrid,2,flat,False,nan
2,Madrid,108.0,True,False,"{'title': 'Flat in Calle libertad, 99999'}",False,3,False,True,False,19,B-5ºD,es,True,103197417,350000.0,40.2585724,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Live where you have always wanted MIRADOR DEL SUR, the home of your dreams // NEXT CONSTRUCTION // You can now buy your free-rent home, private promotion of new construction in Humanes de Madrid MIRADOR DEL SUR Residential Complex, promotion of 53 homes, with parking spaces, storage room, terraces, clothesline, located a few meters from the Humanes center of Madrid, which consists of beautiful ground floor apartments with gardens and spectacular penthouses with large terraces. Homes of 2, 3 and 4 bedrooms It will have spectacular common areas in a green environment, with a community pool, gym, solarium, parcel mailboxes, bike parking MIRADOR DEL SUR, Located on Calle Libertad, a few meters from the Humanes center of Madrid, with the best communication, near the Renfe station and numerous bus lines, Connected by road with the municipalities of Móstoles, Alcorcón, Getafe, Leganés, Fuenlabrada, has access to M -506, M -413, M -405 and M - 410. All our homes have been designed: - With a careful selection of qualities and construction materials -Kitchen furnished with large capacity high and low furniture, extractor hood, induction hob, multifunction oven - AEROTERMIA air conditioning, which is a system that serves both for the production of domestic hot water and for the air conditioning of the home both in winter (underfloor heating) and in summer (refreshing floor). This system represents great energy savings and a feeling of comfort that is difficult to achieve with any other air conditioning system. Thus achieving a TYPE A ENERGY EFFICIENCY CLASSIFICATION - P window. v. C. or aluminum (to be designated by optional management) with double glazing and Climalit type interior chamber - Interior door with smooth leaf and glass in the kitchen, modular cabinets with lined interiors, equipped with a hanging bar with division shelf for the trunk Live where you have always wanted MIRADOR DEL SUR, the home of your dreams You can now reserve your home CONTACT US.",True,{'typology': 'flat'},newdevelopment,3241.0,https://www.idealista.com/obra-nueva/103197417/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/01/91/3c/1181489764.jpg,"Calle libertad, 99999",False,-3.8196999,Humanes de Madrid,5,flat,False,nan
2,Madrid,93.0,True,False,"{'title': 'Flat in Calle libertad, 99999'}",False,3,False,True,False,19,A-2ºA,es,True,103197426,270000.0,40.2585724,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Live where you have always wanted MIRADOR DEL SUR, the home of your dreams // NEXT CONSTRUCTION // You can now buy your free-rent home, private promotion of new construction in Humanes de Madrid MIRADOR DEL SUR Residential Complex, promotion of 53 homes, with parking spaces, storage room, terraces, clothesline, located a few meters from the Humanes center of Madrid, which consists of beautiful ground floor apartments with gardens and spectacular penthouses with large terraces. Homes of 2, 3 and 4 bedrooms It will have spectacular common areas in a green environment, with a community pool, gym, solarium, parcel mailboxes, bike parking MIRADOR DEL SUR, Located on Calle Libertad, a few meters from the Humanes center of Madrid, with the best communication, near the Renfe station and numerous bus lines, Connected by road with the municipalities of Móstoles, Alcorcón, Getafe, Leganés, Fuenlabrada, has access to M -506, M -413, M -405 and M - 410. All our homes have been designed: - With a careful selection of qualities and construction materials -Kitchen furnished with large capacity high and low furniture, extractor hood, induction hob, multifunction oven - AEROTERMIA air conditioning, which is a system that serves both for the production of domestic hot water and for the air conditioning of the home both in winter (underfloor heating) and in summer (refreshing floor). This system represents great energy savings and a feeling of comfort that is difficult to achieve with any other air conditioning system. Thus achieving a TYPE A ENERGY EFFICIENCY CLASSIFICATION - P window. v. C. or aluminum (to be designated by optional management) with double glazing and Climalit type interior chamber - Interior door with smooth leaf and glass in the kitchen, modular cabinets with lined interiors, equipped with a hanging bar with division shelf for the trunk Live where you have always wanted MIRADOR DEL SUR, the home of your dreams You can now reserve your home CONTACT US.",True,{'typology': 'flat'},newdevelopment,2903.0,https://www.idealista.com/obra-nueva/103197426/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1b/6b/cc/1181489783.jpg,"Calle libertad, 99999",False,-3.8196999,Humanes de Madrid,2,flat,False,nan
2,Madrid,94.0,True,False,"{'title': 'Flat in Calle libertad, 99999'}",False,3,False,True,False,19,A-3ºE,es,True,103197430,273000.0,40.2585724,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Live where you have always wanted MIRADOR DEL SUR, the home of your dreams // NEXT CONSTRUCTION // You can now buy your free-rent home, private promotion of new construction in Humanes de Madrid MIRADOR DEL SUR Residential Complex, promotion of 53 homes, with parking spaces, storage room, terraces, clothesline, located a few meters from the Humanes center of Madrid, which consists of beautiful ground floor apartments with gardens and spectacular penthouses with large terraces. Homes of 2, 3 and 4 bedrooms It will have spectacular common areas in a green environment, with a community pool, gym, solarium, parcel mailboxes, bike parking MIRADOR DEL SUR, Located on Calle Libertad, a few meters from the Humanes center of Madrid, with the best communication, near the Renfe station and numerous bus lines, Connected by road with the municipalities of Móstoles, Alcorcón, Getafe, Leganés, Fuenlabrada, has access to M -506, M -413, M -405 and M - 410. All our homes have been designed: - With a careful selection of qualities and construction materials -Kitchen furnished with large capacity high and low furniture, extractor hood, induction hob, multifunction oven - AEROTERMIA air conditioning, which is a system that serves both for the production of domestic hot water and for the air conditioning of the home both in winter (underfloor heating) and in summer (refreshing floor). This system represents great energy savings and a feeling of comfort that is difficult to achieve with any other air conditioning system. Thus achieving a TYPE A ENERGY EFFICIENCY CLASSIFICATION - P window. v. C. or aluminum (to be designated by optional management) with double glazing and Climalit type interior chamber - Interior door with smooth leaf and glass in the kitchen, modular cabinets with lined interiors, equipped with a hanging bar with division shelf for the trunk Live where you have always wanted MIRADOR DEL SUR, the home of your dreams You can now reserve your home CONTACT US.",True,{'typology': 'flat'},newdevelopment,2904.0,https://www.idealista.com/obra-nueva/103197430/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/01/91/3c/1181489764.jpg,"Calle libertad, 99999",False,-3.8196999,Humanes de Madrid,3,flat,False,nan
2,Madrid,64.0,True,False,"{'title': 'Flat in Calle libertad, 99999'}",False,2,False,True,False,19,A-1ºC,es,True,103197428,198000.0,40.2585724,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Live where you have always wanted MIRADOR DEL SUR, the home of your dreams // NEXT CONSTRUCTION // You can now buy your free-rent home, private promotion of new construction in Humanes de Madrid MIRADOR DEL SUR Residential Complex, promotion of 53 homes, with parking spaces, storage room, terraces, clothesline, located a few meters from the Humanes center of Madrid, which consists of beautiful ground floor apartments with gardens and spectacular penthouses with large terraces. Homes of 2, 3 and 4 bedrooms It will have spectacular common areas in a green environment, with a community pool, gym, solarium, parcel mailboxes, bike parking MIRADOR DEL SUR, Located on Calle Libertad, a few meters from the Humanes center of Madrid, with the best communication, near the Renfe station and numerous bus lines, Connected by road with the municipalities of Móstoles, Alcorcón, Getafe, Leganés, Fuenlabrada, has access to M -506, M -413, M -405 and M - 410. All our homes have been designed: - With a careful selection of qualities and construction materials -Kitchen furnished with large capacity high and low furniture, extractor hood, induction hob, multifunction oven - AEROTERMIA air conditioning, which is a system that serves both for the production of domestic hot water and for the air conditioning of the home both in winter (underfloor heating) and in summer (refreshing floor). This system represents great energy savings and a feeling of comfort that is difficult to achieve with any other air conditioning system. Thus achieving a TYPE A ENERGY EFFICIENCY CLASSIFICATION - P window. v. C. or aluminum (to be designated by optional management) with double glazing and Climalit type interior chamber - Interior door with smooth leaf and glass in the kitchen, modular cabinets with lined interiors, equipped with a hanging bar with division shelf for the trunk Live where you have always wanted MIRADOR DEL SUR, the home of your dreams You can now reserve your home CONTACT US.",True,{'typology': 'flat'},newdevelopment,3094.0,https://www.idealista.com/obra-nueva/103197428/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e7/42/bd/1181489719.jpg,"Calle libertad, 99999",False,-3.8196999,Humanes de Madrid,1,flat,False,nan
2,Madrid,260.0,True,False,"{'title': 'Semi-detached house in Avenida España, 53'}",False,4,False,nan,False,17,Eib-7039268,es,nan,102923258,350000.0,40.2525214,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Semi-detached single-family home consisting of three floors above ground, consisting of four bedrooms and two bathrooms, with a constructed area of 254.2 m2 and a useful living area of 250 m2. It is located in the municipality of Humanes, in the province of Madrid. The house is made up of three floors. The ground floor has an open space for the garage and storage room. The first floor consists of a hall, porch area at the entrance, living room with fireplace, kitchen, a bathroom. The second floor has four bedrooms and access to a large side outdoor terrace. The house has a fireplace, garden, garage, herringbone parquet floors in the main rooms, with ceramic stoneware in the kitchen and bathrooms, aluminum windows and interior wood carpentry, mainly sapele. All in good condition. The property is located in a quiet area, surrounded by residential homes with similar characteristics. In addition, it is located a short distance from the center of the town, where it is possible to find all kinds of services, such as restaurants, schools, health centers, shops. The house has an excellent location and is very well connected by the regional roads that surround the municipality and by public transport.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1346.0,https://www.idealista.com/inmueble/102923258/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0e/68/86/1171923166.jpg,"Avenida España, 53",False,-3.8218262,Humanes de Madrid,nan,chalet,False,nan
2,Madrid,74.0,True,False,"{'title': 'Flat in Calle libertad, 99999'}",False,2,False,True,False,19,B-3ºB,es,True,103197432,218000.0,40.2585724,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Live where you have always wanted MIRADOR DEL SUR, the home of your dreams // NEXT CONSTRUCTION // You can now buy your free-rent home, private promotion of new construction in Humanes de Madrid MIRADOR DEL SUR Residential Complex, promotion of 53 homes, with parking spaces, storage room, terraces, clothesline, located a few meters from the Humanes center of Madrid, which consists of beautiful ground floor apartments with gardens and spectacular penthouses with large terraces. Homes of 2, 3 and 4 bedrooms It will have spectacular common areas in a green environment, with a community pool, gym, solarium, parcel mailboxes, bike parking MIRADOR DEL SUR, Located on Calle Libertad, a few meters from the Humanes center of Madrid, with the best communication, near the Renfe station and numerous bus lines, Connected by road with the municipalities of Móstoles, Alcorcón, Getafe, Leganés, Fuenlabrada, has access to M -506, M -413, M -405 and M - 410. All our homes have been designed: - With a careful selection of qualities and construction materials -Kitchen furnished with large capacity high and low furniture, extractor hood, induction hob, multifunction oven - AEROTERMIA air conditioning, which is a system that serves both for the production of domestic hot water and for the air conditioning of the home both in winter (underfloor heating) and in summer (refreshing floor). This system represents great energy savings and a feeling of comfort that is difficult to achieve with any other air conditioning system. Thus achieving a TYPE A ENERGY EFFICIENCY CLASSIFICATION - P window. v. C. or aluminum (to be designated by optional management) with double glazing and Climalit type interior chamber - Interior door with smooth leaf and glass in the kitchen, modular cabinets with lined interiors, equipped with a hanging bar with division shelf for the trunk Live where you have always wanted MIRADOR DEL SUR, the home of your dreams You can now reserve your home CONTACT US.",True,{'typology': 'flat'},newdevelopment,2946.0,https://www.idealista.com/obra-nueva/103197432/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/36/d3/f1/1181489720.jpg,"Calle libertad, 99999",False,-3.8196999,Humanes de Madrid,3,flat,False,nan
2,Madrid,93.0,True,False,"{'title': 'Flat in Calle libertad, 99999'}",False,3,False,True,False,19,A-1ºA,es,True,103197433,266000.0,40.2585724,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Live where you have always wanted MIRADOR DEL SUR, the home of your dreams // NEXT CONSTRUCTION // You can now buy your free-rent home, private promotion of new construction in Humanes de Madrid MIRADOR DEL SUR Residential Complex, promotion of 53 homes, with parking spaces, storage room, terraces, clothesline, located a few meters from the Humanes center of Madrid, which consists of beautiful ground floor apartments with gardens and spectacular penthouses with large terraces. Homes of 2, 3 and 4 bedrooms It will have spectacular common areas in a green environment, with a community pool, gym, solarium, parcel mailboxes, bike parking MIRADOR DEL SUR, Located on Calle Libertad, a few meters from the Humanes center of Madrid, with the best communication, near the Renfe station and numerous bus lines, Connected by road with the municipalities of Móstoles, Alcorcón, Getafe, Leganés, Fuenlabrada, has access to M -506, M -413, M -405 and M - 410. All our homes have been designed: - With a careful selection of qualities and construction materials -Kitchen furnished with large capacity high and low furniture, extractor hood, induction hob, multifunction oven - AEROTERMIA air conditioning, which is a system that serves both for the production of domestic hot water and for the air conditioning of the home both in winter (underfloor heating) and in summer (refreshing floor). This system represents great energy savings and a feeling of comfort that is difficult to achieve with any other air conditioning system. Thus achieving a TYPE A ENERGY EFFICIENCY CLASSIFICATION - P window. v. C. or aluminum (to be designated by optional management) with double glazing and Climalit type interior chamber - Interior door with smooth leaf and glass in the kitchen, modular cabinets with lined interiors, equipped with a hanging bar with division shelf for the trunk Live where you have always wanted MIRADOR DEL SUR, the home of your dreams You can now reserve your home CONTACT US.",True,{'typology': 'flat'},newdevelopment,2860.0,https://www.idealista.com/obra-nueva/103197433/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/3c/82/1181489769.jpg,"Calle libertad, 99999",False,-3.8196999,Humanes de Madrid,1,flat,False,nan
2,Madrid,94.0,True,False,"{'title': 'Flat in Calle libertad, 99999'}",False,2,False,True,False,19,A-5ºB,es,True,103197441,224000.0,40.2585724,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Live where you have always wanted MIRADOR DEL SUR, the home of your dreams // NEXT CONSTRUCTION // You can now buy your free-rent home, private promotion of new construction in Humanes de Madrid MIRADOR DEL SUR Residential Complex, promotion of 53 homes, with parking spaces, storage room, terraces, clothesline, located a few meters from the Humanes center of Madrid, which consists of beautiful ground floor apartments with gardens and spectacular penthouses with large terraces. Homes of 2, 3 and 4 bedrooms It will have spectacular common areas in a green environment, with a community pool, gym, solarium, parcel mailboxes, bike parking MIRADOR DEL SUR, Located on Calle Libertad, a few meters from the Humanes center of Madrid, with the best communication, near the Renfe station and numerous bus lines, Connected by road with the municipalities of Móstoles, Alcorcón, Getafe, Leganés, Fuenlabrada, has access to M -506, M -413, M -405 and M - 410. All our homes have been designed: - With a careful selection of qualities and construction materials -Kitchen furnished with large capacity high and low furniture, extractor hood, induction hob, multifunction oven - AEROTERMIA air conditioning, which is a system that serves both for the production of domestic hot water and for the air conditioning of the home both in winter (underfloor heating) and in summer (refreshing floor). This system represents great energy savings and a feeling of comfort that is difficult to achieve with any other air conditioning system. Thus achieving a TYPE A ENERGY EFFICIENCY CLASSIFICATION - P window. v. C. or aluminum (to be designated by optional management) with double glazing and Climalit type interior chamber - Interior door with smooth leaf and glass in the kitchen, modular cabinets with lined interiors, equipped with a hanging bar with division shelf for the trunk Live where you have always wanted MIRADOR DEL SUR, the home of your dreams You can now reserve your home CONTACT US.",True,{'typology': 'flat'},newdevelopment,2383.0,https://www.idealista.com/obra-nueva/103197441/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/36/d3/f1/1181489720.jpg,"Calle libertad, 99999",False,-3.8196999,Humanes de Madrid,5,flat,False,nan
2,Madrid,93.0,True,False,"{'title': 'Flat in Calle libertad, 99999'}",False,3,False,True,False,19,B-3ºA,es,True,103197437,273000.0,40.2585724,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Live where you have always wanted MIRADOR DEL SUR, the home of your dreams // NEXT CONSTRUCTION // You can now buy your free-rent home, private promotion of new construction in Humanes de Madrid MIRADOR DEL SUR Residential Complex, promotion of 53 homes, with parking spaces, storage room, terraces, clothesline, located a few meters from the Humanes center of Madrid, which consists of beautiful ground floor apartments with gardens and spectacular penthouses with large terraces. Homes of 2, 3 and 4 bedrooms It will have spectacular common areas in a green environment, with a community pool, gym, solarium, parcel mailboxes, bike parking MIRADOR DEL SUR, Located on Calle Libertad, a few meters from the Humanes center of Madrid, with the best communication, near the Renfe station and numerous bus lines, Connected by road with the municipalities of Móstoles, Alcorcón, Getafe, Leganés, Fuenlabrada, has access to M -506, M -413, M -405 and M - 410. All our homes have been designed: - With a careful selection of qualities and construction materials -Kitchen furnished with large capacity high and low furniture, extractor hood, induction hob, multifunction oven - AEROTERMIA air conditioning, which is a system that serves both for the production of domestic hot water and for the air conditioning of the home both in winter (underfloor heating) and in summer (refreshing floor). This system represents great energy savings and a feeling of comfort that is difficult to achieve with any other air conditioning system. Thus achieving a TYPE A ENERGY EFFICIENCY CLASSIFICATION - P window. v. C. or aluminum (to be designated by optional management) with double glazing and Climalit type interior chamber - Interior door with smooth leaf and glass in the kitchen, modular cabinets with lined interiors, equipped with a hanging bar with division shelf for the trunk Live where you have always wanted MIRADOR DEL SUR, the home of your dreams You can now reserve your home CONTACT US.",True,{'typology': 'flat'},newdevelopment,2935.0,https://www.idealista.com/obra-nueva/103197437/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e7/42/bd/1181489719.jpg,"Calle libertad, 99999",False,-3.8196999,Humanes de Madrid,3,flat,False,nan
1,Madrid,67.0,True,False,{'title': 'Flat in Calle Estanislao zazo'},False,2,False,True,False,21,nan,es,True,103281450,169900.0,40.2472874,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"CHANCE! SPECTACULAR 2 BEDROOM 1 BATHROOM APARTMENT WITH URBANIZATION WITH SWIMMING POOL AND PLAYGROUND AND GARAGE IN THE BEST AREA OF HUMANES. With everything you need practically at street level. Alcampo, schools and institutes, municipal theater, pharmacy, gym, municipal sports center with swimming pool, parks, field and bus stop, all less than 200 meters away. The house is distributed as follows: As soon as we enter we find the entrance hall, from the hall we can access the kitchen in front with access to the terrace, to the right the living room also with access to the terrace and the hallway with the two bedrooms and the bathroom in the back. The floor is made of wood-effect flooring, the paint in the house was all smooth (previously it was gotelé), double glazed windows, white lacquered doors, air conditioning in the room and pre-installation done in the living room. Parking space included in the price. Do not hesitate and find out without any type of commitment. We stand out for our transparency and professionalism. POSSIBILITY OF FINANCING UP TO 100% DEPENDS ON THE PROFILE.",False,{'typology': 'flat'},good,2536.0,https://www.idealista.com/inmueble/103281450/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/88/ff/a2/1194984082.jpg,Calle Estanislao zazo,False,-3.8253202,Humanes de Madrid,2,flat,False,nan
2,Madrid,64.0,True,False,"{'title': 'Flat in Calle libertad, 99999'}",False,2,False,True,False,19,B-5ºC,es,True,103197418,211000.0,40.2585724,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Live where you have always wanted MIRADOR DEL SUR, the home of your dreams // NEXT CONSTRUCTION // You can now buy your free-rent home, private promotion of new construction in Humanes de Madrid MIRADOR DEL SUR Residential Complex, promotion of 53 homes, with parking spaces, storage room, terraces, clothesline, located a few meters from the Humanes center of Madrid, which consists of beautiful ground floor apartments with gardens and spectacular penthouses with large terraces. Homes of 2, 3 and 4 bedrooms It will have spectacular common areas in a green environment, with a community pool, gym, solarium, parcel mailboxes, bike parking MIRADOR DEL SUR, Located on Calle Libertad, a few meters from the Humanes center of Madrid, with the best communication, near the Renfe station and numerous bus lines, Connected by road with the municipalities of Móstoles, Alcorcón, Getafe, Leganés, Fuenlabrada, has access to M -506, M -413, M -405 and M - 410. All our homes have been designed: - With a careful selection of qualities and construction materials -Kitchen furnished with large capacity high and low furniture, extractor hood, induction hob, multifunction oven - AEROTERMIA air conditioning, which is a system that serves both for the production of domestic hot water and for the air conditioning of the home both in winter (underfloor heating) and in summer (refreshing floor). This system represents great energy savings and a feeling of comfort that is difficult to achieve with any other air conditioning system. Thus achieving a TYPE A ENERGY EFFICIENCY CLASSIFICATION - P window. v. C. or aluminum (to be designated by optional management) with double glazing and Climalit type interior chamber - Interior door with smooth leaf and glass in the kitchen, modular cabinets with lined interiors, equipped with a hanging bar with division shelf for the trunk Live where you have always wanted MIRADOR DEL SUR, the home of your dreams You can now reserve your home CONTACT US.",True,{'typology': 'flat'},newdevelopment,3297.0,https://www.idealista.com/obra-nueva/103197418/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/36/d3/f1/1181489720.jpg,"Calle libertad, 99999",False,-3.8196999,Humanes de Madrid,5,flat,False,nan
2,Madrid,94.0,True,False,"{'title': 'Flat in Calle libertad, 99999'}",False,3,False,True,False,19,B-bajo A,es,True,103197402,349000.0,40.2585724,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Live where you have always wanted MIRADOR DEL SUR, the home of your dreams // NEXT CONSTRUCTION // You can now buy your free-rent home, private promotion of new construction in Humanes de Madrid MIRADOR DEL SUR Residential Complex, promotion of 53 homes, with parking spaces, storage room, terraces, clothesline, located a few meters from the Humanes center of Madrid, which consists of beautiful ground floor apartments with gardens and spectacular penthouses with large terraces. Homes of 2, 3 and 4 bedrooms It will have spectacular common areas in a green environment, with a community pool, gym, solarium, parcel mailboxes, bike parking MIRADOR DEL SUR, Located on Calle Libertad, a few meters from the Humanes center of Madrid, with the best communication, near the Renfe station and numerous bus lines, Connected by road with the municipalities of Móstoles, Alcorcón, Getafe, Leganés, Fuenlabrada, has access to M -506, M -413, M -405 and M - 410. All our homes have been designed: - With a careful selection of qualities and construction materials -Kitchen furnished with large capacity high and low furniture, extractor hood, induction hob, multifunction oven - AEROTERMIA air conditioning, which is a system that serves both for the production of domestic hot water and for the air conditioning of the home both in winter (underfloor heating) and in summer (refreshing floor). This system represents great energy savings and a feeling of comfort that is difficult to achieve with any other air conditioning system. Thus achieving a TYPE A ENERGY EFFICIENCY CLASSIFICATION - P window. v. C. or aluminum (to be designated by optional management) with double glazing and Climalit type interior chamber - Interior door with smooth leaf and glass in the kitchen, modular cabinets with lined interiors, equipped with a hanging bar with division shelf for the trunk Live where you have always wanted MIRADOR DEL SUR, the home of your dreams You can now reserve your home CONTACT US.",True,{'typology': 'flat'},newdevelopment,3713.0,https://www.idealista.com/obra-nueva/103197402/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e7/42/bd/1181489719.jpg,"Calle libertad, 99999",False,-3.8196999,Humanes de Madrid,bj,flat,False,nan
