country,priceByArea,floor,newDevelopmentFinished,highlight,municipality,bathrooms,propertyCode,longitude,parkingSpace,externalReference,topNewDevelopment,hasVideo,showAddress,size,description,newDevelopment,suggestedTexts,propertyType,hasStaging,latitude,labels,address,topPlus,numPhotos,url,operation,hasPlan,has360,thumbnail,province,status,detailedType,exterior,hasLift,price,rooms,has3DTour
es,2282.0,nan,False,nan,Alpedrete,4,103410524,-4.0210079,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Chalet 8,False,False,True,241.0,"Residencial La Bellota is an exclusive development that consists of an urbanization with a green area and swimming pool and 9 single-family homes (1 individual chalet and 8 semi-detached chalets) located in a privileged location north of the Community of Madrid, Alpedrete. An ideal place to enjoy a wide variety of activities and nature surrounded by family and our loved ones, so we will know the effect of A DIFFERENT WAY OF LIVING within the singular beauty of being in a location like Alpedrete. The house has 4 bedrooms, one of them on the ground floor and 3 on the first floor, all of which have a bathroom and dressing room.In addition, a shared space of a large kitchen (with laundry) and a large living room that has a fireplace.Depending on the home, you can enjoy a plot from 265 m2 to 601 m2. In conclusion, it is an elegant and contemporary project that has been conceived to provide homes with maximum comfort and quality of life, with a functional and rational distribution of the rooms seeking energy efficiency, interior comfort, and the use of natural light. abroad. Thanks to the Personalization Service you will be able to select between different finishes for your new Home, to have the freedom to live your way and for your home to be a reflection of your way of being and living. -Possibility of choosing between different designs and finishes, different shades of materials that best suit your taste or need. -Configuration of the different rooms according to tastes and needs, to turn your new home into the desired home. -Homes adapted to your lifestyle, reflected in a unique setting and cared for down to the smallest detail so that you can live as you have always dreamed. Contact us for more information!",True,"{'title': 'Semi-detached house in Calle de la Bellota, 3'}",chalet,False,40.6465381,nan,"Calle de la Bellota, 3",False,13,https://www.idealista.com/obra-nueva/103410524/,sale,True,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/db/b2/73/1188661530.jpg,Madrid,newdevelopment,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",nan,nan,550000.0,4,False
es,2398.0,nan,False,nan,Alpedrete,4,103410517,-4.0210079,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Chalet 4,False,False,True,241.0,"Residencial La Bellota is an exclusive development that consists of an urbanization with a green area and swimming pool and 9 single-family homes (1 individual chalet and 8 semi-detached chalets) located in a privileged location north of the Community of Madrid, Alpedrete. An ideal place to enjoy a wide variety of activities and nature surrounded by family and our loved ones, so we will know the effect of A DIFFERENT WAY OF LIVING within the singular beauty of being in a location like Alpedrete. The house has 4 bedrooms, one of them on the ground floor and 3 on the first floor, all of which have a bathroom and dressing room.In addition, a shared space of a large kitchen (with laundry) and a large living room that has a fireplace.Depending on the home, you can enjoy a plot from 265 m2 to 601 m2. In conclusion, it is an elegant and contemporary project that has been conceived to provide homes with maximum comfort and quality of life, with a functional and rational distribution of the rooms seeking energy efficiency, interior comfort, and the use of natural light. abroad. Thanks to the Personalization Service you will be able to select between different finishes for your new Home, to have the freedom to live your way and for your home to be a reflection of your way of being and living. -Possibility of choosing between different designs and finishes, different shades of materials that best suit your taste or need. -Configuration of the different rooms according to tastes and needs, to turn your new home into the desired home. -Homes adapted to your lifestyle, reflected in a unique setting and cared for down to the smallest detail so that you can live as you have always dreamed. Contact us for more information!",True,"{'title': 'Semi-detached house in Calle de la Bellota, 3'}",chalet,False,40.6465381,nan,"Calle de la Bellota, 3",False,13,https://www.idealista.com/obra-nueva/103410517/,sale,True,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3b/4c/59/1188661391.jpg,Madrid,newdevelopment,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",nan,nan,578000.0,4,False
es,1398.0,nan,nan,nan,Alpedrete,3,103366565,-4.023886,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",05276,False,True,False,500.0,"THIS CHALET IS SPECIAL BECAUSE: It is located in a quiet, beautiful and well-connected area, it has a bus stop, daycare, veterinarian and nursing home; and less than 1km from all the necessary services. For greater comfort, the house is very close to a medical center and schools. DESCRIPTION: This chalet has three floors, distributed in a spacious and bright living room with a separate dining room connected to a fully furnished kitchen equipped with appliances, five bedrooms, all of them with built-in wardrobes, three complete bathrooms, three functional toilets and a 70 m² cellar with an area games, kitchen and toilet. In addition, the chalet has several terraces, so you can enjoy the good weather. The property is all exterior, with a private garden where you will take advantage of the good weather and a private pool to cool off in summer, as well as a gazebo, bar and toilet. This chalet is in an excellent location with access to two streets, it has a closed garage with capacity for four cars and an exterior with capacity for another four cars, it has a woodshed and storage room, so you can take advantage of all the space in the house. IT IS IMPORTANT TO KNOW THAT: As for the qualities, this chalet has thermal and acoustic insulation, aerothermal heating with Daikin brand underfloor heating, air conditioning, solar panels, double glazed PVC exterior carpentry, porcelain floors that are easy to maintain and highly resistant, and automatic doors. in the garage and pedestrian. It has a garden that has an area of fruit trees, natural grass and a dry garden with automatic irrigation. All construction with PREMIUM qualities. It has a subrogable mortgage with a very low fixed interest rate. Facing south, it is a very sunny house in the central hours of the day. Adapted for people with reduced mobility since all the main rooms are on the same floor, without having to climb stairs, it has ramps for strollers and wheelchairs for more comfort AROUND: This house is located in a quiet and well-connected area, it has a bus stop, daycare, veterinarian and nursing home; and less than 1km from all the necessary services. For greater comfort, the house is very close to a medical center and schools. Just a stone's throw from the wooded areas of the Sierra de Guadarrama. rama.",False,{'title': 'Detached house'},chalet,False,40.6603204,"[{'name': 'villaType', 'text': 'Villa'}]",Alpedrete,False,43,https://www.idealista.com/inmueble/103366565/,sale,False,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/73/ba/1f/1195597747.jpg,Madrid,good,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,nan,699000.0,4,False
es,1450.0,nan,nan,nan,Alpedrete,5,98828718,-4.0344724,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",03282,False,False,False,238.0,"WE DO NOT CHARGE FEES TO THE BUYER Are you looking for a spacious, comfortable and well-located house? Then don't miss this semi-detached house for sale in one of the best areas of Alpedrete.Magnificent semi-detached house for sale, with four bedrooms, four bathrooms and a toilet and a spacious attic, urbanization with swimming pool.Live in nature It is a three-story semi-detached house, located in the Hórreo VI Urbanization in the Municipality of Alpedrete, 45 km from Madrid on the A6.The house is built on a 225 m2 plot and the constructed area is 238 m2 registered in the Cadastre. THIS HOUSE IS SPECIAL: Because of its surroundings, since it is located next to a pasture, where you can breathe fresh air, enjoy peace, tranquility and disconnect from everyday life.Being able to walk alone or with someone, and take our pet out. DISTRIBUTION: The house has two floors built above ground and attic, as well as a semi-basement. Main floor: It consists of a hall, a guest toilet, a bedroom/office, a living room with fireplace and access to the back of the chalet. First Floor: It is distributed in three double bedrooms and a balcony included, in the master bedroom and another in the adjoining bedroom.The main one en suite with a full bathroom and balcony.Another full bathroom that serves the two remaining bedrooms.A bathroom with a bathtub.and the other with a shower tray. Lower Covered Floor: It consists of an open-plan loft with independent access that has a Velux window and a full bathroom. Semi-basement floor: Where the kitchen, pantry, a fourth bathroom, storage room and garage are located. QUALITIES: Aluminum exterior carpentry with double glazing.Natural wood doors. Wood and stoneware floors in bathrooms.Smooth walls except for three bedrooms.Insulation of the attic with a wooden covered ceiling.Hot water supply and natural gas heating, in addition to the fireplace in the living room IT IS IMPORTANT TO KNOW THAT: The house has been renovated, the kitchen is on the basement floor.That the attic has independent access through a door located in the staircase, which allows privacy and independence between the different rooms.No community fees.That the bus stop is next to the urbanization.That Alpedrete has a Renfe Station 5 minutes from the home, ideal for people who currently have the option of working at home, since, both due to the distribution and the number of rooms, it allows you to combine family life with daily work. COMMUNICATIONS: Buses with communication lines to Madrid and Villalba.Renfe Alpedrete and Los Negrales 5 minutes walk and 10 minutes from the A6 COMMERCE AND SERVICES: In addition to all the diversity of services that the Municipality itself has, the urbanization is located 5 minutes from the heart of Villalba and Planet-leisure. HOSPITALS: 10 minutes away is the General Hospital of Villalba SCHOOLS: Alpedrete, along with the surrounding Municipalities, have a wide range of Public and Private Schools.",False,{'title': 'Semi-detached house'},chalet,False,40.6561405,nan,Alpedrete,False,52,https://www.idealista.com/inmueble/98828718/,sale,False,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/24/2d/49/1196477687.jpg,Madrid,renew,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",nan,nan,345000.0,5,False
es,2830.0,nan,nan,nan,Alpedrete,3,103675561,-4.0295887,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",nan,False,False,False,159.0,"Don't miss this spectacular and quiet semi-detached house/chalet in Alpedrete! With a bus stop nearby and a train station just 1 km away, this property has a privileged location near the town centre. The kitchen, spacious and open to the living room, has been expanded and improved, creating a perfect space to enjoy with the family. The bright and cozy living room has a fireplace and a dining area, with direct access to the beautiful garden. On the main floor, you will find 3 bright bedrooms, including 1 en-suite bedroom with a large bathroom and window, and 1 additional bathroom for the two adjoining rooms. In addition, there is a large attic with a large window, perfect for converting into an additional space with a large bedroom with its bright bathroom. The garden of this property offers several spaces to enjoy outdoors, including a swimming pool on one side and a covered gazebo on the other side. In addition, it has a room with a glass enclosure on the side of the house. Automatic awning and numerous improvements and reforms. The garage with capacity for 2 large cars and entrance through a gate and side, this 2-story home will surprise you. The entrance door is new, armored and highly secure, giving you peace of mind and protection. Don't miss the opportunity to visit this wonderful property! For more information, contact Esmeralda at Main features: - 250 m² built / 249 m² useful - 4 bedrooms / 3 bathrooms - Built-in wardrobes and storage room - Second hand / Good condition - Year of construction: 2000 - Natural gas heating / Fireplace - South orientation - 500 m² plot - Garage space for 2 cars - Energy class E Energy consumption - CO2 emissions class E Emissions.",False,{'title': 'Semi-detached house'},chalet,False,40.660242,nan,Alpedrete,False,46,https://www.idealista.com/inmueble/103675561/,sale,False,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e0/34/f8/1196765826.jpg,Madrid,good,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",nan,nan,450000.0,4,False
es,2438.0,nan,nan,nan,Alpedrete,2,100894293,-4.0366779,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",04179,False,True,False,160.0,"Magnificent house on one floor in Los Berrocales, one of the most demanded urbanizations in Alpedrete. THIS HOUSE IS SPECIAL Because it is close to the Sierra de Guadarrama Natural Park, a place full of routes to explore and where you can enjoy magnificent places, practice sports or walk with the family, an idyllic place to enjoy the Sierra de Madrid. The urbanization has a Social Club, where you can buy a share and enjoy the common elements of your own. The house is located on the main avenue of the Urb.very close to the Social Club and with excellent communication, with direct entrance and exit to the A6, very close to the town of Alpedrete and a 5-minute walk from the Cercanías station. DISTRIBUTION The house consists of an entrance hall, a living-dining room on two levels, ideal to develop a dining area and a seating area next to the fireplace and access to the terrace, an independent kitchen, a pantry, 3 double bedrooms with fitted wardrobes and the main one en suite, Finally, another full bathroom for the rest of the house.It has a total of 140m2. IT IS IMPORTANT TO KNOW THAT That the plot has 1009m2 and that it is surrounded by a comfortable garden with many possibilities and great privacy in a privileged environment, as well as a 20m2 garage.but it also has a large area where to locate the pool or simply as a green area and we located a well that feeds the entire irrigation system of the garden. The house is located on the main avenue of the Urbanization very close to the Social Club and with excellent communication, with direct entrance and exit to the A6, very close to the town of Alpedrete and also to the train station within the same urbanization and a five minute walk. COMMUNICATIONS Bus stop with direct communication lines to Madrid, Collado Villalba and all the towns of the mountains, at the two entrances of the Urbanization.Renfe Cercanías station 5 minutes walk from the house and 2 minutes to join the A6 BUSINESS AND SERVICES In addition to all the diversity of services that the Municipality of Alpedrete itself has; Mercadona, ALDI, BM 3 minutes by car or 9 minutes on foot, pharmacy 4 minutes, restaurants, bars, shops, everything you need within a few minutes walk. LEISURE 4 minutes from the Cinemas and Planetocio Shopping Center in Collado Villalba Between 20 minutes by car from the shopping and leisure centers of El Carralero, Heron City, Las Rozas Village and Gran Plaza 2. HOSPITALS 5 minutes away is the General Hospital of Villalba, 15 minutes from HM Torrelodones and 25m from La Zarzuela or Nisa de Aravaca hospitals. COLLEGES AND UNIVERSITIES This property is located in one of the areas of Madrid with the greatest offer of public, concerted and private schools. 2 minutes away is the Montessori school and 7 minutes away from Los Agustinos Also public and private university campuses; such as the Campus of the Carlos III University in Colmenarejo, 18 minutes by car or the Nebrija University in La Berzosa, 12 minutes by car We do NOT charge commissions to the buyer and we can help you with financing. Excellent opportunity to rehabilitate a villa in one of the most demanded urbanizations in the Sierra. Basic characteristics •Independent house or chalet •160 m² built •3 rooms •2 bathrooms •Plot of 1,009 m² •Second hand/good condition •Built in 1980 •Individual heating: Natural gas •well equipment •Garden Energy certificate •contributed.",False,{'title': 'Detached house'},chalet,False,40.6493181,nan,Alpedrete,False,25,https://www.idealista.com/inmueble/100894293/,sale,False,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4a/78/d7/1167967311.jpg,Madrid,renew,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,nan,390000.0,3,False
es,1646.0,nan,nan,nan,Alpedrete,4,102842338,-4.0404133,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0185,False,False,True,328.0,"Do you want to live in a unique environment in the mountains just 30 minutes from Madrid? This independent chalet built on a corner plot, surrounded by nature, meets all the requirements to become your new home, escaping the noise of the big city where you can enjoy a new lifestyle, being, on the other hand, a 15-minute walk away. from the town of Alpedrete. It is located on a plot of approximately 1200 m2, with a swimming pool, several garden areas, a carriage entrance with a ramp to the garage, a front porch at the main entrance and another porch in the kitchen area with easy access to the pool. From the porch, you access through the main door to a hall that distributes several rooms: a large living-dining room surrounded by windows, a kitchen with an office, a large bedroom with a built-in wardrobe and a complete bathroom en suite and stairs to the upper floor and the lower one. The staircase goes up to the first floor where there is a hallway that leads to four large double bedrooms, one of them with a terrace of approximately 10 m2 with excellent views of the Madrid mountains, a complete bathroom with a bathtub and a toilet.All these rooms are partially attic, which adds a special charm to the rest areas. Going down the stairs, we reach the garage with space for three/four cars, a full bathroom, a space that could be used as a cellar, games room, storage room...The diesel boiler is also housed on this floor. The plot offers many possibilities to design different landscape spaces and has both young and old trees. The Mataespesa urbanization is a colony of very low-density villas (unrepeatable today), which contributes its imprint to the landscape with its garden and well-developed areas.It is the most exclusive in Alpedrete.It has a security booth (a few meters away) and 24-hour patrol.In the urbanization there is the prestigious British Montessori School and the Mataespesa School for private education. Alpedrete has a health center, RENFE commuter train station (500 meters), transport bus network within the mountains and to Madrid, several public schools, fine dining restaurants and cafes, post office, shops, supermarkets, banking entities and sports facilities, private and municipal. Ideal environment for those who enjoy mountain air, outdoor sports such as hiking, cycling, skiing, motocross, the northwest mountains of Madrid are perfect. It is located 5 minutes by car from the A-6, Collado Villalba and the General Hospital, 20 minutes from Navacerrada and its ski resorts and connected by the M-505 highway to El Escorial.",False,"{'title': 'Detached house in Avenida Del Monte, 15'}",chalet,False,40.6626787,"[{'name': 'villaType', 'text': 'Villa'}]","Avenida DEL MONTE, 15",False,25,https://www.idealista.com/inmueble/102842338/,sale,False,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2c/b7/2b/1169145265.jpg,Madrid,good,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,nan,540000.0,5,False
es,1778.0,2,nan,nan,Alpedrete,1,101257088,-4.022823,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",nan,False,False,False,90.0,"HEADING HOME gives you the opportunity to live in one of the best areas of the Sierra de Guadarrama.Its altitude is 919 m and the distance from the community of Madrid is about 43 km.It is part of the so-called Hoya de Villalba and in its eastern part it is delimited by the hills of Cabeza Mediana, Telégrafo and Cañal.The municipal area is small, 12.6 km², and borders those of Collado Mediano, Moralzarzal, Collado Villalba and Guadarrama.The perimeter of the municipal area measures 16 km. ITS DISTRIBUTION: This magnificent cozy, bohemian and comfortable duplex offers you tranquility and privacy.We begin the visit through the main door that gives access to a hall from which we can see the dining room, to the right we enter the kitchen.If we continue the visit we access the dining room, living room and terrace with views of the pool and gardens. As we pass the hall we can see the staircase that takes us to the upper part, which consists of a storage area between floors, a bedroom and a full bathroom. The heating is natural gas The house has a storage room with direct access from the ground floor of the 9m2 building.and a 10m2 garage space. CHARACTERISTICS: 55 m2 house.Distributed over two floors, the main one of 37m2.the upper one of 18m2. 1 bedroom 1 bathroom Terrace built-in wardrobe Garage space of 10 m2. 9 m2 storage room.(on the ground floor, at the level of access to the portal). Common areas 25 m2. Communal swimming pool. Year of construction 2002 Individual heating: Natural gas 2nd floor Community of owners cost €40 IBI €295 Garbage €47 SERVICES, TRANSPORTATION AND ROADS: Education 7 Nursery Schools (1 public and 6 private). 4 public preschool and primary schools: Santa QuiterIa (bilingual), Los Negrales (bilingual), El Peralejo and Clara Campoamor. 1 secondary education institute (bilingual). 1 foreign school (private / subsidized) with two centers. Health Alpedrete has a Health Center, expanded on January 19, 2015, located in the Plaza de la Tauromaquia.It is also just 3 km from the new General Hospital of Villalba and just 20 minutes by car from the Puerta de Hierro University Hospital in Majadahonda. Transport By highway Coruña Highway A-6, exit 39 towards Collado Villalba.Detour Puerto de Navacerrada continuing on the M-601 and detour Alpedrete continuing on the M-619. Public transport Commuter train: C8b (stations: Los Negrales and Alpedrete). Intercity Bus: 680: Collado Villalba (Hospital)-Alpedrete-Cercedilla. 682: Madrid (Moncloa)-Alpedrete: night service on Fridays, Saturdays and holidays. 681: Madrid (Moncloa)-Alpedrete. 685: Puerta de Hierro-Majadahonda Hospital - Las Rozas-Torrelodones-Collado Villalba-Alpedrete-Guadarrama-Navacerrada. You'll love it! Contact me and come see it.",False,{'title': 'Flat in Calle Santa Lucía'},flat,False,40.6583675,nan,Calle Santa Lucía,False,28,https://www.idealista.com/inmueble/101257088/,sale,True,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b9/ae/f8/1116030042.jpg,Madrid,good,{'typology': 'flat'},True,False,160000.0,1,False
es,2000.0,nan,nan,nan,Alpedrete,4,102867644,-4.0239415,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",REF 1800,False,False,False,204.0,"207 square meter semi-detached house in the prestigious Negrales neighborhood, between Collado Villalba and Alpedrete. Very well built home with a privileged location. In a few minutes walking you have access to all services, public transport (train and bus), school, supermarkets and shops. Park with numerous swings for children and sports fields right in front of the house and at the same time a quiet area close to ravines and natural paths. The car exit to the A6 is located a couple of minutes' drive away. The chalet has three very well used floors. Upon entering we find a front patio with covered parking for a car or van, of special interest being an electrical outlet available in this area to be able to recharge electric vehicles. Next we have the glass porch, which leaves extra space for multiple uses. We then enter a well-lit hall flanked by a practical full kitchen and a room next to a guest toilet. On the ground floor we also have a large, naturally well-lit living room with English-style windows and access to the garden, which is covered with artificial grass. Going up to the second floor we find three large bedrooms, one of them with an en-suite bathroom and another additional bathroom. All of them have a built-in wardrobe and plenty of space for furniture. The third floor has a huge open-plan multipurpose space and a room with a bathroom and a built-in wardrobe. The windows are double glazed, making the house very well insulated. Another advantage of housing is that you will live without having community fees. Take advantage of the opportunity to live in one of the best areas of the Sierra Oeste in a spacious, comfortable and functional home surrounded by tranquility. Natural gas heating and pellet stove on the ground floor.",False,{'title': 'Terraced house'},chalet,False,40.6624433,nan,Alpedrete,False,16,https://www.idealista.com/inmueble/102867644/,sale,True,False,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/d4/68/7b/1170034989.jpg,Madrid,good,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",nan,nan,408000.0,5,False
es,2046.0,en,nan,nan,Alpedrete,1,103756680,-4.0257641,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",nan,False,False,False,87.0,"Apartment for sale in Alpedrete, Zona Centro! INMOBILIARIA HOGARES is pleased to present an incredible housing opportunity in the heart of Alpedrete. This charming three-bedroom apartment offers a comfortable and convenient lifestyle, perfect for those looking for a cozy home in a prime location. Outstanding features: �️ Three bedrooms with built-in wardrobes: Spacious and bright, these bedrooms offer comfort and spaciousness for the whole family. �️ Equipped kitchen: appliances for daily use, the kitchen is the ideal place to prepare delicious meals. �️ Living room with balcony: Enjoy your relaxing moments in a cozy living room that connects to a charming balcony, providing a perfect space to enjoy the fresh air. � Garage space included in the basement: The convenience of having your own parking space guarantees a hassle-free experience in your daily life. � Storage room: Additional space to store your belongings in an organized manner, ensuring your home stays tidy and free of clutter. Unbeatable location: Located in the central area of Alpedrete, this apartment offers proximity to local shops, restaurants, supermarkets, parks and essential services. With excellent bus and RENFE transport connections to surrounding towns and Madrid, you will be well connected to the main roads and nearby destinations. Don't miss your chance to call this place your home. For more information or to schedule a visit, contact Inmobiliaria Hogares today! 100% FINANCING AND FREE FINANCIAL STUDY WITHOUT OBLIGATION.",False,{'title': 'Flat in Pozo nuevo'},flat,False,40.6595442,nan,Pozo nuevo,False,19,https://www.idealista.com/inmueble/103756680/,sale,False,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7c/5b/60/1199214898.jpg,Madrid,good,{'typology': 'flat'},True,False,178000.0,3,False
es,1707.0,nan,nan,nan,Alpedrete,3,103433784,-4.0222122,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",nan,False,True,False,287.0,"DELANAORIVERA welcomes you to your new home in a private and quiet urbanization. This beautiful corner semi-detached house has exclusive access to a social club, 25 meter swimming pool, tennis court and common areas. The property is located in a well-connected area, with nearby services and means of transport. The house has a plot of 400m² and 287m² built, with a comprehensive renovation in 2015. Upon entering, you will find an entrance porch and a garden that surrounds the house. The interior is spacious and bright, with a living room divided into two rooms and a beautiful designer fireplace. The dining room is perfect for large gatherings of family and friends. The kitchen is furnished and equipped with appliances, and the living room has access to the garden, equipped with a wooden pergola, movie screen and built-in Argentine barbecue. The master bedroom suite has a fireplace, television, reading area and dressing room, and there are two further bedrooms and a bathroom. The basement has a dining room, bar, wine cellar and exposed stone so the little ones can play. There is an area for service or guests, with a bedroom, bathroom, laundry room and storage room. The property has natural gas heating and air conditioning, stoneware floors and exterior carpentry with thermal break. The interior carpentry is made of white lacquered wood and oak wood. Don't miss the opportunity to live in this beautiful property! We are a real estate agency with a 360º service. We have a team of professionals for renovations and we offer a mortgage service with the possibility of 100% financing, an alarm service with the best in security and a moving and furniture storage service with vehicles equipped to carry your merchandise safe and protected. We have a modular house manufacturing service and we carry out studies on all our plots to be able to carry out the construction of any of the available models. Contact us and we will find the best option for you. Budget without commitment. If you want to see similar properties, click on our logo or visit our website or social networks, Instagram, tiktok...",False,{'title': 'Terraced house'},chalet,False,40.6493996,nan,Alpedrete,False,63,https://www.idealista.com/inmueble/103433784/,sale,True,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f1/16/0f/1189381463.jpg,Madrid,good,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",nan,nan,490000.0,4,False
es,2260.0,3,nan,nan,Alpedrete,1,103442974,-4.0230635,nan,LIRE-03506,False,True,False,73.0,"Do you want to buy a 3-bedroom apartment for sale in Alpedrete? Excellent opportunity to own this residential apartment with an area of 73.06m² well distributed in 3 bedrooms and 1 bathroom located in the town of Alpedrete, province of Madrid. Would you like more information? Do not hesitate to contact us. Visit without commitment, without commissions of intermediation. More information by filling out the contact form. We will be happy to assist you. Hipoges is a real estate platform where you can access thousands of real estate assets of different types such as homes, commercial premises, land, new construction... both at a private level and for investors. Hipoges has a wide portfolio of real estate assets in Spain, Portugal and Greece.",False,{'title': 'Flat in Calle de las Cerquillas'},flat,False,40.6644402,nan,Calle de las Cerquillas,False,28,https://www.idealista.com/inmueble/103442974/,sale,False,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cd/90/1f/1189652773.jpg,Madrid,renew,{'typology': 'flat'},nan,True,165000.0,3,False
es,2022.0,3,nan,nan,Alpedrete,1,103078188,-4.0422379,nan,GA-V-3468,False,False,False,93.0,"Maspiso (+floor) Offers a unique opportunity. Welcome to your new home in Alpedrete! This exterior apartment has everything you need to enjoy the tranquility and nature without leaving the city. With a constructed area of 93 m², this property offers three large bedrooms, two of them with built-in wardrobes, and a full bathroom. In addition, you have the possibility of obtaining a second bathroom for greater comfort. The living room with fireplace is the perfect place to enjoy moments with family or friends, while the terrace with unobstructed views of trees and gardens will allow you to relax and disconnect from the outside world. The kitchen with dining area is ideal for preparing your favorite meals and has enough space to store all your utensils. It has a reinforced entrance door This apartment is in good condition and has the possibility of updating or renovating to your liking. The square floor plan without load-bearing walls offers you many possibilities to distribute the spaces to suit you. In addition, it is surrounded by green areas that will give you the tranquility you need. It is located in the Las Rocas urbanization, which has paddle tennis, tennis, soccer and swimming pool courts, which will allow you to stay active and enjoy your favorite sports without leaving home. Half an hour from Madrid capital, this apartment is located in the middle of nature, but well connected by public transport. The Renfe station and the bus stop to Moncloa are close to the urbanization. Don't miss the opportunity to live in a natural and quiet environment with all the comforts you need. Come visit it!",False,{'title': 'Flat in Avenida de las Rocas'},flat,False,40.6576876,nan,Avenida de las Rocas,False,39,https://www.idealista.com/inmueble/103078188/,sale,False,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/77/ff/c1/1178726688.jpg,Madrid,good,{'typology': 'flat'},True,False,188000.0,3,True
es,2692.0,bj,nan,nan,Alpedrete,1,98318969,-4.0236628,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",160030,False,True,False,65.0,"BEAUTIFUL COMPLETELY RENOVATED BASE! The apartment is located in the center of Alpedrete, next to all services: supermarkets, schools, pharmacy, medical center, leisure and restaurants, etc.. . It has a spacious and bright bathroom with a large shower. The house has two bright bedrooms with built-in wardrobes. The living room is very spacious and, like the rest of the house, very bright, completely square. Natural gas heating The kitchen is square and spacious. It has a window that overlooks the patio so the kitchen is bright and cozy. Includes parking space in the price. The house is recently completely renovated! The town has suburban trains, bus lines and direct access to the A-6 (La Coruña Highway). EMERALD Better see it than see it, you'll like it! At Grupocasa10, we have a group of professionals with experience in the sector, who help you find the most profitable financing by giving you personalized advice and looking for the best financial solutions. We provide a renovation and construction estimate at no cost and at the best final price with a written completion date. Call us for any questions without obligation Grupocasa10 House group 10. AlpedreteRef: 160030 EMERALD.",False,{'title': 'Flat in Brigida Gomez Corces'},flat,False,40.658527,nan,Brigida Gomez Corces,False,15,https://www.idealista.com/inmueble/98318969/,sale,False,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9c/bc/59/1007907698.jpg,Madrid,good,{'typology': 'flat'},True,False,175000.0,2,False
es,2012.0,3,nan,nan,Alpedrete,2,95254972,-4.0221095,nan,CERQUILLAS,False,False,True,82.0,"sale in period of upward bids. It will be sold at the highest bid. ""GARSIERRA. Housing from bank, great apartment with 3 bedrooms, 2 full bathrooms, living room and kitchen. Residential area. near the metro stop. the area has all kinds of services and shops. WE DO NOT CHARGE COMMISSION. "". "". "". "". "". "". "". "".",False,"{'title': 'Flat in cerquillas, 12'}",flat,False,40.6635769,nan,"cerquillas, 12",False,24,https://www.idealista.com/inmueble/95254972/,sale,False,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cb/d3/a0/1191917344.jpg,Madrid,good,{'typology': 'flat'},True,False,165000.0,3,False
