bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,propertyCode,price,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,thumbnail,address,has3DTour,longitude,district,municipality,floor,propertyType,neighborhood,topPlus,highlight
3,Madrid,176.0,True,False,"{'subtitle': 'El Caño- Maracaibo, Las Rozas de Madrid', 'title': 'Flat'}",True,4,False,True,False,49,2884,es,True,102872357,639000.0,40.4985515,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"nmoElite presents a GREAT APARTMENT WITH GARDEN.   This home stands out for the spaciousness of its rooms and a pleasant 200 m² garden with a chillout area, all in an enviable location. It has a large living room, living room with access to the garden, large kitchen with office and clothesline, office and bathroom. In the private area it has two wonderful suites with a bathroom with a shower and a bedroom with a terrace. It includes a storage room, double garage, central heating with individual meter and air conditioning in the bedrooms. Private urbanization with access surveillance, 24-hour security, social room, gym, winter and summer pool, paddle tennis, tennis, multipurpose court, playground and green areas. Very well connected residential area just a step away from all services: commuter train, bus, schools and shopping and leisure areas. In the Center district, some of the most representative buildings of the municipality are grouped together, such as the Town Hall, the Joaquín Rodrigo Municipal Auditorium – which hosts a large number of schools and events related to the world of culture – or the church of San Miguel Arcángel – the most notable in Las Rozas because it is a construction that dates back to the 16th century. In addition, it houses one of the city's two railway stations, which favors its good communication with both the rest of the districts and the capital. Las Rozas is located in a unique enclave between Madrid and the Sierra de Guadarrama, well connected by road and public transport, surrounded by nature, surrounded by parks and with residential areas to satisfy all tastes. Las Rozas is known for its quality of life, its wide range of leisure activities (Heron City) and for being a national and international shopping destination (Las Rozas Village, The Style Outlets). It also has an urban center that still maintains the essence, the pause and the flavor of the town: quiet squares, friendly people, generous taverns, small traditional businesses and, of course, the Church of San Miguel and the Town Hall.",False,{'typology': 'flat'},good,3631.0,https://www.idealista.com/inmueble/102872357/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/57/37/8c/1170198173.jpg,subdistrict El Caño- Maracaibo,True,-3.8738648,Rozas Centro,Las Rozas de Madrid,bj,flat,El Caño- Maracaibo,False,nan
3,Madrid,212.0,True,False,"{'subtitle': 'El Burgo, Las Rozas de Madrid', 'title': 'Terraced house'}",False,4,False,nan,False,36,W-02U0B5,es,nan,103613371,597000.0,40.4914334,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Modern semi-detached house in Parque París Engel & Völkers presents this exceptional townhouse in a private urbanisation. This townhouse is completely renovated, stands out for its modern design, taste for detail and high quality. Distributed over three floors, on the main floor there is a wonderful kitchen with modern furniture. Next is a bright and modern designed living-dining room with large windows with access to the garden. A guest toilet completes this floor. On the first floor, there are two beautiful bedrooms, the master bedroom with an en suite bathroom and both with a terrace. The third floor has two bedrooms sharing a complete bathroom. On the ground floor there is a storage room and a garage with 2 parking spaces. The property has smooth walls, white aluminium tilt and turn windows, white doors and built-in wardrobes, oak parquet flooring and porcelain tiles in the bathrooms, air conditioning, natural gas heating. The distribution of this villa allows a family to live very comfortably. This property belongs to a small and quiet gated community. The communal areas of this magnificent urbanization have a swimming pool for adults and another one for children, paddle court, green areas and with direct access to the Paris Park. Engel & Völkers, NO CHARGE TO THE BUYER, presents this exceptional townhouse in a private urbanisation. This townhouse is completely renovated, stands out for its modern design, taste for detail and high quality. Distributed over three floors, on the main floor there is a wonderful kitchen with modern furniture. Next is a bright and modern designed living-dining room with large windows with access to the garden. A guest toilet completes this floor. On the first floor, there are two beautiful bedrooms, the master bedroom with an en suite bathroom and both with a terrace. The third floor has two bedrooms sharing a complete bathroom. On the ground floor there is a storage room and a garage with 2 parking spaces. The property has smooth walls, white aluminium tilt and turn windows, white doors and built-in wardrobes, oak parquet flooring and porcelain tiles in the bathrooms, air conditioning, natural gas heating. The distribution of this villa allows a family to live very comfortably. This property belongs to a small and quiet gated community. The communal areas of this magnificent urbanization have a swimming pool for adults and another one for children, paddle court, green areas and with direct access to the Paris Park.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,2816.0,https://www.idealista.com/inmueble/103613371/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/13/a7/73/1202226653.jpg,subdistrict El Burgo,True,-3.8844776,El Burgo,Las Rozas de Madrid,nan,chalet,El Burgo,False,nan
4,Madrid,320.0,True,False,"{'subtitle': 'Las Matas- Peñascales, Las Rozas de Madrid', 'title': 'Terraced house'}",True,4,True,nan,True,46,W-02T36P,es,nan,102549979,595000.0,40.5491402,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Terraced house in the Area of Los Arroyos E & V, presents this great villa surrounded by nature, in which the modern air merges after the reforms carried out, with the vintage touch of some of its rooms. Its 4 floors have been modified to configure them in a way that is very comfortable  Upon entering the house, we are received by an extensive living room with fireplace of about 90 m2, distributed in different environments such as the dining area, living room and television. Through a large window with armored glass, you access the garden that will take us directly to the common areas of the urbanization.  A guest toilet completes this floor. In the basement, we find a large kitchen completely renovated, equipped with modern furniture and appliances and views of the garden. Behind a small separating partition, you discover the living-office room and the laundry area. This level is concluded with a bedroom, bathroom and built-in wardrobe. On the upper floors, there are 2 large bedrooms with bathroom en suite renovated. The master bedroom has a dressing room and a solarium terrace with unobstructed views. The other bedroom has large fitted wardrobes, and could be redivided into the original two, if necessary. In the charming and modern attic, the Velux windows with automatic blinds, give a lot of light to the space, which could well become an independent apartment, having a living area-small kitchen, bedroom and bathroom. All bedrooms an attic are equipped with air conditioning and the heating installation by radiators and natural gas boiler has been updated and moved to the garage. The urbanization is equipped with concierge service, swimming pool, tennis court, green areas and a zen area with beautiful waterfalls, which invite relaxation and meditation. Located in one of the areas with more protected green spaces of Las Rozas, you can enjoy pleasant walks at the doors of your house. Las Matas, residential area of one of the districts of Las Rozas, is located at kilometer 25 of the La Coruña Road.  Its excellent communications, through direct access to the A-6, Eje Pinar M-50 (M-40), commuter train and bus lines, 611, 622 and 686 A, allow you to reach the capital in less than 30 minutes. Surrounded by nature, bordering Monte del Pardo and the availability of many recreational trails, such as the Barranco de Majalacabra or the Encinar de Las Rozas, it offers numerous spaces in which to relax, enjoy an enviable environment and great tranquility, which contributes to the qualification of Las Rozas as a European City of Sport. It has a wide educational offer, both Public and Private Schools and Higher Education (UNED, UTAD and the European University). Equipped with several Nursing Homes and Day Care Center, it grants our seniors an unparalleled enclave for their retirement, as well as access to the prestigious Puerta de Hierro Hospital and HM Torrelodones, in a few minutes. In its urban core, you will find all the necessary services for daily life (supermarkets, health center, pharmacy, post office, municipal sports center and other neighborhood stores). A quiet and familiar place where you will have everything you need at your fingertips.  And for days of leisure or shopping, next to the Las Rozas Business Park, is the exclusive Las Rozas Village and the Factory shopping centers, and the Heron City.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1859.0,https://www.idealista.com/inmueble/102549979/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d8/a9/ee/1200315963.jpg,subdistrict Las Matas- Peñascales,True,-3.9099235,Las Matas- Peñascales,Las Rozas de Madrid,nan,chalet,Las Matas- Peñascales,False,nan
6,Madrid,705.0,True,False,"{'subtitle': 'Molino de la Hoz, Las Rozas de Madrid', 'title': 'Detached house in Urbanización Molino de la Hoz no number'}",True,4,False,nan,False,61,DG174264,es,nan,97800005,1249000.0,40.53743,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","Detached villa on a plot of approximately 3000 square meters, with unobstructed views. The Molino de la Hoz urbanization has 24-hour security and a wide variety of services, such as sports courts, a community pool, schools, a pharmacy.. . In addition, it has very good communication with the M-505, the A-6 and the bus line. buses. Ideal for those looking for a quiet residential area surrounded by nature, but with access to all services and good communications. If you are interested in this home, do not hesitate to contact us, we will gladly assist you, we will explain in detail all the information you need and if you wish you can visit it without obligation. - Large entrance porch, distributor hall and comfortable staircase. Living-dining room with fireplace and terrace with views over the garden. Kitchen, laundry area and pantry. The house has 4 bedrooms, the master bedroom with a large dressing room and the bathroom with a shower as well as a bathtub. Living room. all dor On the lowest floor of the house we have a summer room - cellar with a built-in bar and fireplace. Garage with capacity for 5 cars. In the garden, fully consolidated, wooded, recreation area, natural meadow, we have a leisure area with a gazebo and a built-in barbecue. Contact us for further technical and commercial information. houses in Torrelodones, houses in Rozas, houses in Valdemorillo, houses in Villanueva del Pardillo, houses in Las Matas, houses in Monterrozas, houses in Montecillo, houses in La Marazuela, houses in Punta Galea, houses in Parque Empresarial, houses in the urbanization el Golf, houses in Molino de la Hoz, houses in the Sierra, northwest houses, buy a house, buy a flat, buy a house, buy a chalet.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1772.0,https://www.idealista.com/inmueble/97800005/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/11/ff/a7/992210350.jpg,Urbanización Molino de la Hoz no number,True,-3.93409,Molino de la Hoz,Las Rozas de Madrid,nan,chalet,Molino de la Hoz,False,nan
11,Madrid,1267.0,True,False,"{'subtitle': 'Molino de la Hoz, Las Rozas de Madrid', 'title': 'Detached house'}",False,8,False,nan,False,79,W-02UBW2,es,nan,103505210,1880000.0,40.5444804,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"An imposing house in Molino de la Hoz We can find one of the best houses of Molino de la Hoz. It is a house in impeccable condition with about 1,000 square meters of housing that consists of three floors, all very bright, with the following distribution: • Access floor: We have two large living rooms, office, guest toilet, bedroom / living room with bathroom en suite, kitchen with office, large dining room and three access to the garden, one of them giving access to the large terrace with barbecue and stone oven. • First floor: Up the imposing stairs, we access the floor where there are 6 bedrooms, all with en suite bathroom. Special attention to the master bedroom, which has office, two bathrooms attached and large storage capacity in its many closets. • Ground Floor: Although we go down to this plant, we still have natural light. In it we will see a large recreation area, with squash court, soundproofed cinema room, gym with brand new sauna and a large living room with table for 14 guests, fireplace and stone barbecue and bathroom. In addition, on this floor we find a large garage for 4 vehicles and a service area with living room and bedroom with bathroom en suite. When leaving the house we have a well-kept garden on a plot of 2.488 square meters in which we can observe its imposing magnolios at the entrance, plus a large gazebo, indoor pool in winter to enjoy the same all year round, children's area and squares Covered parking for 4 cars more. Molino de la Hoz is an exclusive private urbanization that has all kinds of services and communications. Within the urbanization there are two schools, Bérriz and Logos, next to a shopping area with supermarket, medical center, veterinary center, esthetics and beauty, hairdresser, bars, gym and other services. The Urbanization has the beautiful and extensive Lago's Park, in a privileged location that guarantees privacy and tranquility. Molino de la Hoz has 24 hours private security and a private bus line. The municipality of Las Rozas is located in the northwest of Madrid 19 kilometers from the capital. Its surface is between 5883 and 5914 hectares. Altitude: 718 meters.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1484.0,https://www.idealista.com/inmueble/103505210/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/29/56/59/1192686186.jpg,subdistrict Molino de la Hoz,True,-3.9279612,Molino de la Hoz,Las Rozas de Madrid,nan,chalet,Molino de la Hoz,False,nan
6,Madrid,700.0,True,False,"{'subtitle': 'El Pinar- Punta Galea, Las Rozas de Madrid', 'title': 'Detached house'}",False,6,False,nan,False,35,W-02TK71,es,nan,102817919,1800000.0,40.5318749,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","Luxurious designer detached house in Punta Galea Engel & Völkers presents this luxurious and exclusive detached villa located in a privileged area of Las Rozas due to its views and excellent communications. It stands out for its wonderful views to the nature from all the rooms of the house. This property has a home automation system for efficient use and control of light, awnings with Somfy sun/wind system, self-locking blinds, ducted air conditioning controlled by rooms and level 2 security system with screen control. On the main floor there are two main entrances, one with access from the front porch to a very spacious and bright living-dining room with fireplace, huge windows with beautiful views to the garden. Triple height ceilings. Another access is from the back porch through the kitchen, which is of exclusive design with office area and central island, high end appliances and separate laundry room. On this floor there is also a bedroom, currently an office, guest toilet and entrance to the covered garage. Slightly separated we find the more private area where we have the master bedroom with sitting area, private bathroom with large windows with views that has a bathtub and shower, a large dressing room with natural light and access to a nice terrace. A second en-suite bedroom with complete bathroom. On this floor, we have a hydraulic design lift that allows us to allows access to the ground floor, where we find the most social area. Spacious living room with table that can be converted into a pool table, TV area, fully equipped kitchen with the same appliances, access to gym area, jacuzzi, sauna, retractable roof swimming pool to enjoy at any time of the year with saline chlorination and sports room. All this has a changing room area, with two bathrooms and lockers for your guests. From the swimming pool we can access the garden where we have a wonderful sun lounger area. On this floor we have a private access area with kitchen, bathroom and bedroom, staff quarters. Finally, on the first floor which is accessed by stairs in the main hall, we have another large and bright living room with huge windows, two large bedrooms with a bathroom and a room that can be used as a games room, dressing room, work area. All doors are armoured, including those leading to the main bedrooms. We are located in one of the most exclusive and sought after areas of Las Rozas, Punta Galea. Residential area in a unique natural environment, which has 24 hour surveillance and control with exit/entry barrier for vehicles.  It also has all the services to make your day to day life comfortable and unique. Schools, shopping area with supermarket, pharmacy, medical centre, beauty salon, hairdresser, vet, cafes and restaurants.  Public transport to Madrid from the door and direct access to A6.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2571.0,https://www.idealista.com/inmueble/102817919/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2f/5c/f2/1168475573.jpg,subdistrict El Pinar- Punta Galea,True,-3.913435,El Pinar- Punta Galea,Las Rozas de Madrid,nan,chalet,El Pinar- Punta Galea,False,nan
4,Madrid,284.0,True,False,"{'subtitle': 'Las Matas- Peñascales, Las Rozas de Madrid', 'title': 'Detached house'}",False,4,False,nan,False,46,W-02QQAN,es,nan,101316306,630000.0,40.562352,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Detached villa in Los Peñascales Engel & Völkers presents this fantastic corner detached house, located in Los Peñascales-Las Matas. The house is distributed in 2 comfortable floors. On the main floor, we find a library room, a guest toilet, and a large living room with fireplace from which you can access directly to the garden. A central courtyard offers great luminosity to the kitchen and large separate dining room. On the second floor, there are 4 bedrooms with fully fitted closets and 3 bathrooms with natural light.  The garden with a beautiful Roman swimming pool and barbecue area, offers the possibility of sharing pleasant and cool evenings in the company of family and friends. It is completed, in addition with its own well, which allows to accumulate water for garden irrigation. The garage, attached to the house, has capacity for two vehicles. The underfloor heating with natural gas boiler recently renovated, makes up its air conditioning system. A house with enormous potential, after carrying out comprehensive reform. Its magnificent location allows quick access to both the urban center of Las Matas and the capital, since a few meters walking, is the bus stop or, just 10 minutes by car the suburban train station. Las Matas, residential area of one of the districts of Las Rozas, is located at kilometer 25 of the La Coruña Road.  Its excellent communications, through direct access to the A-6, Eje Pinar M-50 (M-40), commuter train and bus lines, 611, 622 and 686 A, allow you to reach the capital in less than 30 minutes. Surrounded by nature, bordering Monte del Pardo and the availability of many recreational trails, such as the Barranco de Majalacabra or the Encinar de Las Rozas, it offers numerous spaces in which to relax, enjoy an enviable environment and great tranquility, which contributes to the qualification of Las Rozas as a European City of Sport. It has a wide educational offer, both Public and Private Schools and Higher Education (UNED, UTAD and the European University). Equipped with several Nursing Homes and Day Care Center, it grants our seniors an unparalleled enclave for their retirement, as well as access to the prestigious Puerta de Hierro Hospital and HM Torrelodones, in a few minutes. In its urban core, you will find all the necessary services for daily life (supermarkets, health center, pharmacy, post office, municipal sports center and other neighborhood stores). A quiet and familiar place where you will have everything you need at your fingertips.  And for days of leisure or shopping, next to the Las Rozas Business Park, is the exclusive Las Rozas Village and the Factory shopping centers, and the Heron City.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",renew,2218.0,https://www.idealista.com/inmueble/101316306/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d7/e1/0c/1173874351.jpg,subdistrict Las Matas- Peñascales,True,-3.8961237,Las Matas- Peñascales,Las Rozas de Madrid,nan,chalet,Las Matas- Peñascales,False,nan
5,Madrid,573.0,False,False,"{'subtitle': 'Club de Golf, Las Rozas de Madrid', 'title': 'Detached house'}",False,5,False,nan,False,50,3248-23198,es,nan,103078943,1700000.0,40.5474918,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","Beautiful property, on a SPECTACULAR PLOT on the corner of two streets, very close to the MAIN ENTRANCE of the Urbanization and with CAREFUL GARDEN. CLASSIC STYLE VILLA, 573 m2, basically on ONE FLOOR, although it has other spaces on the semi-basement floor.It has a total of up to 5 bedrooms and 5 bathrooms and toilets.It has a part as a completely independent home with a living room, kitchen, bedroom and bathroom.The installation of underfloor heating under the marble floors provides great comfort.It has other complementary spaces, a wine cellar, workshop, storage room and some pending completion. The plot is spectacular, with beautiful views as it is on an open corner to two streets.It has a very well-kept garden, which has beautiful spaces to enjoy and a swimming pool. It is located within the Las Matas Golf Urbanization, in Las Rozas, one of the most beautiful and prestigious in Madrid, in the Guadarrama Regional Park area.The urbanization with great PRIVACY AND SECURITY has 24-hour surveillance, with controlled access and security cameras, with a fleet of vehicles on all the streets.It enjoys a great quality of life and is a short distance from Madrid, approximately 26 km., being one of the most important population centers in the northwest of the Community of Madrid. To the excellent geographical location, we must add the large number of connection roads with other municipalities.It should be noted that Las Rozas has three Cercanías Renfe stations and a connection to the Bus-HOV lane direct to Madrid on the A-6 and direct connection to the M50.It also has an urban and interurban bus and direct to Madrid. The urbanization has a club with its 18-hole golf course, as well as tennis, paddle tennis and swimming pool facilities, also offering restaurant services.Las Rozas has one of the best educational offers nationwide.We must highlight its commitment to sport, with a large number of facilities, among others, mentioning that the City of Football has been located here since 2003.It has a wide and varied gastronomic, leisure and commercial offer, including the well-known fashion space Las Rozas Village in the area.It is a well-established area that has all the services: hospitals, schools, health centers, supermarkets, shopping centers, banks, shops of all kinds, etc.It combines breadth without missing anything. Las Rozas and its surroundings have a natural environment to enjoy, a real luxury.The Guadarrama River Regional Park, the Dehesa de Navalcarbón and the different green spaces that complement it, make Las Rozas an ideal enclave for lovers of nature and open spaces, in addition to its proximity to the Sierra. Here you will find the best quality of life, well-being and exclusivity, in a unique natural environment.The best choice.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",renew,2967.0,https://www.idealista.com/inmueble/103078943/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/92/c2/00/1177470385.jpg,subdistrict Club de Golf,True,-3.9038371,Club de Golf,Las Rozas de Madrid,nan,chalet,Club de Golf,False,nan
2,Madrid,140.0,True,False,"{'subtitle': 'Montecillo, Las Rozas de Madrid', 'title': 'Penthouse in Calle Marie Curie'}",True,2,True,True,False,36,2886,es,True,103409417,558000.0,40.5007765,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"InmoElite exclusively presents a PHENOMENAL PENTHOUSE to move into.  It has a spectacular terrace that surrounds the house, which gives great luminosity to all the rooms since from most of them we can access this magnificent terrace. It has a spacious living-dining room, large hall with wardrobes, fitted kitchen with clothesline and outdoor bathroom. In the private area we find two bedrooms with built-in wardrobes, the main one with access to the terrace, and a shower room. Includes ducted air conditioning, a garage space with an electric charger for cpche and a storage room. Located in a private urbanization with a gym, swimming pool and paddle tennis court. Residential area with all the amenities and well connected: bus, schools and commercial and leisure areas. El Montecillo is Perfectly connected thanks to the El Pinar Station, the district stands out as one of the best equipped in the municipality. It has maintained the space of the Dehesa de Navalcarbón as one of the green lungs of Las Rozas – an artificial river was even created that follows the old course of the Guadarrama Canal – and the necessary equipment has been enabled to practice different sports. Las Rozas is located in a unique enclave between Madrid and the Sierra de Guadarrama, well connected by road and public transport, surrounded by nature, surrounded by parks and with residential areas to satisfy all tastes. Las Rozas is known for its quality of life, its wide range of leisure activities (Heron City) and for being a national and international shopping destination (Las Rozas Village, The Style Outlets). It also has an urban center that still maintains the essence, the pause and the flavor of the town: quiet squares, friendly people, generous taverns, small traditional businesses and, of course, the Church of San Miguel and the Town Hall.",False,"{'typology': 'flat', 'subTypology': 'penthouse'}",good,3986.0,https://www.idealista.com/inmueble/103409417/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f9/69/66/1188623909.jpg,Calle Marie Curie,False,-3.8803054,Montecillo,Las Rozas de Madrid,3,penthouse,Montecillo,False,nan
5,Madrid,453.0,True,False,"{'subtitle': 'El Cantizal, Las Rozas de Madrid', 'title': 'Detached house'}",True,6,True,nan,False,42,VMO2306009,es,nan,101812612,1160000.0,40.5290539,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","BRIGHT DETACHED VILLA WITH SWIMMING POOL AND CONSOLIDATED GARDEN IN EL CANTIZAL aProperties presents a fabulous detached villa, built with excellent qualities, with bright and spacious rooms, a large porch with three rooms, swimming pool and a well-kept and consolidated garden. This villa located in a prestigious urbanization of Las Rozas enjoys privacy, access to protected natural areas and convenient communication with nearby shopping areas. The main floor consists of a spacious and bright living-dining room with French fireplace, with access to the porch and pool, a large kitchen with office and pantry. It also has a room fitted out as an office and a guest toilet. On the upper floor is the spacious master bedroom with dressing room, en suite bathroom and terrace, a bedroom with en suite bathroom that shares a terrace with the master bedroom and two other bedrooms with bathroom. In the hallway there is a large built-in closet for linen. The first floor or semi-basement enjoys natural light. It has been renovated to create an ideal multipurpose space, with a cinema screen and projector, games room, bar and wine cellar. It also has a maid's room with full bathroom, laundry and ironing area, garage for 2 vehicles and storage room. The well-kept garden with large trees has sprinkler irrigation and programmed drip irrigation and lighting. Large common areas in the middle of nature full of oaks surround the urbanization which also has paddle and tennis courts. The house has fitted closets in all bedrooms, electric blinds, LED lights, fiber optics, central air conditioning, underfloor heating and temperature control in each room. Located in a private urbanization with permanent 24 hour security and surveillance. Very well connected with intercity buses, 20 minutes from Madrid, several suburban stations, direct access to the M-50, A-6, with international schools and shopping areas (Las Rozas Village, Heron City, Gran Plaza), supermarkets very close, and the Puerta de Hierro Hospital 5 minutes away. Can you imagine living here?",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2561.0,https://www.idealista.com/inmueble/101812612/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7b/4b/30/1163400228.jpg,subdistrict El Cantizal,False,-3.9275522,El Cantizal,Las Rozas de Madrid,nan,chalet,El Cantizal,False,nan
2,Madrid,201.0,True,False,"{'subtitle': 'Alto de la Jabonería, Las Rozas de Madrid', 'title': 'Flat in Gredos'}",True,3,True,True,False,49,3454-06417,es,True,101320373,315000.0,40.488986,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"BARE OWNERSHIP of this magnificent apartment for sale in Las Rozas de Madrid. It is in a quiet building with 8 neighbors. We go up to the 2nd floor with the elevator, and the hall gives access to a bright and spacious living-dining room facing SE. The kitchen has incorporated its terrace, creating an island layout for the kitchen and oven, resulting in a very spacious environment. There are two double bedrooms with fitted wardrobes facing SE. The first bathroom is independent, with a window and shower tray. The third bedroom, spacious and with built-in wardrobes, faces NW, and has its en-suite bathroom with a window, which has a vintage bathtub. It has air conditioning and central heating radiators. The same elevator allows access to the parking space which is on the -1 floor of the building. The 33 m2 storage room is completely renovated and lined with wood, turning it into another habitat such as a play area, office or additional room. It has common garden areas and swimming pools in the private urbanization. The street borders C/ Real, the main axis of the municipality, and allows immediate connection with the A-6, the El Escorial highway and the M-50. Next to the bus stop that goes to the Moncloa interchange, and a 10-minute walk from the Renfe Cercanías Station. With pharmacies, dentists, medical centers very close. 5 minutes from the Municipal Library, and closer to the IES Las Rozas, also public schools such as “Colegio Público Vicente Aleixandre”, and subsidized schools such as “Cristo Rey”. Very close to supermarkets and food galleries such as Centro Coronado, Supercor and Dia. All of this makes a fantastic choice. You do not have to pay any real estate fees as a buyer. And you will also receive free advice from our financial department. Don't hesitate to arrange a visit!",False,{'typology': 'flat'},good,1567.0,https://www.idealista.com/inmueble/101320373/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e6/47/70/1118152015.jpg,Gredos,False,-3.8663946,Rozas Centro,Las Rozas de Madrid,2,flat,Alto de la Jabonería,False,nan
2,Madrid,121.0,True,False,"{'subtitle': 'El Pinar- Punta Galea, Las Rozas de Madrid', 'title': 'Flat in Calle Islas Pitiusas'}",True,3,False,True,False,49,EOR39207,es,True,103155669,545000.0,40.5348985,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Great ground floor in an urbanization in good condition, bright and sunny. Living/dining room that leads to a glazed terrace and a garden of about 15 square meters, hall with wardrobe, uninstalled kitchen, two bedrooms that share a bathroom in the hallway and master bedroom with en-suite bathroom. Individual heating by natural gas and cold air conditioning with heat pump. A direct access garage space (number 4) and a storage room (number 10). Urbanization with swimming pool, paddle tennis, swings for children and green areas.",False,{'typology': 'flat'},good,4504.0,https://www.idealista.com/inmueble/103155669/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/63/46/e5/1180090838.jpg,Calle Islas Pitiusas,False,-3.889839,El Pinar- Punta Galea,Las Rozas de Madrid,bj,flat,El Pinar- Punta Galea,False,nan
5,Madrid,660.0,True,False,"{'subtitle': 'Monte Rozas, Las Rozas de Madrid', 'title': 'Detached house'}",True,6,False,nan,False,33,LM179555,es,nan,99417219,995000.0,40.5223669,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","GILMAR sells Detached Villa in Las Rozas of 660 m2 on a 1,193 m2 plot spread over 3 floors. It has 6 bedrooms, 5 bathrooms, 2 living rooms, 2 parking spaces. DISTRIBUTION: BASEMENT: On this floor it is worth highlighting a charming apartment that is distributed in a living room with access to the garden, a bedroom with a built-in wardrobe, a dressing room and a full bathroom. GROUND FLOOR: Large entrance hall open to the first floor, guest toilet and bedroom on the ground floor. You access the independent kitchen with access to the terrace and living room. Fully closed porch and 50 m2 living room. FIRST FLOOR: Four bedrooms, one of them en suite, a living room or office and two bathrooms. CHARACTERISTICS: Interior carpentry: varnished wood Exterior carpentry: pvc Heating: diesel tank Air conditioner Pool This house is special because in it you will enjoy magnificent moments outside, its terrace, the garden with leafy trees and beautiful palm trees and its swimming pool. You will enjoy privacy, independence, discretion and adapted to the home that is designed to be very safe. It is worth highlighting a charming guest apartment that is distributed in: living room, kitchen and bathroom. It is located in Monterrozas, a very quiet area close to schools, health centers, shops, parks, shopping and leisure centers such as Las Rozas Village and Heron City. It is very close to the Zola, Cantizal, Orvalle schools and a UNED headquarters. It has very good communication with Madrid with buses and by road on the A6, the M50 and the M505. It is 35 minutes from the airport and 10 minutes from the RENFE station.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1508.0,https://www.idealista.com/inmueble/99417219/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bb/58/6b/1133563870.jpg,subdistrict Monte Rozas,False,-3.929432,Monte Rozas,Las Rozas de Madrid,nan,chalet,Monte Rozas,False,nan
