labels,topPlus,suggestedTexts,province,status,hasVideo,thumbnail,size,priceByArea,has3DTour,numPhotos,showAddress,municipality,country,hasLift,longitude,detailedType,district,hasPlan,newDevelopment,propertyType,rooms,topNewDevelopment,address,propertyCode,externalReference,price,floor,operation,url,exterior,description,parkingSpace,has360,latitude,hasStaging,bathrooms
nan,False,"{'subtitle': 'Casco Antiguo sur, Ciempozuelos', 'title': 'Flat in Calle de la Cruz Antigua'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c9/4e/f9/1137464278.jpg,108.0,1204.0,False,29,False,Ciempozuelos,es,False,-3.6184416,{'typology': 'flat'},Casco Antiguo sur,True,False,flat,2,False,Calle de la Cruz Antigua,98733375,GOR0000176727,130000.0,2,sale,https://www.idealista.com/inmueble/98733375/,nan,""".",nan,True,40.1554296,False,2
nan,False,"{'subtitle': 'San Benito - Soledad - Hispanidad, Ciempozuelos', 'title': 'Flat in Avenida de Belén'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/06/c5/69/1192646694.jpg,83.0,1795.0,False,22,False,Ciempozuelos,es,True,-3.6291269,{'typology': 'flat'},San Benito - Soledad - Hispanidad,False,False,flat,3,False,Avenida de Belén,103537142,nan,149000.0,4,sale,https://www.idealista.com/inmueble/103537142/,True,"Ciempozuelos real estate agency-Ciempozuelos area-Tecnocasa office FOR SALE apartment distributed in a hall with access to a large kitchen equipped with a clothesline and a bright living-dining room, it consists of 3 bedrooms, one of them having a built-in wardrobe, a complete bathroom equipped with a bathtub and a toilet. The house was completely renovated, in this reform, the terraces were joined to the house, so currently the house has 94 m2, located in a central area, with public transport, shops and supermarkets around it. Do not hesitate to call us to make your appointment to visit the property, in which you will also receive free advice from our Kiron financial department.",nan,True,40.1638909,False,2
nan,False,"{'subtitle': 'Casco Antiguo sur, Ciempozuelos', 'title': 'Flat in Travesía de la Cruz Verde'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2d/c8/94/835309319.jpg,129.0,1357.0,False,22,False,Ciempozuelos,es,True,-3.6211233,{'typology': 'flat'},Casco Antiguo sur,False,False,flat,3,False,Travesía de la Cruz Verde,100552107,nan,175000.0,1,sale,https://www.idealista.com/inmueble/100552107/,True,"MC PROPERTY rents SPACIOUS 129 m² apartment, exterior, with 3 bedrooms, garage and storage room. The house is distributed in: entrance, large living room, kitchen, master bedroom with bathroom en suite, two double bedrooms and bathroom. Built-in wardrobes in all 3 bedrooms, as well as in the hallway. Fully equipped kitchen with appliances. In very good condition. Ceramic floor. It includes in the price 1 garage space in the same building and storage room. Close to restaurants, supermarkets, school and good communication with public transport. Pets are allowed. It is requested: 1 month deposit 1 month deposit. Agency fees: 1 monthly fee + VAT. POSSIBILITY OF RENTING WITH THE OPTION TO PURCHASE AND SALE. In accordance with the recommendations of the health authorities, we have developed a protocol for clients in making visits to preserve the health of all: clients, employees and owners. For each visit, this protocol will be sent if requested.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.1534059,False,2
nan,False,"{'subtitle': 'San Benito - Soledad - Hispanidad, Ciempozuelos', 'title': 'Flat in Avenida de Belén'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f7/f8/95/1195436106.jpg,83.0,1759.0,False,23,False,Ciempozuelos,es,True,-3.6253909,{'typology': 'flat'},San Benito - Soledad - Hispanidad,False,False,flat,3,False,Avenida de Belén,103629503,nan,146000.0,3,sale,https://www.idealista.com/inmueble/103629503/,True,"Ciempozuelos real estate agency-Ciempozuelos area-Tecnocasa office FOR SALE 83m2 BUILT apartment, distributed in a hall with access to a large kitchen equipped with a clothesline and a bright living-dining room equipped with air conditioning and with access to a covered terrace, 1 full bathroom with shower, a toilet and 3 bedrooms, having one of them a built-in wardrobe and another with access to a second covered terrace. The house has an armored door, wooden floors and has the possibility of opting for a garage space a few meters from the house for €2,000 more. Located in a central area, with public transport, shops and supermarkets around it. Do not hesitate to call us to make your appointment to visit the property, in which you will also receive free advice from our Kiron financial department.",nan,True,40.1644611,False,2
nan,False,"{'subtitle': 'Casco Antiguo sur, Ciempozuelos', 'title': 'Detached house'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/45/f2/26/1058376836.jpg,516.0,668.0,False,33,False,Ciempozuelos,es,nan,-3.6191539,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",Casco Antiguo sur,False,False,chalet,8,False,Casco Antiguo sur,98616237,671,344900.0,nan,sale,https://www.idealista.com/inmueble/98616237/,nan,"Located in the heart of Ciempozuelos but with all the tranquility of the suburbs, we find this MAGNIFICENT HOUSE COMPOSED OF 516m2 built and DISTRIBUTED IN TWO COMPLETELY INDEPENDENT HOUSES. Unique opportunity to rent the guest house, since the water, electricity and gas meters are also independent, and cover the mortgage costs.. . The MAIN HOUSE is distributed like this: BASEMENT. It consists of 185m2 Composed of a kitchen, bedroom, full bathroom, large living room. Large garage and patio. Connected to the ground floor. LOW LEVEL. It consists of 134m2 We find an entrance hall with stairs to the first floor. We find a second entrance door to an independent home or guest house which has two bedrooms, a toilet, and a full bathroom with a shower and a living room. 1st FLOOR. It consists of 112m2 We find a wardrobe, a large square kitchen with access to a beautiful porch with a pergola and going down the stairs you also have access to the patio. Full bathroom. Bedroom with built-in wardrobe. Large living room with two windows/balconies facing the street. 2nd FLOOR. It consists of 85m2 We find 4 bedrooms. Master bedroom with dressing room and en-suite bathroom. Two large windows. and the other 3 large bedrooms and full bathroom with bathtub. In addition, one of the bedrooms has access to a wonderful terrace. The rest of the surface, about 100m. It is intended for patio/garden. The GUEST HOUSE is distributed in this way: BASEMENT FLOOR: With kitchen, large living room, 2 bedrooms, full bathroom, small storage room, garage for 3 cars and exit to the patio. GROUND FLOOR: Small living room (convertible into an office), toilet, full bathroom and 2 bedrooms.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.1582734,False,5
nan,False,"{'subtitle': 'Casco Antiguo sur, Ciempozuelos', 'title': 'Detached house'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d3/c8/47/1096273727.jpg,523.0,574.0,False,30,False,Ciempozuelos,es,nan,-3.6210233,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",Casco Antiguo sur,False,False,chalet,6,False,Casco Antiguo sur,100703668,gpf-18964,299999.0,nan,sale,https://www.idealista.com/inmueble/100703668/,nan,"GPF-18964 Housing located in the downtown area of Ciempozuelos (Madrid) with an area of more than 500 square meters to move into. It is distributed as follows: The 1st floor is distributed in a living-dining room with a continuous balcony to the outside, 3 bedrooms, a kitchen with access to a terrace with views of the inner courtyard of the farm, a complete bathroom and a living room. The 2nd floor is distributed in a living-dining room with a continuous balcony to the outside, 3 bedrooms (one of them en suite), a kitchen with access to a continuous balcony that overlooks the interior of the farm and 2 complete bathrooms. In turn, on the ground floor we find a commercial premises distributed in two rooms, a garage for 2 vehicles (with the possibility of a third), a full bathroom and a covered area. Area very well connected and surrounded by schools, shops, transport, pharmacies, etc. Very central location, just 300 meters from the MERCADONA Supermarket and a 15-minute walk from the Ciempozuelos Cercanías Renfe Station. About us: GEPPCO is a Real Estate Agency that offers both the owner and the buyer all the necessary services so that they can turn their dream into a reality and for this throughout the process you will have high-level advice and management with extensive experience of more than 25 years and a whole multidisciplinary team in the sector: Financial, Real Estate and Legal. For more information, visit us at GPF-18964.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.1561333,False,4
nan,False,"{'subtitle': 'La Estación - Psiquiátrico San José, Ciempozuelos', 'title': 'Flat in Plaza Mayor'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a7/4a/4c/1155996548.jpg,115.0,1304.0,False,41,False,Ciempozuelos,es,True,-3.6145539,{'typology': 'flat'},La Estación - Psiquiátrico San José,False,False,flat,3,False,Plaza MAYOR,102446780,nan,150000.0,1,sale,https://www.idealista.com/inmueble/102446780/,True,"Don't miss the opportunity to live in this exclusive apartment in the heart of Ciempozuelos! All exterior apartment with a constructed area of 115 m² and 103 useful m², this apartment has three large bedrooms, two bathrooms and balconies that will allow you to enjoy the views of the pedestrian area. In addition, the garage space is included in the price, you won't have to worry about looking for parking! The location is unbeatable, a few minutes from the Renfe and surrounded by all the services necessary for everyday life. In the area you will find a children's and pedestrian plaza, perfect for enjoying a family walk. The health center is a minute walk away and the university and town hall are nearby. Tranquility in the area is assured, ideal for families looking for a safe and comfortable place to live. The apartment has built-in wardrobes, air conditioning and an elevator for greater comfort. Don't miss the opportunity to visit it!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.159927,False,2
nan,False,"{'subtitle': 'Casco Antiguo sur, Ciempozuelos', 'title': 'Penthouse in Avenida del Consuelo'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/73/46/dd/1179695098.jpg,78.0,1654.0,False,33,False,Ciempozuelos,es,True,-3.6215105,"{'typology': 'flat', 'subTypology': 'penthouse'}",Casco Antiguo sur,False,False,penthouse,2,False,Avenida del Consuelo,103140600,nan,129000.0,2,sale,https://www.idealista.com/inmueble/103140600/,False,"CHANCE! Apartment for sale in the Mercadona area. With a constructed area of 78 m2. This property has a hallway that leads to a large living-dining room, a fully furnished kitchen, two bedrooms with built-in wardrobes and a full bathroom with a hydromassage bathtub and window. In addition, you can enjoy a terrace where you can relax and enjoy the good weather. This apartment also has a storage room and community pool, ideal for cooling off on hot days. Its location is unbeatable since it has a shelter at the door of the house where all the buses leave and it is also close to supermarkets, schools and churches, and a few minutes from the Renfe station. And best of all, there is no commission to the buyer and we offer help with financing! Don't wait any longer and take advantage of this opportunity to acquire your new home in one of the best areas of the city. Contact us now for more information!",nan,False,40.1578568,False,1
nan,False,"{'subtitle': 'Cuevas - Ilustración, Ciempozuelos', 'title': 'Detached house in Calle del Pintor'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3b/25/de/1194437070.jpg,201.0,833.0,False,2,False,Ciempozuelos,es,nan,-3.6173687,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",Cuevas - Ilustración,False,False,chalet,3,False,Calle del Pintor,103595556,7477,167361.0,nan,sale,https://www.idealista.com/inmueble/103595556/,nan,"Unique Investment Opportunity - Untapped Real Estate Asset REFERENCE: 7477 [Auctree.com/auction/7477] Embark on an investment journey like no other with Auctree, Spain's leading platform for real estate investors.Today, we highlight a unique real estate asset involved in a judicial process, and the potential latent within this opportunity is immense. As an investor, you are granted exclusive access to a realm previously reserved for large investment funds and family offices, allowing you to explore an asset class brimming with robust opportunities and significant returns. Auctree's comprehensive services facilitate a smooth acquisition experience, from engaging in negotiations with all parties to ensuring the successful registration of the property with the Land Registry. Ideal for forward-thinking investors attuned to the timelines of the court process, this investment offers substantial long-term returns and unique value. With Auctree, take a step beyond the traditional boundaries of real estate investing and let's transform your investment portfolio today.",nan,False,40.1568718,False,3
nan,False,"{'subtitle': 'Casco Antiguo norte, Ciempozuelos', 'title': 'Semi-detached house in Calle del carmen'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c2/5b/5b/1197548766.jpg,145.0,1545.0,False,30,False,Ciempozuelos,es,nan,-3.6229714,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",Casco Antiguo norte,False,False,chalet,5,False,Calle del carmen,103422890,nan,224000.0,nan,sale,https://www.idealista.com/inmueble/103422890/,nan,"Ciempozuelos real estate agency-Ciempozuelos area-Tecnocasa office SELLS a 145 m2 BUILT villa located in a privileged area as it is close to various services such as the RENFE 10 minutes away, bus stops a few meters from the home, a health center 8 minutes away, the Plaza de Ciempozuelos just 5 minutes away. and different services such as schools, supermarkets, banks.. . The house is distributed over 4 floors. Ground floor: You can enjoy a spacious and bright living room with air conditioning and access to a cozy covered terrace with a balcony overlooking the patio, 1 guest toilet and a fitted kitchen. This room also has a summer kitchen with access to a large patio with a porch equipped with an awning, space for a sink and chill out area and 1 bedroom with a built-in wardrobe and views of the patio and a toilet. First floor: It consists of 3 bedrooms, all equipped with built-in wardrobes and a complete bathroom with a shower. Attic: It is equipped as a bedroom, with a work area, 1 complete bathroom with hydromassage shower, 1 toilet and 2 built-in wardrobes. Floor -1: Garage with ramp access and additional storage space. The house has oil heating, air conditioning with hot and cold pump and facilities prepared to install solar panels. Do not hesitate to call us to make your appointment to visit the property, in which you will also receive free advice from our Kiron financial department.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",True,40.1608085,False,5
nan,False,"{'subtitle': 'Casco Antiguo norte, Ciempozuelos', 'title': 'Flat in Calle Caretos'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fb/0b/dd/1163365057.jpg,92.0,1380.0,False,23,False,Ciempozuelos,es,True,-3.6188027,{'typology': 'flat'},Casco Antiguo norte,False,False,flat,3,False,Calle Caretos,102672704,nan,127000.0,3,sale,https://www.idealista.com/inmueble/102672704/,True,"Ciempozuelos real estate agency-Ciempozuelos area-Tecnocasa office SELLS 92 m2 BUILT, distributed in a hall, living-dining room, separate kitchen with access to a clothesline, 2 full bathrooms and 3 bedrooms equipped with built-in wardrobes, the main one having air conditioning and an en-suite bathroom. Located in a central area, with various services nearby, just 3 minutes from the town square and 10 minutes from the RENFE. Do not hesitate to call us to make your appointment to visit the property, in which you will also receive free advice from our Kiron financial department.",nan,False,40.1647504,False,2
nan,False,"{'subtitle': 'Casco Antiguo sur, Ciempozuelos', 'title': 'Flat in Calle de la Luna'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/93/ec/30/1169592390.jpg,61.0,1720.0,False,30,False,Ciempozuelos,es,True,-3.6228307,{'typology': 'flat'},Casco Antiguo sur,False,False,flat,2,False,Calle de la Luna,102855018,LCM26829,104900.0,2,sale,https://www.idealista.com/inmueble/102855018/,True,"LA CASA AGENCY presents a fabulous semi-new exterior apartment, bright and very good views. 61 m² property distributed in 2 bedrooms, living room, bathroom, fitted kitchen. The property has an elevator, electric heating, a water heater, air conditioning, double glazed windows, parquet and stoneware floors. All of very good quality. Very quiet area, surrounded by shops, leisure areas, supermarkets, schools, institutes, close to the Renfe Cercanías. Our company has a FINANZATE Financial Intermediation department in which you can obtain advice without obligation and at no cost to you, in which they will inform you of your real investment possibilities. Due to the volume of operations we carry out throughout the year, we get the best options and guarantees when purchasing your home. If you are looking for a home with a good location, distribution and ready to move into, this is your opportunity! Contact us today to schedule a visit and discover everything it has to offer!",nan,True,40.1552869,False,1
nan,False,"{'subtitle': 'Casco Antiguo sur, Ciempozuelos', 'title': 'Detached house in Travesía de San Sebastián'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0b/4a/2c/1116759360.jpg,179.0,1439.0,False,33,False,Ciempozuelos,es,nan,-3.6227656,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",Casco Antiguo sur,False,False,chalet,3,False,Travesía de San Sebastián,92178342,V-1772 CASA DE DOS PLANTAS CON ASCENSOR Y TERRAZAS,257500.0,nan,sale,https://www.idealista.com/inmueble/92178342/,nan,"Spacious and bright independent villa for sale in Ciempozuelos. This property is in excellent condition and has access to the first floor by elevator. Ideal for families and entrepreneurs, this chalet is located in the center of the town, with a room under the house and access and exit through two different streets. With a constructed area of 179 m², this property has 3 bedrooms, 2 bathrooms, a terrace and built-in wardrobes. In addition, it includes a storage room and a garage space. The price does not include taxes and notary and registration fees. Don't miss the opportunity to make an appointment without obligation and discover all the possibilities that this independent chalet has to offer you. Come visit and fall in love with your next home!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.155354,False,2
nan,False,"{'subtitle': 'La Estación - Psiquiátrico San José, Ciempozuelos', 'title': 'Penthouse in Paseo de la Estación'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c0/39/d9/1197932621.jpg,93.0,1720.0,False,55,False,Ciempozuelos,es,True,-3.6148073,"{'typology': 'flat', 'subTypology': 'penthouse'}",La Estación - Psiquiátrico San José,False,False,penthouse,3,False,Paseo de la Estación,103714206,nan,160000.0,3,sale,https://www.idealista.com/inmueble/103714206/,True,"¨RIO MULTIGESTION SELLS SPACIOUS apartment in Ciempozuelos, in a private urbanization. Equipped with a swimming pool and green area. Property located on the attic floor, it occupies a constructed area of approx. of 93m2 that are distributed in a hall-hall, a spacious and bright living-dining room with a splendid terrace, three bedrooms, two bathrooms, kitchen and drying terrace. It has a storage room assigned, with an area of approx. of four meters and thirty square decimeters. The property is in very good condition, top quality carpentry, built-in wardrobes, etc. Privileged location, located a few meters from Renfe, very close to the urban center, with a multitude of public services, shops, schools, parks, leisure areas, intercity bus lines and just 150 meters from the Universidad Pontificia Comillas - Escuela Universitaria de Enfermería y San Juan De Dios Physiotherapy. Don't hesitate, enjoy a healthy and natural environment, at a reasonable price. ""DREAM A HOME, BUILD A LIFE"" ""NO COMMISSION TO THE BUYER"" SEND US YOUR OFFER AND WE WILL STUDY IT!",nan,False,40.160496,False,2
nan,False,"{'subtitle': 'Casco Antiguo sur, Ciempozuelos', 'title': 'Flat in España'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e9/5c/b1/1090337185.jpg,55.0,1691.0,False,17,False,Ciempozuelos,es,True,-3.6197841,{'typology': 'flat'},Casco Antiguo sur,True,False,flat,1,False,España,100518059,Calle España,93000.0,bj,sale,https://www.idealista.com/inmueble/100518059/,True,"Excellent pre-owned apartment in the center. Next to the Town Hall square. Apartment of approximately 55 square meters. Ideal for older people or people with reduced mobility. Also ideal as an investment, near the train station and in the center. Perfect state. Entrance hall. Living room of approximately 18 square meters. Fully furnished kitchen of approximately seven square meters. A double bedroom with a built-in wardrobe. Natural gas heating with aluminum radiators. Air conditioner. Excellent qualities. Stoneware floors. Lacquered aluminum windows with double glazing. Oak doors. Elevator. Armored main door. Excellent location, next to supermarkets, banks, shops. Everything close. Better see it. We do not charge commission to the buyer.",nan,False,40.1561269,False,1
nan,False,"{'subtitle': 'Casco Antiguo norte, Ciempozuelos', 'title': 'Flat in Avenida Venerable Madre María Antonia de la Miseri'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c2/90/d1/1185236620.jpg,73.0,1096.0,False,7,False,Ciempozuelos,es,True,-3.6191667,{'typology': 'flat'},Casco Antiguo norte,True,False,flat,1,False,Avenida Venerable Madre María Antonia de la Miseri,103306149,957-COP-ORI-DE-01-1301,80000.0,1,sale,https://www.idealista.com/inmueble/103306149/,True,"Apartment in the Center, with 73 m² built, 48 m² useful, 1 bedrooms, 1 bathrooms, good condition, exterior, floor 1, 1 terrace(s), 14 m² terrace, elevator, south facing, 2006. OPPORTUNITY for INVESTORS! If you want more information, do not hesitate to contact us. PRICE BELOW REAL MARKET APPRAISAL. NOTE: The acquisition of the property advertised in this advertisement will be carried out exclusively within the framework of the Judicial Auction process in which it is located. Do not hesitate to contact us.",nan,False,40.161307,False,1
