bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,propertyCode,price,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,newDevelopmentFinished,thumbnail,address,has3DTour,longitude,municipality,floor,propertyType,topPlus
3,Madrid,220.0,True,False,{'title': 'Terraced house in Calle Ernest Lluch no number'},False,4,False,nan,False,16,3,es,nan,101218530,361394.0,40.3916242,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Residential project of single-family homes developed under a cooperative regime in Mejorada del Campo. Thera South S. Coop. Mad. It is the second phase of the Thera residential project. It has 14 semi-detached single-family homes with garden areas and swimming pools. All the homes, with 4 to 5 bedrooms distributed over two floors plus an open-plan floor with sloping ceilings, have a private garden with access to common areas and a parking area for two cars with direct access from the street. The floors are designed optimizing spaces and natural light with the possibility of choosing different distribution options depending on the lifestyle of each family. They also have a diaphanous attic silver of more than 50m2 that give the house a wide and versatile space. Mejorada del Campo is a town to the east of the Community of Madrid, 22 km approx. from the center of the city that borders San Fernando de Henares and Velilla de San Antonio. The project is developed in a mainly residential area of semi-detached single-family homes. The sports facilities stand out in front of the plots with infinite spaces for practicing all kinds of sports. In addition, the area has all the catering services, supermarkets, pharmacies and schools, among others.",True,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",newdevelopment,1643.0,https://www.idealista.com/obra-nueva/101218530/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/af/14/26/1114812125.jpg,Calle Ernest Lluch no number,False,-3.4761469,Mejorada del Campo,nan,chalet,False
2,Madrid,95.0,True,False,{'title': 'Flat in santa rosa'},False,3,False,True,False,18,11378,es,False,103579386,141000.0,40.3949453,False,nan,sale,nan,"100% FINANCING!. WITHOUT AGENCY COMMISSION and WITHOUT PROVIDING ENDORSEMENTS! WITHOUT entry, ONLY with your payroll and CONTRIBUTING the WRITING expenses! Improved Field. Spacious 95 m2 apartment, TO ENTER TO LIVE, has 3 bedrooms, built-in wardrobe in the master bedroom, 2 bathrooms with window, separate living room with access to terrace, large furnished kitchen, stoneware floor, oak doors, aluminum windows, gas heating natural. VERY BRIGHT. During the bidding period. WE DO NOT CHARGE YOU A COMMISSION, EITHER for the SALE of the HOUSE OR for the PROCESSING of the LOAN!",False,{'typology': 'flat'},good,1484.0,https://www.idealista.com/inmueble/103579386/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b8/59/ab/1193929446.jpg,santa rosa,False,-3.4884499,Mejorada del Campo,3,flat,False
3,Madrid,225.0,True,False,{'title': 'Terraced house in Calle Ernest Lluch no number'},False,4,False,nan,False,16,1,es,nan,101218407,361394.0,40.3916242,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Residential project of single-family homes developed under a cooperative regime in Mejorada del Campo. Thera South S. Coop. Mad. It is the second phase of the Thera residential project. It has 14 semi-detached single-family homes with garden areas and swimming pools. All the homes, with 4 to 5 bedrooms distributed over two floors plus an open-plan floor with sloping ceilings, have a private garden with access to common areas and a parking area for two cars with direct access from the street. The floors are designed optimizing spaces and natural light with the possibility of choosing different distribution options depending on the lifestyle of each family. They also have a diaphanous attic silver of more than 50m2 that give the house a wide and versatile space. Mejorada del Campo is a town to the east of the Community of Madrid, 22 km approx. from the center of the city that borders San Fernando de Henares and Velilla de San Antonio. The project is developed in a mainly residential area of semi-detached single-family homes. The sports facilities stand out in front of the plots with infinite spaces for practicing all kinds of sports. In addition, the area has all the catering services, supermarkets, pharmacies and schools, among others.",True,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",newdevelopment,1606.0,https://www.idealista.com/obra-nueva/101218407/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2e/e4/a8/1114812030.jpg,Calle Ernest Lluch no number,False,-3.4761469,Mejorada del Campo,nan,chalet,False
1,Madrid,103.0,True,False,{'title': 'Flat in Plaza del Primero de Mayo'},True,2,False,nan,False,20,CG-93666-0002,es,nan,103311289,159000.0,40.3960183,False,nan,sale,nan,"Hannan-Piper Real Estate presents an excellent opportunity to own this 53 m² apartment for sale in Mejorada del Campo (Madrid). Located in the urban area, this house offers easy access by road to the R-3, among others, reaching it in less than 4 minutes by car. Walking less than 4 minutes you can reach several bus stops, which connect with lines 282, 340 and N203. In the surroundings you can find all the necessary services such as pharmacies, health center, supermarkets, educational centers, shops, parks, gas station, etc. The house, built in 2007, has an area of 53 m² distributed in 2 bedrooms, 1 bathroom, dining room and kitchen. At Hannan-Piper Real Estate we have real estate experts with more than 25 years of experience in the sector and the area, who will help, guide and advise you so that the purchase process is pleasant, fast and simple. IMPORTANT INFORMATION: Because this property comes from a bank restructuring fund, the information described in this announcement may contain errors both in its description and in the price; For this reason, the information contained herein is not binding, and the interested party must seek additional information. The advertiser is not responsible for its content Request more information without obligation.",False,{'typology': 'flat'},good,1544.0,https://www.idealista.com/inmueble/103311289/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/98/02/ae/1185397153.jpg,Plaza del Primero de Mayo,False,-3.4891836,Mejorada del Campo,nan,flat,False
3,Madrid,274.0,True,False,{'title': 'Semi-detached house'},False,3,False,nan,False,39,1725/880,es,nan,103154256,355000.0,40.3991156,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"WE DO NOT CHARGE FEES TO THE BUYER. DIRECT DEALING WITH THE PROPERTY, TOTAL TRANSPARENCY. TAXES AND EXPENSES NOT INCLUDED. Alfa offers you a fantastic semi-detached house, located in an unbeatable area to live in tranquility and surrounded by nature. On a plot area of 200m2 we find this charming property distributed as follows: Low level; It has a fully furnished, bright and comfortable kitchen. A large living room with smooth paint and stone wall, which gives access to a porch where you can enjoy moments of tranquility. Bathroom and access to the basement and access to the first floor. First floor; As the protagonist we have the master bedroom, in addition to its large size and luminosity, it includes a full bathroom and an exit to the terrace. 2 bedrooms and another full bathroom, one of them with another terrace. All rooms have built-in wardrobes. Third plant; Open plan for the use that each family needs or desires to enjoy their home. Basement; Here is located an incredible 40m2 garage with capacity for 3 vehicles. Heating is independent by natural gas, double glazed windows. Its large plot is ideal for enjoying the pool, garden or outdoor dining. Better to see it, you shouldn't miss it! . We include indicative distribution plans.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1296.0,https://www.idealista.com/inmueble/103154256/,nan,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/3a/94/8c/1180034715.jpg,Mejorada del Campo,False,-3.4929586,Mejorada del Campo,nan,chalet,False
4,Madrid,614.0,True,False,{'title': 'Detached house in Camino de los Nardos'},False,2,False,nan,False,70,nan,es,nan,97598399,998000.0,40.4051209,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Spectacular independent villa of 614m2 built on a plot of 1140 meters for sale.Distributed on several loft-type floors with a fireplace, the first module is distributed in a living room, an open kitchen and a bathroom.The black wrought iron staircase gives us access to the upper part where we find the bedroom and bathroom en suite., easily convertible and with the ability to design them on a whim.This entire area plus the other upper module, also with a bedroom, bathroom, living room and open kitchen plus terrace, is surrounded by large tilt-and-turn and sliding windows that are easy to use, with double tempered glass, providing constant natural light throughout the house, also ensuring sound insulation.It also has another diaphanous building currently used as a 450m2 multifunction warehouse with a kitchen area and bathroom, also convertible into more housing and with similar dynamics in terms of windows and natural light, where you can develop all your creativity as needed due to its great surface and excellent height. Along with everything described, we must add two vehicle accesses and three storage rooms.plus another neighboring plot of 555m2 for a total of 1700m2 of ideal plot to continue designing the dream home. Due to the free spaces and the meters with which we have the possibilities that this house offers for recreational areas, guest apartment or others are inexhaustible. The house is practically brand new and newly built, so the plumbing, electricity,.and rest of the elements are new. In the exteriors, the set of lights and spotlights in 24 colors allow us the possibility of creating different environments accompanying the multiple lines of adjustable lights inside. This house is built to be completely autonomous.The generator is charged to supply the 2 houses.with 15 solar panels, inverter and 8 batteries as well as a cistern with a capacity of 20,000 cubic meters of water. Access to the villa by road from Madrid is very simple, taking about 25 minutes to arrive by car.By public transport from Atocha station the arrival time is 18 minutes. In terms of infrastructures, Mejorada del Campo offers us all the comforts and services necessary for any family. Current plans of the house and reform guidelines are provided with a gym, outdoor and indoor swimming pool, solarium, barbecue, bar and games area, children's area, a greater number of rooms, the possibility of a tennis court and a long etcetera. Without a doubt, a unique opportunity to live in a great house at a good price.Unbeatable investment due to the continued growth and demand in the area.We recommend seeing it and verifying in situ the great possibilities it offers. Available to visit at any time.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1625.0,https://www.idealista.com/inmueble/97598399/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/e6/7d/985726917.jpg,Camino de los Nardos,False,-3.4696086,Mejorada del Campo,nan,chalet,False
3,Madrid,196.0,True,False,{'title': 'Terraced house in Maria Guerrero no number'},True,4,False,nan,False,9,4,es,nan,101721907,368000.0,40.3992482,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"We present our promotion of villas in a gated community that is committed to open spaces and has common areas and a swimming pool. The urbanization has paved walks and garden areas. Located on Calle Maria Guerrero, Mejorada del Campo. Our INFORMATION BOOTH is open on weekends and holidays, located at C/ FEDERICA MONTSENY 1 (Corner with C/ Moscu), Mejorada Del Campo. Friday afternoon from 4:00 p. m. to 7:00 p. m. Saturdays, Sundays and holidays from 11:00 a. m. to 2:00 p. m. and from 4:00 p. m. to 7:00 p. m. The homes in our promotion have 196 square meters built: - Ground Floor: a living-dining room, large kitchen, office, toilet, and hall. Parking area for 2 vehicles. A rear garden of 50m2. - First Floor: has 3 bedrooms and 2 bathrooms. The master bedroom has a built-in dressing room and bathroom. The other two bedrooms share the second bathroom. - Attic that has access to a terrace: optional Mejorada del Campo has five public schools (CEIP Jarama, CEIP Picasso, CEIP Europa, CEIP Cervantes and CEIP Henares), four nursery schools (EI ""Las Cigueñas"", EI ""CADIM"", EI ""Pilocha"" and EI ""Bichos"") two secondary schools (IES ""Miguel Delibes"" and IES ""Los Olivos"") and a school for adults. As for cultural facilities, it has a Library (""Hans Christian Andersen""), House of Culture, Toy Library and Youth House. It has the following sports facilities: Indoor sports center, two outdoor sports court complexes, summer pool and indoor pool, two soccer fields. Social and health facilities: Center for social services, Center for the Elderly and Health Center.",True,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",newdevelopment,1878.0,https://www.idealista.com/obra-nueva/101721907/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7e/e9/7d/1089510095.jpg,Maria Guerrero no number,False,-3.477091,Mejorada del Campo,nan,chalet,False
3,Madrid,231.0,True,False,{'title': 'Semi-detached house'},False,4,False,nan,False,38,ECDH22JG,es,nan,99593806,389900.0,40.3932448,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Corredor del Henares Real Estate exclusively offers you this magnificent Semi-Detached House. They are 231m2 distributed over 3 floors and a patio of about 158m2. The entire house has Climalit windows, natural gas heating, air conditioning in the living room and main room, stone flooring on the ground floor and platform on the upper floor. It is distributed as follows: On the first floor we find: •Living room very spacious and bright. It has direct access to the rear of the patio. •Kitchen which is fully furnished. It is very spacious and bright thanks to its large window facing the front of the house. Attached to the kitchen is a pantry. • Toilet for shared use with guests and cohabitants. •Spacious hall with built-in wardrobe and access to garage. On the second floor we find: • Master bedroom with full bathroom and built-in wardrobe. •Three bedrooms with built-in wardrobes. •Bathroom with shower. •Wide distributor. Ground floor we find: •Open garage of 77m2. It has direct access to the house by stairs inside. If you want a large villa in Mejorada del Campo near the sports center, schools, institute, do not hesitate to call us. You will have a villa very close to Madrid. CALL US!",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1688.0,https://www.idealista.com/inmueble/99593806/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fa/33/3f/1048603783.jpg,Mejorada del Campo,False,-3.4748395,Mejorada del Campo,nan,chalet,False
1,Madrid,112.0,False,False,{'title': 'Terraced house in Beatriz'},False,3,False,nan,False,21,nan,es,nan,103585023,249900.0,40.3978742,False,nan,sale,nan,"INMOVELILLA presents this magnificent opportunity, in the historic center. The plot has an area of 230 meters, on one floor. This property has a patio in the front and in the back. It has a large hall, 3 bedrooms, a full bathroom, a large kitchen with access to the backyard (which has a space that is part of the house, and has two bedrooms, a full bathroom), living room, and built-in closets in the aisle. This construction allows us to enjoy the comforts of a home on a single floor, making said property very accessible for all ages. Its location allows you to access the street with the most commercial activity on foot, since it is only about 50 meters away. Improved countryside, it is 20 km from the center of the capital, and has different road accesses, such as M-40, M-45, M-50, R-3. And with the following bus lines, which connect the town with the center of Madrid, and with the surrounding towns, 280 (HOSPITAL DEL HENARES), 282 (AVDA. AMERICA), 285(ARGANDA DEL REY), 340(TORREJON DE ARDOZ), 341(CONDE CASAL). Mejorada del Campo is a town that has a health center, emergency center, 5 schools, 2 institutes. Diversity in terms of extracurricular classes. Just as it has different sports facilities for sports of all kinds. If financing is required, our financial department studies each case exclusively and reaches up to 100% financing (subject to conditions). Real estate fees and taxes not included in the price. We are located on Calle Mayor Nº3 in Velilla de San Antonio.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",renew,2231.0,https://www.idealista.com/inmueble/103585023/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0e/ee/4b/1194103215.jpg,Beatriz,False,-3.4847679,Mejorada del Campo,nan,chalet,False
2,Madrid,110.0,False,False,{'title': 'Flat in Rosario Salamanca'},False,2,False,True,False,36,nan,es,False,103780022,229900.0,40.3952044,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"INMOVELILLA, exclusively presents this wonderful property located in a very central area of the town. The surface of the property is 110 square meters, distributed in 2 double bedrooms, with built-in wardrobes, 2 full bathrooms, separate living room, kitchen, terrace of approximately 20 meters. Two storage rooms, and a garage. The heating is natural gas, double glazed windows, and parquet floors. Mejorada del Campo is very close to Madrid, just 20 km, access is very good as it is very well connected by road (R-3, M-40, M-45, M-50), and bus lines. Buses that connect the town with the capital are 280 (Hospital del Henares), 282 (Avda. América), 341(Conde Casal), 340(Torrejón de Ardoz), 285(Arganda). Mejorada del Campo has a fairly good educational offer since it has 5 public schools, 2 public institutes, various daycare centers, and academies where extracurricular activities are taught. On a sporting level, it has numerous sports, and facilities for practicing all of them. Agency fees and taxes not included in the price. If financing is necessary, we have a financial department, which achieves very good conditions, sometimes reaching 100% (subject to conditions). We are located at Calle Mayor 3, Velilla de San Antonio.",False,{'typology': 'flat'},good,2090.0,https://www.idealista.com/inmueble/103780022/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a1/9b/f1/1199888609.jpg,Rosario Salamanca,False,-3.4869748,Mejorada del Campo,bj,flat,False
2,Madrid,125.0,False,False,{'title': 'Flat in Calle De La Era'},True,4,False,True,False,20,MN4-5401,es,True,103389123,198000.0,40.3973274,False,nan,sale,nan,"Fabulous apartment with 4 bedrooms and 2 bathrooms, in Mejorada del Campo. 125 m2 built. 100 m2 useful. South orientation. Independent living room of 17 m2. Balcony. Furnished, equipped kitchen with clothesline. Heating. Built-in wardrobes, gray flooring, double windows and wooden doors. Elevator. DO NOT MISS THIS OPPORTUNITY AND CONTACT US TO MAKE A VISIT. Daurum Estate offers to obtain the best financing tailored to your needs up to 100% of the purchase-sale value, whether the home is ours or not. INFORMATION WITHOUT COMMITMENT in the same telephone number of the advertisement. In addition, the possibility of renovation services to accommodate the home to your liking.",False,{'typology': 'flat'},good,1584.0,https://www.idealista.com/inmueble/103389123/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b2/e8/d3/1187947589.jpg,Calle DE LA ERA,False,-3.4876066,Mejorada del Campo,1,flat,False
4,Madrid,217.0,False,False,{'title': 'Semi-detached house in Calle Berna'},True,5,False,nan,False,24,MN4-5400,es,nan,103378510,425000.0,40.3985889,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Magnificent semi-detached house with 4 floors, 5 bedrooms and 4 bathrooms, in Mejorada del Campo. 217 m2 built. North - East orientation. Passage room of 25 m2. Furnished, equipped kitchen with office. Heating and air conditioning. Built-in wardrobes, stoneware floor, double glazed windows and oak doors. Furnished negotiable. There is a garage and storage. Private pool. FLOOR 0 (79 M2) Living room Kitchen room Bath 1 bedroom FLOOR 1 2 terraces 3 rooms 2 bathrooms FLOOR 2 Attic 80 m2 1 bedroom 1 bathroom FLOOR -1 Living room DO NOT MISS THIS OPPORTUNITY AND CONTACT US TO MAKE A VISIT. Daurum Estate offers to obtain the best financing tailored to your needs up to 100% of the purchase-sale value, whether the home is ours or not. INFORMATION WITHOUT COMMITMENT in the same telephone number of the advertisement. In addition, the possibility of renovation services to accommodate the home to your liking.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1959.0,https://www.idealista.com/inmueble/103378510/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/86/a3/91/1187617463.jpg,Calle BERNA,False,-3.479388,Mejorada del Campo,nan,chalet,False
1,Madrid,73.0,True,False,{'title': 'Flat in Salvador Dali'},False,3,False,True,False,17,ECDH23SAL,es,False,102685311,134900.0,40.3949597,False,nan,sale,nan,"Inmobiliaria Corredor del Henares exclusively offers you this apartment in Mejorada del Campo. It is a third of 73m2. It consists of a living room, a fitted kitchen, three large bedrooms and a bathroom. Regarding the qualities of the house, it has a double window, the exterior is double glazed, ceramic floors, smooth paint throughout the house and air conditioning with a heat pump in the living room and hallway strategically placed to supply the 3 bedrooms. The bathroom has been renovated, expanded and has a shower tray. If you want a home to move into, in a good area of Mejorada del Campo, close to shops, schools and bus stops, CALL US!",False,{'typology': 'flat'},good,1848.0,https://www.idealista.com/inmueble/102685311/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ec/61/36/1163766608.jpg,Salvador Dali,False,-3.4808434,Mejorada del Campo,3,flat,False
1,Madrid,90.0,False,False,{'title': 'Flat in Calle de los Abogados Laboralistas'},False,3,False,True,False,19,05423,es,False,103576129,122000.0,40.3957854,False,nan,sale,nan,"Magnificent apartment for sale with terrace in a consolidated location in Mejorada. It consists of 3 bedrooms, living room, kitchen, bathroom and clothesline. In addition, it has built-in wardrobes and a separate kitchen. With a constructed area of 90 m², this second-hand apartment is located on the 2nd floor and is exterior, facing South and East. Without elevator, but with a perfect terrace to enjoy the good weather. An excellent profitable investment opportunity. Do not miss the opportunity to visit it.",False,{'typology': 'flat'},good,1356.0,https://www.idealista.com/inmueble/103576129/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6e/c5/56/1193832930.jpg,Calle de los Abogados Laboralistas,False,-3.4908944,Mejorada del Campo,2,flat,False
3,Madrid,182.0,False,False,{'title': 'Terraced house in Acacias'},False,4,True,nan,False,36,nan,es,nan,103772673,278000.0,40.401877,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Excellent semi-detached house for sale of one hundred and eighty-two square meters built and a garden of about 38 m2 in the Mejorada del Campo Center about 25 minutes from Madrid (26 km) The house is distributed over three floors, a rear garden and a garage. The ground floor is the garage and an area currently used as a storage room/warehouse. It has different possibilities to reform and adapt to your needs. The mezzanine consists of a living room, equipped kitchen, bedroom, bathroom, staircase to the upper floor and access to the garden area. On the upper floor there are three bedrooms, one of them en suite, two full bathrooms. Laminate flooring, built-in wardrobes, fireplace, electric heating with accumulators, windows with security bars, built-in wardrobes, double windows The house is newly renovated, floors, kitchen, bathrooms, freshly painted, etc.. . Located next to Justo Gallego Park, nearby schools, nearby bus stops Possibility of 100% financing. Study totally free and without obligation For more information do not hesitate to contact us.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1527.0,https://www.idealista.com/inmueble/103772673/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/41/e0/ab/1199666903.jpg,Acacias,False,-3.4867003,Mejorada del Campo,nan,chalet,False
2,Madrid,95.0,False,False,"{'title': 'Flat in Santa Rosa, 10'}",True,3,False,True,False,33,nan,es,False,103575175,141000.0,40.3935868,True,nan,sale,nan,"FINCAS QUIÑONES SELLS THIS APARTMENT WITHOUT COMMISSIONS, WITHOUT ALMOST DOWNLOAD, AND FINANCING 100x100 ASK ABOUT YOUR HOUSE. FINCAS QUIÑONES offers this wonderful bank apartment, with hardly any down payment and no commissions you can have a great house in a quiet area of Mejorada del Camp, this home is located in the local police area, near the cathedral, shops, and transportation public. The property has approximately 95 m, distributed in an entrance that communicates in front with a large kitchen with a built-in terrace. It is a very spacious and comfortable kitchen with beautiful light. Next we have a large independent living room with a terrace with beautiful views since the house is on the top floor, the house does not have an elevator, but it makes up for it with the spaciousness of the house and the beautiful light it has. It has two bathrooms with windows, one with a shower and the other with a bathtub, both with a screen. It has three large bedrooms, the double bedroom with a built-in wardrobe and a large window. Stoneware floor, sapelly doors, natural gas installation, the home includes around €14,000 in expenses and you already have a house.",False,{'typology': 'flat'},renew,1484.0,https://www.idealista.com/inmueble/103575175/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5b/d3/ce/1193807431.jpg,"SANTA ROSA, 10",False,-3.4899765,Mejorada del Campo,3,flat,False
1,Madrid,77.0,False,False,{'title': 'Flat in Juan Ramón Jimenez'},False,3,False,True,False,21,nan,es,False,103566851,126900.0,40.3966602,False,nan,sale,nan,"INMOVELILLA, exclusively presents this bright property, of 77 square meters built, distributed in a large hall with built-in wardrobe, living room with open terrace, kitchen with access to it as well, three large bedrooms, bathroom with shower. The house is located in the historic center of the town, near the pedestrian area, where different businesses are located. Mejorada del Campo, is located just 20 km from Madrid Capital, reaching it through different road accesses, such as M-40, M-45, M-50, R-3. Public transport has different lines, 280 (Hospital del Henares), 282 (Avda América), 285 (Arganda del Rey), 340 (Torrejón de Ardoz), 341 (Conde Casal). This town has a health center and emergency center. Different supermarkets, clothing stores, etc... And as for sports centers, there are several to practice a wide variety of sports. If you need any type of financing, we have a financial department, which obtains the best conditions on the market, reaching 100% (subject to conditions) Fees and taxes not included in the publication price We are located at Calle Mayor 3 in Velilla de San Antonio.",False,{'typology': 'flat'},renew,1648.0,https://www.idealista.com/inmueble/103566851/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/31/bf/0b/1193552904.jpg,Juan Ramón Jimenez,False,-3.4860623,Mejorada del Campo,3,flat,False
2,Madrid,300.0,False,False,{'title': 'Flat in Dolores Ibarruri'},False,3,False,True,False,31,nan,es,True,103543094,279900.0,40.3898544,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"INMOVELILLA, exclusively presents this wonderful opportunity, available in Mejorada del Campo. This property is characterized by its spacious rooms, 3 bedrooms, 2 full bathrooms, separate living room, kitchen with utility room and a 185 square meter perimeter patio. Accessing it from several rooms. As for qualities, the windows are double glazed, wooden floors, natural gas heating, ducted air conditioning. The property has access for people with reduced mobility, it has an elevator, thus giving direct access to the garage (included in the publication price) and storage room. The location of said home is in a quiet area, with various shops nearby. The population has a health center and an emergency center. Various food and clothing stores, bank branches, etc. It has 5 schools, two institutes, and several school reinforcement academies, English academies. Mejorada del Campo is a town very close to Madrid, since it is 20 km from the capital. Getting there by road, M-50, M-45, M-40, R-3, and by public transport, there are various bus lines, such as 280 (Hospital del Henares), 282 (Avda. América), 285 (Arganda del Rey) 340 (Torrejón de Ardoz), 341 (Conde Casal). If you need any type of financing, we have a state-of-the-art financial department, achieving 100% financing (subject to its conditions). Taxes and real estate fees not included in the price. We are located at Calle Mayor 3 VELILLA DE SAN ANTONIO.",False,{'typology': 'flat'},good,933.0,https://www.idealista.com/inmueble/103543094/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cf/45/6a/1192821072.jpg,Dolores Ibarruri,False,-3.4896493,Mejorada del Campo,bj,flat,False
3,Madrid,244.0,False,False,{'title': 'Semi-detached house in Calle Berna'},False,4,False,nan,False,47,nan,es,nan,102845750,347900.0,40.4006277,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"INMOVELILLA exclusively presents one of the best opportunities in semi-detached single-family homes in Mejorada del Campo. It is located in an area intended for single-family homes, close to the downtown area, the town, and with nearby bus stops. The surface area of the property is 244 meters built, distributed as follows: - First floor, double bedroom, bathroom with shower, living room, kitchen with access to an interior patio. - Second floor, two large bedrooms with built-in wardrobes, full bathroom with bathtub, living room and kitchen, with access to a terrace. - Attic, with full bathroom with bathtub, living room, and large attic room, The access patio has a swimming pool, porch, and garage. Mejorada del Campo is located 20 km from Madrid, with good road access, R-3, M-40, M-45, M-50. It has a wide educational offer, 5 schools and 2 institutes. It has several food stores. Its sports and cultural offer is good. Taxes and real estate fees not included in the price. If you need financing we get up to 100% (subject to conditions) You can visit us at Calle Mayor 3 Velilla de San Antonio.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1426.0,https://www.idealista.com/inmueble/102845750/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/72/14/37/1169260453.jpg,Calle Berna,False,-3.4829775,Mejorada del Campo,nan,chalet,False
4,Madrid,300.0,False,False,{'title': 'Semi-detached house in El tallar'},False,5,False,nan,False,54,ES32070,es,nan,102616034,310000.0,40.3985895,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"For sale charming semi-detached house built with the best qualities on 4 floors, completely renovated, with an area of 275 m2, in a 300 m2 garden, full of fruit trees and with incredible views. On the ground floor we find the spacious and bright kitchen with plenty of storage space, fully equipped and office, pantry, very cheerful living-dining room with a wood-burning fireplace, a bedroom with a work area and a full bathroom. On the first floor there are 3 bedrooms, one of them with an en-suite bathroom with a shower and a full bathroom with a bathtub that serves the other 2 rooms. On the second floor there is an open-plan attic and a toilet. On the semi-basement floor, we find a garage for one car, a multipurpose room, a complete bathroom with shower and a boiler room and storage room. On this floor you can make an apartment separate from the house as it has a separate entrance. Many closets and a lot of storage space, smooth paint throughout the house and sliding doors that make the house a modern and current house. Double glazed tilt-and-turn windows with blinds and mosquito nets. Pre-installation of solar panels on the roof. Close to schools and a health center, 20 minutes by car from O`Donell or Atocha and 10 minutes from Alcalá de Henares. It is located in the El Tallar urbanization, 500 meters from the town center. Community 24 euros IBI 575 euros.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1033.0,https://www.idealista.com/inmueble/102616034/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0d/12/ed/1161433849.jpg,El tallar,False,-3.4863059,Mejorada del Campo,nan,chalet,False
