bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,propertyCode,price,latitude,showAddress,parkingSpace,operation,description,newDevelopment,detailedType,status,priceByArea,url,newDevelopmentFinished,thumbnail,address,has3DTour,longitude,district,municipality,floor,propertyType,topPlus
2,Madrid,102.0,True,False,"{'subtitle': 'San José - Buenos Aires, Pinto', 'title': 'Flat in Calle Ignacio Fuster, 7'}",True,3,False,True,False,41,P9 2ºB,es,True,101581481,295000.0,40.2408836,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Located in the heart of the city, NOVAPINTO will have 137 homes with 2, 3 and 4 bedrooms, all of them with a terrace or private garden and common areas with more than 3,000 m2 of garden areas, swimming pool, children's games, gym and neighborhood room.A modern architecture project that will respond to the current demand of the municipality, will connect the historic center and enhance the surrounding neighborhoods. Energy efficiency and environmental responsibility will form part of its fundamental pillars; All homes will have Energy Certificate A and heating/cooling systems and hot water production by aerothermal energy.All this in an environment surrounded by services, public parks, schools and supermarkets, a few meters from the commuter station and the historic center of the city.ALL HOUSES INCLUDE GARAGE SPACE AND ASSOCIATED STORAGE ROOM IN THE PRICE.WORKS LICENSE REQUESTED DECEMBER 2022.",True,{'typology': 'flat'},newdevelopment,2892.0,https://www.idealista.com/obra-nueva/101581481/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/78/d9/6a/1126910161.jpg,"Calle Ignacio Fuster, 7",False,-3.7051611,San José - Buenos Aires,Pinto,2,flat,False
2,Madrid,124.0,True,False,"{'subtitle': 'San José - Buenos Aires, Pinto', 'title': 'Flat in Calle Ignacio Fuster, 7'}",True,4,False,True,False,41,P13 1ºC,es,True,101581482,310000.0,40.2408836,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Located in the heart of the city, NOVAPINTO will have 137 homes with 2, 3 and 4 bedrooms, all of them with a terrace or private garden and common areas with more than 3,000 m2 of garden areas, swimming pool, children's games, gym and neighborhood room.A modern architecture project that will respond to the current demand of the municipality, will connect the historic center and enhance the surrounding neighborhoods. Energy efficiency and environmental responsibility will form part of its fundamental pillars; All homes will have Energy Certificate A and heating/cooling systems and hot water production by aerothermal energy.All this in an environment surrounded by services, public parks, schools and supermarkets, a few meters from the commuter station and the historic center of the city.ALL HOUSES INCLUDE GARAGE SPACE AND ASSOCIATED STORAGE ROOM IN THE PRICE.WORKS LICENSE REQUESTED DECEMBER 2022.",True,{'typology': 'flat'},newdevelopment,2500.0,https://www.idealista.com/obra-nueva/101581482/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b4/4b/33/1126910194.jpg,"Calle Ignacio Fuster, 7",False,-3.7051611,San José - Buenos Aires,Pinto,1,flat,False
2,Madrid,90.0,True,False,"{'subtitle': 'San José - Buenos Aires, Pinto', 'title': 'Flat in Calle Ignacio Fuster, 7'}",True,3,False,True,False,41,P4 2ºB,es,True,101581480,289000.0,40.2408836,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Located in the heart of the city, NOVAPINTO will have 137 homes with 2, 3 and 4 bedrooms, all of them with a terrace or private garden and common areas with more than 3,000 m2 of garden areas, swimming pool, children's games, gym and neighborhood room.A modern architecture project that will respond to the current demand of the municipality, will connect the historic center and enhance the surrounding neighborhoods. Energy efficiency and environmental responsibility will form part of its fundamental pillars; All homes will have Energy Certificate A and heating/cooling systems and hot water production by aerothermal energy.All this in an environment surrounded by services, public parks, schools and supermarkets, a few meters from the commuter station and the historic center of the city.ALL HOUSES INCLUDE GARAGE SPACE AND ASSOCIATED STORAGE ROOM IN THE PRICE.WORKS LICENSE REQUESTED DECEMBER 2022.",True,{'typology': 'flat'},newdevelopment,3211.0,https://www.idealista.com/obra-nueva/101581480/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e8/96/c7/1126910160.jpg,"Calle Ignacio Fuster, 7",False,-3.7051611,San José - Buenos Aires,Pinto,2,flat,False
2,Madrid,90.0,True,False,"{'subtitle': 'San José - Buenos Aires, Pinto', 'title': 'Flat in Calle Ignacio Fuster, 7'}",True,3,False,True,False,41,P13 1ºB,es,True,101581452,280000.0,40.2408836,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Located in the heart of the city, NOVAPINTO will have 137 homes with 2, 3 and 4 bedrooms, all of them with a terrace or private garden and common areas with more than 3,000 m2 of garden areas, swimming pool, children's games, gym and neighborhood room.A modern architecture project that will respond to the current demand of the municipality, will connect the historic center and enhance the surrounding neighborhoods. Energy efficiency and environmental responsibility will form part of its fundamental pillars; All homes will have Energy Certificate A and heating/cooling systems and hot water production by aerothermal energy.All this in an environment surrounded by services, public parks, schools and supermarkets, a few meters from the commuter station and the historic center of the city.ALL HOUSES INCLUDE GARAGE SPACE AND ASSOCIATED STORAGE ROOM IN THE PRICE.WORKS LICENSE REQUESTED DECEMBER 2022.",True,{'typology': 'flat'},newdevelopment,3111.0,https://www.idealista.com/obra-nueva/101581452/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d9/44/49/1126910158.jpg,"Calle Ignacio Fuster, 7",False,-3.7051611,San José - Buenos Aires,Pinto,1,flat,False
2,Madrid,73.0,True,False,"{'subtitle': 'San José - Buenos Aires, Pinto', 'title': 'Flat in Calle Ignacio Fuster, 7'}",True,2,False,True,False,41,P3 BAJO B,es,True,101581418,265000.0,40.2408836,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Located in the heart of the city, NOVAPINTO will have 137 homes with 2, 3 and 4 bedrooms, all of them with a terrace or private garden and common areas with more than 3,000 m2 of garden areas, swimming pool, children's games, gym and neighborhood room.A modern architecture project that will respond to the current demand of the municipality, will connect the historic center and enhance the surrounding neighborhoods. Energy efficiency and environmental responsibility will form part of its fundamental pillars; All homes will have Energy Certificate A and heating/cooling systems and hot water production by aerothermal energy.All this in an environment surrounded by services, public parks, schools and supermarkets, a few meters from the commuter station and the historic center of the city.ALL HOUSES INCLUDE GARAGE SPACE AND ASSOCIATED STORAGE ROOM IN THE PRICE.WORKS LICENSE REQUESTED DECEMBER 2022.",True,{'typology': 'flat'},newdevelopment,3630.0,https://www.idealista.com/obra-nueva/101581418/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/91/45/7a/1126910157.jpg,"Calle Ignacio Fuster, 7",False,-3.7051611,San José - Buenos Aires,Pinto,bj,flat,False
2,Madrid,100.0,False,False,"{'subtitle': 'San José - Buenos Aires, Pinto', 'title': 'Flat'}",False,4,False,True,False,15,nan,es,True,103853691,259000.0,40.2384233,False,nan,sale,"Real estate agency in Pinto with two points of sale at your disposal offers housing in the downtown area. - Composed of entrance, large independent living room, fitted kitchen with access to patio, 4 bedrooms, 2 bathrooms (one of them with shower). Stoneware floors and central heating. TO ENTER TO LIVE. TECNOCASA, leading real estate network in the intermediation sector with 30 years of experience and more than 800 offices nationwide (more than 320 in the Community of Madrid). After-sales management (for buyer and seller). Certificates, changes of ownership, capital gains.. . We have the best homes on the market. DO NOT HESITATE TO VISIT US. Your expert KIRON financing intermediary will advise you without any obligation. Our services. - FIRST HOME MORTGAGE. - HOME CHANGE MORTGAGE. - 100% MORTGAGE.",False,{'typology': 'flat'},good,2590.0,https://www.idealista.com/inmueble/103853691/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c8/6b/0d/1202253705.jpg,San José - Buenos Aires,False,-3.7018802,San José - Buenos Aires,Pinto,bj,flat,False
1,Madrid,73.0,True,False,"{'subtitle': 'Centro - Ayuntamiento, Pinto', 'title': 'Flat in Calle del Parque Éboli'}",True,3,False,True,False,28,CS-4986,es,False,103159699,179900.0,40.2410864,False,nan,sale,"! EMPIRE REAL ESTATE PROPERTIES SELLS MAGNIFICENT HOME IN PLAZA EBOLI, PINTO! Welcome to your new home in the heart of Pinto, where elegance and comfort are found in every corner of this completely renovated central apartment. Upon entering, you are enveloped by the feeling of opening a modern and welcoming space. The high-quality gray flooring creates a contemporary and warm atmosphere that flows effortlessly throughout the home, except in the kitchen and bathroom, where practicality is combined with good taste. The kitchen is a dream come true for culinary lovers. The gray silestoné countertop and sink, along with the cabinets meticulously dressed inside with drawers, add a touch of sophistication. The kitchen area, with a wall covered in silestone that matches the countertop, creates a modern and functional environment. The white designer tiles and the stoneware floor imitating the platform complete this kitchen that combines style and functionality perfectly. The bathroom is an oasis of tranquility and modernity. The slate resin shower, mirrored glass screen and black glass sink add a touch of contemporary luxury. With the stoneware floor, this space becomes an elegant and relaxing refuge. The rooms are not far behind in terms of design and comfort. White closets dressed inside provide an organized and functional space. The living room and the main room are places where you will feel comfortable and relaxed. The air conditioning and heat pump ensure a perfect climate in any season of the year. In addition, the motorized blinds in the living room offer modern comfort with the possibility of being domotized. The location of this home is unbeatable. Just one minute from the Renfe station, buses and supermarkets, convenience meets luxury. The east-west orientation guarantees constant luminosity, while the building's renovated façade and roof offers a feeling of security and modernity. In short, this apartment in Pinto is not just a home; It is a refuge where modernity and elegance meet comfort and functionality. Welcome to your new home, where every detail has been carefully designed to offer you the life you have always wanted. COME VISIT YOUR HOME! FINANCING TO YOUR MEASURE. COME VISIT YOUR HOME!",False,{'typology': 'flat'},good,2464.0,https://www.idealista.com/inmueble/103159699/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/e6/c0/1180208518.jpg,Calle del Parque Éboli,True,-3.702603,Centro - Ayuntamiento,Pinto,3,flat,False
2,Madrid,116.0,True,False,"{'subtitle': 'Parque Europa - Los Pitufos, Pinto', 'title': 'Penthouse in Calle de San Vicente'}",False,3,False,True,False,19,05478,es,True,103736043,199975.0,40.2462759,False,nan,sale,"Preowned penthouse for sale with storage room. Housing of approximately 116 m2 built, built in 2008, in a building with elevator, video intercom. Distribution: Very bright independent living room with access to a large, totally private terrace and large American kitchen furnished to enjoy the open spaces, large bathroom with bathtub (before bathroom and toilet), 3 bedrooms with built-in wardrobes. Finishes: Wooden floors, sliding bronze anodized double glazed windows, beech doors, fitted wardrobes, attic rooms with plenty of height and lots of light. Area: Enjoy all the comforts of a commercial area with all kinds of services at your fingertips, also very close to the train and buses. Our fees are included in the price! At Roan we have been helping you find your best property for more than 40 years!",False,"{'typology': 'flat', 'subTypology': 'penthouse'}",good,1724.0,https://www.idealista.com/inmueble/103736043/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/19/d0/14/1198594928.jpg,Calle de San Vicente,False,-3.6982624,Parque Europa - Los Pitufos,Pinto,4,penthouse,False
1,Madrid,68.0,True,False,"{'subtitle': 'Parque Europa - Los Pitufos, Pinto', 'title': 'Flat in Calle de San Sebastián'}",False,1,False,nan,False,21,KFRE-0405,es,True,89933615,128000.0,40.24728,False,nan,sale,"Are you interested in buying an apartment in Pinto? We have an exclusive apartment for you! We have an apartment in a residential building with an elevator and can be purchased as property, with an area of 68m² very well distributed in 1 bedroom, 1 bathroom, living room, dining room and kitchen, located in the town of Pinto, province of Madrid. Pinto is located in the southern area, about 20 kilometers south of Madrid. This provides it with a strategic location near the capital. Pinto is an important communications hub, as it is located at a crossroads of roads and railway lines, which facilitates travel to Madrid and other cities in the region. It combines urban areas with green spaces and a communications environment that facilitates travel. Its strategic location and its range of services make it attractive for those who work in the region and want to live in a quieter environment. Excellent communications with the A-4 and M-506 and just 8 minutes walk from the train station. The town offers a wide variety of services and amenities for residents. You will find everything you need for your daily life within walking distance of the apartment, such as supermarkets, schools, restaurants and public transport. Do you want more information? Do not hesitate to contact us. Visit without commitment, without commissions of intermediation. More information by filling in the contact form or by phone. We will be happy to assist you. Hipoges is a real estate platform where you can access thousands of real estate assets of different types such as homes, commercial premises, land, new construction, both for individuals and for investors. Hipoges has a wide portfolio of real estate assets in Spain, Portugal and Greece.",False,{'typology': 'flat'},good,1882.0,https://www.idealista.com/inmueble/89933615/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/13/2c/98/1183329272.jpg,Calle de San Sebastián,False,-3.69869,Parque Europa - Los Pitufos,Pinto,bj,flat,False
1,Madrid,67.0,True,False,"{'subtitle': 'Parque Europa - Los Pitufos, Pinto', 'title': 'Flat in Calle de San Sebastián'}",False,1,False,nan,False,21,KFRE-0397,es,True,89264195,128000.0,40.24738,False,nan,sale,"Are you interested in buying an apartment in Pinto? We have an exclusive apartment for you! We have an exterior apartment in a residential building with an elevator and can be purchased as property, with an area of 67m² very well distributed in 1 bedroom, 1 bathroom, living room, dining room and kitchen, located in the town of Pinto, province of Madrid. Pinto is located in the southern area, about 20 kilometers south of Madrid. This provides it with a strategic location near the capital. Pinto is an important communications hub, as it is located at a crossroads of roads and railway lines, which facilitates travel to Madrid and other cities in the region. It combines urban areas with green spaces and a communications environment that facilitates travel. Its strategic location and its range of services make it attractive for those who work in the region and want to live in a quieter environment. Excellent communications with the A-4 and M-506 and just 8 minutes walk from the train station. The town offers a wide variety of services and amenities for residents. You will find everything you need for your daily life within walking distance of the apartment, such as supermarkets, schools, restaurants and public transport. Do you want more information? Do not hesitate to contact us. Visit without commitment, without commissions of intermediation. More information by filling in the contact form or by phone. We will be happy to assist you. Hipoges is a real estate platform where you can access thousands of real estate assets of different types such as homes, commercial premises, land, new construction, both for individuals and for investors. Hipoges has a wide portfolio of real estate assets in Spain, Portugal and Greece.",False,{'typology': 'flat'},good,1910.0,https://www.idealista.com/inmueble/89264195/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ea/13/ef/1183329182.jpg,Calle de San Sebastián,False,-3.69939,Parque Europa - Los Pitufos,Pinto,nan,flat,False
1,Madrid,70.0,True,False,"{'subtitle': 'Parque Europa - Los Pitufos, Pinto', 'title': 'Flat in Calle de San Sebastián'}",False,2,False,nan,False,22,KFRE-0373,es,True,89264168,133000.0,40.24718,False,nan,sale,"Are you interested in buying an apartment in Pinto? We have an exclusive apartment for you! We have an apartment in a residential building with an elevator and can be purchased as property, with an area of 70m² very well distributed in 2 bedrooms, 1 bathroom, living room, dining room and kitchen, located in the town of Pinto, province of Madrid. Pinto is located in the southern area, about 20 kilometers south of Madrid. This provides it with a strategic location near the capital. Pinto is an important communications hub, as it is located at a crossroads of roads and railway lines, which facilitates travel to Madrid and other cities in the region. It combines urban areas with green spaces and a communications environment that facilitates travel. Its strategic location and its range of services make it attractive for those who work in the region and want to live in a quieter environment. Excellent communications with the A-4 and M-506 and just 8 minutes walk from the train station. The town offers a wide variety of services and amenities for residents. You will find everything you need for your daily life within walking distance of the apartment, such as supermarkets, schools, restaurants and public transport. Do you want more information? Do not hesitate to contact us. Visit without commitment, without commissions of intermediation. More information by filling in the contact form or by phone. We will be happy to assist you. Hipoges is a real estate platform where you can access thousands of real estate assets of different types such as homes, commercial premises, land, new construction, both for individuals and for investors. Hipoges has a wide portfolio of real estate assets in Spain, Portugal and Greece.",False,{'typology': 'flat'},good,1900.0,https://www.idealista.com/inmueble/89264168/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3a/0e/eb/1183329171.jpg,Calle de San Sebastián,False,-3.70129,Parque Europa - Los Pitufos,Pinto,nan,flat,False
2,Madrid,132.0,False,False,"{'subtitle': 'San José - Buenos Aires, Pinto', 'title': 'Flat in Calle de Santa Ana'}",False,4,False,True,False,42,741542,es,True,103210498,255000.0,40.2410593,False,nan,sale,"Housfy sells a charming apartment in Pinto, Madrid. A bright home located in an ideal environment to enjoy it. This apartment was built in 2007. located between Plaza 8 de Marzo and Juan Carlos I park Property details: - Splendid apartment of 132 m² built, 120 m² useful in San José - Buenos Aires. (The square meters are verified with the General Directorate of Cadastre) - Very well located home facing a pedestrian street and another dead end street that only neighbors use, providing a lot of tranquility. - We can enjoy 4 bedrooms, all four doubles with built-in wardrobes, the main one also has an en-suite bathroom. - Two full bathrooms, perfect for a family. - Spacious and bright dining room. - Kitchen in good condition equipped with everything you need with access to pantry and gallery. - Large pantry and gallery attached to the kitchen. - Built-in wardrobes in all rooms and in the hallway, maximizing storage space. - Ducted hot and cold air conditioning system in all rooms. - Heating by radiators in all rooms. - Marble floors. - Aluminum carpentry and electric blinds. - Piped music in the living room and bedrooms. - Electric hot water system and home with Gas connection. - Finca with elevator. - Storage room in the same building of 11 m². About the location, if you choose this neighborhood to live you will have all the essential services you will need for your new life. A few meters away we find: educational centers, health centers, parks, sports facilities and supermarkets, pharmacies, among others. Do not hesitate and contact us to schedule a visit, we will get the home of your dreams. The sale price does not include purchase and sale expenses such as notary, registration, taxes, or agency fees. This publication is not binding. Always consult the simple note with Housfy before formalizing the sale. About us Housfy is the comprehensive real estate services platform. Our combination of experts and technology makes convenient, clear and secure services available to everyone. AICAT number: 7922 We take care of the management and advice of the purchase. Forget about everything! We do the paperwork for you. And, if you also need financing, we put a mortgage broker at your disposal to help you get the best conditions for your economic profile. Do you have any doubt? Ask us without obligation or visit us at housfy. com.",False,{'typology': 'flat'},good,1932.0,https://www.idealista.com/inmueble/103210498/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/aa/5c/6b/1200702952.jpg,Calle de Santa Ana,False,-3.6952135,San José - Buenos Aires,Pinto,bj,flat,False
3,Madrid,223.0,True,False,"{'subtitle': 'Puerta Pinto - Valparaíso, Pinto', 'title': 'Terraced house'}",False,4,True,nan,False,38,RP1412023118530,es,nan,102630644,542100.0,40.2442728,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Redpiso, a financial and real estate group, a leader in the sector, markets this magnificent single-family home of 200m2 and a 90m2 patio. 70m2 warehouse with storage room. This villa of excellent quality, located in one of the best residential areas of Pinto, is distributed over 3 floors and has the possibility of installing an attic. It has a patio in the back area of the house of about 90 m2 that will allow you to enjoy with your family at any time. season. Perfectly connected (A4, urban and interurban buses), close to all services, schools and the Plaza Éboli shopping center. This magnificent chalet will allow you to enjoy a better quality of life without giving up the privileges of living in the city. It is distributed in: BASEMENT FLOOR: 70m2 cellar with fireplace and storage room. GROUND FLOOR: Front porch with garden and garage with automatic gate. It consists of an entrance hall, large kitchen with current design, toilet and large living room with access to a 90 m2 patio. FIRST FLOOR: Master bedroom with en-suite bathroom and dressing room. 3 double bedrooms with wardrobes and full bathroom. Unenabled attic. East/West orientation. PRICE: €565,000 QUALITIES: Exposed brick exterior enclosures, wooden floors. Ceramic material of different formats in kitchens and bathrooms, oak wood interior carpentry, wooden exterior carpentry with double glazing, wooden exterior carpentry with double glazing, smooth walls. Ducted air conditioning and electric hot water. REDPISO Real Estate and Financial Group offers free, personalized financial advice. Comprehensive service throughout the process of buying and selling real estate. Do not hesitate to come visit it without obligation. We have other homes with the same characteristics in the area. Stop by to find out more about our offices. Be sure to consult our ONLINE RATING in just one click.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,2431.0,https://www.idealista.com/inmueble/102630644/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c9/5e/e2/1161914290.jpg,Puerta Pinto - Valparaíso,False,-3.6957298,Puerta Pinto - Valparaíso,Pinto,nan,chalet,False
1,Madrid,82.0,False,False,"{'subtitle': 'Centro - Ayuntamiento, Pinto', 'title': 'Flat'}",False,3,False,True,False,8,nan,es,True,103856353,160000.0,40.2405441,False,nan,sale,"Real estate agency in Pinto with two points of sale at your disposal offers housing in the heart of the center, VERY WELL LOCATED. Composed of a separate living room, kitchen, 3 bedrooms and a bathroom. Built-in wardrobes and stoneware floors. INCLUDES STORAGE ROOM. TO REFORM. TECNOCASA, leading real estate network in the intermediation sector with more than 25 years of experience and 860 offices nationwide (339 in the Community of Madrid). After-sales management (for buyer and seller). Certificates, changes of ownership, capital gains.. . We have the best homes on the market. DO NOT HESITATE TO VISIT US. Your expert KIRON financing intermediary will advise you without any obligation. Our services. - FIRST HOME MORTGAGE. - HOME CHANGE MORTGAGE. - 100% MORTGAGE.",False,{'typology': 'flat'},renew,1951.0,https://www.idealista.com/inmueble/103856353/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3a/cf/30/1202339503.jpg,Centro - Ayuntamiento,False,-3.69819,Centro - Ayuntamiento,Pinto,bj,flat,False
2,Madrid,123.0,True,False,"{'subtitle': 'Teneria i - Teneria Ii, Pinto', 'title': 'Flat in Calle Federico Chueca'}",True,3,False,True,False,59,ME2434,es,True,103781903,435000.0,40.2615121,False,nan,sale,"THIRD with 45 m2 TERRACE, 2 GARAGES and STORAGE ROOM, GALAXIA Inmobiliaria offers in LA TENERÍA II” DESCRIPTION: 123 m2 built housing, divided into; Hall, Living room, Dining room, Office kitchen, Terrace of 45 m2 with access from Kitchen and Living room, 3 Bedrooms and 2 Bathrooms (Main Suite Type with Bathroom and Terrace of 5 m2), 2 parking spaces of 13 m2 and Storage room of 7 m2. QUALITIES: Armored Entrance Door, Video Intercom, White Lacquered Doors and Wardrobes, Wooden Floors and Porcelain Stoneware, depending on areas, Smooth Paint, Climalit Aluminum Windows, Built-in Wardrobes, Individual Heating by Natural Gas, Ducted Air Conditioning with Individual Thermostat in each of the Rooms, Furnished Kitchen. COMMON AREAS: Concierge, Children's and Adult Pool, Garden Area, Children's Play Area, Paddle Court. ORIENTATION: Northwest. LOCATION: Building of the Year 2017, in a Residential Area, fully consolidated, with all services. In the best neighborhood of Pinto, “La Tenería II”. CONTACT US, and VISIT IT. Also WhatsApp, Commercial Advisor; MARISA: 640_018_018 “If you can't find what you need, call us and we'll help you find it. ” More properties in: galamadrid. is BUYER SERVICES: - We take care of everything related to the purchase of the property, from the first visit to the delivery of the keys. - FREE financing study. - And if you wish, we will manage your financing, through financiers with qualified qualifications and with the collaboration of different banking entities and mortgage centers. GALAXIA, HAS REAL ESTATE PROFESSIONALS WITH MORE THAN 30 YEARS OF EXPERIENCE. We manage all types of properties: inheritances, investments, second-hand and new construction.",False,{'typology': 'flat'},good,3537.0,https://www.idealista.com/inmueble/103781903/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/42/2f/69/1199947138.jpg,Calle Federico Chueca,False,-3.6943621,Teneria i - Teneria Ii,Pinto,3,flat,False
2,Madrid,133.0,True,False,"{'subtitle': 'San José - Buenos Aires, Pinto', 'title': 'Flat'}",True,4,True,True,False,39,RP1412024122977,es,True,103819338,275900.0,40.2411435,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"If what you are looking for is to live in one of the quietest municipalities just 20 minutes from Madrid, Redpiso real estate and financial group with two points of sale, offers this wonderful totally exterior home in Pinto, 25 years old, close to all essential services. With an excellent location next to the Theater, Plaza Éboli Shopping Center, Ahorramás Supermarket, Children's School, Municipal Park, pharmacy, etc. , as well as leisure and the rest of the necessary services. The house has a constructed area of 133 meters. and 106 meters. useful, distributed in a large hall hall connected to a separate living-dining room and access to a terrace with views of the mountains and Madrid, an office kitchen with a closed laundry terrace, a hallway leading to four double bedrooms with closets and two full bathrooms, one of them en suite. Qualities: Ceramic stoneware floors, freshly painted walls, oak veneered wood interior carpentry, gray aluminum exterior carpentry, air conditioning and individual natural gas heating. Storage room of 5 meters. and garage space 26.58 meters. included in the price. The house is ready to move into, South-North facing, totally exterior, views of parks and an easy parking area with pedestrian areas. PRICE: 275,900. (I. e. Do not miss this opportunity. Visit it without obligation. We put at your disposal our own DCREDIT financial department, with completely free advice so you can get the best mortgages on the market. Management, legal department. We process inheritance management. We have other homes with the same characteristics in the area. Stop by to find out more about our offices. Consult our ONLINE VALORACON in just one click.",False,{'typology': 'flat'},good,2074.0,https://www.idealista.com/inmueble/103819338/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/63/63/b2/1201214065.jpg,San José - Buenos Aires,False,-3.6933268,San José - Buenos Aires,Pinto,4,flat,False
1,Madrid,55.0,True,False,"{'subtitle': 'San José - Buenos Aires, Pinto', 'title': 'Flat in federico garcia lorca'}",False,1,False,True,False,16,FEDERICO GARCÍA LORCA,es,False,103109366,123050.0,40.2388817,False,nan,sale,"We present this functional apartment located in Pinto, Madrid. The house is distributed in a bedroom, living room, kitchen, a bathroom and a balcony. Located on the ground floor of the building. It is located in the center of Pinto, a few minutes from Parque Juan Carlos I. In its surroundings we find the Pinto Outpatient Clinic, schools, supermarkets, banks, libraries, pharmacies, post offices, sports centers and the Pinto Train Station train station. In terms of accessibility, the property has multiple connections and has easy access to the Autovía del Sur.",False,{'typology': 'flat'},good,2237.0,https://www.idealista.com/inmueble/103109366/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d8/e0/dc/1178599731.jpg,federico garcia lorca,False,-3.6967648,San José - Buenos Aires,Pinto,bj,flat,False
2,Madrid,162.0,False,False,"{'subtitle': 'Centro - Ayuntamiento, Pinto', 'title': 'Duplex in Calle de Cádiz'}",False,4,False,True,False,18,SV-73039738,es,False,103809933,240000.0,40.2432698,False,nan,sale,"Large 162 m² duplex located in the heart of Pinto. It consists of 4 bedrooms, a bright living-dining room, an equipped kitchen and two full bathrooms. Among its extras are built-in wardrobes in the bedrooms, balcony, heating and a spacious terrace to enjoy the outdoors. In addition, it has a storage room located in the basement of the building. The property enjoys an excellent location a few steps from the Parque del Ejido and the Francisco Rabal Municipal Theater; Nearby you will also find all kinds of services such as public transport (buses), schools and hospitals.",False,"{'typology': 'flat', 'subTypology': 'duplex'}",good,1481.0,https://www.idealista.com/inmueble/103809933/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/94/75/2d/1200888159.jpg,Calle de Cádiz,False,-3.6971793,Centro - Ayuntamiento,Pinto,1,duplex,False
1,Madrid,46.0,False,False,"{'subtitle': 'Centro - Ayuntamiento, Pinto', 'title': 'Flat'}",True,1,False,True,False,11,07497,es,True,103810303,139000.0,40.2430331,False,nan,sale,"CPM International Real Estate manages this wonderful and bright renovated apartment, 46 m2 and 1 room, close to the Pinto train station, which consists of the following elements: Entrance hall. A fully equipped American kitchen, with all appliances included. A spacious living room, very bright, with large windows and great views of the area. 1 room with built-in wardrobe. 1 full bathroom. The wonderful renovated apartment has natural wooden flooring, video intercom, individual heating by natural gas boiler, double glazed windows and armored door. The building is modern in style It has all kinds of services, shops and leisure around it. With good communications through public transport, thanks to its proximity to the Pinto Renfe Cercanías station, just a ten-minute walk away. Also due to its proximity to the A-4 highway.",False,{'typology': 'flat'},good,3022.0,https://www.idealista.com/inmueble/103810303/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f1/eb/7c/1200874547.jpg,Centro - Ayuntamiento,False,-3.7034718,Centro - Ayuntamiento,Pinto,bj,flat,False
