bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,price,propertyCode,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,thumbnail,address,has3DTour,longitude,district,municipality,floor,propertyType,topPlus,highlight
2,Madrid,137.0,True,False,"{'subtitle': 'Villanueva de la Cañada, Villanueva de la Cañada', 'title': 'Flat in sierra de gredos'}",False,3,True,False,False,22,nan,es,True,410000.0,103698845,40.4378454,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Real estate agency in Villanueva de la Cañada INMOBILIARIA HOGARES VILLANUEVA DE LA CAÑADA EXCLUSIVELY SELLS this wonderful 3-bedroom apartment in an urbanization with a pool. Spacious and bright living-dining room with large windows that provide us with a large amount of natural light and direct access to a spacious terrace with views of the urbanization. The kitchen has a perfect and cozy space, it is equipped and gives access to a clothesline connected to the terrace. This property has three bedrooms, all with large capacity built-in wardrobes. It has two full bathrooms, one of them en suite. The property has air conditioning through duct, with both cold and heat pump. garage and storage room included in the price. The splendid urbanization has large common areas where you can enjoy an incredible swimming pool, paddle tennis court, tennis court, playground and also a 24-hour concierge. The apartment is located in a quiet area, surrounded by parks and very close to shops, pharmacies, gyms and various services. DON'T HESITATE TO COME AND SEE IT! 100% FINANCING.",False,{'typology': 'flat'},good,2993.0,https://www.idealista.com/inmueble/103698845/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c5/9f/6b/1197471871.jpg,sierra de gredos,False,-4.0059453,Villanueva de la Cañada,Villanueva de la Cañada,2,flat,False,nan
6,Madrid,664.0,True,False,"{'subtitle': 'Villafranca del Castillo, Villanueva de la Cañada', 'title': 'Detached house'}",False,5,False,nan,False,63,BS101597,es,nan,1580000.0,103869239,40.4840552,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","BOSS INMOBILIARIA sells a beautiful independent villa with a modern design of 664 m2 with a private pool within the Villafranca del Castillo urbanization, in the municipality of Villanueva de la Cañada. Top quality materials: jatoba flooring, Valdepeñas limestone and beech wood in the interior carpentry. The house is located on a 1,550 m2 plot and is divided into three levels: Entrance with access to a hall with a spectacular large floor-to-ceiling door.From the hall we access an independent floor where the main private area is located, consisting of a large bedroom with its own terrace, en-suite bathroom with shower and hydromassage bathtub, hallway with closets/dressing room and office. From the hall and down an intermediate floor, we access a children's living room ideal for games, two bedrooms with two bathrooms.These three rooms have access to a large and beautiful terrace.Guest room with en-suite bathroom and finally a large multipurpose room. From this area you can access the garage for 2 cars, with space for bicycles and motorcycles. On the top floor is the main living room with a double height ceiling, a beautiful cast iron fireplace and large windows that lead directly to the porch, garden and private pool.It also has a separate dining area with direct access to the kitchen and office with Gunni furniture, which also has access to the porch and garden. The service area, with its full room and bathroom.It has a pantry and ironing room. One of the most important features of the house is the light staircase that runs along all floors and connects all the rooms, with wooden steps and glass railing as well as a skylight so that light invades the entire house. It has solar panels. The Villafranca del Castillo Urbanization is one of the most consolidated urbanizations in the northern area of Madrid.It has 24 hour security.Within the urbanization there is a private club, the SEK International school and the Zola Concerted School; and the private Camilo José Cela University.It has a supermarket, restaurants, pharmacy and medical centers (private Social Security). The La Dehesa Golf course is very close, about 15 minutes away, and a short distance away is the Alfonso X El Sabio University and the Francisco de Vitoria University. Villafranca del Castillo is very close to Majadahonda and Las Rozas, the Gran Plaza 2 shopping center and the Heron City leisure center.Very good direct bus connections to Madrid, as well as two highways, the M-503 and the M-509.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2380.0,https://www.idealista.com/inmueble/103869239/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7c/da/8f/1202709743.jpg,Villafranca del Castillo,False,-3.9420414,Villafranca del Castillo,Villanueva de la Cañada,nan,chalet,False,nan
4,Madrid,406.0,True,False,"{'subtitle': 'Villanueva de la Cañada, Villanueva de la Cañada', 'title': 'Detached house in Eras de Móstoles'}",True,5,True,nan,False,110,nan,es,nan,569000.0,103777962,40.4449484,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","Looking for a new home? Together let's make the house of your dreams come true, so: INMONIEVES sells a magnificent independent single-family home of 406 square meters built, 340 useful square meters, on a plot of 503 square meters. The house is distributed over THREE FLOORS: MAIN FLOOR: Entrance hall, very spacious and square kitchen to enjoy the after-dinner meal, it has a serving hatch, Living room with two rooms with fireplace and access to a large terrace with a leisure area, hallway, guest toilet, three bedrooms with built-in wardrobes and a complete bathroom that serves the bedrooms. FIRST FLOOR: It is accessed by a beautiful staircase, and we find a spectacular attic bedroom, hallway, large 15-meter terrace that overlooks the main street, the master bedroom has built-in wardrobes, another type of dressing room, a complete bathroom with a half bath. moon, and a large 15-meter terrace that has access from the bedroom with views of the garden and pool. BASEMENT: Distributed in; An area which is enabled as a living area, bathroom with shower, kitchen, which makes it different. and garage with capacity for two cars. MATERIALS: Rustic stoneware floors, white lacquered windows, climalit glass, wooden doors. smooth paint. Heating and hot water by gas - oil, Receipt of IBI 1,120. €61 Swimming pool, garden. garage. storage room. There is so much that this house offers, it is better to visit it and feel it. In winter it is cozy, comfortable, relaxing and in summer, with its garden, swimming pool and terrace, you will delight in knowing how to live. because that's what we have left... Knowing how to live and enjoy the pleasures that this wonderful home offers you. FIND OUT! Call and we'll schedule a visit. Inmonieves has a financial service with the best conditions in the current market. Price €569,000. NEGOTIABLE.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1401.0,https://www.idealista.com/inmueble/103777962/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2b/fb/d4/1199829594.jpg,Eras de Móstoles,False,-4.001271,Villanueva de la Cañada,Villanueva de la Cañada,nan,chalet,False,nan
2,Madrid,197.0,True,False,"{'subtitle': 'Villanueva de la Cañada, Villanueva de la Cañada', 'title': 'Detached house in santiago apostol'}",False,4,True,nan,False,27,Santiago Apóstol,es,nan,428000.0,103490285,40.4443229,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Real Estate Agency in Villanueva de la Cañada HOGARES VILLANUEVA DE LA CAÑADA SELLS INDEPENDENT VILLA ON THE FLOOR, located in the best area of the municipality just a few minutes from all types of services and shops. With a plot of more than 450m2, it has a private pool and entrance for two cars. In addition, it has a huge storage room. The house has 4 pleasant and bright bedrooms, all of which have built-in wardrobes. It also has a spacious living-dining room with an equipped fireplace, a spacious and cozy furnished kitchen that gives direct access to the garden and two fabulous full bathrooms that serve all rooms. The house is completely renovated and ready to move into. DON'T HESITATE TO COME AND SEE IT! 100% FINANCING.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2173.0,https://www.idealista.com/inmueble/103490285/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/55/c9/1d/1191138821.jpg,santiago apostol,False,-4.005793,Villanueva de la Cañada,Villanueva de la Cañada,nan,chalet,False,nan
1,Madrid,60.0,True,False,"{'subtitle': 'Villanueva de la Cañada, Villanueva de la Cañada', 'title': 'Penthouse in Calle Olvido'}",False,1,True,True,False,21,Cañada Hogares,es,True,239900.0,103031830,40.449298,False,nan,sale,nan,"Real estate agency in Villanueva de la Cañada HOGARES VILLANUEVA DE LA CAÑADA EXCLUSIVELY SELLS a wonderful apartment in unbeatable conditions and in the best area of the entire municipality, close to all types of shops, schools and restaurants. IDEAL FOR INVESTMENT! The house is distributed on a single floor with a spacious and comfortable semi-open kitchen that has all types of appliances in perfect condition. On the left we find the full bathroom in travertine marble that serves the main room. This one has its own thermos installed, which could be used if desired. The living-dining room is distributed in such a way that we can make the most of it with a dining table for 4 people, a sofa bed and a rest area. This room is connected to a pleasant terrace that has the best possible orientation, making it a very bright apartment. The master bedroom has ample space for a desk table and a large capacity of built-in wardrobes lined inside. The blinds of the house are motorized. The house has a community pool and daytime concierge. DON'T HESITATE TO COME VISIT IT! 100% FINANCING.",False,"{'typology': 'flat', 'subTypology': 'penthouse'}",good,3998.0,https://www.idealista.com/inmueble/103031830/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8e/fd/40/1175737486.jpg,Calle Olvido,False,-4.004187,Villanueva de la Cañada,Villanueva de la Cañada,2,penthouse,False,nan
2,Madrid,92.0,True,False,"{'subtitle': 'Villanueva de la Cañada, Villanueva de la Cañada', 'title': 'Flat in Sierra de Gredos'}",False,2,True,False,False,27,Hogares Villanueva de la Cañada,es,True,399000.0,101772978,40.4395168,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Real estate agency in Villanueva de la Cañada INMOBILIARIA HOGARES VILLANUEVA DE LA CAÑADA EXCLUSIVELY SELLS this wonderful apartment in an urbanization with a pool. The apartment with comprehensive renovation is distributed in: Spacious and bright living-dining room with large windows that provide us with a large amount of natural light and a spacious kitchen with access to an interior clothesline. This property has two bedrooms, both with large capacity built-in wardrobes. It has two complete bathrooms with a shower tray integrated into both. The house also has a wonderful 65 m2 garden that is accessed from the living room. The property has ducted air conditioning, with both a cold and heat pump. Two parking spaces and storage room included in the price. The splendid urbanization has large common areas where you can enjoy an incredible swimming pool, paddle tennis court, tennis court, playground and also a 24-hour concierge. The apartment is located in a quiet area, surrounded by parks and very close to shops, pharmacies, gyms and various services. DO NOT HESITATE TO COME AND SEE IT! 100% FINANCING.",False,{'typology': 'flat'},good,4337.0,https://www.idealista.com/inmueble/101772978/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5c/da/41/1133309380.jpg,Sierra de Gredos,False,-4.00254,Villanueva de la Cañada,Villanueva de la Cañada,bj,flat,False,nan
4,Madrid,340.0,True,False,"{'subtitle': 'Villanueva de la Cañada, Villanueva de la Cañada', 'title': 'Semi-detached house in vivaldi'}",False,6,True,nan,False,31,Vivaldi,es,nan,669000.0,101964131,40.4375277,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Real estate agency in Villanueva de la Cañada INMOBILIARIA HOGARES VILLANUEVA DE LA CAÑADA SELL EXCLUSIVELY this wonderful semi-detached house located in a quiet area, close to schools, institutes, shops and services. This impressive home, built in 2017, has all kinds of amenities and a great design. The house is divided into: MAIN FLOOR: Spacious and cozy hall that leads to an impressive large American kitchen, very comfortable and with great storage capacity. The kitchen is open to the living room, which has great light and open spaces, from which we can go out to a large terrace and the garden that connects directly to the community pool. On this same floor, there is a room with natural light and a guest toilet. FIRST FLOOR: On this floor, there are the rooms divided into 3 bedrooms and 2 full bathrooms. The master suite has a wonderful dressing room, full bathroom with shower and natural light. Another full bathroom with a bathtub that serves the secondary bedrooms, one of them with access to the balcony and which are equipped with fully fitted built-in wardrobes. ATTIC: Great space that is very well used, since we find a spacious room with natural light and direct access to an impressive roof terrace with impressive views. BASEMENT: On the ground floor of the house is the garage with large capacity, laundry room, full bathroom, large room with a multitude of possibilities and a small storage room. The house has Aerothermal heating in all rooms with the possibility of hot and cold and is also equipped with solar panels that generate a maximum of 4.4 kWh of power. The windows are made of PVC with double Climalit glass and thermal break. The blinds are electric with the possibility of being controlled with a remote control. The house has a community in which there are only 14 owners. This has a swimming pool and green areas, with a monthly cost of €70 per month. CONSULT WITHOUT COMMITMENT AND DO NOT HESITATE TO COME AND SEE IT. 100% FINANCING.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1968.0,https://www.idealista.com/inmueble/101964131/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/30/b1/1f/1139598091.jpg,vivaldi,False,-3.9922105,Villanueva de la Cañada,Villanueva de la Cañada,nan,chalet,False,nan
3,Madrid,314.0,True,False,"{'subtitle': 'Villanueva de la Cañada, Villanueva de la Cañada', 'title': 'Semi-detached house in Islas Baleares'}",False,4,True,nan,False,37,Hogares Cañada,es,nan,570000.0,103329082,40.4382261,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Real estate agency in Villanueva de la Cañada INMOBILIARIA HOGARES VILLANUEVA DE LA CAÑADA EXCLUSIVELY SELLS this spectacular villa, in excellent condition and close to the center of town. Spectacular villa located in one of the best areas of the municipality, with incredible views just a few minutes walk from the center of town where you will find all kinds of shops and services. The house is distributed over 4 floors: MAIN FLOOR: large hall with welcome closets, living room with fireplace and direct access to the garden.We also find a huge full bathroom that serves the room on the ground floor.The kitchen is large in size and has lots of light. SECOND FLOOR: distributed in a large master bedroom with a complete en-suite bathroom (both bathtub and shower) and built-in wardrobes.The two youth rooms have a fantastic orientation and lead to a splendid and pleasant terrace. They share the other full bathroom on the second floor. ATTIC: Large and warm room that has two rooms that can be used in multiple ways. BASEMENT FLOOR: large room distributed with a bedroom, natural ventilation and a huge garage with automatic gate. GARDEN: The garden is a very intimate and cozy space that has great orientation, a fantastic pool and a wonderful porch. DON'T MISS THE OPPORTUNITY TO COME AND SEE IT! 100% FINANCING!",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1815.0,https://www.idealista.com/inmueble/103329082/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1b/30/83/1185995698.jpg,Islas Baleares,False,-4.0004849,Villanueva de la Cañada,Villanueva de la Cañada,nan,chalet,False,nan
3,Madrid,209.0,True,False,"{'subtitle': 'Villanueva de la Cañada, Villanueva de la Cañada', 'title': 'Semi-detached house in San Juan de la Cruz'}",False,4,True,nan,False,30,Hogares Villanueva de la cañada,es,nan,669900.0,102833754,40.4550241,False,nan,sale,nan,"Real estate agency in Villanueva de la Cañada INMOBILIARIA HOGARES VILLANUEVA DE LA CAÑADA EXCLUSIVELY SELLS this spectacular villa, in excellent condition and close to the center of town. Spectacular villa located in one of the best areas of the municipality, with great views just a few minutes walk from the center of town where you will find all kinds of shops and services. The house is distributed over 3 floors: MAIN FLOOR: large hall with welcome closet, living room with leisure area and dining room with direct access to the garden through large windows. In addition we find a full bathroom, a large kitchen with a separate office area and a bedroom on the ground floor that is also large in size and bright. SECOND FLOOR: distributed in, large master bedroom with dressing room, full bathroom en suite, large built-in wardrobes. Next we find 2 bedrooms that share 1 full bathroom with two adjoining shower trays. THIRD FLOOR: Large attic with comprehensive renovation and built-in wardrobes. All rooms in the house have split air conditioning and heat pump. GARDEN: The garden is a very intimate space that has great orientation, the possibility of making a pool and a cozy terrace. DON'T MISS THE OPPORTUNITY TO COME AND SEE IT! 100% FINANCING!",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,3205.0,https://www.idealista.com/inmueble/102833754/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0b/cd/94/1168843046.jpg,San Juan de la Cruz,False,-4.0027426,Villanueva de la Cañada,Villanueva de la Cañada,nan,chalet,False,nan
3,Madrid,190.0,False,False,"{'subtitle': 'Villanueva de la Cañada, Villanueva de la Cañada', 'title': 'Detached house in Calle Chile'}",True,4,False,nan,False,60,3486-05407,es,nan,642000.0,103810305,40.4414022,False,nan,sale,nan,"RE/MAX Termes sells a beautiful independent villa, a few meters from the center of Villanueva de la Cañada, with services such as schools, daycare, parks, children's areas, Ahorramás supermarket, pharmacy, sports area, bike path of more than 11 km ideal for Explore it as a family and surrounded by countryside, where you can take routes on foot or by bike to Villafranca Castle, satellite tracking station (E. S. TO. ) or Brunete. This cozy house has all the comforts, with very generous spaces and enjoys beautiful natural light because it faces south. Individual heating by natural gas, solid flooring, smooth paint, white lacquered doors and PVC windows with thermal break, are some of the comforts that this home offers. The plot is 400m2 and has a surface garage for two cars, with a charging point for an electric car, a brick-built swimming pool (tile) with saline chlorination, a play or recreation area and a generous space to store tools and/or garden utensils. This simple but exclusive chalet is Canadian style and is ideal for a family. It is developed on a single floor, although it also has a beautiful finished attic, with a full bathroom and storage room or warehouse. It has a functional distribution with day and night areas clearly separated. Before entering the house, it has a large glass porch where you can leave shoes, coats, umbrellas, school bags, etc.. . and which also acts as a chamber to thermally isolate the entrance to the house. The entrance to the property is through a spacious hall, leaving on the left the day area, composed of a unique environment where three rooms are arranged: living room, dining room and kitchen with a peninsula, which is completed with a laundry room and pantry. The night area is to the right of the hall and is distributed in 3 comfortable double bedrooms and 2 full bathrooms, one of them inside the master bedroom. The chalet overflows with warmth, joy, comfort and beautiful charm.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,3379.0,https://www.idealista.com/inmueble/103810305/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/12/2e/20/1202461766.jpg,Calle Chile,False,-3.9917644,Villanueva de la Cañada,Villanueva de la Cañada,nan,chalet,False,nan
3,Madrid,137.0,True,False,"{'subtitle': 'Villanueva de la Cañada, Villanueva de la Cañada', 'title': 'Flat in Barrancas'}",False,3,True,True,False,20,Barrancas,es,True,330000.0,103629252,40.4472357,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Real estate agency in Villanueva de la Cañada INMOBILIARIA HOGARES VILLANUEVA DE LA CAÑADA EXCLUSIVELY SELLS this fabulous apartment in one of the best areas of the entire municipality. Spacious and bright living-dining room with large windows that provide us with a large amount of light with direct access to a pleasant and bright terrace and a spacious kitchen with access to an internal terrace. All blinds are motorized. This property has three bedrooms, all rooms with large capacity built-in wardrobes. It has two complete bathrooms (one of them en suite) with an integrated shower and the other with a bathtub, and it also has a guest toilet. The apartment is located in a quiet area, surrounded by parks and very close to shops, pharmacies, gyms and various services. Garage and storage room included in the price. DON'T HESITATE TO COME AND SEE IT! 100% FINANCING.",False,{'typology': 'flat'},good,2409.0,https://www.idealista.com/inmueble/103629252/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cf/ca/86/1195429349.jpg,Barrancas,False,-4.0043786,Villanueva de la Cañada,Villanueva de la Cañada,1,flat,False,nan
3,Madrid,247.0,True,False,"{'subtitle': 'Raya del Palancar - Guadamonte, Villanueva de la Cañada', 'title': 'Detached house in Calle Alfaneque'}",False,4,True,nan,False,51,ET-01235,es,nan,680000.0,102516424,40.4315442,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Fantastic newly built villa, brand new! , Modern design, great qualities and privileged location in a natural environment.The house consists of two buildings, the main one is distributed over two floors, with large spaces and large windows that provide it with fantastic natural light.On the main floor, entering, we have the kitchen-dining room all united and open plan and separated from the living room area only by the staircase, giving a feeling of tremendous spaciousness.The modern kitchen is equipped with high and low furniture with a large central island and high-end appliances; On the same floor we have a full bathroom, laundry area and a bedroom or living room.We go up to the upper floor, through a comfortable central staircase that gives us access to the distributor of the rest area, on one hand to the large master bedroom, with a large dressing room, terrace and complete bathroom en suite, and on the other. On the side we have the two double bedrooms with large built-in wardrobes and both with access to another terrace with views of the garden.The qualities of the construction, the underfloor heating and air conditioning, the solid white interior carpentry, the climalit enclosures, etc. stand out., which make the home 100*100 efficient. On the same plot and with a separate entrance, we have a studio with a full bathroom and access to the garden, which can easily be rented to students from the universities in the area, or serve as a guest or service house. The community fees of the Urbanization to which it belongs, La Raya del Palancar, are very low, and it is strategically located very close to the urban center of Villanueva de la Cañada, Brunete, etc. The plot is very flat, with plenty of sun and enough space to build a nice pool. We have the entire construction project and quality report.Do not hesitate to call us and arrange a visit.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2753.0,https://www.idealista.com/inmueble/102516424/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/30/99/2d/1158214188.jpg,Calle Alfaneque,False,-3.9738322,Raya del Palancar - Guadamonte,Villanueva de la Cañada,nan,chalet,False,nan
5,Madrid,271.0,False,False,"{'subtitle': 'Villanueva de la Cañada, Villanueva de la Cañada', 'title': 'Terraced house in Calle Gustavo Adolfo Bécquer, 12'}",False,5,False,nan,False,34,PMFS468,es,nan,540500.0,103852291,40.4530433,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'bright', 'text': 'Bright'}]","SALE BY UPWARD BIDDING UNTIL FEBRUARY 14 AT 6:00 PM, Semi-detached house with pool for sale in Villanueva de La Cañada. It is distributed in three plants. - Ground floor with large entrance hall, living-dining room with fireplace and access to the garden through the porch, individual kitchen, guest toilet, laundry room-pantry, service bedroom with full bathroom and garage. - First floor with large hall-living room, master bedroom with en-suite bathroom and dressing room, two double bedrooms and another full bathroom. - Spacious attic with two living areas. It has a private garden with swimming pool. Established residential area with all services. IF YOU WANT TO SEE OTHER PROPERTIES IN OUR PORTFOLIO, VISIT OUR WEBSITE: artyconsultores. com. NO AGENCY COMMISSION.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1994.0,https://www.idealista.com/inmueble/103852291/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/97/6e/9d/1202203229.jpg,"Calle Gustavo Adolfo Bécquer, 12",False,-4.0009686,Villanueva de la Cañada,Villanueva de la Cañada,nan,chalet,False,{'groupDescription': 'Highlight'}
3,Madrid,271.0,False,False,"{'subtitle': 'Villanueva de la Cañada, Villanueva de la Cañada', 'title': 'Detached house in gustavo adolfo becquer, 12'}",False,5,False,nan,False,25,GUSTAVO ADOLDO BECQUER,es,nan,540500.0,103675710,40.4530433,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","""***property for sale from 01/31/2024 to *** sale during upward bidding period. It will be sold at the highest bid. ""*** "" GARSIERRA. Three-story villa with five bedrooms, three bathrooms, garage and terrace with pool for private use. Located in a quiet residential area north of the town center. Municipality less than 20 km from Las Rozas and 35 km from the center of Madrid, which has all the basic services within reach, with commercial offerings (large surfaces and necessary neighborhood stores) and educational offerings such as C. AND. I. P. Santiago Apóstol, a variety of restaurant services and valued green areas where you can carry out outdoor activities such as the Baltasara Park. Housing for those who want to live in a quiet area very well connected and for those who seek to invest for rent with a very good profitability. All this, in addition, with excellent communications by public transport (train-bus) and roads.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1994.0,https://www.idealista.com/inmueble/103675710/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/42/b0/7b/1196768242.jpg,"gustavo adolfo becquer, 12",False,-4.0009686,Villanueva de la Cañada,Villanueva de la Cañada,nan,chalet,False,nan
4,Madrid,235.0,False,False,"{'subtitle': 'Villanueva de la Cañada, Villanueva de la Cañada', 'title': 'Detached house in Calle Gustavo Adolfo Bécquer'}",True,5,False,nan,False,56,SV-60693579,es,nan,540500.0,103853667,40.4523103,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","WOW PROPERTIES IN BIDDING PERIOD FROM 01/31/2024 TO This beautiful 3-storey house distributed on the ground floor, with a bright living room with marble floors and fireplace, as well as access to a porch next to the garden and pool, fitted kitchen is equipped with all the necessary wall and base furniture, ceramic hob, extractor hood and oven; but not appliances. There is also dining room space where you can share your meals with family or friends. In addition, on this same floor you will also find a complete service room (with bathroom), a large garage to store your vehicle comfortably, it also has elegant stairs made of dangerous marble, a Forge fire On the first floor we will access the four very spacious main bedrooms, all of which stand out especially, the master suite, complete with a terrace, large windows, natural lighting. It also has a bathtub, shower, dressing room, separate closet! On the third floor we find a large attic with hardly any inclination of the ceilings with many possibilities.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2300.0,https://www.idealista.com/inmueble/103853667/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/14/de/e2/1202256256.jpg,Calle Gustavo Adolfo Bécquer,False,-4.0023805,Villanueva de la Cañada,Villanueva de la Cañada,nan,chalet,False,nan
4,Madrid,342.0,True,False,"{'subtitle': 'Villanueva de la Cañada, Villanueva de la Cañada', 'title': 'Semi-detached house in Calle Aragón'}",True,5,False,nan,False,86,3248-23122,es,nan,685000.0,102831654,40.4335902,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Magnificent semi-detached house with private garden, paddle tennis court and community pool, in an excellent location close to schools, institutes, shops and services. Ideal home for family living, with a private garden, unobstructed views of public areas (with no possibility of buildings in front) and a bedroom and full bathroom on the ground floor and with large, very bright spaces and distributed over three floors plus an attic. The 342m2 house consists of three floors plus a basement with a garage, a multipurpose room and a full bathroom. * Basement, consisting of a garage with spaces for two cars, storage space and a multipurpose room (games room, bedroom, office.) as well as a laundry area and full bathroom. * The main or ground floor has a large hallway, a large living room with windows and access to the garden and covered porch, a modern independent kitchen with large windows and a much appreciated and comfortable bedroom and a full bathroom on the ground floor. * The first floor has 3 bedrooms and 2 full bathrooms.The master suite has a wonderful walk-in closet, a full bathroom with a bathtub and shower and access to a 5m2 terrace. Another full bathroom with shower that serves the other two bedrooms. * On the upper floor we find a wonderful 45m2 attic with a storage area, work area, leisure area and bedroom. It is built with excellent qualities that we detail below: -Oak flooring and porcelain floors in bathrooms and kitchen. -Folding and sliding aluminum windows and doors with thermal break and with a tilt-and-turn operating leaf in all bedrooms and living room. -Built-in wardrobes in all rooms lacquered in white -White lacquered interior carpentry. -Individual gas heating with smart thermostat on each radiator to optimize energy consumption (temperature control solenoid valves). -Centralized air conditioning throughout the house and split air conditioning in the attic. -Cable Internet in all rooms. -Central vacuum system for the entire home. -Motorized exterior vehicle entry door and garage door with remote opening. - Armored entrance door. It is worth highlighting that this home has all the comforts, privacy and relief of having its own beautiful garden and also the infrastructure offered by belonging to a closed, quiet community of only 16 homes with a paddle tennis court and community pool as well as direct access from the plot itself. Close to schools, shopping areas and public transportation. Located in a privileged environment in the western area of Madrid, Villanueva de la Cañada is a dynamic, growing town with all the amenities and facilities you need to live comfortably: Supermarkets just a 6-minute walk away, 6 schools: 3 public ( one just 5 minutes walk away) 2 subsidized schools and the French Lyceum, 3 institutes, 2 private universities with a large number of European students and an international atmosphere, public walking parks on both sides of the house, with children's recreation areas and sports courts. The house is in an unbeatable location.With the Regional Park of the middle course of the Guadarrama River less than 1.5km away where you can practice excursions and bicycle routes.Just 15 minutes by car from the Carralero shopping and leisure center (Majadahonda) and with a bus stop located a 3-minute walk away, with lines to Madrid (Moncloa) every 10-15 minutes, with night service and express line first thing in the morning. in the morning.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,2003.0,https://www.idealista.com/inmueble/102831654/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/df/a6/70/1179358832.jpg,Calle Aragón,False,-3.9945704,Villanueva de la Cañada,Villanueva de la Cañada,nan,chalet,False,nan
