labels,topPlus,suggestedTexts,province,status,hasVideo,thumbnail,size,priceByArea,has3DTour,numPhotos,showAddress,municipality,country,hasLift,longitude,detailedType,highlight,district,hasPlan,newDevelopment,propertyType,rooms,topNewDevelopment,address,propertyCode,externalReference,newDevelopmentFinished,price,floor,operation,url,exterior,description,parkingSpace,has360,latitude,hasStaging,bathrooms
nan,False,"{'subtitle': 'La Cárcaba - El Encinar - Montemolinos, Arroyomolinos', 'title': 'Semi-detached house in Miguel de Cervantes'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/58/90/0c/1156625546.jpg,203.0,1822.0,True,25,False,Arroyomolinos,es,nan,-3.9161305,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",nan,La Cárcaba - El Encinar - Montemolinos,True,False,chalet,3,False,Miguel de Cervantes,102467225,nan,nan,369900.0,nan,sale,https://www.idealista.com/inmueble/102467225/,nan,"Real estate agency in Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS SELLS SPECTACULAR SEMI-DETACHED HOUSE, FREE RENT IN ONE OF THE BEST AREAS OF ARROYOMOLINOS, close to schools, the center of town and direct access to the Radial. The chalet is distributed as follows: GROUND FLOOR: It has a spacious garage, a multipurpose room with a movie projector and a beautiful sunny area with a wooden pergola, along with a large garden.The garden area has a finished wooden shed and easy access to common areas, including the community pool. MAIN FLOOR: consists of a large living room with fireplace, which is complemented by a large terrace with views of the garden, a general-use toilet and a bright and spacious kitchen. FIRST FLOOR: has two secondary bedrooms with built-in wardrobes and air conditioning, large bathroom on the ground floor.It has a spacious master bedroom with an en-suite bathroom and whirlpool bathtub. The house is in very good condition, with well-kept floors and smooth walls. It offers infinite possibilities given its dimensions and distribution. Closed garage. DO NOT HESITATE TO COME AND VISIT THIS EXCLUSIVE HOUSE IN ARROYOMOLINOS.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.2637039,False,3
nan,False,"{'subtitle': 'La Cárcaba - El Encinar - Montemolinos, Arroyomolinos', 'title': 'Semi-detached house in pio baroja'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/72/a9/25/1188952110.jpg,173.0,2109.0,True,26,False,Arroyomolinos,es,nan,-3.9173455,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",nan,La Cárcaba - El Encinar - Montemolinos,True,False,chalet,4,False,pio baroja,103419079,nan,nan,364900.0,nan,sale,https://www.idealista.com/inmueble/103419079/,nan,"Real estate agency in Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS sells spectacular high-quality semi-detached house for rent in the town area, very close to all shops, services, schools and institutes. On the main floor we find; A large welcome hall, full kitchen, full bathroom with shower, bedroom on the ground floor and large living room. On the first floor; There is the master bedroom with built-in wardrobes and an en-suite bathroom, as well as two secondary bedrooms with built-in wardrobes and another full bathroom. On this floor we have ducted air conditioning. Second floor; It has a large renovated attic equipped with two Velux type windows. In addition, in the residential complex you can enjoy common areas with green areas and a swimming pool. Don't miss the opportunity to visit this wonderful home! Don't hesitate to come visit it.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.2631646,False,3
nan,False,"{'subtitle': 'Zona el Caño, Arroyomolinos', 'title': 'Semi-detached house'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4f/77/1c/1147631087.jpg,380.0,1271.0,False,59,False,Arroyomolinos,es,nan,-3.9219612,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",nan,Zona el Caño,True,False,chalet,7,False,Zona el Caño,102199134,nan,nan,483000.0,nan,sale,https://www.idealista.com/inmueble/102199134/,nan,"M&M Real Estate Consulting exclusively sells this spectacular corner semi-detached house. Located in the best area of the municipality on the same street as the local police station. The house has been updated, generating the possibility of being adapted for the life of people with reduced mobility since a bedroom and full bathroom have been created on the access floor. The distribution of the house is as follows: -PLOT: Thanks to its unbeatable typology of corner townhouse, the property generates a spectacular plot, in which we find a magnificent built-in swimming pool, equipped with a salt treatment plant. As there is no neighbor on one side, the house has an area intended for a private garage with the capacity to house 3 vehicles. -ENTRY FLOOR: We access the house from two entrances, one entering through the living room and the other through the original armored entrance door. On this floor we find a living-dining room with a spectacular size, distributed in 2 rooms, one focused on the living area and the other on the dining area with a large table. Complete kitchen which has a good space. Large fitted bedroom accompanied by a full bathroom with a renovated shower tray. -FLOOR +1: Night area in which we find 5 complete bedrooms, all accompanied by built-in wardrobes, the main one includes a completely renovated en-suite bathroom, and 3 rooms include access to a separate terrace. -FLOOR -1: On this floor of the house we find a second living room, a second complete kitchen and a double bedroom that is spectacular in terms of size. The house is located on a ""private"" street which always gives us the possibility of parking on the surface. Property equipped with high quality materials, furniture and appliances. At M&M Real Estate Consulting, we take care of finding your new home and selling your old one, without you taking risks (We make the new purchase subject to the sale of the old home), balancing time frames -Free valuation of your property in less than 24 hours -Collaboration with investment funds that make home purchases on a daily basis. -Inheritance processing -Liquidations of community property -Free financial study (via telephone in 10m) -We give you the energy certificate -100% financing -Professional photographic report -360 drone video report -Potential purchasing customers. -Moving service.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",True,40.2794488,True,4
nan,False,"{'subtitle': 'Las Castañeras - Bulevar, Arroyomolinos', 'title': 'Flat'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/29/7e/07/1186926524.jpg,135.0,2704.0,False,34,False,Arroyomolinos,es,True,-3.9124625,{'typology': 'flat'},nan,Las Castañeras - Bulevar,True,False,flat,3,False,Las Castañeras - Bulevar,103355962,PRMF-01 P,nan,365000.0,bj,sale,https://www.idealista.com/inmueble/103355962/,True,"PREMIUM REALTY INTERNATIONAL SELLS WONDERFUL BASIS IN AN EXCELLENT AREA OF ARROYOMOLINOS! Fantastic opportunity to own a spectacular ground floor, with enormous possibilities, in a perfect location.. . in one of the best areas of Arroyomolinos, wonderful garden and terrace, a community with few very organized neighbors, common areas with a pool and a lot of tranquility.. . Completely Exterior with lots of natural light… 129 m2 apartment, built, 3 bedrooms, 2 bathrooms, one of them en suite, a garden and a terrace with direct access to the common recreation areas, Garage space for people with reduced mobility included in the price, built-in wardrobes, storage room, garden and pool in common areas. This apartment has Solar Panels to support hot water and an Air recycling system. Climalit enclosures. Possibility of another additional parking space. In the garage area it has video surveillance cameras. Approximate community of €178 per month and an IBI of €589 per year With nearby services of regular bus lines that connect the Municipality with the capital and the nearest cities... , pharmacies, shops. Have the opportunity to own this fantastic apartment in Arroyomolinos. TO ENTER TO LIVE Schedule your visit. Quiet area, wonderful location. The information provided does not constitute a genuine binding or contractual offer. This advertisement, the data, photographs and infographics, as well as the data included in it, are subject to possible modifications.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",True,40.279137,False,2
"[{'name': 'villaType', 'text': 'Villa'}]",False,"{'subtitle': 'Zona el Caño, Arroyomolinos', 'title': 'Detached house'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6b/d8/c1/1187913358.jpg,392.0,1783.0,False,72,False,Arroyomolinos,es,nan,-3.9236432,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,Zona el Caño,True,False,chalet,7,False,Zona el Caño,103387980,RP1712023121451,nan,699000.0,nan,sale,https://www.idealista.com/inmueble/103387980/,nan,"REDPISO ARROYOMOLINOS SELLS SPECTACULAR INDEPENDENT VILLA FULLY FURNISHED AND EQUIPPED AS SEEN IN THE PHOTOGRAPHS EXCEPT FOR THE MAIN BEDROOM. This wonderful chalet is close to all types of shops, schools, institutes, bus stops, green areas, etc. The house is distributed over four floors in which we find: MAIN FLOOR: we find a hall with a built-in wardrobe, from which we go to a large fully equipped kitchen, with a central island where you can enjoy the company of friends and family while you cook. Next we give way to the living room, a cozy space that will provide you with those moments of family warmth. With direct access to the 530 m2 garden with its glazed terrace and the fantastic pool where you can spend hot summer days. On this floor we also have a toilet. FIRST FLOOR: we have 3 comfortable bedrooms with built-in wardrobes in each of them. The master bedroom has an en-suite bathroom, dressing area and air conditioning. SECOND FLOOR: we find three more bedrooms, both with sloping ceilings and air conditioning, as well as a full bathroom. You will not have to worry about going up and down the stairs since the house has an ELEVATOR that will allow you to move throughout the house without any problem. BASEMENT FLOOR: Equipped with a hall with two built-in wardrobes with 4 and 5 doors, a comfortable living room and the GARAGE with space for two cars. THIS EXCLUSIVE HOUSING IS WAITING FOR YOU, DON'T HESITATE TO COME VISIT US, WE WILL BE HAPPY TO ASSIST YOU! Financing offered by our financial department DCREDIT. According to the Royal Decree of 218/2005 of October 11, the prices offered do not include taxes (Property Transfer Tax), notary and registration expenses related to the purchase and sale, or the brokerage commission paid by the buyer. DON'T MISS TO VISIT THIS MAGNIFICENT HOUSE!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",True,40.2752407,False,4
nan,False,"{'subtitle': 'Casco Antiguo - La Dehesa - Los Monteros, Arroyomolinos', 'title': 'Duplex in Calle de Águilas'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e3/d1/fd/1194982301.jpg,224.0,1651.0,True,26,False,Arroyomolinos,es,True,-3.9183321,"{'typology': 'flat', 'subTypology': 'duplex'}",nan,Casco Antiguo - La Dehesa - Los Monteros,True,False,duplex,4,False,Calle de Águilas,103615237,nan,nan,369900.0,2,sale,https://www.idealista.com/inmueble/103615237/,True,"Real estate agency in Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS sells **THE BEST DUPLEX PENTHOUSE IN THE ENTIRE MUNICIPALITY** This spectacular 220 square meter duplex penthouse is located in the best area of the Boulevard, in an exceptional location close to all types of services and shops, such as the health center, supermarkets and bus stops less than 200 meters away. The house is distributed as follows: MAIN FLOOR: As we enter the house we find a large HALL, well equipped with several courtesy closets.On the one hand, we find the KITCHEN, which has been renovated to make family life in it, a spacious and pleasant room that is formed next to the DINING area, both rooms divided by a huge peninsula.Thanks to its distribution we have plenty of storage space.The kitchen has a separate CLOTHESLINE area.We also find the LIVING ROOM with direct access to the TERRACE, which is oriented towards the common areas.The living room and kitchen have air conditioning with a hot and cold pump.These rooms come accompanied by a recently renovated TOILET. On the other hand, we find the BEDROOM area.All come equipped with built-in wardrobes and air conditioning equipment.The secondary bedrooms come with a full bathroom with a shower.The master bedroom on this floor has a large DRESSING ROOM area, EN SUITE BATHROOM and a small BALCONY with unobstructed views. UPPER FLOOR: Recently renovated to enjoy a spacious and bright MASTER BEDROOM of more than 76 square meters, with its own EN SUITE BATHROOM with shower tray plus bathtub.In addition, we find a huge DRESSING ROOM with an excellent distribution.It also has a reading or TV area.As if that were not enough, on this floor we find two large TERRACES; one of them facing east (to enjoy a spectacular sunrise with views of the entire municipality), and another facing west (the sunsets from this terrace are magical), equipped with a wooden pergola. The upper floor also has air conditioning equipment with a hot and cold pump. All exterior WINDOWS and DOORS have been replaced for greater energy efficiency, being PVC and tilt-and-turn.The FLOORS are made of wood and are in optimal condition.All the interior carpentry has also been replaced and is lacquered white, including the main armored door. The house has 1 parking space and storage room. The common areas have a SWIMMING POOL, GREEN AREAS AND CHILDREN'S PLAYGROUND, as well as a CONCIERGE available to residents. DON'T HESITATE TO COME VISIT IT! FINANCING UP TO 100%!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.2717874,False,3
nan,False,"{'subtitle': 'Las Castañeras - Bulevar, Arroyomolinos', 'title': 'Flat in Calle de Almería'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9b/ed/8c/1142296702.jpg,140.0,2207.0,False,54,False,Arroyomolinos,es,True,-3.9138298,{'typology': 'flat'},nan,Las Castañeras - Bulevar,True,False,flat,3,False,Calle de Almería,99285673,713B,nan,309000.0,1,sale,https://www.idealista.com/inmueble/99285673/,True,"chance! spectacular house with 140m2, 3 bedrooms, 2 bathrooms, 1 toilet, kitchen with appliances, fitted wardrobes, separate living room of 28m2, terrace of 12m2, air conditioning duct. Common areas with gym, playground, swimming pool, paddle tennis court. Parking space and storage room. Second garage option. Next to the new mercadona.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",True,40.2770026,False,3
nan,False,"{'subtitle': 'Urbanización Mediterráneo, Arroyomolinos', 'title': 'Terraced house in Calle Ibiza'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/30/cc/a5/1196937621.jpg,167.0,2874.0,False,25,False,Arroyomolinos,es,nan,-3.9105433,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",nan,Urbanización Mediterráneo,True,False,chalet,4,False,Calle IBIZA,103681321,nan,nan,479900.0,nan,sale,https://www.idealista.com/inmueble/103681321/,nan,"Real estate agency in Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS SELLS SPECTACULAR TOWNHOUSE FOR FREE INCOME IN ONE OF THE BEST AREAS OF THE TOWN. The house is distributed as follows: Abroad: Upon accessing the porch, an aerial garage with an aluminum roof is revealed, guaranteeing ideal protection for your vehicle. The automatic garage door adds a touch of convenience, while the built-in storage room provides additional space. The floor, covered with porcelain tiles, offers a modern and durable aesthetic. Main floor: The ground floor has a guest toilet and a spacious living room with direct access to the garden, enhanced by a charming English patio with a waterfall fountain. The kitchen, completely renovated, stands out for its high-quality furniture and natural granite countertop. AC5 flooring, of the highest quality and resistance, transforms the space. First floor: On the first floor, three large bedrooms with fitted wardrobes benefit from built-in terraces, expanding their usable space. The master bedroom has been renovated to maximize spaciousness and modernity, with ducted air and AC5 flooring. Garden: The garden, completely renovated, includes a built-in swimming pool that becomes the centerpiece of the patio. We can also take advantage of it beyond the summer period thanks to the air conditioning device that heats the water to the desired temperature. Heavy-duty porcelain tile floors, new party fences and wooden pergola add a touch of elegance and durability. Located in one of the best areas of Arroyomolinos. Very close to schools, shopping areas, sports centers and green areas. DON'T HESITATE TO COME VISIT THIS SPECTACULAR HOUSE! 100% FINANCING.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.2688179,False,3
nan,False,"{'subtitle': 'Las Castañeras - Bulevar, Arroyomolinos', 'title': 'Terraced house in Cantabrico'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3d/c1/ce/1156118970.jpg,212.0,1603.0,True,26,False,Arroyomolinos,es,nan,-3.9138983,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",nan,Las Castañeras - Bulevar,True,False,chalet,3,False,CANTABRICO,102450117,nan,nan,339900.0,nan,sale,https://www.idealista.com/inmueble/102450117/,nan,"Real estate agency in Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS SELLS SPECTACULAR TOWNHOUSE for FREE RENT in the best area of Arroyomolinos. The property is distributed in: 1st floor: A spacious kitchen with large windows in which we can place an office table, a courtesy toilet with a window for proper ventilation and a spacious and bright living room from which we can go out to an extraordinary terrace with access to the back garden, the which has a covered area perfect for having a gazebo. 2nd floor: Here we find two spacious secondary bedrooms with large built-in wardrobes, a complete bathroom to service them and a main bedroom with a dressing area and its own en-suite bathroom, this one also with a window. Basement/garage: On the ground floor of the chalet we find a garage (with automatic doors) with enough space for two vehicles and a useful built-in closet with a large capacity. The house also has an attic in which both the opening work and the insulation and installation of windows have already been completed. All that remains is the work of installing plasterboard on the walls. DO NOT HESITATE TO COME TO VISIT IT AND ASK ABOUT OUR FINANCING CONDITIONS!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.2891669,False,3
nan,False,"{'subtitle': 'La Cárcaba - El Encinar - Montemolinos, Arroyomolinos', 'title': 'Terraced house in Somosierra'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3e/32/dc/1126843509.jpg,203.0,1921.0,True,35,False,Arroyomolinos,es,nan,-3.9226953,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",nan,La Cárcaba - El Encinar - Montemolinos,True,False,chalet,5,False,Somosierra,101580010,nan,nan,389900.0,nan,sale,https://www.idealista.com/inmueble/101580010/,nan,"Real estate agency in Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS SELLS SPECTACULAR TOWNHOUSE FOR FREE INCOME, IN THE BEST AREA OF ARROYOMOLINOS. The house is distributed as follows: Main floor: large welcome hall with built-in wardrobe, guest toilet on the ground floor, fully renovated kitchen 2 years ago and spacious and bright living room with fireplace and access to the garden. Floor 1: two large secondary bedrooms with built-in wardrobes and a completely renovated bathroom that serves them. Master bedroom with completely renovated en-suite bathroom Basement: we find 2 bedrooms, garage with automatic doors with capacity for two cars. Large plot divided into different environments, with a semi-closed porch, and the rest of the plot, part paved and part with artificial grass where we find a large pergola of the best quality with a built-in barbecue. Renovated villa in excellent condition and with the best qualities. The house has many things such as double windows and mosquito nets throughout the house, it also has gutters. Located in one of the best areas of Arroyomolinos with easy access from both the A-5 and the R-5, very close to shops, schools, nursery schools, civil guard, institutes and parks. A few meters away we find the bus stops heading towards Príncipe Pío, Móstoles, Fuenlabrada, Moraleja de Enmedio. DON'T MISS THIS EXCLUSIVE HOUSING, COME VISIT IT. 100% FINANCING!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.259516,False,2
nan,False,"{'subtitle': 'La Cárcaba - El Encinar - Montemolinos, Arroyomolinos', 'title': 'Semi-detached house in avila'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bd/c5/22/1122077704.jpg,260.0,1538.0,True,35,False,Arroyomolinos,es,nan,-3.9217447,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",nan,La Cárcaba - El Encinar - Montemolinos,True,False,chalet,4,False,avila,101442417,nan,nan,399900.0,nan,sale,https://www.idealista.com/inmueble/101442417/,nan,"Real estate agency in Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS SELLS SPECTACULAR SEMI-DETACHED HOUSE FOR FREE INCOME, IN THE BEST AREA OF ARROYOMOLINOS. The house is distributed as follows: Main floor: large welcome hall, guest toilet on the ground floor, spacious and bright double-height living room to divide into different rooms with direct access to the garden, and garage with capacity for two cars. Floor 1: three large secondary bedrooms with built-in wardrobes, and a large and bright master bedroom with an en-suite bathroom. We also have a full bathroom to serve the secondary bedrooms. Floor 2: we find a large terrace with unbeatable views of all of Arroyomolinos. Basement floor: we find a spectacular island-shaped kitchen completely renovated with a large dining area, laundry and ironing room and storage room. Large plot divided into different environments with a built-in jacuzzi, a large gazebo with retractable pergola and barbecue area. Very renovated villa in excellent condition and with the best qualities, individual heating by pellet boiler. The house has countless improvements and all the glazing has been changed. Located in one of the best areas of Arroyomolinos with easy access from both the A-5 and the R-5, very close to shops, schools, nursery schools, civil guard, institutes and parks. A few meters away we find the bus stops heading towards Príncipe Pío, Móstoles, Fuenlabrada, Moraleja de Enmedio. DON'T MISS THIS EXCLUSIVE HOUSING, COME VISIT IT. 100% FINANCING!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.2682896,False,3
nan,False,"{'subtitle': 'La Cárcaba - El Encinar - Montemolinos, Arroyomolinos', 'title': 'Semi-detached house in Calle de Murcia'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f1/6a/ba/1144883693.jpg,150.0,1999.0,True,31,False,Arroyomolinos,es,nan,-3.9164177,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",nan,La Cárcaba - El Encinar - Montemolinos,True,False,chalet,3,False,Calle de Murcia,102118694,nan,nan,299900.0,nan,sale,https://www.idealista.com/inmueble/102118694/,nan,"Real estate agency in Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS SELLS AN EXCLUSIVE SEMI-DETACHED HOUSE FOR FREE INCOME. Magnificent semi-detached house in the best area of the town of Arroyomolinos, very close to schools, parks, leisure areas, shops and services, bus stops, etc.. . The house is distributed as follows: Main floor consists of: A welcoming hall, a bright kitchen with direct access to the garden and a magnificent living-dining room to divide into different environments with direct access to the garden and equipped with a fireplace. First floor: Two large bedrooms with very good light, a full bathroom to serve these bedrooms or guests. Second floor: Spectacular master bedroom with built-in wardrobes and very bright en-suite bathroom. In addition, it has direct access to a large terrace with views. On the ground floor we find the garage, and a large cellar room in which we find a very spacious living room with infinite possibilities. We also find bars throughout the lower part of the house for greater security. DON'T HESITATE TO COME VISIT IT!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.2649701,False,2
nan,False,"{'subtitle': 'Zona el Caño, Arroyomolinos', 'title': 'Flat in Calle de Motril'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d6/02/b0/1174662334.jpg,75.0,2905.0,True,22,False,Arroyomolinos,es,True,-3.9164175,{'typology': 'flat'},nan,Zona el Caño,True,False,flat,2,False,Calle de Motril,103000840,nan,nan,217900.0,2,sale,https://www.idealista.com/inmueble/103000840/,True,"Real estate agency in Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS SELLS SPECTACULAR APARTMENT Fantastic two-bedroom apartment in one of the best areas of Arroyomolinos, close to all services, shops (300m from Mercadona and Lidl), bus stops, etc. The house is located in a PRIVATE URBANIZATION, equipped with a COMMUNITY POOL, GREEN AREAS and CHILDREN'S PARK. As we enter the house, we find a large hall with built-in wardrobes. Both bedrooms have built-in wardrobes. The master bedroom comes equipped with an air conditioning unit. Both bedrooms are very bright thanks to their south orientation. We have a complete bathroom with a shower tray. The kitchen is spacious and has plenty of storage space, and the furniture is in perfect condition. From the kitchen we access the clothesline. The living room has two rooms for a dining area and a TV area, and comes equipped with air conditioning. The house has TWO GARAGE SPACES and STORAGE ROOM, all included in its price. DON'T MISS THE OPPORTUNITY AND COME VISIT IT. FINANCING UP TO 100%!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.2757806,False,1
nan,False,"{'subtitle': 'Zona el Caño, Arroyomolinos', 'title': 'Flat in Aragon'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/90/b7/1167906631.jpg,115.0,2025.0,False,24,False,Arroyomolinos,es,True,-3.9204317,{'typology': 'flat'},nan,Zona el Caño,True,False,flat,2,False,Aragon,102806330,nan,nan,232900.0,bj,sale,https://www.idealista.com/inmueble/102806330/,True,"Real estate agency in Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS SELLS SPECTACULAR GROUND FLOOR WITH TWO GARDENS IN ONE OF THE BEST AREAS OF ARROYOMOLINOS. This fantastic ground floor with two terraces is located in Castañeras, an area with various shops, transport, schools and good communication and road connections. The distribution of the house is as follows: As soon as we enter, we have a large hall with a large built-in wardrobe from which we can access the different rooms of the house. On the one hand, we have a bright kitchen with a clothesline area. Adjacent to the kitchen, we have a comfortable living room with access to one of the two patios of the house, in which case it faces the outside and has afternoon sun. Already in the bedroom area, we find the bathroom of the house and two large rooms, one of them having access to the terrace that overlooks the interior of the urbanization and where we have morning sun. THE HOUSE HAS A COMMUNITY POOL AND GREEN AREAS, ELEVATOR, GARAGE AND STORAGE ROOM. DO NOT HESITATE TO COME VISIT IT AND LEARN ABOUT OUR FINANCING OPTIONS.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.2710805,False,1
nan,False,"{'subtitle': 'Urbanización Mediterráneo, Arroyomolinos', 'title': 'Terraced house in manacor'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d5/01/dd/1179690966.jpg,260.0,1692.0,True,35,False,Arroyomolinos,es,nan,-3.9087999,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",nan,Urbanización Mediterráneo,True,False,chalet,3,False,manacor,103143736,nan,nan,439900.0,nan,sale,https://www.idealista.com/inmueble/103143736/,nan,"Real estate agency in Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS SELLS SPECTACULAR TOWNHOUSE IN ONE OF THE BEST AREAS OF ARROYOMOLINOS. The house is located in one of the best areas of Arroyomolinos, a couple of minutes from the area of shops, restaurants and bars but located in a much quieter and residential area. This house has two entrances, the first is pedestrian from the street through which you access the garden at the back of the house and the other through a private street for the passage of vehicles from which we would directly enter our private garage. to also have a pedestrian entrance. All carriage gates are motorized and automated, as well as having a private ramp for you to access the garage that you do not share with any neighbors. The house is distributed as follows: On the main floor we have a large welcome hall, a guest toilet on the floor, a fully renovated kitchen with very good light with a large open window that connects with the living room and with direct access to a gazebo-type terrace, we also find a magnificent living room. Large in size to divide into different environments with modern finishes and the best quality. On the first floor we have three bedrooms, two of them secondary, with built-in wardrobes. To serve these secondary bedrooms we have a large private bathroom with a bathtub. The master bedroom has a dressing area and a huge en-suite bathroom with a shower. In the attic we have a completely open and immense space with a fireplace. This space has heating and access to a small terrace. Two other independent bedrooms could be perfectly done if necessary. In the basement we have a large cellar with a bar ideal for a party or meeting room, with direct access to the garden, and a toilet to serve this floor. We can also use it as a small apartment thanks to its pleasant temperatures during all year round, living room etc... We also find a large garage with automatic door. In the garden area we find that they have installed a large wooden pergola, ideal for living under it and enjoying the summer thanks to the fact that we also have a built-in barbecue located very close to it. The entire garden floor, both front, rear and side, has been completely changed and artificial grass has also been installed. THE HOUSE HAS MANY IMPROVEMENTS WITH THE BEST QUALITIES. WE HAVE A COMMUNITY POOL AND GREEN AREAS. DO NOT HESITATE TO COME VISIT IT AND LEARN ABOUT OUR FINANCING OPTIONS.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.2679367,False,4
nan,False,"{'subtitle': 'Las Castañeras - Bulevar, Arroyomolinos', 'title': 'Semi-detached house in Calle de Gijón'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/65/c1/d2/1186848088.jpg,171.0,2397.0,True,31,False,Arroyomolinos,es,nan,-3.9170413,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",nan,Las Castañeras - Bulevar,True,False,chalet,3,False,Calle de Gijón,103353423,nan,nan,409900.0,nan,sale,https://www.idealista.com/inmueble/103353423/,nan,"Real estate agency in Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS SELLS INCREDIBLE SEMI-DETACHED VILLA from 2018 for FREE INCOME in the best area of Arroyomolinos. The house has the best possible qualities, white carpentry, porcelain flooring with imitation wood and air conditioning through ducts throughout the house, adjustable by floor. The chalet is divided into 3 floors: FLOOR 0: The main floor of the house has a large hall with its guest closet, a comfortable bathroom with a window for better lighting and ventilation, a large and bright living room with direct access to a winter room perfect for living. during any time of the year. We also have an amazing top quality Schmidt kitchen. FLOOR 1: On this floor we find its 3 large bedrooms, the main one with an en-suite bathroom equipped with a shower and a large dressing room. The other two bedrooms, also large in size, have built-in wardrobes. To serve these two rooms, on this floor we also have a large bathroom, in this case with a bathtub and also with a window, which provides great light. FLOOR 2: Here we have a large attic with fireplace, built-in wardrobe and a spacious terrace. Regarding the exterior, the house has a front garden equipped with a pergola and a spectacular built-in barbecue with its own cooking area and sink. A wide hallway connects to the back garden, where we find the beautiful glass enclosure, an area covered by artificial grass and access to the common areas, which have a swimming pool and green areas. DON'T MISS THE OPPORTUNITY TO COME VISIT YOUR FUTURE HOME! CHECK OUT OUR MORTGAGE FINANCING OPTIONS, THE BEST ON THE MARKET.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.2928092,False,2
