bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,propertyCode,price,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,newDevelopmentFinished,thumbnail,address,has3DTour,longitude,municipality,floor,propertyType,topPlus,highlight
13,Madrid,2478.0,True,False,{'title': 'Estate in Calle de los Escoriales'},False,14,True,nan,False,68,3373-06672,es,nan,99786667,3500000.0,40.6672797,False,nan,sale,"[{'name': 'luxuryType', 'text': 'Luxury'}]","^****THE BEST PROPERTY IN THE SIERRA DE MADRID. AN AUTHENTIC OPPORTUNITY JUST 30 MINUTES FROM MADRID ^***^ As we already announced, in Team Javier Villalba it is possible to get the best farm in Guadarrama, Madrid. More than 90,000 meters of land with 360 degree views and perfectly preserved. The farm has more than 2,000 meters built (2,478 meters in cadastre), and has the possibility of building up to 3,500 meters. Its buildings are a main mansion, a large secondary house, a keep, everything perfectly to enter to enjoy this fantastic estate. The palace has 6 bedrooms, 4 bathrooms, a large living room with stately style with fireplace, large glazed porch with heating and insulating enclosures, double kitchen, and attic with storage area and laundry… The secondary house, an alpine oasis, has 5 bedrooms, 4 bathrooms, double-height main living room with fireplace, kitchen next to the bathroom, service in suite, laundry room and practicable basement. House of guards, completely rehabilitated, has 2 bedrooms, living room, kitchen and bathroom. It also has a greenhouse area and basement. The farm has a building in which we have several garages closed, office area, changing rooms and room to store machinery. Large flat extensions of green meadows predominate, areas of forest, heated saline chlorination pool with glass enclosure, pediment court, playgrounds for the little ones, irrigation wells with automatic system, ponds, etc… From the highest point, we can enjoy 360º views. An exclusive and unique farm, better to see is to believe.. . We wait for you! This announcement is not binding and may contain errors. It is shown for informational purposes and is not contractual.",False,"{'typology': 'countryHouse', 'subTypology': 'countryHouse'}",good,1412.0,https://www.idealista.com/inmueble/99786667/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/11/b5/f7/1178159363.jpg,Calle de los Escoriales,True,-4.0896215,Guadarrama,bj,countryHouse,False,nan
13,Madrid,2478.0,True,False,{'title': 'Estate in Calle de los Escoriales'},True,14,False,nan,False,68,nan,es,nan,99743569,3500000.0,40.6685422,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'luxuryType', 'text': 'Luxury'}]","^****THE BEST PROPERTY IN THE SIERRA DE MADRID. AN AUTHENTIC OPPORTUNITY JUST 30 MINUTES FROM MADRID ^***^ As we already announced, in Team Javier Villalba it is possible to get the best farm in Guadarrama, Madrid. More than 90,000 meters of land with 360 degree views and perfectly preserved. The farm has more than 2,000 meters built (2,478 meters in cadastre), and has the possibility of building up to 3,500 meters. Its buildings are a main mansion, a large secondary house, a keep, everything perfectly to enter to enjoy this fantastic estate. The palace has 6 bedrooms, 4 bathrooms, a large living room with stately style with fireplace, large glazed porch with heating and insulating enclosures, double kitchen, and attic with storage area and laundry… The secondary house, an alpine oasis, has 5 bedrooms, 4 bathrooms, double-height main living room with fireplace, kitchen next to the bathroom, service in suite, laundry room and practicable basement. House of guards, completely rehabilitated, has 2 bedrooms, living room, kitchen and bathroom. It also has a greenhouse area and basement. The farm has a building in which we have several garages closed, office area, changing rooms and room to store machinery. Large flat extensions of green meadows predominate, areas of forest, heated saline chlorination pool with glass enclosure, pediment court, playgrounds for the little ones, irrigation wells with automatic system, ponds, etc… From the highest point, we can enjoy 360º views. An exclusive and unique farm, better to see is to believe.. . We wait for you! This announcement is not binding and may contain errors. It is shown for informational purposes and is not contractual.",False,"{'typology': 'countryHouse', 'subTypology': 'countryHouse'}",good,1412.0,https://www.idealista.com/inmueble/99743569/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b9/a7/22/1053103027.jpg,Calle de los Escoriales,True,-4.0898091,Guadarrama,nan,countryHouse,False,nan
1,Madrid,68.0,True,False,{'title': 'Flat in Calle Escorial'},False,2,False,True,False,64,VYM115,es,True,103452418,199000.0,40.6734553,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"YM Inmobiliaria - Sells Apartment in Guadarrama -. - Two rooms. One with Private Patio. - 1 bathroom. - Independent kitchen. - Built-in Dress Wardrobes. - Two Storage Rooms. - A Garage Space - 4.59 x 2.20. Direct elevator access. - Climalit windows and some Oscilo windows. - Smooth Paint. - Floating Platform Floor. - Independent Heating - Natural Gas. - Reinforced door. - Closed Estate. - Elevators. - IBI: 457. (I. e. - Very good location, consolidated area with all services nearby. - Excellent opportunity in the area.",False,{'typology': 'flat'},good,2926.0,https://www.idealista.com/inmueble/103452418/,nan,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/14/22/40/1189959184.jpg,Calle Escorial,False,-4.0909371,Guadarrama,bj,flat,False,nan
1,Madrid,85.0,True,False,"{'title': 'Flat in Calle Alfonso X, 11 a'}",True,3,False,True,True,19,nan,es,False,98818961,139900.0,40.6730105,True,nan,sale,nan,"GUADARRAMA real estate agency GUADARRAMA area HOGARES GUADARRAMA Office: FOR SALE: SPECTACULAR CENTRAL APARTMENT IN GUADARRAMA, close to green areas, schools, bus stop, etc.. . The house is distributed as follows: It has three bedrooms, all of them with built-in wardrobes, a complete bathroom, a fully equipped kitchen with a drying terrace, a large living room with access to a glazed terrace. Do not hesitate to contact us to see the house and see 100% FINANCING conditions.",False,{'typology': 'flat'},good,1646.0,https://www.idealista.com/inmueble/98818961/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cb/ca/d2/1024787270.jpg,"Calle Alfonso X, 11 A",True,-4.0851728,Guadarrama,2,flat,False,nan
5,Madrid,565.0,False,False,{'title': 'Detached house'},False,6,False,nan,False,48,W-02U2V0,es,nan,103440884,880000.0,40.6846097,False,nan,sale,"[{'name': 'stoneHouseType', 'text': 'Stone house'}]","Spectacular stone villa in Guadarrama Spectacular stone house located in the Montepinar Urbanization on a plot of 1,088 m2 surrounded by nature, in one of the best locations in the village of Guadarrama.  With easy access from automated gate that leads us through a ramp to the large basement where the garage, a bathroom, laundry, large multipurpose open area and stairs that leads to the entrance floor. The house is accessed by a staircase of Galician granite, the same that is used for all the plating of the facade and exterior railings. We access a good sized hall that leads us to the large kitchen with pantry and office; a bedroom with bathroom and a large living-dining room with fireplace that also communicates with the kitchen and allows us to go outside to a comfortable porch from which to contemplate the mountain views.  From the wooden staircase we go up to the bedroom area all equipped with large fitted closets from floor to ceiling, folding wooden doors and fully clothed inside. Four bedrooms on this floor, two of them with en suite bathroom and the other two sharing a third bathroom and have access to a large terrace. Finally we go up to the attic, totally diaphanous, with sloping ceilings that do not affect the full use of the room for the use needed as a playroom... Highlight of the house its air conditioning.It has underfloor heating, air conditioning, all by natural gas. As well as drip irrigation throughout the garden and a cistern.  The construction materials are all noble with marble floors and wooden floors, doors, closet fronts and railings of walnut wood and veneered and exterior with Galician granite. Exterior carpentry of PVC wood tilt and turn windows and shutters with adjustable aluminum slats. Perimeter video surveillance system and exterior and interior alarm cameras. The house is located in the middle of nature and one of the highest points of the municipality of Guadarrama, in the Urbanization Montepinar, which we access from the old N-VI going up to the Alto del León. Guadarrama is a town of 15,600 inhabitants at the foot of the mountain range of the same name. It is 40 minutes away from the Moncloa transport interchange, in Madrid, by the A6 highway, several lines of public transport connect Guadarrama with intercity public transport lines connect Guadarrama with the capital and with other and other towns in the surrounding area. Within a radius of less than 10 km we find the shopping and leisure centers of the and leisure centers of the neighboring town of Collado Villalba, two general hospitals (Villalba and El Escorial) and several stations of lines C3, C8 and C10 of the suburban railroad network. Guadarrama has all the necessary facilities and services nearby (public schools (public and private schools, health center centers, health center, sports center, winter and summer swimming pools, commerce, etc.) and swimming pools, stores, etc.) and its renowned medium-stay hospital stands out. hospital. Surrounded by natural areas such as the Sierra de Guadarrama National Park and cultural sites such as the Escorial Monastery and close to other points of interest such as the main ski resorts in the Community of Madrid or the historic cities of Segovia and Ávila, it offers an unbeatable environment for daily life and work as well as for rest and relaxation.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1558.0,https://www.idealista.com/inmueble/103440884/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/33/15/7a/1196304477.jpg,Guadarrama,False,-4.1056226,Guadarrama,nan,chalet,False,nan
5,Madrid,412.0,True,False,{'title': 'Detached house in santa isabel'},True,5,False,nan,False,62,nan,es,nan,102691901,609900.0,40.6489161,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'bright', 'text': 'Bright'}, {'name': 'villaType', 'text': 'Villa'}]","CAPITAL HOME ALPEDRETE SELLS MAGNIFICENT INDEPENDENT VILLA BUILT IN 2001, DISTRIBUTED ON TWO FLOORS IN A VERY FAMILIAR AND QUIET RESIDENTIAL AREA, IN THE CABEZUELAS URBANIZATION. The house has 412m2 built, distributed over two floors, on a 1696m2 plot.The property has large green areas and established trees on the outside combined with cobblestone areas and perfectly maintained with a magnificent orientation. It is distributed as follows: We located a magnificent exterior entrance hall, with a roof to have a rest area, at the main entrance, the hall gives rise to the main rooms for leisure and family enjoyment, such as the living-dining room, facing south-east., with large windows and a surface area of more than 40m2, ideal for holding family events, consolidating a pleasant and warm rest area.Next, we have a transition space, with an entrance to the kitchen, spacious and with a lot of storage space, in addition, we have another exterior room, fully glazed, with sliding PVC exterior carpentry where you can have a completely airtight space. or open to the outside, with a north-west orientation, ideal as a rest area or to have an area for family and friends. If we go back to the entrance hall, we find the rest area on the other side, composed of four double bedrooms, three of them with en-suite bathrooms, facing south-west and south-east, perfectly adequate, they can be implemented as bedrooms., offices, game rooms, etc.with numerous built-in wardrobes, with perfectly adequate interior carpentry made of pine wood. Next, we locate the lower floor of the house, which has access from the interior, it is intended as a sports area, composed of the kidney-shaped pool, fully heated, with exterior opening through the side garden.In addition, this sports space has, as an addition, an independent room and a full bathroom, along with a large raw storage area.This entire complex has access from the house and also from the garage.The latter has capacity for two vehicles, with access to the workshop area and the boiler room. Regarding characteristics of the home; We have aluminum and PVC exterior carpentry, pine wood interior carpentry, marble and porcelain floors, smooth and gotelé paint depending on the room, exposed brick, tile roof, DIESEL heating with aluminum radiators, two Lamborghini burners, indoor pool, indoor garage for two vehicles plus outdoor area for a large space, trees and established vegetation, slate outdoor floor. Finally, in terms of nearby services, we have the urban center of Alpedrete with multiple shopping options such as supermarkets, pharmacies, restaurants, etc.Nearby transport services such as the Cercanías Renfe line C8 from Alpedrete or Los Negrales, bus line at the Guadarrama Tennis Club, with lines and 682, as well as a bus stop next to the Miravalle nursery or farm 660, 684 and 688.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1480.0,https://www.idealista.com/inmueble/102691901/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/18/a4/72/1163992588.jpg,santa isabel,True,-4.0447113,Guadarrama,nan,chalet,False,{'groupDescription': 'Highlight'}
2,Madrid,114.0,True,False,{'title': 'Flat in Calleja Prado San Juan'},True,4,False,True,False,25,nan,es,False,97083283,184900.0,40.6821443,False,nan,sale,nan,"GUADARRAMA real estate agency GUADARRAMA area HOGARES Office: FOR SALE: SPECTACULAR APARTMENT IN ONE OF THE BEST URBANIZATIONS IN GUADARRAMA, close to green areas, schools, bus stop, etc… The house is located on the FIRST FLOOR of the building and is distributed as follows: A wide entrance that leads to a large kitchen with pantry, four large bedrooms, three of them with fitted wardrobes, two bathrooms and a magnificent spacious living room with access to the terrace. It also has common areas, sports and an Olympic community pool. Do not hesitate to contact us to see the house and see 100% FINANCING conditions.",False,{'typology': 'flat'},good,1622.0,https://www.idealista.com/inmueble/97083283/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f3/1a/1c/981472999.jpg,Calleja Prado San Juan,True,-4.0837523,Guadarrama,bj,flat,False,nan
4,Madrid,224.0,False,False,{'title': 'Terraced house'},False,5,False,nan,False,37,W-02THLN,es,nan,102821841,420000.0,40.6737506,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Nice detached house in Guadarrama Nice townhouse in Guadarrama very centrally located. This bright property of 224 square meters built has four bedrooms, three bathrooms and a service area, on 300 square meters of plot. Upon entering the property we access a hall that leads us to the bright living room with access to a wonderful wooden porch and the garden. A large kitchen and a bathroom with shower complete this floor. Upstairs there are three spacious and bright bedrooms and a bathroom. All of them have built-in wardrobes. On the top floor we find a nice attic with two bedrooms and a complete bathroom. The lower floor has a games room, storage room and garage. The garden of 300 square metres has a pleasant terrace and swimming pool area. The communal areas of the urbanisation have a paddle tennis court and children's play area. The property is located close to the centre of the town of Guadarrama, less than three hundred metres from the bus station. Guadarrama, less than three hundred metres from the bus. Guadarrama is a town of 15,600 inhabitants at the foot of the mountain range of the same name. It is 40 minutes away from the Moncloa transport interchange, in Madrid, by the A6 motorway, several lines of public transport connect Guadarrama with intercity public transport links Guadarrama with the capital and with other other towns in the surrounding area. Within a radius of less than 10 km we find the shopping and leisure centres of the town of Guadarrama. and leisure centres in the neighbouring town of Collado Villalba, two general hospitals (Villalba and El Escorial) and several stations on lines C3, C8 and C10 of the local railway network. Guadarrama has all the necessary facilities and services close by (public schools, schools, etc. ). (public and state-subsidised schools, health centre centres, health centre, sports centre, winter and summer swimming pools, shops, etc. ) and its renowned medium-stay hospital also stands out. Surrounded by natural areas such as the Sierra de Guadarrama National Park and cultural sites such as the Escorial Monastery and close to other points of interest such as the main ski resorts in the Region of Madrid and the historic cities of Segovia and Ávila, it offers an unbeatable setting for both everyday life and work and for rest.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1875.0,https://www.idealista.com/inmueble/102821841/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ed/23/12/1169367251.jpg,Guadarrama,False,-4.0823585,Guadarrama,nan,chalet,False,nan
3,Madrid,292.0,True,False,{'title': 'Detached house in Tilos'},False,4,False,nan,False,24,nan,es,nan,100715412,549900.0,40.6694554,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"GUADARRAMA STUDIO 2020 S. L. GUADARRAMA real estate agency GUADARRAMA area HOGARES Office: FOR SALE: SPECTACULAR CHALET IN THE BEST AREA OF GUADARRAMA, close to green areas, schools, bus stop, etc.. . Fantastic independent villa in the Redondillo area. The house is distributed as follows: A wide entrance with access to the different rooms such as a living-dining room, with direct access to the back garden, an equipped kitchen and a room on the ground floor with a complete bathroom. On the second floor we find three rooms with two bathrooms, one of the rooms is the main one with one of the bathrooms en suite. In the lower part is the garage, about 116 meters with access from inside the house. The house has a garden both at the front and at the back, as well as the communication of both parties on the sides, at the front we find a very pleasant porch with direct access to the house. The situation is exceptional with all services very close and accessible on foot. Do not hesitate to contact us to see the house and see 100% FINANCING conditions.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1883.0,https://www.idealista.com/inmueble/100715412/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e0/aa/e3/1096660324.jpg,Tilos,False,-4.0975502,Guadarrama,nan,chalet,False,nan
2,Madrid,96.0,False,False,{'title': 'Flat in Peñon'},True,4,False,True,True,34,2253-239,es,False,101455447,250000.0,40.6896122,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"FANTASTIC OPPORTUNITY! Apartment for sale in the heart of the Sierra de Guadarrama, its magnificent location in full contact with Nature stands out. Large urbanization with swimming pool, garden areas, sports courts and children's area. It has outdoor parking, a garage with automatic door for 2 cars (included in the price) and a large storage room. The house is located on the first floor, it has 4 bedrooms (3 with double-depth built-in wardrobes), 2 bathrooms, a spacious kitchen with a pantry and interior patio, a large living room with a very bright fireplace and access to a terrace with views of the a natural place. Good public transport connections (with a bus line at the door of the urbanization) and close to all types of services, schools, institutes, restaurants, hospitals, supermarkets, etc. , and easy access to the A6 motorway. Recently renovated home. The municipality of Guadarrama is suitable for rest, especially on vacation. We do not charge commissions to the purchasing party. DON'T MISS THE OPPORTUNITY TO VISIT IT! If you are interested, do not hesitate to contact us and schedule a visit!",False,{'typology': 'flat'},good,2604.0,https://www.idealista.com/inmueble/101455447/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ff/0e/13/1122516826.jpg,Peñon,False,-4.0774376,Guadarrama,1,flat,False,nan
4,Madrid,414.0,False,False,{'title': 'Detached house'},False,5,False,nan,False,56,VIVEXGUA001,es,nan,100365711,598000.0,40.6457511,False,nan,sale,nan,"WE GET UP TO 100% FINANCING. WE DO NOT CHARGE THE BUYER. LOCATION SELLS INDIVIDUAL VILLA OF 414 m2 ON A PLOT OF 962 M2, 5 BEDROOMS, 3 BATHROOMS, 1 TOILET, GARAGE, HEATED POOL, AEROTHERMAL AND SOLAR PANELS. The house is distributed over three floors as follows: On the street level, we access from a walk through the garden to a covered porch that after passing the main door takes us to a spacious and bright hall, which allows access to a large kitchen furnished and equipped with an island and with direct access to the Living room with fireplace and direct access to the rear porch of the garden area and heated pool for bathing in spring and autumn. From this same hall, we also access to the right a bedroom, a bathroom with a shower tray and the master bedroom with a dressing room, an open and very spacious bathroom with a hydromassage bathtub and a shower tray with two showers to be able to take two showers. people at the same time. In front of the entrance hall, we access the marble stairs that allow us access to the first floor and the basement. On the first floor, we reach a hallway to access the other three bedrooms, a large bathroom with a bathtub and shower, an open dressing room, a library area and a large covered terrace that can be closed. In the basement, we can enjoy another large wine cellar room equipped with a bar, oven, iron with extractor and a toilet, ideal for enjoying family celebrations. In addition, in the basement there is a large garage and a storage area where the aerothermal installation is located, which provides the home with underfloor heating and cooling and hot domestic water. It also has solar panels on the roof to generate electricity for the home's needs. The house has modern imitation wood stoneware floors, a wooden door, large white aluminum windows with palilleras and good double glazing for good insulation and smooth walls. It should be noted that in addition to being able to enjoy nature, it has good communications: A6 highway, bus stop next to Moncloa, close to Guadarrama and Collado Villalba and with all services, shopping centers, restaurants.. . [IW].",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1444.0,https://www.idealista.com/inmueble/100365711/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ca/af/6f/1080921275.jpg,Guadarrama,True,-4.0446564,Guadarrama,nan,chalet,False,nan
2,Madrid,93.0,True,False,{'title': 'Semi-detached house'},False,3,False,nan,False,28,050319,es,nan,100856285,290000.0,40.6717225,False,nan,sale,nan,"Grupo Casa10 sells: (Ana ☎️ six twenty twenty eleven zero six) Charming single-story house of 93m2, 3 bedrooms, 2 bathrooms on a 265m2 Andalusian garden in the heart of the urban center. It has 2 access doors to the house. From the garden, where you can put the. car, if you have made a purchase at the supermarket, the best option, or through the main entrance. From the hall, we access the kitchen, or the living room. The kitchen is rectangular, which together with the office form an L. The square-shaped living room enjoys a pleasant fireplace that heats the entire house. The bedroom area borders the beautiful and unique garden. The 3 double bedrooms are of similar size and the main one is en suite. The house has a large storage space, both at the top, going up some stairs from the living room, and in the garden, which has a shed. We have two pantries or rooms for various uses. One in the living room and another taking advantage of the stairwell. The garden, completely flat, visually does not correspond to the square meters it has, the feeling is quite larger and transmits serenity. In short: The typical town house from the outside that inside is a cozy, comfortable and well located chalet. that takes you back to the beauty of the usual simple things. Next to all the necessary services, and great communication.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",renew,3118.0,https://www.idealista.com/inmueble/100856285/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/37/af/1a/1123551707.jpg,Guadarrama,False,-4.0869483,Guadarrama,nan,chalet,False,nan
2,Madrid,105.0,True,False,{'title': 'Detached house in Alameda Tercera'},False,3,False,nan,False,24,4882,es,nan,102958588,420000.0,40.657555,False,nan,sale,nan,"Detached Villa for sale in Guadarrama, with 1,130 ft² and 3 rooms and 2 bathrooms.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,4000.0,https://www.idealista.com/inmueble/102958588/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d3/7f/c1/1173174361.jpg,Alameda Tercera,False,-4.055249,Guadarrama,nan,chalet,False,nan
1,Madrid,95.0,False,False,{'title': 'Flat'},False,3,False,False,False,4,2024REU0089,es,False,103874370,47000.0,40.6744074,False,nan,sale,nan,***Access Here you can find out in detail about the auction. Bhorus SL is the only NATIONAL company with demonstrable documentation in all types of auction operations. Careful! Auctions are very risky if they are not analyzed by the right professionals..,False,{'typology': 'flat'},good,495.0,https://www.idealista.com/inmueble/103874370/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/2e/ac/1202866824.jpg,Guadarrama,False,-4.0924646,Guadarrama,2,flat,False,nan
1,Madrid,79.0,True,False,"{'title': 'Flat in Calle Alto los Leones, 26'}",False,2,False,True,False,20,1ºC,es,False,102879565,235000.0,40.6747275,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"GUADARRAMA real estate agency GUADARRAMA area HOGARES GUADARRAMA Office: FOR SALE: SPECTACULAR NEW CONSTRUCTION CENTRAL APARTMENT, close to green areas, schools, bus stop, etc. BEAUTIFUL 1st floor apartment of 68.24m2 with a total constructed area of 85.53m2. Without elevator The floor is distributed as follows: Large entrance hall leading to a very bright living-dining room with an open-style kitchen. From there we can access the sleeping area with 2 bedrooms, both with built-in wardrobes and a complete bathroom with a shower. The house is delivered with a fully furnished kitchen along with a ceramic hob, oven and extractor hood. It also has a parking space in the same building. The “Rocon” building is emblematic for its incredible central location in the old town, one of the best areas for its iconic streets for its historical memory and the most sought after for its proximity to the center of the municipality, without having to move vehicles. Come visit it! SEE ALSO THE 100% FINANCING CONDITIONS. Do not hesitate to contact us to visit the home, without obligation, adapting to your needs ""TOGETHER WE MAKE HOMES"".",True,{'typology': 'flat'},newdevelopment,2975.0,https://www.idealista.com/obra-nueva/102879565/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c6/f6/fe/1170439620.jpg,"Calle Alto los Leones, 26",False,-4.0926061,Guadarrama,1,flat,False,nan
2,Madrid,77.0,True,False,"{'title': 'Duplex in Calle Alto los Leones, 26'}",False,1,False,True,False,20,1ºD,es,False,102879716,179000.0,40.6747275,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"GUADARRAMA real estate agency GUADARRAMA area HOGARES GUADARRAMA Office: FOR SALE: SPECTACULAR NEW CONSTRUCTION CENTRAL DUPLEX APARTMENT, close to green areas, schools, bus stop, etc. BEAUTIFUL Duplex-style 1st floor apartment of 59.79m2 (35.81 on the 1st floor and 23.98m2 on the 2nd floor under cover) With a total constructed area of 77.08m2. Without elevator. The floor is distributed as follows: Entrance hall leading to a bright living-dining room with an open-style kitchen with a toilet and a beautiful staircase leading to the upper area. From there we can access the very large bedroom area with a built-in wardrobe and a study and bathroom area in suite, very bright with Velux style windows providing warmth to the room. The house is delivered with a fully furnished kitchen along with a ceramic hob, oven and extractor hood. It also has a parking space in the same building. The “Rocon” building is emblematic for its incredible central location in the old town, one of the best areas for its iconic streets for its historical memory and the most sought after for its proximity to the center of the municipality, without having to move vehicles. Come visit it! SEE ALSO THE 100% FINANCING CONDITIONS. Do not hesitate to contact us to visit the home, without obligation, adapting to your needs ""TOGETHER WE MAKE HOMES"".",True,"{'typology': 'flat', 'subTypology': 'duplex'}",newdevelopment,2325.0,https://www.idealista.com/obra-nueva/102879716/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/06/25/c4/1170439679.jpg,"Calle Alto los Leones, 26",False,-4.0926061,Guadarrama,1,duplex,False,nan
2,Madrid,92.0,True,False,"{'title': 'Duplex in Calle Alto los Leones, 26'}",False,1,False,True,False,20,1ºE,es,False,102879754,208000.0,40.6747275,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"GUADARRAMA real estate agency GUADARRAMA area HOGARES GUADARRAMA Office: FOR SALE: SPECTACULAR NEW CONSTRUCTION CENTRAL DUPLEX APARTMENT, close to green areas, schools, bus stop, etc. BEAUTIFUL Duplex-style 1st floor apartment of 74.86m2 (42.65 on the 1st floor and 32.21m2 on the 2nd floor under cover) With a total constructed area of 92.15m2. Without elevator. The floor is distributed as follows: Entrance hall leading to a bright living-dining room with a separate kitchen with a toilet and a beautiful staircase leading to the upper area. From there we can access the very large bedroom area with a built-in wardrobe and a study area and en-suite bathroom. , very bright with Velux style windows providing warmth to the room. The house is delivered with a fully furnished kitchen along with a ceramic hob, oven and extractor hood. It also has a parking space in the same building. The “Rocon” building is emblematic for its incredible central location in the old town, one of the best areas for its iconic streets for its historical memory and the most sought after for its proximity to the center of the municipality, without having to move vehicles. Come visit it! SEE ALSO THE 100% FINANCING CONDITIONS. Do not hesitate to contact us to visit the home, without obligation, adapting to your needs ""TOGETHER WE MAKE HOMES"".",True,"{'typology': 'flat', 'subTypology': 'duplex'}",newdevelopment,2261.0,https://www.idealista.com/obra-nueva/102879754/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7f/aa/46/1170439636.jpg,"Calle Alto los Leones, 26",False,-4.0926061,Guadarrama,1,duplex,False,nan
1,Madrid,82.0,True,False,"{'title': 'Flat in Calle Alto los Leones, 26'}",False,2,False,True,False,20,Bjº B,es,False,102879757,220000.0,40.6747275,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"GUADARRAMA real estate agency GUADARRAMA area HOGARES GUADARRAMA Office: FOR SALE: SPECTACULAR NEW CONSTRUCTION DOWNTOWN GROUND APARTMENT, close to green areas, schools, bus stop, etc. BEAUTIFUL Ground Floor of 64.21m2 with a total constructed area of 81.50m2. The floor is distributed as follows: Entrance hall leading to a bright living-dining room with separate kitchen. From there we can access the rest area with 2 bedrooms, both with built-in wardrobes and a large bathroom with shower. The house is delivered with a fully furnished kitchen along with a ceramic hob, oven and extractor hood. It also has a parking space in the same building. The “Rocon” building is emblematic for its incredible central location in the old town, one of the best areas for its iconic streets for its historical memory and the most sought after for its proximity to the center of the municipality, without having to move vehicles. Come visit it! SEE ALSO THE 100% FINANCING CONDITIONS. Do not hesitate to contact us to visit the home, without obligation, adapting to your needs ""TOGETHER WE MAKE HOMES"".",True,{'typology': 'flat'},newdevelopment,2683.0,https://www.idealista.com/obra-nueva/102879757/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e0/be/ba/1170439655.jpg,"Calle Alto los Leones, 26",False,-4.0926061,Guadarrama,bj,flat,False,nan
