labels,topPlus,suggestedTexts,province,status,hasVideo,thumbnail,size,priceByArea,has3DTour,numPhotos,showAddress,municipality,country,hasLift,longitude,detailedType,district,hasPlan,newDevelopment,propertyType,rooms,topNewDevelopment,address,propertyCode,externalReference,newDevelopmentFinished,price,floor,operation,url,exterior,description,parkingSpace,has360,latitude,hasStaging,bathrooms
nan,False,"{'subtitle': 'Nuevo Aranjuez-Ciudad de las Artes, Aranjuez', 'title': 'Terraced house in Calle del Teatro, 10'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/59/54/99/1072758334.jpg,183.0,1776.0,False,17,True,Aranjuez,es,nan,-3.58234,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",Nuevo Aranjuez-Ciudad de las Artes,True,True,chalet,3,False,"Calle del Teatro, 10",103769934,74,False,325000.0,nan,sale,https://www.idealista.com/obra-nueva/103769934/,nan,"WORKS STARTED! BUILD “ALZA OBRAS Y SERVICIOS, SL” IBERCAJA FINANCE AMOUNTS GUARANTEED BY IBERCAJA 75% SOLD PROMOTION In one of the best areas of Aranjuez and 5 minutes from all services; supermarkets, health center, playgrounds, schools and institutes, the Plathea project is located in the heart of the City of Arts in beautiful Aranjuez. We arrive in this city with this new project of 34 single-family homes with 3 bedrooms, with a private plot, community pool, chill out area, private garden, possibility of own cellar, garage and storage room. Large-area homes distributed over three floors, with a private garage for one or two vehicles and a magnificent garden, just for you. A modern design that attracts from the first moment and that you can adapt to your lifestyle. You are different and so is your home. Plathea is a functional project that adapts to all the daily aspects of life to offer you the best. The perfect home for you, so that every day you feel like you are where you want to be. That's the most important thing for us. We also look to the future together and that is why we implement sustainable construction and technical solutions so that when you choose your new home with us, you know that you are not only betting on avant-garde architecture, but also on taking care of the environment. Some homes that, as in the case of Plathea, have heating and DHW through aerothermal energy accompanied by refreshing underfloor heating. So you can enjoy true comfort. All of this in bright, large rooms that make the most of the space that, with large windows, delights the members of each home due to the multitude of possibilities offered by their private outdoor spaces. If you want to know the promotion in detail, contact us and one of our professionals will advise you throughout the purchasing process, whatever your needs may be.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.03308,False,3
nan,False,"{'subtitle': 'La Montaña-El Cortijo, Aranjuez', 'title': 'Detached house'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e7/28/f2/1199092514.jpg,613.0,579.0,False,30,False,Aranjuez,es,nan,-3.5967659,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",La Montaña-El Cortijo,False,False,chalet,4,False,La Montaña-El Cortijo,103753194,06974,nan,355000.0,nan,sale,https://www.idealista.com/inmueble/103753194/,nan,"CPM International Real Estate manages this spectacular and bright independent villa, with a 613 m2 plot, 4 bedrooms, 3 full bathrooms, covered porch, garden and terraces, built with quality materials and large spaces, which consists of the following elements: Main floor: Entrance hall. An independent kitchen, fully furnished and equipped with all appliances included. A spacious and bright, completely open-plan living-dining room, with large windows, which give access to a spectacular garden terrace. 2 very bright rooms with built-in wardrobes. 1 full bathroom First floor: 2 very bright bedrooms with built-in wardrobes and 1 full bathroom. Second floor: open-plan attic with terrace and great views of the area. Basement. Large garage area with capacity for 8 vehicles. The spectacular independent Chalet has wooden floors, video intercom, armored door, double glazed windows, and oil boiler heating. The house includes a garage area with capacity for 8 spaces and a large storage room. The location of the Chalet is unbeatable, since it is close to the Aranjuez Train Station, surrounded by taxi ranks and different bus lines that stop in front of the house. Access to the M-619 is very fast. Around the Chalet there are shopping centers (Centro Comercial El Deleite), natural parks (Parque de la Gta. Loire Valley), schools and universities (Litterator School), daycare centers, pharmacies, hospitals (Tajo Hospital) and a variety of restaurants.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.0639739,False,3
nan,False,"{'subtitle': 'Nuevo Aranjuez-Ciudad de las Artes, Aranjuez', 'title': 'House'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1b/bc/34/1125564809.jpg,336.0,1146.0,False,67,False,Aranjuez,es,nan,-3.5793293,{'typology': 'chalet'},Nuevo Aranjuez-Ciudad de las Artes,True,True,chalet,4,False,Nuevo Aranjuez-Ciudad de las Artes,100820525,nan,True,385000.0,nan,sale,https://www.idealista.com/obra-nueva/100820525/,nan,"The property is illegally occupied by third parties and without duly contracted supplies. If on the date of sale the seller had sued the occupancy in court, the purchaser may be subrogated to said demand, not being able to claim any amount from the seller as a consequence thereof, except for the fees of lawyers and solicitors that until the date of the transfer had been paid. accrued which, in any case, will be paid by the latter. If on the date of sale, the seller had filed a criminal complaint, which was in progress, the sale will be notified to the Court, separating the seller from the procedure as a private accusation. The state of occupancy and/or the impediments to the property being freely visited by the technicians prevent i) its official appraisal as required by Order ECO/805/2003, of March 27, so that the property, while the situation, it cannot be mortgaged. Consequently, mortgage financing may not be constituted on this type of property, the acquisition of which will require the granting of other types of guarantees in the event that financing is requested and ii) the obtaining by the owner of the energy efficiency certificate (in the event that the asset requires it). It is recommended that the buyer obtain professional advice before making a purchase decision..",nan,False,40.031356,False,3
nan,False,"{'subtitle': 'Foso-Moreras, Aranjuez', 'title': 'Terraced house in Calle del Caramillar'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/08/f4/c3/1195066153.jpg,401.0,1045.0,False,21,False,Aranjuez,es,nan,-3.5795804,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",Foso-Moreras,True,False,chalet,6,False,Calle del Caramillar,103617585,CG-61919-0001,nan,419000.0,nan,sale,https://www.idealista.com/inmueble/103617585/,nan,"Solvia. offers 401 m² semi-detached house for sale, with 6 bedrooms located in the town of Aranjuez, province of Madrid. Built in 2006, this semi-detached house has 4 floors, a basement for a garage for four cars, a cellar and storage room, a ground floor, a first floor and a basement, connected to each other by an internal staircase. It has an area of 401 m² and is distributed in a living-dining room, separate kitchen, 6 bedrooms with built-in wardrobes, 4 bathrooms and a terrace. The house includes a swimming pool. Good communications, 12 minutes from the train station and through the M-305 road access. The area has a variety of equipment, a health center, gas station, school, institute, parks, etc. With the services of Solvia you can find the home you need. Get started right now by asking for more information. A person close to you will attend to you personally.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.0345674,False,4
nan,False,"{'subtitle': 'Vergel-Las Olivas, Aranjuez', 'title': 'Flat in Juan De Herrera, 24'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b6/20/84/1104619428.jpg,90.0,1722.0,False,29,True,Aranjuez,es,True,-3.6191657,{'typology': 'flat'},Vergel-Las Olivas,True,False,flat,3,False,"JUAN DE HERRERA, 24",100939978,2331,nan,155000.0,3,sale,https://www.idealista.com/inmueble/100939978/,True,"Apartment for sale in a magnificent area, consisting of 88m2, 3 bedrooms, 2 bathrooms, fitted kitchen, wooden floors, air conditioning and ducted heating, intercom, clothesline terrace, very bright.. . Better to see, call us and we will inform you without obligation. Apartment for sale in a magnificent area, consisting of 88m2, 3 bedrooms, 2 bathrooms, fitted kitchen, wooden floors, air conditioning and ducted heating, intercom, clothesline terrace, very bright.. . Better to see, call us and we will inform you without obligation.",nan,False,40.0267055,False,2
nan,False,"{'subtitle': 'Vergel-Las Olivas, Aranjuez', 'title': 'Flat in Cuesta de las Perdices, 33'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/71/e9/06/1137821926.jpg,98.0,918.0,False,18,True,Aranjuez,es,True,-3.6121325,{'typology': 'flat'},Vergel-Las Olivas,False,False,flat,3,False,"Cuesta de las Perdices, 33",101911302,01 Aranjuez,nan,90000.0,4,sale,https://www.idealista.com/inmueble/101911302/,True,"Great exterior home, very bright, with double windows and double glazed glass, distributed in: - 3 bedrooms - lounge - furnished kitchen - 1 bathroom - Individual heating Terrace - elevator.",nan,False,40.0264848,False,1
nan,False,"{'subtitle': 'Centro, Aranjuez', 'title': 'Semi-detached house in Camino del Mar Chico, 4'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8f/29/e7/1193896950.jpg,256.0,1196.0,False,27,True,Aranjuez,es,nan,-3.604196,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",Centro,True,False,chalet,4,False,"Camino del Mar Chico, 4",103578165,SJZ,nan,306180.0,nan,sale,https://www.idealista.com/inmueble/103578165/,nan,"Incredible opportunity! House for sale in Aranjuez, Madrid. This spacious property has 4 bedrooms, a large living-dining room, an equipped kitchen and 4 full bathrooms. Enjoy a terrace and balcony to relax outdoors. Parquet floors add a touch of elegance to each space. Located in the center of Aranjuez, you will have everything you need at your fingertips: schools, supermarkets, banks, libraries and pharmacies. In addition, it has excellent accessibility and easy connection to the Southern Highway. Don't miss this opportunity to have the home of your dreams in a privileged location!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.0239557,False,4
"[{'name': 'villaType', 'text': 'Villa'}]",False,"{'subtitle': 'La Montaña-El Cortijo, Aranjuez', 'title': 'Detached house in Calle Santiago de Compostela'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/73/e5/26/1197287650.jpg,428.0,1589.0,False,45,False,Aranjuez,es,nan,-3.6000653,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",La Montaña-El Cortijo,True,False,chalet,5,False,Calle Santiago de Compostela,103692982,2594,nan,680000.0,nan,sale,https://www.idealista.com/inmueble/103692982/,nan,"Discover the epitome of luxury and sophistication in this magnificent independent villa of 428.56 m² built with elevator, it sits on a majestic plot of 602.42 m², built in 2010 and strategically oriented to the southwest and southeast, where quality and detail merge into an architectural masterpiece. From the moment you cross the German security gate, you are immersed in an oasis of high construction qualities.with granite details on the facade, adding a touch of class. This captivating home incorporates the latest in technology and design, with underfloor heating managed by natural gas to provide a cozy atmosphere all year round.Ducted air conditioning.The 14mm aluminum windows, with thermal break bridge glazing, offer energy efficiency and exceptional insulation.Solid wood interior carpentry and marble floors add a touch of timeless elegance. The ground floor of 147.69 m² is presented as an extraordinary coexistence space, with a two-room living-dining room that opens to a private terrace and with direct access to the pool.The kitchen, with an island finished in silestone, awakens the senses with unobstructed views and direct access to an additional 20.5 m² terrace.In addition, a versatile office that could be converted into a bedroom and a bathroom complete this level. The first floor of 119.49 m² offers an additional luxurious setting, with a large open space perfect for a storage room or non-living activities.Four bedrooms, one with a private terrace and panoramic views, offer a serene retreat.A full bathroom completes this floor, providing comfort and privacy. The 161.38 m² semi-basement is a sanctuary for versatility, with an additional bathroom and enough space to create a self-contained apartment.The garage with automatic door can accommodate up to four vehicles, providing the comfort and security you deserve. We are looking at a magnificent property, comfortable, independent and with all services nearby, in the sought-after La Montaña Urbanization just 5 minutes from Aranjuez (Madrid). It is a quiet area where you can live as a family, it has the Hospital del Tajo, Mercadona Supermarket, Children's Parks, Litterator and Maestro Rodrigo public school, Golf Course, Gran Casino de Aranjuez and large green areas to practice outdoor sports.Well connected with bus lines to Aranjuez, Renfe Cercanías and A-4 Madrid. This unique residence fuses functionality with luxury in every corner, offering an unmatched living experience.Immerse yourself in the comfort and elegance of this architectural gem and take a step towards the life you have always dreamed of.An exclusive opportunity that you won't want to miss! [IW].","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.0620554,False,3
nan,False,"{'subtitle': 'Nuevo Aranjuez-Ciudad de las Artes, Aranjuez', 'title': 'Terraced house in Avenida de las Artes'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/d7/20/1160627813.jpg,338.0,1151.0,False,32,False,Aranjuez,es,nan,-3.5813463,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",Nuevo Aranjuez-Ciudad de las Artes,True,False,chalet,4,False,Avenida de las Artes,102436878,CG-09640-0005,nan,389000.0,nan,sale,https://www.idealista.com/inmueble/102436878/,nan,"Solvia offers 336 m² single-family semi-detached houses, with 3 bedrooms and a multipurpose room, 3 bathrooms and a toilet, for sale in the municipality of Aranjuez, Madrid.The houses are located in an area of ​​consolidated expansion called Ciudad de las Artes.Regarding road access routes, the most common due to their use are M-305 and TO-2542.Less than 11 minutes from the train station.These are semi-detached houses developed on 4 basement floors, low, high and under cover.The basement is used as a private garage with capacity for two cars and a cellar. On the ground floor we find the living-dining room, the kitchen and a toilet.The upper floor consists of 3 bedrooms and 2 bathrooms.On the ground floor is space 1 with the possibility of being used for multiple uses, space 2 with the possibility of being used as a bathroom and exit to two terraces.Built on private plots of around 150 m².They have a PANASONIC AQUAREA T-CAP brand aerothermal system that feeds the radiant/refreshing wire circuit and fan coil circuit in bedrooms and living room, as well as a DHW production system.In addition to 4 JA SOLAR brand photovoltaic panel units with a power of 545W that services the entire electrical installation (including aerothermal installation) with surpluses to the network.The aluminum carpentry is CORTIZO Brand with thermal break and climalit insulating glass.The kitchen is fully furnished with high and low furniture.The appliances included are a CATA brand hood, sink and faucet and a BALAY oven, microwave and induction hob.The bathrooms are equipped with ROCA brand toilets and taps and a walk-in shower finished in natural stone with a perimeter drain and thermostatic taps in the main bathroom.They have an English patio and a terrace on the ground floor with access from the living room, both measuring 21 m² each.It also has two terraces on the ground floor with access from multipurpose room 1.The north terrace has an area of ​​17 m² and the south of approximately 22 m².Individual pool of 2x2 m.In the town we can find services such as supermarkets, restaurants, sports facilities, educational centers, bank offices, other commercial businesses, etc.With Solvia's services you will be able to find the home you need and secure your investment with the best of specialized advice.Get started right now by asking for more information.A person close to you will attend to you personally.The graphic information contained in this support is indicative, prepared from the basic project, and is not contractual, so it may be modified by the promoter company during the execution of the works for reasons of a technical, legal and commercial nature.Likewise, the furniture, decoration, setting elements and electrical appliances included are of a decorative nature and are not subject to contracting.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.0313291,False,3
nan,False,"{'subtitle': 'Las Aves, Aranjuez', 'title': 'Duplex'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5a/77/30/1199067579.jpg,63.0,2619.0,False,11,False,Aranjuez,es,True,-3.6216696,"{'typology': 'flat', 'subTypology': 'duplex'}",Las Aves,True,False,duplex,2,False,Las Aves,103752436,05420,nan,165000.0,2,sale,https://www.idealista.com/inmueble/103752436/,True,"SALE OF DUPLEX APARTMENT on Carretera de Toledo 16 (28300 Aranjuez) Quiet area with a walk. Well connected. train station area Year of construction 2007. 2nd floor with double floor. 1 bathroom 15 meters of outdoor terrace. Living room and separate kitchen. 2 balconies. Access to the terrace. Built-in wardrobes in all rooms and in the access hallway. Communal area with garden and pool. Underground parking space with very easy access and well located. Elevator. With the possibility of building a third room of 25 m2 with bathroom Sale price €165,000.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.0323907,False,1
nan,False,"{'subtitle': 'Nuevo Aranjuez-Ciudad de las Artes, Aranjuez', 'title': 'Terraced house in Camino del Mar Chico'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a7/21/01/1143246843.jpg,256.0,1259.0,False,50,False,Aranjuez,es,nan,-3.6063769,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",Nuevo Aranjuez-Ciudad de las Artes,True,False,chalet,4,False,Camino del Mar Chico,102070659,nan,nan,322288.0,nan,sale,https://www.idealista.com/inmueble/102070659/,nan,"Investment Group10 sells a townhouse in the town of Aranjuez. The house is distributed in four bedrooms, living room, kitchen, four bathrooms, a terrace and a balcony. The property has parquet floors. It is located in the center of Aranjuez. In its surroundings we find schools, supermarkets, banks, libraries and pharmacies. In terms of accessibility, the property has multiple connections and has easy access to Autovía del Sur. Don't miss this opportunity to find the perfect home for you. If you need more information, do not hesitate to call us at: // WE WILL BE GLAD TO HELP YOU! (We also serve via WhatsApp).","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.0213,False,4
nan,False,"{'subtitle': 'Centro, Aranjuez', 'title': 'Flat in Cuesta de la Perdices'}",Madrid,renew,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b6/4b/1d/1196503823.jpg,98.0,918.0,False,54,False,Aranjuez,es,True,-3.6029693,{'typology': 'flat'},Centro,False,False,flat,3,False,Cuesta de la Perdices,103664982,nan,nan,90000.0,4,sale,https://www.idealista.com/inmueble/103664982/,True,"Fantastic home in Aranjuez, Cuesta de las Perdices street, a few meters from Paseo del Deleite. It has a living room with a terrace, kitchen, 3 bedrooms, 1 full bathroom and a storage room inside the house. 4th floor with elevator. 98m2 built approx. No agency commission and possibility of adjusting price 3 bedrooms The house needs reform. Furnished kitchen. Full bathroom. Passage room. Aluminum exterior carpentry and double glazing, Built-in cabinets. Sapelli interior carpentry. Area very well connected to the A4 through Paseo del Deleite. Bus lines 2 and 5 almost at the door. Aranjuez Renfe station 5 minutes by car. A few meters from: - El Deleite Shopping Center. - Las Olivas Health Center, pharmacies, veterinary centers. - Aranjuez Fire Station. - Schools and institutes: Salesianos Loyola, San Fernando, José Luis San Pedro, Príncipe de Asturias, etc. - Palace of Delight. - Sports areas: El Deleite, Enrique Moreno Lalo, etc. Call us and arrange a visit.",nan,False,40.0323424,False,1
nan,False,"{'subtitle': 'La Montaña-El Cortijo, Aranjuez', 'title': 'Detached house'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9d/ee/0e/1180868968.jpg,191.0,1675.0,False,24,False,Aranjuez,es,nan,-3.6074124,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",La Montaña-El Cortijo,True,False,chalet,5,False,La Montaña-El Cortijo,102474907,644,nan,319900.0,nan,sale,https://www.idealista.com/inmueble/102474907/,nan,"The property has the following characteristics: - Hall / Entrance which gives access to the stairs of the house, living room, kitchen, toilet and bedroom. - Living room which we can see is very spacious due to its distribution in two very well differentiated environments (living room - dining room), which has access to the rear area of the house with garden, pool and BBQ. - Kitchen, which shows a great distribution, spaciousness and organization, which leads to a small porch. - The house has 4 rooms, which are very spacious, bright and one of them is on the ground floor of the house. House with bars and mosquito nets on all the windows on the ground floor. Built-in kitchen in part of the garage that connects with the kitchen. This house includes a built-in BBQ, swimming pool and its own parking.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.0645397,False,3
nan,False,"{'subtitle': 'La Montaña-El Cortijo, Aranjuez', 'title': 'Semi-detached house in Calle Santiago Compostela'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d7/88/83/1191499704.jpg,194.0,1495.0,False,25,False,Aranjuez,es,nan,-3.6037575,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",La Montaña-El Cortijo,True,False,chalet,5,False,Calle Santiago Compostela,103501849,2592,nan,290000.0,nan,sale,https://www.idealista.com/inmueble/103501849/,nan,"Fabulous semi-detached house in the Barrio de la Montaña, Aranjuez (Madrid)! Discover comfort and elegance in this beautiful chalet located in the picturesque mountain neighborhood, on the prestigious Santiago de Compostela street. With five bedrooms, including one on the ground floor for added convenience, this home offers a bright and spacious living room perfect for family gatherings. The upper floor houses four additional bedrooms, providing more than enough space for the entire family. The two bathrooms and a well-distributed toilet ensure privacy and comfort. The fully furnished kitchen is the heart of the house, while the garage space provides security for your vehicle. This chalet also offers the possibility of customization, with a 300 square meter plot of land where you can create your own oasis with the option of building a pool. Although the home could benefit from some painting improvements, this is a unique opportunity on the market due to its excellent qualities and attractive price. Strategic location: This semi-detached house is located in a privileged location. The La Montaña de Aranjuez Urbanization offers a quiet and pleasant environment with close access to the Hospital del Tajo, public and private schools, as well as a Mercadona supermarket for your daily purchases. In addition, the excellent connectivity with Madrid and the Renfe Cercanías station makes your daily trips easier. Don't miss the opportunity to turn this property into your dream home! Contact Exclusivas Ródenas today for more information and to schedule a visit. [IW].","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.0645015,False,3
nan,False,"{'subtitle': 'Nuevo Aranjuez-Ciudad de las Artes, Aranjuez', 'title': 'Detached house in Calle de Salvador Dali'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e4/18/fa/1179389419.jpg,428.0,841.0,False,63,False,Aranjuez,es,nan,-3.6026303,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",Nuevo Aranjuez-Ciudad de las Artes,True,False,chalet,5,False,Calle de Salvador Dali,103134545,2584,nan,359900.0,nan,sale,https://www.idealista.com/inmueble/103134545/,nan,"Exclusivas Ródenas presents this independent villa in the coveted Mirador de Aranjuez Urbanization. Immerse yourself in a safe and peaceful enclave, perfectly connected to public transport and Renfe Cercanías, surrounded by prestigious public and private schools, next to the Rey Juan Carlos University, and with direct access to the A4. This majestic home, just 5 minutes walk from the center of Aranjuez, offers you an exclusive lifestyle. Enjoy clear views from every corner, with a unique luminosity that embraces each space, facing Southeast and Southwest. Luxury is manifested in your own private pool, two fireplaces that provide warmth, and a cozy barbecue area for unforgettable moments. Relax on two splendid terraces that connect you with the surrounding nature. With an impressive surface area of 428 m2 distributed on a generous 542 m2 plot, this chalet is presented with a main living room that houses a fireplace, 5 exquisitely designed bedrooms, including one on the main floor, and 3 bathrooms that fuse functionality and elegance. Going up, a 90m2 open-plan loft awaits your inspirations to build an additional level, adding a personal touch. Descend to the basement and discover a space dedicated to leisure, with an additional living room, fireplace, cellar and a garage that houses up to three vehicles. Every corner of this independent chalet is a symphony of luxury and comfort, fusing majesty with functionality. Discover the home of your dreams with Exclusivas Ródenas, where every detail is designed to enrich your lifestyle. [IW].","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.0239289,False,3
nan,False,"{'subtitle': 'La Montaña-El Cortijo, Aranjuez', 'title': 'Semi-detached house in Calle Santiago de Compostela'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3d/e2/db/1159473345.jpg,194.0,1696.0,False,53,False,Aranjuez,es,nan,-3.6038669,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",La Montaña-El Cortijo,True,False,chalet,4,False,Calle Santiago de Compostela,102556216,2576,nan,329000.0,nan,sale,https://www.idealista.com/inmueble/102556216/,nan,"Semi-Detached Villa in La Montaña de Aranjuez Urbanization | Exclusive Ródenas Exclusivas Ródenas presents you with this unique opportunity to live in a dream semi-detached house in the prestigious La Montaña de Aranjuez Urbanization, Madrid. With a constructed area of 194 m2 and a generous 184 m2 garden on a 300 m2 plot, this property offers you comfort and space in a quiet and well-connected environment. Outstanding Features: •Natural Gas Heating for your comfort throughout the year. •Fireplace that adds a cozy touch to your living room. •Large kitchen with direct access to a private patio, ideal for your family gatherings. •Spacious living room with direct access to the porch and a beautiful garden. •Private garage for your convenience. •Laundry to simplify your daily tasks. •Originally with 5 bedrooms, one of them has been transformed into a modern kitchen with island and dining area. •Four bedrooms perfectly distributed for family life. •3 bathrooms, including one en suite in the master bedroom. Strategic location: This semi-detached house is located in a privileged location. The La Montaña de Aranjuez Urbanization offers a quiet and pleasant environment with close access to the Hospital del Tajo, public and private schools, as well as a Mercadona supermarket for your daily purchases. In addition, the excellent connectivity with Madrid and the Renfe Cercanías station makes your daily trips easier. Don't miss the opportunity to live in this wonderful semi-detached house. Contact Exclusivas Ródenas today for more information and to schedule a visit. Your ideal home is waiting for you in Aranjuez. [IW].","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.0668447,False,3
nan,False,"{'subtitle': 'Las Aves, Aranjuez', 'title': 'Detached house in Calle Narciso Yepes'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6f/c0/36/1141742571.jpg,352.0,1875.0,False,69,False,Aranjuez,es,nan,-3.6114198,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",Las Aves,True,False,chalet,5,False,Calle Narciso Yepes,102026862,2299,nan,660000.0,nan,sale,https://www.idealista.com/inmueble/102026862/,nan,"ELEGANT HOUSE IN UNBEATABLE LOCATION, URB.NARVÁEZ GARDEN Exclusivas Ródenas presents this fantastic house built in a classic style on a beautiful 806 m2 plot.The home is located in one of the most sought-after streets next to the Palacio de Aranjuez.The plot has a beautiful consolidated garden, with a magnificent orientation.It has a wonderful gazebo with barbecue. The house welcomes us with a spectacular entrance hall.This hall takes us towards a large double-height living room of 43.10 m2 with a fireplace and a magnificent library.With fabulous views of the garden.In front of the living room we find the living area with a fireplace.On this floor is the kitchen with a large office and access to the garden.Next to the kitchen there is a bedroom and bathroom. From the entrance hall and through classical stairs we access the first floor where there are three bedrooms.The 24 m2 master suite, which has access to a beautiful 38.20 m2 attic that can have various uses, has a very large dressing room and multi-section closets as well as an en-suite bathroom.In front of it we find two large bedrooms that share a bathroom. Finally, the basement of the house has a very large 33.8 m2 garage, a 29 m2 gym and games room with natural light, a 16.6 m2 cellar and a utility room. Finishes: Exposed brick facade, limestone cladding, concrete tile.Wooden carpentry on the main floor and at the entrance door, bay window in the living room and window in the living room.The rest of the house is made of lacquered aluminum, with Climalit double glass.Double window on the main floor.Darkening by lacquered aluminum roller blind.Electric elevator in kitchen and living room. Interior flooring: Carrara marble hall, ceramic tile kitchen and bathrooms, Elondo parquet living room and bedrooms, 6x30 cm slats. Exterior flooring: slate, stoneware and terrazzo. Facilities: Underfloor heating with water circuits, natural gas boiler.Domestic hot water, instant natural gas boiler. Hot-cold air conditioning in all rooms with heat pump.Automatic sprinkler irrigation in garden area. We are looking at a magnificent property, comfortable, independent and with all services nearby, in the sought-after Jardín de Narváez Urbanization in front of the Palacio de Real de Aranjuez, just a five-minute walk from Renfe Cercanías.It is a quiet area where you can live as a family.We also find supermarkets, schools, Rey Juan Carlos University and large green areas to practice outdoor sports.45 minutes from Atocha by Renfe Cercanías.Convenient access to the A4.The bus stop is next to the house.Only 50 minutes to your destinations by plane, connecting from the A4 to the M40.Its unbeatable communication in the De la Vega axis of Madrid, halfway between the A4 and A3, with high heritage and cultural interest such as Aranjuez where you can enjoy its wide gastronomic, cultural and leisure offer.[IW].","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.032878,False,3
