bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,price,propertyCode,latitude,showAddress,parkingSpace,operation,description,newDevelopment,detailedType,status,priceByArea,url,thumbnail,address,has3DTour,longitude,municipality,floor,propertyType,topPlus
4,Madrid,482.0,False,False,{'title': 'Detached house in Calle Cuenca'},False,6,False,nan,False,44,112909,es,nan,355000.0,102644402,40.2738449,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"This villa is at Calle Cuenca, 28630, Villa del Prado, Madrid. It is a villa that has 482 m2 and has 6 rooms and 4 bathrooms. It has jardín, internet, private urbanization, singular, luminous, storage room, exterior, good condition, sótano, barbacoa, aire acondicionado, heating oil, security 24h, toilet, building with parking lot, pool, garage included, mountain views, terraza,. , wardrobe, warehouse, ssss, chimenea and puerta blindada.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,737.0,https://www.idealista.com/inmueble/102644402/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dd/3e/90/1162389470.jpg,Calle Cuenca,False,-4.3411186,Villa del Prado,nan,chalet,False
4,Madrid,673.0,False,False,{'title': 'House in Calle Coscoja'},True,5,False,nan,False,34,6993,es,nan,356000.0,103378813,40.2758914,False,nan,sale,"Detached Villa for sale in Villa Del Prado, with 673 m², 5 rooms and 4 bathrooms, Swimming pool, Storage room, Furnished and Air conditioning.",False,{'typology': 'chalet'},good,529.0,https://www.idealista.com/inmueble/103378813/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d9/5c/2a/1187628501.jpg,Calle Coscoja,False,-4.350647,Villa del Prado,nan,chalet,False
3,Madrid,300.0,False,False,{'title': 'Detached house in Malaga no number'},False,4,False,nan,False,54,nan,es,nan,220000.0,95185129,40.2646647,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Beautiful Casoplon with 4 bedrooms, 3 bathrooms, large glazed porch room. lots of closets throughout the house master bedroom with bathroom. There are 2 plots on the corner and another unit with a woodshed and three more rooms that can be used as bedrooms. It has windows, a gazebo with an oven and a barbecue. lovely cellar. oil heating air conditioning furnished, good views. garage and driveway for 3 cars plus 2 kitchens. bowling pool.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,733.0,https://www.idealista.com/inmueble/95185129/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/88/9c/71/908373975.jpg,Malaga no number,False,-4.3516201,Villa del Prado,nan,chalet,False
2,Madrid,159.0,False,False,{'title': 'House in Calle San Fernando'},False,5,False,nan,False,29,5962302-VE,es,nan,124000.0,98676881,40.2628498,False,nan,sale,"Detached villa located in the El Encinar urbanization, in the municipality of Villa del Prado, province of Madrid. Year of construction: 1994 The house is distributed in five bedrooms, two bathrooms, a living-dining room and a kitchen, on an area of 159.05 built square meters and 126.49 useful square meters, distributed on one floor. The property is located in a quiet area, surrounded by residential homes with similar characteristics. It has easy access to the highway.",False,{'typology': 'chalet'},good,780.0,https://www.idealista.com/inmueble/98676881/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0a/eb/e5/1039610271.jpg,Calle San Fernando,False,-4.3471227,Villa del Prado,nan,chalet,False
5,Madrid,458.0,False,False,"{'title': 'Detached house in Calle Paloma, 2'}",False,4,False,nan,False,20,100-60596455,es,nan,388300.0,100802138,40.2724713,True,nan,sale,"REIN Group offers you a wonderful home in Villa del Prado, with 244 m2 distributed in living room, kitchen, 4 bedrooms and 5 bathrooms. This property is a good choice for those looking for a quiet home in a well-connected environment. In addition, it enjoys good public transport options via buses and a convenient connection to main roads. Do not hesitate to request additional information without obligation. This is the time to discover the charm and comfort of metropolitan life. Request more information without any type of commitment at or.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",renew,848.0,https://www.idealista.com/inmueble/100802138/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/de/7f/b1/1099339118.jpg,"Calle Paloma, 2",False,-4.2950087,Villa del Prado,nan,chalet,False
1,Madrid,170.0,False,False,"{'title': 'Detached house in Cuenca, 121'}",False,4,False,nan,False,36,nan,es,nan,135000.0,102520107,40.2736156,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Encinar del Alberche for sale renovated villa on the first floor with 4 bedrooms, living room, kitchen and bathroom and on the basement floor another kitchen, 2 bedrooms and a large storage room needs renovations downstairs, oil heating. barbecue mosquito nets built-in wardrobes good views. negotiable.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,794.0,https://www.idealista.com/inmueble/102520107/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/89/70/70/1158328803.jpg,"Cuenca, 121",False,-4.3445743,Villa del Prado,nan,chalet,False
2,Madrid,113.0,False,False,"{'title': 'Detached house in Calle Pontevedra, 255'}",False,3,False,nan,False,18,10060760487,es,nan,99000.0,102410071,40.2668331,True,nan,sale,"Housing located in the town of Villa del Prado, Madrid. Detached house with an approximate area of 113 m2 that is perfectly distributed in the living room, kitchen, bedrooms and bathrooms. It has a large garden for exclusive use. Housing for those who want to live in a quiet area very well connected and for those who seek to invest for rent with a very good profitability. All this, in addition, with excellent communications by public transport (bus) and roads.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",renew,876.0,https://www.idealista.com/inmueble/102410071/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d4/f0/48/1175129979.jpg,"Calle Pontevedra, 255",False,-4.3452941,Villa del Prado,nan,chalet,False
2,Madrid,202.0,False,False,{'title': 'Detached house'},False,4,False,nan,False,21,CHA0129,es,nan,195000.0,102308302,40.2800946,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Great villa for sale of 202 meters built distributed over 3 floors. This home, located on a corner, offers great light and comfort. On the main floor we find a cozy hall, a spacious living room with a cassette fireplace, a toilet and a kitchen with access to an interior patio. On the first floor, there is a hall, 4 bedrooms and 2 full bathrooms. The ground floor has a garage, a boiler room and 2 additional spaces. In addition, the house has heating, air conditioning with heat pump and is in an excellent state of conservation. Also enjoy a terrace and an interior patio. Don't miss the opportunity to acquire this fantastic semi-detached house in a privileged location. Call us now for more information! [IW].",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,965.0,https://www.idealista.com/inmueble/102308302/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/61/78/c6/1151353698.jpg,Villa del Prado,False,-4.3076681,Villa del Prado,nan,chalet,False
2,Madrid,90.0,False,False,{'title': 'Detached house'},False,3,False,nan,False,23,EN2023PI,es,nan,159900.0,101931165,40.2792342,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Detached Villa in the El Encinar del Alberche urbanization of 90 m² and a plot of 1,600 m². Renovated house distributed on one floor. It consists of a hall, living room with fireplace and access to the terrace, kitchen, three bedrooms, two bathrooms and two terraces. In addition, the house has two independent entrances, oil heating, air conditioning with heat pump and built-in wardrobes. The plot is partially paved and has two storage rooms, a picnic area, barbecue, orchard, outdoor parking with space for more than 2 vehicles, fountain, planters, a variety of trees, plants and water intakes. The house is in the Encinar del Alberche urbanization. It is a private urbanization with its own security, supermarket, sports areas (swimming pool, soccer field, basketball, tennis, etc. ), restaurants, surrounded by nature. There are three bus lines that run every 20 minutes to Príncipe Pio.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1777.0,https://www.idealista.com/inmueble/101931165/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0a/f1/d0/1138502445.jpg,Villa del Prado,False,-4.3550334,Villa del Prado,nan,chalet,False
1,Madrid,102.0,False,False,{'title': 'Detached house'},False,3,False,nan,False,23,EN2023GRO,es,nan,165000.0,103445775,40.2827496,False,nan,sale,"Detached villa of 102 m² built on a 600 m² plot in the Encinar del Alberche urbanization. The house consists of a living room with fireplace, kitchen with access to the plot, three bedrooms, bathroom, terrace and garage. In addition, the house has oil heating, air conditioning with heat pump, double glazed windows with mosquito nets and bars, built-in wardrobes, interior wooden carpentry, pergola with awning, gutters, barbecue and intercom. On the other hand, the plot has garden and paved areas, water and electricity intakes, automatic irrigation, a 10,000 liter water tank and a warehouse. The house is in the Encinar del Alberche urbanization. It is a private urbanization with its own security, supermarket, sports areas (swimming pool, soccer field, basketball, tennis, etc. ), restaurants, surrounded by nature. There are three bus lines that run every 20 minutes to Príncipe Pío.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1618.0,https://www.idealista.com/inmueble/103445775/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9e/a8/24/1189746603.jpg,Villa del Prado,False,-4.3465426,Villa del Prado,nan,chalet,False
1,Madrid,170.0,False,False,{'title': 'Detached house'},False,3,False,nan,False,21,BCG-90602-0001,es,nan,114000.0,101501173,40.2666432,False,nan,sale,"Detached 3-bedroom villa for sale in the town of Villa del Prado, Madrid. Located in a residential area about 40 kilometers from the capital, where you can find all kinds of shops and services, such as schools, a health center, supermarkets, leisure and restaurants, with good communications via the M-507 road, which links in a few minutes with the national N-403. The house was built in 1980 in a gated community with a swimming pool, sports courts, playgrounds and restaurants. It has an area of 162 m² distributed over 2 floors in which it has a living-dining room with fireplace, an independent fitted kitchen, 3 bedrooms with fitted wardrobes and 1 bathroom. It is built on a large plot surrounded by green areas with a private pool and gazebo. For all these reasons, this house in Villa del Prado represents an opportunity to move in with your family or as an investment for rent.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,671.0,https://www.idealista.com/inmueble/101501173/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/92/f3/94/1124081328.jpg,Villa del Prado,False,-4.3425805,Villa del Prado,nan,chalet,False
1,Madrid,99.0,False,False,{'title': 'Terraced house'},False,3,False,nan,False,21,ADO0007,es,nan,99900.0,103818116,40.2763671,False,nan,sale,"Great semi-detached house completely renovated with front patio and storage room On the main floor, living room, individual kitchen, all renovated with access to the backyard, bathroom with shower, all renovated. On the first floor, 3 bedrooms and dressing room, all renovated, with flooring, double glazed windows [IW].",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1009.0,https://www.idealista.com/inmueble/103818116/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d8/90/24/1201163843.jpg,Villa del Prado,False,-4.297359,Villa del Prado,nan,chalet,False
2,Madrid,458.0,False,False,"{'title': 'House in Calle Paloma, 2'}",False,3,False,nan,False,20,60596455,es,nan,388300.0,100465347,40.2725264,True,nan,sale,"Housing located in Villa del Prado, in the Sierra Oeste of Madrid. Detached house with two floors and 180 m2 perfectly distributed in living room, kitchen, four bedrooms and five bathrooms. It has a large garden and swimming pool for exclusive use. Municipality that has all the basic services at its fingertips, with a commercial offer (large surfaces and necessary neighborhood stores) and an educational offer, a variety of restaurant services and valued green areas in which to carry out outdoor activities. Housing for those who want to live in a quiet area very well connected and for those who seek to invest for rent with a very good profitability. All this, in addition, with excellent communications by public transport (bus) and road. Request more information without any kind of commitment.",False,{'typology': 'chalet'},good,848.0,https://www.idealista.com/inmueble/100465347/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5b/b3/43/1087788095.jpg,"Calle Paloma, 2",False,-4.2948732,Villa del Prado,nan,chalet,False
1,Madrid,121.0,False,False,{'title': 'Detached house'},False,3,True,nan,False,44,RP2792023112946,es,nan,200000.0,101403406,40.2740467,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Redpiso sells exclusively in El Encinar del Alberche, Villa del Prado. The plot consists of 1,143m², in which we find an area with a barbecue and a large built-in gazebo, with a grass area and drip irrigation. An area of trees with: apple tree, quince tree, strawberry tree, moon lemon tree, orange tree, pear tree, peach tree, strawberry tree, fig tree, almond tree and stone pine. Two orchards. Construction shed for storage. Garage and woodshed area. The house is distributed on the main floor with a 23m² living room, three bedrooms with built-in wardrobes, a separate room with different possibilities for use, a bathroom with a bathtub and a kitchen with access to the outside. All windows are made of PVC, have bars and mosquito nets. The doors of the rooms have been changed. The lower floor houses different possibilities of use thanks to its distribution and windows. Within the urbanization itself we find multisport areas, summer pool, cafeteria, food store, 24-hour security, school route and bus 545, 546 and 547. If you want to live surrounded by nature and tranquility, this is your place. We have our own financial department to help you get your mortgage. If you need more information, or to make an in-person or virtual visit, contact us. Visit.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1653.0,https://www.idealista.com/inmueble/101403406/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e7/d5/70/1120833169.jpg,Villa del Prado,False,-4.355562,Villa del Prado,nan,chalet,False
1,Madrid,162.0,False,False,{'title': 'House'},False,3,False,nan,False,32,CG-90602-0001,es,nan,108000.0,99770695,40.2660766,False,nan,sale,"Detached 3-bedroom villa for sale in the town of Villa del Prado, Madrid. Located in a residential area about 40 kilometers from the capital, where you can find all kinds of shops and services, such as schools, a health center, supermarkets, entertainment and restaurants, with good communications via the M-507 road, which links in a few minutes with the national N-403. The house was built in 1980 in a gated community with a swimming pool, sports courts, playgrounds and restaurants. It has an area of 162 m² distributed over 2 floors in which it has a living-dining room with fireplace, an independent fitted kitchen, 3 bedrooms with fitted wardrobes and 1 bathroom. It is built on a large plot surrounded by green areas with a private pool and gazebo. For all these reasons, this house in Villa del Prado represents an opportunity to move in with your family or as an investment for rent. With Solvia's services you will be able to find the home you need and secure your investment with the best of specialized advice. Get started right now by asking for more information. A person close to you will attend to you personally.",False,{'typology': 'chalet'},good,667.0,https://www.idealista.com/inmueble/99770695/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0d/c8/66/1054073956.jpg,Villa del Prado,False,-4.3423979,Villa del Prado,nan,chalet,False
2,Madrid,160.0,False,False,{'title': 'Terraced house'},True,4,False,nan,False,36,nan,es,nan,179900.0,102206353,40.2787714,False,nan,sale,"M&M Real Estate Consulting exclusively sells this spectacular semi-detached house, which embodies the lifestyle you have always wanted. This property is made up of 4 bedrooms and 2 full bathrooms, offering a generous and versatile space for the whole family. Upon entering this magnificent home, you will be greeted by a spacious entrance hall. The interior spaces have been carefully designed to maximize comfort and functionality, generating the possibility of dispensing with the partitions that connect the living room-dining room with the kitchen, and the kitchen with the bedroom on the entrance floor. The bedrooms are spacious and bright, creating a cozy and relaxing atmosphere that invites rest and tranquility. The chalet also has a 257-square-meter plot of land, where there is a built-in pool that will be the perfect place to enjoy moments of fun and relaxation on sunny days. Imagine spending your summer afternoons basking in the warm sun by the pool. The location of this property is simply exceptional. Located at the entrance to the municipality, you will have quick and convenient access to all the shops and services you need in your day to day. In addition, the proximity to the bus stops gives you excellent connectivity with public transportation, allowing you to easily move anywhere you want. This villa offers the combination of its wide spaces, its strategic location and private pool, which make this property a unique opportunity in the real estate market. From M&M Real Estate Consulting, we take care of looking for your new home and selling your old one, without you taking risks (we make the new purchase conditional on the sale of the old home), matching time frames -Free valuation of your property in less than 24 hours -Collaboration with investment funds that make home purchases on a daily basis. -Processing of inheritances -Liquidations of community property -Free financial study (via telephone in 10m) -We give you the energy certificate -100% financing -Professional photo report -Video report 360 drone -Potential purchase customers. -Moving service.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1124.0,https://www.idealista.com/inmueble/102206353/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9d/65/f4/1147852500.jpg,Villa del Prado,False,-4.3034861,Villa del Prado,nan,chalet,False
3,Madrid,181.0,False,False,{'title': 'Semi-detached house'},False,3,False,nan,False,24,CHA0102,es,nan,226000.0,101616958,40.2755899,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"semi-detached house built in 2006 with two floors with private garage and plot. It has a 241 m2 plot that surrounds the house. The house has three bedrooms and a cellar. The rooms are spacious, measuring 15 m2, with stoneware floors, white aluminum windows with climatit, built-in wardrobes, the master bedroom with a large terrace and an en-suite bathroom. Kitchen furnished and equipped with ceramic hob, hood and oven. Dining room of 25 m2. Porch and plot of 249 m2. Garage with access to the house for one vehicle, cellar on the ground floor with wooden beams, bar and sink with tap. Bars throughout the ground floor, Garage. Storage room. Terrace. Heating. Yard. It has unobstructed views in front of the house [IW].",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1249.0,https://www.idealista.com/inmueble/101616958/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/39/5a/d7/1128004598.jpg,Villa del Prado,False,-4.298083,Villa del Prado,nan,chalet,False
2,Madrid,210.0,False,False,{'title': 'Detached house in Yuca no number'},False,3,False,nan,False,52,nan,es,nan,305000.0,98603235,40.2799182,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Encinar del Alberche villa for sale with best views very well located large terrace 30 meters, first floor 3 bedrooms, living room, kitchen and bathroom and ground floor cellar, living room and another bathroom 1400 of plot are 2 plots oil heating air conditioning storage room.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1452.0,https://www.idealista.com/inmueble/98603235/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/52/3f/d4/1017770155.jpg,Yuca no number,False,-4.3550994,Villa del Prado,nan,chalet,False
1,Madrid,112.0,False,False,{'title': 'Duplex'},False,2,False,True,False,16,1219,es,False,143000.0,102894962,40.277685,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"SALE IN INSTALLMENTS OR PURCHASE OPTION FOR 5 YEARS €600 per month for 5 years SALE PRICE: €143,000 INITIAL ENTRANCE: €25,000 FINAL PRICE OF SALE IN INSTALLMENTS: €82,000 YOU AMORTIZE WITHOUT INTEREST: €61,000 FEE: €600 Duplex in Villa del Prado, 112 m2 built and 81 m2 useful, 10 m2 of equipped kitchen, with pantry and access to terrace, 18 m2 of separate living room, 8 m2 of terrace, 2 bedrooms; one of approximately 30 m2. and another of 10 m2, one with built-in and covered wardrobes, a bathroom with a shower, property ready to move into, stoneware floor, double glazed exterior carpentry, air conditioning, very bright and furnished home, community pool, armored door, outdoor garage. Extras: buses, medical centers, schools, hospitals, parks, supermarkets, clear views, passage area, children's areas, senior center, restaurants, hermitage, Picañejo castle, accommodation. Freshly painted house. Community expenses: 65.40 Euros per month.",False,"{'typology': 'flat', 'subTypology': 'duplex'}",good,1277.0,https://www.idealista.com/inmueble/102894962/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/51/3c/5e/1170964669.jpg,Villa del Prado,False,-4.2997285,Villa del Prado,1,duplex,False
2,Madrid,89.0,False,False,{'title': 'Terraced house in Camilo Jose Cela'},False,3,False,nan,False,9,CAMILO JOSE CELA,es,nan,84000.0,102875287,40.2781563,False,nan,sale,"GARSIERRA. House composed of two heights above ground. Located in the town of Villa del Prado, province of Madrid. The house dates back to 1989. House distributed on two floors, the first floor distributed in kitchen with fireplace, living room, bathroom and patio; On the upper floor three bedrooms and a bathroom.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,944.0,https://www.idealista.com/inmueble/102875287/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/24/b0/9f/1170291938.jpg,CAMILO JOSE CELA,False,-4.2996433,Villa del Prado,nan,chalet,False
1,Madrid,110.0,False,False,{'title': 'Detached house'},False,3,False,nan,False,2,NAV4583,es,nan,170000.0,103632597,40.2707376,False,nan,sale,"This villa is at Calle Olmo, 28630, Villa del Prado, Madrid. It is a villa, built in 1983, that has 110 m2 and has 3 rooms and 1 bathrooms. It includes heating oil, garden, exterior, green area,. , luminous, chimney and wardrobe.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1545.0,https://www.idealista.com/inmueble/103632597/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/58/70/90/1195526892.jpg,Villa del Prado,False,-4.2950395,Villa del Prado,nan,chalet,False
2,Madrid,169.0,False,False,{'title': 'Terraced house'},False,3,False,nan,False,17,ADO0005,es,nan,119000.0,101616890,40.2738198,False,nan,sale,"Semi-detached house for sale in a privileged location, between schools and the center of the municipality. It consists of 3 floors and a total of 160 meters built. On the main floor, we find a cozy living room, a large kitchen, a bathroom and an interior patio with a barbecue, ideal for enjoying moments outdoors. On the first floor, there are 3 bedrooms and another full bathroom. On the ground floor, there is a living room-cellar with the possibility of giving it another use according to your needs. The house has air conditioning and heat pump, guaranteeing your comfort in all seasons of the year. It has been completely renovated with top quality materials and is in excellent condition. In addition, we offer 100% financing so you can make your dream of having your own home come true. Don't miss this opportunity, come visit it! Additional characteristics: - Built area: 169 m² - Useful area: 165 m² - 3 bedrooms - 2 bathrooms - Terrace - Second hand/Good condition - Built-in wardrobes - Storage room - Year of construction: 1982 [IW].",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,704.0,https://www.idealista.com/inmueble/101616890/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bd/47/de/1128000941.jpg,Villa del Prado,False,-4.3011368,Villa del Prado,nan,chalet,False
3,Madrid,202.0,False,False,{'title': 'Terraced house'},False,4,False,nan,False,20,nan,es,nan,195000.0,103345055,40.2776234,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"CASLAHOME INMOBILIARIA sells a 202 m2 corner semi-detached house. It is distributed: Main floor. Entrance hall, large living room with fireplace and split air conditioning, independent, fully furnished kitchen with access to a large terrace. Cleanliness. Upper floor. Distributor hall, three large bedrooms, especially the master bedroom suite with a full bathroom with a shower, plus a full bathroom with a bathtub. Basement. Garage, and storage room plus another room. Central area close to all services, unbeatable location.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,965.0,https://www.idealista.com/inmueble/103345055/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/46/dd/f5/1186564737.jpg,Villa del Prado,False,-4.3065214,Villa del Prado,nan,chalet,False
2,Madrid,211.0,False,False,{'title': 'Detached house'},False,3,False,nan,False,20,EN2023BA,es,nan,214900.0,102737711,40.2696022,False,nan,sale,"Detached villa of 180 m² built on a 749 m² plot in the Encinar del Alberche urbanization. The house has two floors connected through an internal staircase. The main floor has a hall, living room with fireplace, kitchen with access to the plot, three bedrooms, two bathrooms (one of them en suite) and terrace. On the lower floor we find a living room with a fireplace and a woodshed. The plot is partially paved with garden areas, has a swimming pool, gazebo and boiler room. In addition, the house has built-in wardrobes, a pantry, oil heating, air conditioning, double glazed windows with mosquito nets and bars, awnings, a perimeter wall and views. The house is in the Encinar del Alberche urbanization. It is a private urbanization with its own security, supermarket, sports areas (swimming pool, soccer field, basketball, tennis, etc. ), restaurants, surrounded by nature. There are three bus lines that run every 20 minutes to Príncipe Pio.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1018.0,https://www.idealista.com/inmueble/102737711/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c0/7b/ee/1165575696.jpg,Villa del Prado,False,-4.3438631,Villa del Prado,nan,chalet,False
2,Madrid,118.0,False,False,{'title': 'Detached house'},False,3,False,nan,False,20,EN2023SA,es,nan,139900.0,103143534,40.2613905,False,nan,sale,"Detached villa of 118 m² on one floor built on a 702 m² plot in the Encinar del Alberche urbanization. The house consists of a living room with fireplace, kitchen, bathroom and 3 bedrooms, one of them independent for guests with its own bathroom. It also has a tool room, woodshed, pantry and storage room. In addition, the electrical installation and plumbing are updated, it has bars on the windows, there is automatic irrigation and different water intakes on the plot, built-in wardrobes in the bedrooms and plenty of storage space. The house is in the Encinar del Alberche urbanization. It is a private urbanization with its own security, supermarket, sports areas (swimming pool, soccer field, basketball, tennis, etc. ), restaurants, surrounded by nature. There are three bus lines that run every 20 minutes to Príncipe Pio.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",renew,1186.0,https://www.idealista.com/inmueble/103143534/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e0/35/ea/1180609478.jpg,Villa del Prado,False,-4.3487505,Villa del Prado,nan,chalet,False
