bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,propertyCode,price,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,newDevelopmentFinished,thumbnail,address,has3DTour,longitude,municipality,floor,propertyType,topPlus,highlight
2,Madrid,80.0,True,False,"{'title': 'Flat in Paseo de los Pozos , 31'}",False,2,False,True,False,5,B_P5_C,es,True,102869944,191990.0,40.4033383,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Promotion of 72 homes, garages and storage rooms in Torres de la Alameda. We offer different types of 3-bedroom homes with terraces. Our unbeatable prices include 1 garage space and 1 storage room.",True,{'typology': 'flat'},newdevelopment,2400.0,https://www.idealista.com/obra-nueva/102869944/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4d/c1/a1/1103285156.jpg,"Paseo de los Pozos , 31",False,-3.3627796,Torres de la Alameda,bj,flat,False,nan
2,Madrid,94.0,True,False,"{'title': 'Flat in Paseo de los Pozos , 31'}",False,3,False,True,False,5,P_P4_B,es,True,102870016,203380.0,40.4033383,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Promotion of 72 homes, garages and storage rooms in Torres de la Alameda. We offer different types of 3-bedroom homes with terraces. Our unbeatable prices include 1 garage space and 1 storage room.",True,{'typology': 'flat'},newdevelopment,2164.0,https://www.idealista.com/obra-nueva/102870016/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3c/92/0e/1106939703.jpg,"Paseo de los Pozos , 31",False,-3.3627796,Torres de la Alameda,1,flat,False,nan
1,Madrid,66.0,True,False,"{'title': 'Flat in Paseo de los Pozos , 31'}",False,1,False,True,False,5,P_P8_A,es,True,102869992,146770.0,40.4033383,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Promotion of 72 homes, garages and storage rooms in Torres de la Alameda. We offer different types of 3-bedroom homes with terraces. Our unbeatable prices include 1 garage space and 1 storage room.",True,{'typology': 'flat'},newdevelopment,2224.0,https://www.idealista.com/obra-nueva/102869992/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3c/92/0e/1106939703.jpg,"Paseo de los Pozos , 31",False,-3.3627796,Torres de la Alameda,1,flat,False,nan
2,Madrid,89.0,True,False,"{'title': 'Flat in Paseo de los Pozos , 31'}",False,3,False,True,False,5,P_P6_A,es,True,102870007,193260.0,40.4033383,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Promotion of 72 homes, garages and storage rooms in Torres de la Alameda. We offer different types of 3-bedroom homes with terraces. Our unbeatable prices include 1 garage space and 1 storage room.",True,{'typology': 'flat'},newdevelopment,2171.0,https://www.idealista.com/obra-nueva/102870007/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3c/92/0e/1106939703.jpg,"Paseo de los Pozos , 31",False,-3.3627796,Torres de la Alameda,1,flat,False,nan
2,Madrid,70.0,True,False,"{'title': 'Flat in Paseo de los Pozos , 31'}",False,2,False,True,False,5,P_P6_C,es,True,102869991,158510.0,40.4033383,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Promotion of 72 homes, garages and storage rooms in Torres de la Alameda. We offer different types of 3-bedroom homes with terraces. Our unbeatable prices include 1 garage space and 1 storage room.",True,{'typology': 'flat'},newdevelopment,2264.0,https://www.idealista.com/obra-nueva/102869991/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3c/92/0e/1106939703.jpg,"Paseo de los Pozos , 31",False,-3.3627796,Torres de la Alameda,1,flat,False,nan
2,Madrid,80.0,True,False,"{'title': 'Flat in Paseo de los Pozos , 31'}",False,2,False,True,False,5,P_P1_A,es,True,102870006,176180.0,40.4033383,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Promotion of 72 homes, garages and storage rooms in Torres de la Alameda. We offer different types of 3-bedroom homes with terraces. Our unbeatable prices include 1 garage space and 1 storage room.",True,{'typology': 'flat'},newdevelopment,2202.0,https://www.idealista.com/obra-nueva/102870006/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4d/c1/a1/1103285156.jpg,"Paseo de los Pozos , 31",False,-3.3627796,Torres de la Alameda,1,flat,False,nan
1,Madrid,66.0,True,False,"{'title': 'Flat in Paseo de los Pozos , 31'}",False,1,False,True,False,5,B_P8_A,es,True,102869988,162160.0,40.4033383,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Promotion of 72 homes, garages and storage rooms in Torres de la Alameda. We offer different types of 3-bedroom homes with terraces. Our unbeatable prices include 1 garage space and 1 storage room.",True,{'typology': 'flat'},newdevelopment,2457.0,https://www.idealista.com/obra-nueva/102869988/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4d/c1/a1/1103285156.jpg,"Paseo de los Pozos , 31",False,-3.3627796,Torres de la Alameda,bj,flat,False,nan
2,Madrid,136.0,False,False,{'title': 'Duplex'},False,2,False,True,False,22,nan,es,False,103836510,129900.0,40.4100815,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Real estate agency 'Tecnocasa Loeches-Torres de la Alameda sells: “FABULOUS DUPLEX” in Torres de la Alameda of 136m2 built composed of: Main floor: spacious and bright living room with access to terrace, kitchen, utility room and toilet. Upper floor: two fantastic bedrooms with built-in wardrobes and a full bathroom with a bathtub. Drop paint, herringbone parquet throughout the house, double glazed aluminum windows/velux wood windows, wood-color lacquered doors and armored entrance. PROPERTY WITH TERRACE, STORAGE ROOM AND GARAGE! The property is located in an already consolidated area with a multitude of services around and well connected by the municipality's transport network. Parks and children's areas nearby. Do not hesitate to call us to make an appointment to visit the property where you will also receive free advice from our KÌRON financial department. 100% FINANCING.",False,"{'typology': 'flat', 'subTypology': 'duplex'}",good,955.0,https://www.idealista.com/inmueble/103836510/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dc/d8/8a/1202054270.jpg,Torres de la Alameda,False,-3.363696,Torres de la Alameda,1,duplex,False,nan
2,Madrid,117.0,False,False,{'title': 'Terraced house in Alameda'},False,3,False,nan,False,67,nan,es,nan,102455841,224900.0,40.402464,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Abitare&Viviere exclusively puts at your disposal this impeccable semi-detached house located in Torres de la Alameda, a fully consolidated enclave with all types of services, it also has an excellent communication network of both public services and a network of roads that connect all the municipalities of the corridor. del Henares, just 15 minutes from Torrejón de Ardoz or Alcalá de Henares, also has access to the A-3 and A-II to be in Madrid Capital in 30 minutes. The location of this home makes it unique since it is located in one of the highest areas of Torres de la Alameda, so the home is characterized by luminosity in all its rooms with impressive views. It is in a perfect state of conservation. In addition, its comfortable and functional distribution make this home the perfect home to live in. The house is distributed over two floors that can be accessed through two different entrances, the first is through the main road through which you access the hall, the stairwell has been closed so that it can be used as storage space, it has With a fitted kitchen, toilet and living room with access to the terrace and common areas where the garage is located. On the second floor is the rest area with three bedrooms, all of them with fitted and lined wardrobes, a complete bathroom with a hydromassage shower and access to the attic with the possibility of adding more meters to the house for those who need it. The house has been renovated, has flooring throughout the house, air conditioning, smooth paint, anti-pry armored door with laminated anti-theft glass and automatic security shutter with iron slats inside, formworked exterior awning. The windows are all tilt-and-turn with thermal glass, aluminum blinds with foam injection to cushion temperature changes, and mosquito nets. At Abitare & Viviere we work from the honesty, transparency and professionalism of our entire team, we make the purchase or sale of a property an easy, pleasant and safe experience, providing all our clients with the necessary tools to successfully achieve the transaction of your home, taking maximum care of each of the details and thus be able to exceed the expectations of the trust placed in us. Our transactions are completely secure since we work directly with our law firm, with which we provide all the guarantees for your sale or purchase so that the end can only be a success for all parties. We also have our Financial Manager, endorsed by the Bank of Spain, who will carry out a personalized economic and financial study for your operation at no additional cost, just so that you can have a comparison with the conditions of your bank and thus be able to improve them significantly. If you need financing, don't worry, we can help you too.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1922.0,https://www.idealista.com/inmueble/102455841/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a4/ed/3d/1157409631.jpg,Alameda,False,-3.3616147,Torres de la Alameda,nan,chalet,False,nan
3,Madrid,171.0,False,False,{'title': 'Semi-detached house'},False,4,False,nan,False,47,D0005,es,nan,103248878,390000.0,40.4056775,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Your dream home awaits you! If you are looking for the perfect combination of luxury, comfort and lifestyle, this spectacular two-story house in Torres de la Alameda is your ideal choice.With four large bedrooms, three bathrooms, pool and a spectacular porch. In its 171 square meters built and a 501 m2 plot, you will find everything you need to enjoy it all year round, but especially the rest of the summers of your life.If you are looking for spaciousness, privacy and a perfect distribution full of details, this is your home. It has four spacious bedrooms that adapt to the needs of your family.The first of them, on the ground floor and the other three on the upper floor, all with built-in wardrobes.The main room has an en-suite bathroom.In addition, the three bathrooms, one of them on the ground floor, are fully equipped and have a shower tray. The kitchen is American, open to the open-plan living-dining room, and has excellent ventilation and lighting thanks to its large windows. Dream Exterior: The 501 square meter plot is the perfect canvas for your outdoor lifestyle.Relax in its small pool and enjoy sunny summer days or starry nights.The glassed-in porch and barbecue invite you to organize dinners and gatherings with friends and family, regardless of the time of year, and you can also enjoy the warmth of the fireplace in the winter.Here you will find a space for every occasion! And yes, on this property you can have your own GARDEN, so you can enjoy healthier foods, without chemicals and at hand. The excellent location: about 400 meters away we find the health center with health emergencies and 350 meters away is the bus stop, there are also schools, a gym, restaurants, everything you need to make your daily life more enjoyable. Don't miss the opportunity to make your dreams come true in this exceptional home.Contact us today to schedule a showing and discover why this property is the perfect choice for you and your family! Data of interest: Transportation Shell - Madrid Street 0.668 km Fuel station Bus Stop M300 Direction Alcalá De Henares 2,416 km Bus stop M300 Bus Stop Improved Field Direction 2,424 km Bus stop Education Children's Houses Zone East-9, Torres De La Alameda - Plaza de Morales 0.839 km Early childhood education · Tel · Web: Nursery School-Children's House The Enchanted Forest - Plaza de Morales 0.864 km Early childhood education · Tel · Web: Torres De La Alameda Public Adult Education Center - Calle de la Amapola 0.942 km School/Institute · Tel: · Web: Nuestra Señora Del Rosario Early Childhood and Primary School - Calle de los Paraísos 1,192 km School/Institute · Tel: · Web: Health Clinic 0.482 km Clinic · Tel: El Viso - Avenida de la Isabela de Braganza 3,716 km Vet El Viso Pharmacy - Mariano de Larra Street 3,911 km Pharmacy El Zulema Primary Health Center 4,367 km Hospital Pharmacy De La Morena - Calle de la Cruz de Piedra 4,916 km Pharmacy Tel: Go shopping Save more 0.523 km Supermarket Oil Mill 0.815 km Food store Bread maker 1km Bakery Gavilan Supermarket 1,128 km Supermarket.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,2281.0,https://www.idealista.com/inmueble/103248878/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/24/3f/18/1183265933.jpg,Torres de la Alameda,False,-3.3702902,Torres de la Alameda,nan,chalet,False,nan
1,Madrid,67.0,False,False,{'title': 'Flat'},False,3,False,nan,False,18,7525667-VE,es,False,102689671,138500.0,40.4071479,False,nan,sale,nan,"Apartment housing in Torres de la Alameda, Madrid. The property is distributed in a living-dining room, three bedrooms with a built-in wardrobe, a complete bathroom with a bathtub and bidet, and a semi-furnished kitchen with white lacquered upper and lower furniture, equipped with an oven, ceramic hob and extractor hood. The house has electric heating, a normal armored entrance door, kitchen and bathrooms with tiled walls, interior wood carpentry, stoneware floors, sliding windows and PVC blinds. The apartment is located in a four-story building above ground without an elevator. It is located in a consolidated residential area, well connected by road.",False,{'typology': 'flat'},good,2067.0,https://www.idealista.com/inmueble/102689671/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f9/83/70/1163925256.jpg,Torres de la Alameda,False,-3.3598699,Torres de la Alameda,nan,flat,False,nan
1,Madrid,80.0,False,False,{'title': 'Flat in mirador de la barquilla'},False,3,False,True,False,20,Torre´s,es,False,103077534,127000.0,40.4055561,False,nan,sale,nan,"Great investment opportunity in the center of Torres de la Alameda! This ground floor with use of a community patio has three large bedrooms, living room, kitchen and bathroom. Although it needs updating, its location next to the health center and its proximity to bus stops make it an ideal option. In addition, it has two very spacious rooms and the possibility of renovating to convert it into a 4-bedroom apartment. With lots of light and two rooms with views of an interior patio, this property is connected to Alcalá de Henares through buses 232 and 231, to Av América through line 261 and to Arganda through line 320. Don't miss this opportunity, with an exceptional price, it is perfect both for your first home and to obtain profitability. Come visit it!",False,{'typology': 'flat'},renew,1588.0,https://www.idealista.com/inmueble/103077534/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2b/2a/eb/1185809808.jpg,mirador de la barquilla,False,-3.3649821,Torres de la Alameda,bj,flat,False,nan
4,Madrid,200.0,False,False,{'title': 'Terraced house'},False,6,False,nan,False,28,RP1032023116597,es,nan,102036999,259900.0,40.4066335,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Redpiso Sureste offers an excellent semi-detached house for sale consisting of 3 floors; On the ground floor we find the kitchen with an office, living room with patio and 1 toilet, on the first floor there are 3 bedrooms, 2 full bathrooms, one of them en suite, it also has an attic with a bathroom, and a dressing room, the basement has with a complete apartment and direct access to the garage that can be accessed from the same house. The house is ready to move into. Located near the center of town and all essential services such as schools, butcher shops. etc Financing up to 100% with our Dcredit financial department. Come in and find out, free, no-obligation advice. To visit more properties, consult our website Redpiso. en For more information, do not hesitate to contact your area advisor Alex /.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1300.0,https://www.idealista.com/inmueble/102036999/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/27/99/52/1143052811.jpg,Torres de la Alameda,False,-3.358437,Torres de la Alameda,nan,chalet,False,nan
2,Madrid,215.0,False,False,{'title': 'Semi-detached house in Salvador Dali'},False,3,False,nan,False,1,GU0823SDTA2,es,nan,102353651,270000.0,40.4000327,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Gurtubay Soluciones Inmobiliarias sells a villa in Torres de la Alameda, approximately 215m2 and a plot of 400m2. A project is offered to divide a large plot in Torres de la Alameda into 2 single-family homes of approximately 200 m2 and a plot of 400 m2, each. The sale price of €285,000 is for each home. Currently, a single house is located on the plot with the possibility of division.Outdoors, patio, garden and pool. EXCELLENT OPPORTUNITY.Do not hesitate to contact us for further information.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",renew,1256.0,https://www.idealista.com/inmueble/102353651/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/77/09/7e/1152839433.jpg,Salvador Dali,False,-3.3581035,Torres de la Alameda,nan,chalet,False,nan
1,Madrid,190.0,False,False,{'title': 'Flat in Calle Unión'},False,2,False,True,False,6,60507365,es,False,99262239,189000.0,40.4062869,False,nan,sale,nan,"Mercaser Grupo Inmobiliario, apartment for sale in Torres de la Alameda. Located in a building located in the center of the town, in a consolidated residential environment.The house has a community patio. Housing very close to the Town Hall and the Torres De La Alameda Health Center.The area has all the necessary basic services, with shopping areas, restaurants or sports facilities such as the municipal sports center or Torres de la Alameda Municipal Swimming Pool. Municipality well connected by bus lines and roads. Writing expenses and taxes not included. We do not charge commission to the buyer. Torres de la Alameda is a municipality in Madrid, it is part of one of the transversal municipalities of the Henares Valley, with dynamic industrial and residential activity that acts as a decongestion of the central cities of the Valley.The heritage highlights include the church of Nuestra Señora de la Asunción, Plateresque style, the hermitage of La Soledad del S.XVI and the Copy of the Shroud of Turin. SOCIODEMOGRAPHY Inhabitants: 7,769 Number of households: 2,943 Average age of people: 36 years% foreigners: 11% Average level of education: Secondary.",False,{'typology': 'flat'},good,995.0,https://www.idealista.com/inmueble/99262239/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/af/66/61/1086972520.jpg,Calle Unión,False,-3.3612938,Torres de la Alameda,1,flat,False,nan
1,Madrid,50.0,False,False,{'title': 'Flat'},False,1,False,True,False,13,01035,es,False,103797053,125000.0,40.409383,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'apartamentoType', 'text': 'Apartment'}]","Arya real estate offers this fantastic apartment in Torres de la Alameda. It is a ground floor, consisting of 1 double bedroom, 1 bathroom, large living area with living room and large independent kitchen. Both the living room and the bedroom are exterior with clear views and lots of light, perfect for turning it into a cozy and pleasant space where you can hold family and friends gatherings, ready to receive a couple to start a new stage of their life, or a Excellent option as a rental asset. *The area: * In a very good location within the Torres de la Alameda district. It has leisure and restaurant options, as well as schools, and an active neighborhood life with its own market and all kinds of shops. Due to its location, it has very good communication both by car and by public transport. This is a unique opportunity in the neighborhood, a special home, with multiple options in the area and at a price that has no competitor. A home with very unique characteristics that is best seen for yourself, call us now, let's go visit it and check if it is the home you are looking for. Consult our mortgage financing service and resolve your doubts about the process to buy your home, including procedures and documents. Meters of the home collected and contrasted according to cadastre/registry. This announcement is not binding and may contain errors. It is shown for informational purposes and is not contractual. The sales prices do not include legal taxes or deed expenses. Contact us at or through our contact form Arya REAL ESTATE Avda. European Union nr 19 local 3 Torrejón de Ardoz.",False,{'typology': 'flat'},good,2500.0,https://www.idealista.com/inmueble/103797053/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/83/01/e3/1200419909.jpg,Torres de la Alameda,False,-3.3623824,Torres de la Alameda,bj,flat,False,nan
1,Madrid,77.0,False,False,{'title': 'Flat in Mayor'},False,3,False,True,False,17,nan,es,False,103018409,130000.0,40.4068616,False,nan,sale,nan,"occasion, Newly renovated apartment with 3 bedrooms with built-in wardrobes, a bathroom with shower, separate living room, brand new kitchen, wooden floors, very bright and with two terraces Torres de la Alameda has two nursery schools, a primary school, a secondary school, an adult school, four bus lines that connect the town with Alcalá de Henares, Arganda and Madrid, sports facilities and a location If you don't want to lose it. come see it now! request your visit without obligation Mz Hábitat Real Estate Advisors 6.6. 9, 8.7. 0.7. 4.0 If you need it, we have a financial advisor to help you with your mortgage or try to improve your bank's The sales prices do not include legal taxes or deed expenses.",False,{'typology': 'flat'},good,1688.0,https://www.idealista.com/inmueble/103018409/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/be/84/7c/1201949623.jpg,MAYOR,False,-3.3599588,Torres de la Alameda,3,flat,False,nan
4,Madrid,215.0,False,False,{'title': 'Terraced house'},False,4,False,nan,False,28,nan,es,nan,103457894,359900.0,40.3998674,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Real estate agency “TECNOCASA ESTUDIO LOECHES-TORRES DE LA ALAMEDA”: For sale “FABULOUS TOWNHOUSE” in Torres de la Alameda of 215m2 built. distributed in: -On the main floor we find a large living room with access to the porch with a glass enclosure, a fitted kitchen and a bathroom with a shower. -The upper floor has 3 bright bedrooms and 1 full bathroom with a shower. -Fully equipped attic room with built-in wardrobes, cordoned hot/cold air conditioning and full bathroom with bathtub. - The ground floor of the house is divided between the garage area, second kitchen and wine cellar with living room and bar counter. The house has double glazed aluminum windows, smooth paint, oil heating, air conditioning and armored oak entrance door. FANTASTIC “PLOT” OF 140 M2, CLOSED PORCH, ATTIC AND WAREHOUSE! ESTATE WITH GARAGE AND STORAGE SPACE! The property is located in an already consolidated area with a multitude of services around and well connected by the municipality's transport network. Parks and children's areas nearby. Do not hesitate to call us to make an appointment to visit the property where you will also receive free advice from our KÌRON financial department. 100% FINANCING.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1674.0,https://www.idealista.com/inmueble/103457894/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/95/a6/46/1190132879.jpg,Torres de la Alameda,False,-3.3635141,Torres de la Alameda,nan,chalet,False,nan
