labels,topPlus,suggestedTexts,province,status,hasVideo,thumbnail,size,priceByArea,has3DTour,numPhotos,showAddress,municipality,country,hasLift,longitude,detailedType,district,hasPlan,newDevelopment,propertyType,rooms,topNewDevelopment,address,propertyCode,externalReference,newDevelopmentFinished,price,floor,operation,url,exterior,description,parkingSpace,has360,latitude,hasStaging,bathrooms
nan,False,"{'subtitle': 'El Mirador - Grillero, Arganda', 'title': 'Flat in Avenida del Mediterraneo, 12'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/60/b4/44/1180499939.jpg,108.0,2130.0,False,16,True,Arganda,es,True,-3.4304296,{'typology': 'flat'},El Mirador - Grillero,True,True,flat,3,False,"Avenida del Mediterraneo, 12",100218140,V-2-4,False,230000.0,2,sale,https://www.idealista.com/obra-nueva/100218140/,True,"Vilsa makes available to all its clients a new promotion in Arganda del Rey.In Avda.from the Mediterranean, 12 with everything you need to live with the greatest comfort.Close to schools, institutes, health center, supermarkets... 5 minutes from the town center. 18 3-bedroom homes, with a garage, swimming pool and play area. The project has been devised prioritizing the quality of the design and the materials used.Respect for the environment and the new times have led to the design of homes with the latest techniques in terms of sustainability and energy efficiency.In this way we manage to achieve the greatest comfort for our owners. With unbeatable qualities, underfloor heating, pre-installation of air conditioning and fitted kitchens.With the possibility of choosing between 3 different finishes. Don't think about it anymore, it's time to choose to live better.Residencial Faros del Sureste is the best option.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': 15000.0}",False,40.296005,False,2
nan,False,"{'subtitle': 'El Mirador - Grillero, Arganda', 'title': 'Flat in Avenida del Mediterraneo, 12'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f9/85/e1/1180500031.jpg,113.0,2035.0,False,16,True,Arganda,es,True,-3.4304296,{'typology': 'flat'},El Mirador - Grillero,True,True,flat,3,False,"Avenida del Mediterraneo, 12",100257461,V-3-3,False,230000.0,3,sale,https://www.idealista.com/obra-nueva/100257461/,True,"Vilsa makes available to all its clients a new promotion in Arganda del Rey. In Avda. from the Mediterranean, 12 with everything you need to live with the greatest comfort. Close to schools, institutes, health center, supermarkets.. . 5 minutes from the town center. 18 3-bedroom homes, with a garage, swimming pool and play area. The project has been devised prioritizing the quality of the design and the materials used. Respect for the environment and the new times have led to the design of homes with the latest techniques in terms of sustainability and energy efficiency. In this way we manage to achieve the greatest comfort for our owners. With unbeatable qualities, underfloor heating, pre-installation of air conditioning and fitted kitchens. With the possibility of choosing between 3 different finishes. Don't think about it anymore, it's time to choose to live better. Residencial Faros del Sureste is the best option.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.296005,False,2
nan,False,"{'subtitle': 'El Mirador - Grillero, Arganda', 'title': 'Flat in Avenida del Mediterraneo, 12'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/67/22/7d/1180500163.jpg,108.0,2083.0,False,16,True,Arganda,es,True,-3.4304296,{'typology': 'flat'},El Mirador - Grillero,True,True,flat,3,False,"Avenida del Mediterraneo, 12",100218131,V-1-4,False,225000.0,1,sale,https://www.idealista.com/obra-nueva/100218131/,True,"Vilsa makes available to all its clients a new promotion in Arganda del Rey. In Avda. from the Mediterranean, 12 with everything you need to live with the greatest comfort. Close to schools, institutes, health center, supermarkets.. . 5 minutes from the town center. 18 3-bedroom homes, with a garage, swimming pool and play area. The project has been devised prioritizing the quality of the design and the materials used. Respect for the environment and the new times have led to the design of homes with the latest techniques in terms of sustainability and energy efficiency. In this way we manage to achieve the greatest comfort for our owners. With unbeatable qualities, underfloor heating, pre-installation of air conditioning and fitted kitchens. With the possibility of choosing between 3 different finishes. Don't think about it anymore, it's time to choose to live better. Residencial Faros del Sureste is the best option.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.296005,False,2
nan,False,"{'subtitle': 'El Mirador - Grillero, Arganda', 'title': 'Flat in Avenida del Mediterraneo, 12'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ca/6b/f9/1180500164.jpg,108.0,2176.0,False,16,True,Arganda,es,True,-3.4304296,{'typology': 'flat'},El Mirador - Grillero,True,True,flat,3,False,"Avenida del Mediterraneo, 12",100218141,V-3-4,False,235000.0,3,sale,https://www.idealista.com/obra-nueva/100218141/,True,"Vilsa makes available to all its clients a new promotion in Arganda del Rey. On Avda. from the Mediterranean, 12 with everything you need to live with the greatest comfort. Close to schools, institutes, health center, supermarkets.. . 5 minutes from the town center. 18 3-bedroom homes, with a garage, swimming pool and play area. The project has been devised prioritizing the quality of the design and the materials used. Respect for the environment and the new times have led to the design of homes with the latest techniques in terms of sustainability and energy efficiency. In this way we manage to achieve the greatest comfort for our owners. With unbeatable qualities, underfloor heating, pre-installation of air conditioning and fitted kitchens. With the possibility of choosing between 3 different finishes. Don't think about it anymore, it's time to choose to live better. Residencial Faros del Sureste is the best option.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.296005,False,2
nan,False,"{'subtitle': 'El Mirador - Grillero, Arganda', 'title': 'Flat in Avenida del Mediterraneo, 12'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/60/b4/44/1180499939.jpg,118.0,2119.0,False,16,True,Arganda,es,True,-3.4304296,{'typology': 'flat'},El Mirador - Grillero,True,True,flat,3,False,"Avenida del Mediterraneo, 12",100217988,V-B-2,False,250000.0,bj,sale,https://www.idealista.com/obra-nueva/100217988/,True,"Vilsa makes available to all its clients a new promotion in Arganda del Rey.In Avda.from the Mediterranean, 12 with everything you need to live with the greatest comfort.Close to schools, institutes, health center, supermarkets... 5 minutes from the town center. 18 3-bedroom homes, with a garage, swimming pool and play area. The project has been devised prioritizing the quality of the design and the materials used.Respect for the environment and the new times have led to the design of homes with the latest techniques in terms of sustainability and energy efficiency.In this way we manage to achieve the greatest comfort for our owners. With unbeatable qualities, underfloor heating, pre-installation of air conditioning and fitted kitchens.With the possibility of choosing between 3 different finishes. Don't think about it anymore, it's time to choose to live better.Residencial Faros del Sureste is the best option.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.296005,False,2
nan,False,"{'subtitle': 'El Mirador - Grillero, Arganda', 'title': 'Flat in Avenida del Mediterraneo, 12'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f9/85/e1/1180500031.jpg,113.0,2035.0,False,16,True,Arganda,es,True,-3.4304296,{'typology': 'flat'},El Mirador - Grillero,True,True,flat,3,False,"Avenida del Mediterraneo, 12",100218129,V-1-1,False,230000.0,1,sale,https://www.idealista.com/obra-nueva/100218129/,True,"Vilsa makes available to all its clients a new promotion in Arganda del Rey.In Avda.from the Mediterranean, 12 with everything you need to live with the greatest comfort.Close to schools, institutes, health center, supermarkets... 5 minutes from the town center. 18 3-bedroom homes, with a garage, swimming pool and play area. The project has been devised prioritizing the quality of the design and the materials used.Respect for the environment and the new times have led to the design of homes with the latest techniques in terms of sustainability and energy efficiency.In this way we manage to achieve the greatest comfort for our owners. With unbeatable qualities, underfloor heating, pre-installation of air conditioning and fitted kitchens.With the possibility of choosing between 3 different finishes. Don't think about it anymore, it's time to choose to live better.Residencial Faros del Sureste is the best option.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': 15000.0}",False,40.296005,False,2
nan,False,"{'subtitle': 'El Mirador - Grillero, Arganda', 'title': 'Flat in Avenida del Mediterraneo, 12'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5d/5d/62/1180486318.jpg,113.0,1991.0,False,16,True,Arganda,es,True,-3.4304296,{'typology': 'flat'},El Mirador - Grillero,True,True,flat,3,False,"Avenida del Mediterraneo, 12",100257435,V-2-3,False,225000.0,2,sale,https://www.idealista.com/obra-nueva/100257435/,True,"Vilsa makes available to all its clients a new development in Arganda del Rey. On Avda. from the Mediterranean, 12 with everything you need to live with the greatest comfort. Close to schools, institutes, health center, supermarkets.. . 5 minutes from the town center. 18 3-bedroom homes, with a garage, swimming pool and play area. The project has been devised prioritizing the quality of the design and the materials used. Respect for the environment and the new times have led to the design of homes with the latest techniques in sustainability and energy efficiency criteria. In this way we manage to achieve the greatest comfort for our owners. With unbeatable qualities, underfloor heating, pre-installation of air conditioning and fitted kitchens. With the possibility of choosing between 3 different finishes. Don't think about it anymore, it's time to choose to live better. Residencial Faros del Sureste is the best option.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': 15000.0}",False,40.296005,False,2
nan,False,"{'subtitle': 'Centro, Arganda', 'title': 'Flat in Puerta del Parque'}",Madrid,renew,False,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/3a/b0/ef/1169720903.jpg,98.0,1531.0,False,29,False,Arganda,es,False,-3.4436212,{'typology': 'flat'},Centro,True,False,flat,3,False,Puerta del Parque,102857908,2464,nan,150000.0,1,sale,https://www.idealista.com/inmueble/102857908/,True,"Without agency commission to the buyer! Apartment for sale to renovate to your liking of 103 m2 with common areas, 98 m2 built and approximately 85 m2 useful. It has an alarm and other security measures, video intercom. It has three bedrooms and a very spacious living room with access to a terrace of more than ten linear meters that allows you to put a table and several chairs with views of the main street. Rectangular kitchen, with access to a terrace-clothesline and a very large pantry in which an additional bathroom or dressing room can be installed that would remain inside the bedroom after the improvement work. We recommend visiting the house, as it is unfurnished and without any decoration, so its full potential and spaciousness are not shown in the photographs. It is located next to the Carlos González Bueno municipal park and a minute walk to the metro Line 9 with a stop in Arganda del Rey. In its surroundings, there is a private clinic, traditional commerce, cafes, Souk de Arganda, Pharmacy and two public schools. Institute, private charter school ""El Malvar"" and the Príncipe Felipe Sports City just 5 minutes away without taking the car. Bus stop in front of the house. Arganda del Rey has three Health Centers and a regional Hospital and is very well connected by A-3, just 27 km from Madrid's Puerta del Sol. The town has 58,000 inhabitants and one of the most important commercial, industrial and service areas in Spain, where it is easy to find or improve your current job.",nan,False,40.3022173,False,1
nan,False,"{'subtitle': 'Centro, Arganda', 'title': 'Flat in Francisco Rabal'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/25/14/33/1157337165.jpg,110.0,2182.0,False,26,False,Arganda,es,True,-3.442399,{'typology': 'flat'},Centro,True,False,flat,3,False,Francisco Rabal,102489969,nan,nan,240000.0,2,sale,https://www.idealista.com/inmueble/102489969/,True,"Welcome to your new home! This exterior apartment is perfect for those looking for a bright and spacious home. Upon entering the foyer, you will find a built-in closet that will allow you to keep your home organized. The spacious 28 square meter living room has two rooms and a large bay window that provides natural light to the entire room. In addition, the apartment has air conditioning for your comfort. The house has three bedrooms, one of them en suite with a bathtub and air conditioning, and built-in wardrobes with a large storage capacity. The two bathrooms, one with a bathtub and the other with a shower, will allow you to enjoy a comfortable and functional home. The kitchen has a glassed-in drying terrace and is equipped with everything you need to cook delicious meals. The apartment has individual gas heating, smooth walls, wooden floors and double glazed windows for your comfort. In addition, the building has an elevator and the house includes a parking space and a storage room. Community fees are €70 and the IBI is €600. The location of the home is unbeatable, surrounded by services such as supermarkets, pharmacies, schools, clinics and buses. In addition, it has easy access to the A3 and R3 and there are restaurants nearby. We offer a financial study service and help in obtaining a mortgage loan, as well as the possibility of customizing the home with an architectural study. We also offer a comprehensive and exclusive service with expert professionals, moving and cleaning. Contact us for more information!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3025338,False,2
nan,False,"{'subtitle': 'Centro, Arganda', 'title': 'Flat in Puente del Cura'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/87/53/cb/1176987138.jpg,71.0,1761.0,False,18,False,Arganda,es,False,-3.4398118,{'typology': 'flat'},Centro,False,False,flat,3,False,Puente del Cura,102825504,arg96,nan,125000.0,1,sale,https://www.idealista.com/inmueble/102825504/,True,"This flat is at Calle Puente del Cura, 28500, Arganda del Rey, Madrid, on floor 1. It is a flat, built in 1969, that has 71 m2 and has 3 rooms and 1 bathrooms. It has floor tiles, aluminum windows, natural gas, terraze, individual natural gas heating, stippled walls, luminous, puerta blindada, aire acondicionado, cocina amueblada, exterior and equipped kitchen.",nan,False,40.2999661,False,1
nan,False,"{'subtitle': 'Centro, Arganda', 'title': 'Flat in Calle Estación Arganda del Rey, 2'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c3/e4/b3/1032868849.jpg,64.0,2375.0,False,11,True,Arganda,es,True,-3.44752,{'typology': 'flat'},Centro,True,True,flat,1,False,"Calle Estación Arganda del Rey, 2",99856274,P7 Bajo A,False,152000.0,bj,sale,https://www.idealista.com/obra-nueva/99856274/,True,"Residential Paris 3 is now for sale. Closed urbanization located on Tren de Arganda street, with 124 free homes, with 1, 2, 3 and 4 bedrooms. All with large terraces and spectacular penthouses without stairs. Request information from our advisors, in a private urbanization with a community pool and children's area, all of them with a garage and storage room included in the sale price. Homes with a centralized air conditioning system for heat and cold, underfloor heating / cooling, through a Saunier-Duval aerothermal heat pump, with an individualized cost system. The location could not be better, in one of the fastest growing areas of the municipality. With all the services very close: supermarket, sports city, pharmacy, school and institutes and urban and interurban bus and metro just 1 minute walk. *The purchasing party has at its disposal in the central offices all the documentation provided for in RD 515/1989. **The plans, infographics and surfaces are indicative and do not imply a contractual nature, and may be modified during the execution of the project and the execution of the work for technical, administrative, legal and/or commercial reasons. ***Expenses and taxes not included in the sale price.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.30367,False,1
nan,False,"{'subtitle': 'Centro, Arganda', 'title': 'Penthouse in Calle Estación Arganda del Rey, 2'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5e/3b/51/1013391923.jpg,90.0,2783.0,False,11,True,Arganda,es,True,-3.44752,"{'typology': 'flat', 'subTypology': 'penthouse'}",Centro,True,True,penthouse,2,False,"Calle Estación Arganda del Rey, 2",97612372,P7 5ºB,False,250500.0,5,sale,https://www.idealista.com/obra-nueva/97612372/,True,"Residential Paris 3 is now for sale. Closed urbanization located on Tren de Arganda street, with 124 free homes, with 1, 2, 3 and 4 bedrooms. All with large terraces and spectacular penthouses without stairs. Request information from our advisors, in a private urbanization with a community pool and children's area, all of them with a garage and storage room included in the sale price. The houses have aerothermal heating. The location could not be better, in one of the fastest growing areas of the municipality. With all the services very close: supermarket, sports city, pharmacy, school and institutes and urban and interurban bus and metro just 1 minute walk. *The purchasing party has at its disposal in the central offices all the documentation provided for in RD 515/1989. **The plans, infographics and surfaces are indicative and do not imply a contractual nature, and may be modified during the execution of the project and the execution of the work for technical, administrative, legal and/or commercial reasons. ***Expenses and taxes not included in the sale price.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.30367,False,2
nan,False,"{'subtitle': 'Centro, Arganda', 'title': 'Flat in Calle Estación Arganda del Rey, 2'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/86/59/67/1032868848.jpg,91.0,2659.0,False,11,True,Arganda,es,True,-3.44752,{'typology': 'flat'},Centro,True,True,flat,3,False,"Calle Estación Arganda del Rey, 2",99076501,P1B 3ºA,False,242000.0,3,sale,https://www.idealista.com/obra-nueva/99076501/,True,"Residential Paris 3 is now for sale. Closed urbanization located on Tren de Arganda street, with 124 free homes, with 1, 2, 3 and 4 bedrooms. All with large terraces and spectacular penthouses without stairs. Request information from our advisors, in a private urbanization with a community pool and children's area, all of them with a garage and storage room included in the sale price. Homes with a centralized air conditioning system for heat and cold, underfloor heating / cooling, through a Saunier-Duval aerothermal heat pump, with an individualized cost system. The location could not be better, in one of the fastest growing areas of the municipality. With all the services very close: supermarket, sports city, pharmacy, school and institutes and urban and interurban bus and metro just 1 minute walk. *The purchasing party has at its disposal in the central offices all the documentation provided for in RD 515/1989. **The plans, infographics and surfaces are indicative and do not imply a contractual nature, and may be modified during the execution of the project and the execution of the work for technical, administrative, legal and/or commercial reasons. ***Expenses and taxes not included in the sale price.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.30367,False,2
nan,False,"{'subtitle': 'Centro, Arganda', 'title': 'Flat in Calle Estación Arganda del Rey, 2'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/86/59/67/1032868848.jpg,80.0,2750.0,False,11,True,Arganda,es,True,-3.44752,{'typology': 'flat'},Centro,True,True,flat,3,False,"Calle Estación Arganda del Rey, 2",98603704,P8B Bajo A,False,220000.0,bj,sale,https://www.idealista.com/obra-nueva/98603704/,True,"Residential Paris 3 is now for sale. Closed urbanization located on Tren de Arganda street, with 124 free homes, with 1, 2, 3 and 4 bedrooms. All with large terraces and spectacular penthouses without stairs. Request information from our advisors, in a private urbanization with a community pool and children's area, all of them with a garage and storage room included in the sale price. Homes with a centralized air conditioning system for heat and cold, underfloor heating / cooling, through a Saunier-Duval aerothermal heat pump, with an individualized cost system. The location could not be better, in one of the fastest growing areas of the municipality. With all the services very close: supermarket, sports city, pharmacy, school and institutes and urban and interurban bus and metro just 1 minute walk. *The purchasing party has at its disposal in the central offices all the documentation provided for in RD 515/1989. **The plans, infographics and surfaces are indicative and do not imply a contractual nature, and may be modified during the execution of the project and the execution of the work for technical, administrative, legal and/or commercial reasons. ***Expenses and taxes not included in the sale price.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.30367,False,2
nan,False,"{'subtitle': 'Centro, Arganda', 'title': 'Flat in Calle Estación Arganda del Rey, 2'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e9/d4/df/1013388437.jpg,95.0,2484.0,False,11,True,Arganda,es,True,-3.44752,{'typology': 'flat'},Centro,True,True,flat,3,False,"Calle Estación Arganda del Rey, 2",97612323,P1B 1ºA,False,236000.0,1,sale,https://www.idealista.com/obra-nueva/97612323/,True,"Residential Paris 3 is now for sale. Closed urbanization located on Tren de Arganda street, with 124 free homes, with 1, 2, 3 and 4 bedrooms. All with large terraces and spectacular penthouses without stairs. Request information from our advisors, in a private urbanization with a community pool and children's area, all of them with a garage and storage room included in the sale price. Homes with a centralized air conditioning system for heat and cold, underfloor heating / cooling, through a Saunier-Duval aerothermal heat pump, with an individualized cost system. The location could not be better, in one of the fastest growing areas of the municipality. With all the services very close: supermarket, sports city, pharmacy, school and institutes and urban and interurban bus and metro just 1 minute walk. *The purchasing party has at its disposal in the central offices all the documentation provided for in RD 515/1989. **The plans, infographics and surfaces are indicative and do not imply a contractual nature, and may be modified during the execution of the project and the execution of the work for technical, administrative, legal and/or commercial reasons. ***Expenses and taxes not included in the sale price.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.30367,False,2
nan,False,"{'subtitle': 'Centro, Arganda', 'title': 'Flat in Calle Estación Arganda del Rey, 2'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f6/3a/bb/1013390706.jpg,90.0,2633.0,False,11,True,Arganda,es,True,-3.44752,{'typology': 'flat'},Centro,True,True,flat,3,False,"Calle Estación Arganda del Rey, 2",97612364,P4 4ºA,False,237000.0,4,sale,https://www.idealista.com/obra-nueva/97612364/,True,"Residential Paris 3 is now for sale. Closed urbanization located on Tren de Arganda street, with 124 free homes, with 1, 2, 3 and 4 bedrooms. All with large terraces and spectacular penthouses without stairs. Request information from our advisors, in a private urbanization with a community pool and children's area, all of them with a garage and storage room included in the sale price. The houses have aerothermal heating. The location could not be better, in one of the fastest growing areas of the municipality. With all the services very close: supermarket, sports city, pharmacy, school and institutes and urban and interurban bus and metro just 1 minute walk. *The purchasing party has at its disposal in the central offices all the documentation provided for in RD 515/1989. **The plans, infographics and surfaces are indicative and do not imply a contractual nature, and may be modified during the execution of the project and the execution of the work for technical, administrative, legal and/or commercial reasons. ***Expenses and taxes not included in the sale price.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.30367,False,2
nan,False,"{'subtitle': 'Centro, Arganda', 'title': 'Flat in Calle Estación Arganda del Rey, 2'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/62/81/67/1013389202.jpg,95.0,2516.0,False,11,True,Arganda,es,True,-3.44752,{'typology': 'flat'},Centro,True,True,flat,3,False,"Calle Estación Arganda del Rey, 2",97612369,P1B 2ºA,False,239000.0,2,sale,https://www.idealista.com/obra-nueva/97612369/,True,"Residential Paris 3 is now for sale. Closed urbanization located on Tren de Arganda street, with 124 free homes, with 1, 2, 3 and 4 bedrooms. All with large terraces and spectacular penthouses without stairs. Request information from our advisors, in a private urbanization with a community pool and children's area, all of them with a garage and storage room included in the sale price. The houses have aerothermal heating. The location could not be better, in one of the fastest growing areas of the municipality. With all the services very close: supermarket, sports city, pharmacy, school and institutes and urban and interurban bus and metro just 1 minute walk. *The purchasing party has at its disposal in the central offices all the documentation provided for in RD 515/1989. **The plans, infographics and surfaces are indicative and do not imply a contractual nature, and may be modified during the execution of the project and the execution of the work for technical, administrative, legal and/or commercial reasons. ***Expenses and taxes not included in the sale price.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.30367,False,2
nan,False,"{'subtitle': 'Centro, Arganda', 'title': 'Detached house in Calle la Zarza'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/16/91/bb/1198764042.jpg,240.0,1021.0,False,25,False,Arganda,es,nan,-3.4341461,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",Centro,False,False,chalet,5,False,Calle la Zarza,103740952,434556,nan,245000.0,nan,sale,https://www.idealista.com/inmueble/103740952/,nan,"Nethome. It is WITHOUT HIGH COMMISSIONS (only €2,990 + VAT to the seller already included and €499 + VAT to the buyer), thus avoiding increasing the price of your future home. We launched this home on Thursday, January 25. Due to the characteristics and price of the home, we will carry out the order according to the entry of the request through the real estate portal that has known us. Don't let them get ahead of you and miss this opportunity. Incredible opportunity, a property to move into without having to spend money on mandatory renovations, perfectly located, exterior and very bright. Your future home stands out in: -House distributed over 3 floors: - Ground floor: garage for 2 cars and storage space, living room with pantry, storage room diesel and patio with toilet. -First floor: 5 bedrooms, 2 of them with access to an open terrace, bathroom with shower and access to patio. -Second floor: Large attic. -House located in the center of Arganda del Rey so it is perfectly located to have all the services just one step away. DO YOU NEED TO SELL YOUR HOUSE? NetHome. It can help you. Without agency commissions it is much faster and more advantageous. We take care of the complete management for €2,990 plus VAT. No disdain! We shorten sales times thanks to not having expensive intermediaries. We help you with financing, we improve in 86% of cases the mortgage conditions that they offer you in particular thanks to national agreements with financial entities, and yes, completely FREE! . NOTE: These characteristics are merely informative. They have no contractual value. NetHome. is, your Company for individuals.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3004424,False,2
nan,False,"{'subtitle': 'Centro, Arganda', 'title': 'Flat in Calle Estación Arganda del Rey, 2'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/91/4d/1013390166.jpg,90.0,2567.0,False,11,True,Arganda,es,True,-3.44752,{'typology': 'flat'},Centro,True,True,flat,3,False,"Calle Estación Arganda del Rey, 2",98059041,P4 2ºA,False,231000.0,2,sale,https://www.idealista.com/obra-nueva/98059041/,True,"Residential Paris 3 is now for sale. Closed urbanization located on Tren de Arganda street, with 124 free homes, with 1, 2, 3 and 4 bedrooms. All with large terraces and spectacular penthouses without stairs. Request information from our advisors, in a private urbanization with a community pool and children's area, all of them with a garage and storage room included in the sale price. The houses have aerothermal heating. The location could not be better, in one of the fastest growing areas of the municipality. With all the services very close: supermarket, sports city, pharmacy, school and institutes and urban and interurban bus and metro just 1 minute walk. *The purchasing party has at its disposal in the central offices all the documentation provided for in RD 515/1989. **The plans, infographics and surfaces are indicative and do not imply a contractual nature, and may be modified during the execution of the project and the execution of the work for technical, administrative, legal and/or commercial reasons. ***Expenses and taxes not included in the sale price.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.30367,False,2
nan,False,"{'subtitle': 'Centro, Arganda', 'title': 'Flat in Calle Estación Arganda del Rey, 2'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b4/c5/45/1013389100.jpg,95.0,2579.0,False,11,True,Arganda,es,True,-3.44752,{'typology': 'flat'},Centro,True,True,flat,3,False,"Calle Estación Arganda del Rey, 2",97612324,P1B 4ºB,False,245000.0,4,sale,https://www.idealista.com/obra-nueva/97612324/,True,"Residential Paris 3 is now for sale. Closed urbanization located on Tren de Arganda street, with 124 free homes, with 1, 2, 3 and 4 bedrooms. All with large terraces and spectacular penthouses without stairs. Request information from our advisors, in a private urbanization with a community pool and children's area, all of them with a garage and storage room included in the sale price. The houses have aerothermal heating. The location could not be better, in one of the fastest growing areas of the municipality. With all the services very close: supermarket, sports city, pharmacy, school and institutes and urban and interurban bus and metro just 1 minute walk. *The purchasing party has at its disposal in the central offices all the documentation provided for in RD 515/1989. **The plans, infographics and surfaces are indicative and do not imply a contractual nature, and may be modified during the execution of the project and the execution of the work for technical, administrative, legal and/or commercial reasons. ***Expenses and taxes not included in the sale price.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.30367,False,2
nan,False,"{'subtitle': 'Centro, Arganda', 'title': 'Flat in Calle Estación Arganda del Rey, 2'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cb/48/11/1013389788.jpg,90.0,2533.0,False,11,True,Arganda,es,True,-3.44752,{'typology': 'flat'},Centro,True,True,flat,3,False,"Calle Estación Arganda del Rey, 2",97612325,P4 1ºA,False,228000.0,1,sale,https://www.idealista.com/obra-nueva/97612325/,True,"Residential Paris 3 is now for sale. Closed urbanization located on Tren de Arganda street, with 124 free homes, with 1, 2, 3 and 4 bedrooms. All with large terraces and spectacular penthouses without stairs. Request information from our advisors, in a private urbanization with a community pool and children's area, all of them with a garage and storage room included in the sale price. Homes with a centralized air conditioning system for heat and cold, underfloor heating / cooling, through a Saunier-Duval aerothermal heat pump, with an individualized cost system. The location could not be better, in one of the fastest growing areas of the municipality. With all the services very close: supermarket, sports city, pharmacy, school and institutes and urban and interurban bus and metro just 1 minute walk. *The purchasing party has at its disposal in the central offices all the documentation provided for in RD 515/1989. **The plans, infographics and surfaces are indicative and do not imply a contractual nature, and may be modified during the execution of the project and the execution of the work for technical, administrative, legal and/or commercial reasons. ***Expenses and taxes not included in the sale price.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.30367,False,2
