labels,topPlus,suggestedTexts,province,status,hasVideo,thumbnail,size,priceByArea,has3DTour,numPhotos,showAddress,municipality,country,hasLift,longitude,detailedType,highlight,hasPlan,newDevelopment,propertyType,rooms,topNewDevelopment,address,propertyCode,externalReference,newDevelopmentFinished,price,floor,operation,url,exterior,description,parkingSpace,has360,latitude,hasStaging,bathrooms
nan,False,{'title': 'Semi-detached house'},Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9d/b9/ae/1199098572.jpg,416.0,935.0,True,65,False,Campo Real,es,nan,-3.3707401,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",nan,True,False,chalet,5,False,Campo Real,103698452,IZ-03812,nan,389000.0,nan,sale,https://www.idealista.com/inmueble/103698452/,nan,"VILLA IN THE SAME VILLAGE OF CAMPO REAL, 30 MINUTES FROM MADRID, READY TO ENTER TO LIVE, AS THE PRICE INCLUDES MOST OF THE FURNITURE.LUXURY QUALITIES, HEATED POOL, COVERED GARAGE, AND SOLAR PANELS. Spacious semi-detached house with 416 m2 registered and 326 m2 of land, 4 bedrooms, 1 office, 1 attic space of 87 m2 currently equipped as a suite, garage, heated pool and barbecue space.The good thing about this property is its comfort, since you have a ground floor, with everything you need to live, including a room, currently used as an office, a second floor with the rest area, with 4 spacious bedrooms, and as extras, the attic, and a basement, where you can even have your own business, or use it as a games room, since it is completely renovated.The location of this chalet is unbeatable, being in the same town of Campo Real, but in a quiet area, with all services nearby, and just 10 minutes from the Arganda metro.In addition, you can enjoy wonderful clear views.The maintenance of this chalet is exquisite, all the updates have been made with top quality materials and energy expenditure is fully optimized, by having solar panels. DISTRIBUTION A spacious hall welcomes us, and on this floor, we find a room, currently used as an office, 1 complete bathroom with shower, kitchen, living room, a large terrace with views of the countryside and a garage with interior access to the house.On the second floor, we have 4 bedrooms, 2 of them with independent terraces, 1 full bathroom, and another en suite.The basement is set up as a beauty business, with 3 independent apartments, a large room, ideal for family gatherings, a machine room, a warehouse, and a full bathroom.This also has access to the rear of the property.Each floor has about 100m2, so you can enjoy a comfortable home, and even have your own integrated but independent business. QUALITIES AND CHARACTERISTICS: All windows are double glazed tilt-and-turn windows.The floors in the bedrooms and living room are parquet, those in the attic suite, bathrooms and kitchen are porcelain, and the floors in the stairs and halls are granite.The blinds in the living room are automated.The paint throughout the house is smooth.On the first and second floors, the heating is with underfloor heating by a diesel boiler, in the attic, Split air conditioning and heat pump, and on the other three floors, air through ducts, taking advantage of the benefit of solar panels.The carriage door to the garage is automatic.The entire exterior has been updated two years ago: heated pool, barbecue space, with sink and state-of-the-art bioclimatic pergola, artificial grass of the highest quality, so it requires minimal maintenance. SERVICES In the same town there is 1 public school, institute and daycare.As well as a Health Center and pharmacies.Sports center and gym and Supermarkets like Save More. TRANSPORT MEANS Buses: Lines 313, 320 and 321, to Loeches, Torrejón, Arganda and Madrid Capital. By car, R3, which is just 5 minutes away by car, and A3, which are very unproblematic roads in terms of traffic jams. Campo Real is a town, a stone's throw from Madrid Capital, well known for its olives, oil and cheeses. LIVES IN THE COUNTRYSIDE, BUT CLOSE TO THE CITY.You will not find a home with the meters that this property has, at the distance from Madrid capital and at this price.This wonderful chalet wins when you see it live.Schedule a visit and feel that this can really be your new and cozy HOME. WE DO NOT CHARGE FEES TO THE BUYER IF YOU NEED FINANCING, WE WILL HELP YOU FOR FREE TO ACHIEVE THE OPERATION.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3431021,False,4
nan,False,{'title': 'Flat in Camino de Loeches'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/aa/d5/97/1188762939.jpg,56.0,1875.0,False,7,False,Campo Real,es,False,-3.3771518,{'typology': 'flat'},nan,True,False,flat,1,False,Camino de Loeches,103413622,PIS0362,nan,105000.0,bj,sale,https://www.idealista.com/inmueble/103413622/,True,"TAGONIA REAL ESTATE SELLS a 60 m2 apartment, semi-furnished, distributed in 1 bedroom, with built-in wardrobes, 1 full bathroom with shower. Independent kitchen equipped and furnished. Parking space included in the price. The apartment has stoneware floors, PVC windows, oak carpentry, armored door and individual heating by accumulators. The town has all the necessary services, education, health, leisure, shops and public transport. Just 10 minutes from Arganda del Rey where you will find Metro and Hospital del Sur. [IW].","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3409101,False,1
nan,False,{'title': 'Detached house'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/31/a2/bd/1156336868.jpg,413.0,896.0,False,26,False,Campo Real,es,nan,-3.3834324,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,True,False,chalet,6,False,Campo Real,102458104,JARR23-48,nan,370000.0,nan,sale,https://www.idealista.com/inmueble/102458104/,nan,"This villa is at Campo Real, Madrid. It is a villa, built in 1998, that has 410 m2 of which 410 m2 are useful and has 6 rooms and 3 bathrooms. Besides, it includes cocina amueblada, exterior, luminoso, armarios empotrados, terraza and cocina equipada.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3394449,False,3
nan,False,{'title': 'Semi-detached house in Calle Geranios'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b5/1d/30/1172027577.jpg,226.0,1726.0,False,59,False,Campo Real,es,nan,-3.3930001,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",nan,False,False,chalet,4,False,Calle Geranios,99598212,CHA0136,nan,390000.0,nan,sale,https://www.idealista.com/inmueble/99598212/,nan,"INMOBILIARIA TAGONIA, sells a 226 m2 semi-detached house, located in one of the best areas of real countryside with 24-hour security in a CLOSED URBANIZATION, good road access, there is an A3 and radial link with services of schools, institutes, hiking areas, sports, on a 420m2 plot. The chalet on the ground floor has a large kitchen with an exit to the garden area, where there is a wooden porch, gazebo type, and a large-capacity pool surrounded by grass and a slate floor for different accesses to the house. Housing on the same floor there is a very spacious living room with a French fireplace, a toilet, a bedroom suite with a full bathroom with a shower, a dressing room and a reading room with a pellet stove, access to a terrace with impressive views. On the upper floor we find three large bedrooms, a full bathroom with a bathtub. It has a closed and automated garage for two cars. The flooring qualities are laminate flooring combined with stoneware in entrances, oil and pellet heating, double glazing, windows with mosquito nets and air conditioning in several rooms. All bedrooms contain built-in wardrobes with oak paneling. It also has a large semi-basement storage room prepared for a wine cellar. [IW].","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3364966,False,2
nan,False,{'title': 'Detached house'},Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3e/5b/e0/1171566206.jpg,800.0,1250.0,True,83,False,Campo Real,es,nan,-3.379305,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,True,False,chalet,6,False,Campo Real,102912916,IZ-03727,nan,1000000.0,nan,sale,https://www.idealista.com/inmueble/102912916/,nan,"This impressive chalet has everything one could want, tranquility and views of the countryside, but with all the services at hand. Corner plot 581 m2, and almost 800 m2 of housing. Four-story villa with elevator, 6 bedrooms, 1 office, kitchen, living room, terrace, 6 bathrooms, 1 toilet, gym, games room, wine cellar, indoor heated pool and 200m2 garage. Underfloor heating and ducted air. The isolation is maximum. The floor is granite and the staircase is an exclusive design with a steel railing. The windows are high-density tilt-and-turn windows with home automation. It has a central vacuum system and intercom throughout the house, as well as a video intercom and elevator on all floors. The bedrooms all have built-in wardrobes. Since this chalet is located in the same town, it has all the services within reach, including a Save More, a wide variety of shops, schools, nurseries, a sports center, etc.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3393784,False,6
"[{'name': 'villaType', 'text': 'Villa'}]",False,{'title': 'Detached house'},Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/86/7f/af/1190053766.jpg,800.0,1250.0,True,84,False,Campo Real,es,nan,-3.3807524,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,True,False,chalet,6,False,Campo Real,103455475,IZ-03791,nan,1000000.0,nan,sale,https://www.idealista.com/inmueble/103455475/,nan,"IMPRESSIVE INDEPENDENT CHALET, IDEAL FOR A RURAL HOUSE or FAMILY HOME WITH VIEWS OF THE COUNTRYSIDE, just 25 minutes from Madrid, and 10 minutes from the Arganda Metro, in the same town of Campo Real, with all the services at hand, so as not to have to take the car.Currently inhabited by the same builder, who designed it on a whim.Corner plot 581 m2, and almost 800 m2 of housing.Four-story villa with elevator, 6 bedrooms, 1 office, kitchen, living room, terrace, 6 bathrooms, 1 toilet, gym, games room, wine cellar, indoor heated pool and 200m2 garage. QUALITIES AND MATERIALS: Underfloor heating and ducted air.The isolation is maximum.The floor is granite and the staircase is an exclusive design with a steel railing. The windows are high-density tilt-and-turn windows with home automation.It has a central vacuum system and intercom throughout the house, as well as a video intercom and elevator on all floors.The bedrooms all have built-in wardrobes. DISTRIBUTION MAIN FLOOR Access from the street, with a high security door, leads to a large and bright hall, with a welcome closet, which independently organizes the office rooms, toilet, kitchen with pantry, 70 m2 living room, 2 large bedrooms and 2 bathrooms, one of them en suite.On this floor there is a terrace of about 80 m2 that has access to the kitchen, living room, and bedrooms. TOP FLOOR The comfortable and wide staircase, with an exclusive design, shows us the way to the upper floor, where we have three bedrooms, one with an en-suite bathroom, a separate bathroom, and the other two bedrooms with a terrace.In the other wing on the same floor, we find the master suite, an attached room with a dressing room and a bathroom with a shower and sauna space with separate doors, a hydromassage bathtub and a two-bowl sink. SM1 PLANT We have two independent rooms, one as a storage room and the other as a raw room.Also on this floor we have a garage, with direct access to the house, with capacity for more than 6 cars. SM2 PLANT The best kept secret of this magnificent property… a space reserved for leisure, with a large games room, with a bar, kitchen and everything we need to disconnect, next to a fabulous semi-Olympic-sized heated pool, gym and 2 bedrooms bathroom A house with unbeatable conservation, top-quality materials, spacious spaces, the best views of an infinite countryside and just a stone's throw from Madrid.Ready to surprise at the next family celebration? Don't hesitate to arrange a visit now...you will fall in love..","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3425414,False,6
nan,False,{'title': 'Village house in Calle Lope de Vega'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ac/1c/0e/1144909735.jpg,106.0,1698.0,False,30,False,Campo Real,es,nan,-3.3818824,"{'typology': 'countryHouse', 'subTypology': 'casaDePueblo'}",nan,False,False,countryHouse,4,False,Calle Lope de Vega,102119272,PUE0029,nan,180000.0,nan,sale,https://www.idealista.com/inmueble/102119272/,nan,"INMOBILIARIA TAGONIA, sells house with land in Campo Real. It has 106 meters, distributed over two floors, it has 4 large bedrooms, living room, kitchen, pantry, 1 bathroom with shower and a toilet. Community area parking and storage room included in the price. Additional plot of 80m2 indivisible. Location: •Campo Real, a strategic location that provides access to all the necessary amenities, such as supermarkets, schools, restaurants and medical services. •Excellent connection with the rest of the city thanks to the proximity to main roads. WE WILL HELP YOU WITH FINANCING, DO NOT HESITATE TO CONSULT US [IW].",nan,False,40.3418669,False,2
nan,False,{'title': 'Semi-detached house'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/14/a6/fc/1173609503.jpg,237.0,1810.0,False,66,False,Campo Real,es,nan,-3.3712552,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",nan,True,False,chalet,6,False,Campo Real,102971610,1725/879,nan,429000.0,nan,sale,https://www.idealista.com/inmueble/102971610/,nan,"WE DO NOT CHARGE FEES TO THE BUYER, DIRECT DEALING WITH THE PROPERTY, TOTAL TRANSPARENCY.TAXES AND EXPENSES NOT INCLUDED. Alfa presents this fantastic semi-detached house in Campo Real with a plot of 360 m2 and a useful area of 177 m2 plus the attic, far from the noise of the city and enjoying nature and fresh air. The chalet has 3 well-distributed floors: - On the ground floor we find a very large hall with a courtesy closet and another small one next to the stairs.A cozy kitchen fully equipped with high and low cabinets of great capacity and in perfect condition with space for a table and chairs, ideal for enjoying delicious breakfasts and meals with the family, has access to the garden with a beautiful porch.A toilet with an exterior window.A large, very bright living-dining room with two different environments and access to a beautiful porch. -We go up to the first floor and find 4 double bedrooms with built-in wardrobes, a bathroom with a shower and the double bedroom en suite with a modern bathroom with a shower and a glazed terrace with beautiful views and incredible sunsets. -Finally, we access the top floor of about 70 m2 and we find an incredible and cozy independent space, an L-shaped living room with side windows with beautiful views and 2 bedrooms, one of them with base cabinets along the wall and each of them with Velux windows and blinds, one of the rooms with a beautiful full bathroom with a shower. We go out to the garden with a beautiful pool surrounded by grass, strategically located so that it gets the sun all day.With a large barbecue near the kitchen exit.And 2 porches where you can enjoy long evenings accompanied by family and friends. In the front we have a large construction shed for a storage area and to store all the garden utensils. Parking inside the plot for 2 cars. A great home with good materials and the best qualities: -Plated floors throughout the house except in the kitchen and hall, which are ceramic.Porcelain bathrooms. -Tilt-and-turn windows with double climalit glass, aluminum blinds and mosquito nets on all windows. -Light oak wood doors. -Smooth walls. -Natural gas heating. -Pre-installation of air conditioning. Imagine enjoying its spacious 237 m2, with a 360m2 plot and the ideal east-west orientation. You will have all the space you have always wanted in a relaxed and quiet environment! Campo Real gives you the opportunity to live in a quiet environment just 20 minutes from Madrid capital via the A-3 or R3, with 3 intercity bus lines that go to Madrid (Conde de Casals), Alcalá d Henares, Arganda del King-Hospital.Living surrounded by nature, but with the services and comforts that you may need in your daily life, schools, supermarkets, pharmacies, hairdressers, sports area, etc.… DON'T MISS THE OPPORTUNITY! WE WILL BE HAPPY TO ASSIST YOU!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3409622,False,4
nan,False,{'title': 'Terraced house'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8c/9b/cd/1184329394.jpg,131.0,1602.0,False,25,False,Campo Real,es,nan,-3.3859341,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",nan,False,False,chalet,3,False,Campo Real,103280901,2301/28,nan,209900.0,nan,sale,https://www.idealista.com/inmueble/103280901/,nan,"REF.2301/28.This beautiful semi-detached house is very well located, in a natural environment and with all the services. It consists of 3 very bright bedrooms with built-in wardrobes, two fully equipped bathrooms, a very comfortable, spacious and very well distributed kitchen. The entrance is very welcoming, through a charming patio you directly access the house.The living room, a pleasant room, with a fireplace and built-in furniture. It has another interior patio where we find a barbecue, ideal to enjoy with family and friends. Garage for two cars. Good connection with the A3 and AR3 and neighboring towns. If you want to enjoy a quiet environment, with all the services, nature and the best olives, this is your opportunity! Do not miss it!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3347201,False,2
nan,False,{'title': 'Detached house'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8c/47/26/1181841996.jpg,413.0,896.0,False,27,False,Campo Real,es,nan,-3.3848058,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,True,False,chalet,6,False,Campo Real,103207021,2301/27,nan,370000.0,nan,sale,https://www.idealista.com/inmueble/103207021/,nan,"REF. 2301/27. Do you want a cozy house, with a privileged location in the heart of Campo Real? This is your chance! This independent chalet has 6 bedrooms, with built-in wardrobes, very spacious and bright, and 3 complete, comfortable and elegant bathrooms. In this property you could enjoy its large terraces and balconies, where you can enjoy quiet views of the city of Madrid. Its location is unbeatable: Located on one of the most commercial streets in Campo Real, you will have access to a wide variety of shops, banks, a medical center and the town hall less than 250 meters from your door. If you are looking for nature, tranquility and a good time, Campo Real is the best. Plus, its proximity to Madrid is a huge benefit: you'll be just 20 minutes from the city center! And for those who need to get around, the A3 and R3 roads are just 6 kilometers away, giving you quick and easy access to major communication routes such as the M-50, M-45, M-40 and M-30. Its garage has enough space for 5 cars. Do not lose this opportunity! This is yours!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3365931,False,3
nan,False,{'title': 'House'},Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0c/47/a6/1172091207.jpg,204.0,1569.0,False,50,False,Campo Real,es,nan,-3.3695102,{'typology': 'chalet'},nan,True,False,chalet,4,False,Campo Real,102928223,c2sawr82,nan,320000.0,nan,sale,https://www.idealista.com/inmueble/102928223/,nan,"Magnificent semi-detached house with a 300m2 plot in Campo Real, far from the noise and bustle of the big city but very close to it. Enjoy the house of your dreams with your family in a safe, quiet and easily accessible urbanization. Pure air, excellent spaces and lots of light to live with maximum comfort. The house consists on the ground floor of a large 35m2 living room, spacious and bright, with access to a high exterior porch overlooking the garden that at the same time communicates with the kitchen. Kitchen is also very comfortable and bright to be able to take full advantage of its spaces and with direct access to the car to enjoy beautiful sunsets. Additionally, on this floor we have a guest toilet, very comfortable for visitors and not having to go up to the upper screen, the most private area. On the middle floor, 4 rooms, spacious and all exterior. The main one with an en-suite bathroom and balcony that make it a very pleasant space. All with comfortable built-in wardrobes. Full bathroom with shower for the rest of the rooms. Large attic that you can use for different uses, according to needs, craft workshop, game room, living room. In addition, a huge storage room that will be the relief you have never imagined. A great moment to change your life and enjoy the peace and tranquility that this beautiful town offers you. Front part, also with a porch in front of the main entrance to the house and a garage with capacity for two cars, great for when you come loaded. Wooden floors, except in the kitchen and bathrooms. A/C pre-installation Double glazed windows 205m2 of housing and 300m2 of plot Electric heating by direct hot water cylinder to radiators. A smart way to save.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3417556,False,2
nan,False,{'title': 'Detached house'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/96/c5/87/1100909272.jpg,308.0,1461.0,True,83,False,Campo Real,es,nan,-3.3922857,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,True,False,chalet,3,False,Campo Real,100847959,C0026-01932,nan,450000.0,nan,sale,https://www.idealista.com/inmueble/100847959/,nan,"Detached house in the Montehermoso Urbanization, the most elite in the southeast of the community of Madrid (Campo Real, ) private urbanization with 24-hour security, 20 minutes from Madrid, with a bus stop at the door and a metro line 9 stop 5 minutes away by car. House of 285 m2 built on a plot of 676 m2. It is distributed over 3 floors: Basement, underground with capacity for 2 cars, toilet, boiler room and clothesline. Direct ascent to the first first floor. First floor: entrance hall, wide second floor staircase, office, bathroom, living room and kitchen with pantry and laundry room. Access to the garden porch from the kitchen and living room. Second floor: master bedroom with access to terrace, bathroom and dressing room. 2 bedrooms and another full bathroom. Exterior: Nice well-kept garden with large plants and natural grass. Automatic irrigation, swimming pool with jacuzzi and barbecue. Rustic and functional house, built in 2004 with the best qualities. Floor on the first floor of handmade terracotta. Second floor with solid wood flooring. Exterior and interior carpentry of solid iroko wood. Second floor attic. Automatic garage access doors. Oil heating. Air conditioning. Alarm system. Urbanization guarded 24 hours and access control. School bus service in the same urbanization. Fiber optic internet access. If you are interested in this property, please do not hesitate to contact us for more information and to schedule a visit. We are sure you will love it.",nan,False,40.337519,False,4
nan,False,{'title': 'Flat'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2f/b6/f4/1191797469.jpg,122.0,1107.0,False,17,False,Campo Real,es,False,-3.3836405,{'typology': 'flat'},nan,True,False,flat,2,False,Campo Real,103511167,PIS0365,nan,135000.0,2,sale,https://www.idealista.com/inmueble/103511167/,True,"INMOBILIARIA TAGONIA, sells a very bright home located in a building with little age. It is an apartment in an unbeatable state of conservation. It has 2 bedrooms, all of them double and totally exterior, 1 large bathroom with a bathtub. A living room that has great natural light and a kitchen furnished and equipped with all appliances as well as direct access to the clothesline. The house with 73 m2 in a very quiet area. 12 m2 storage room included in the price and community pool. The apartment has a stoneware floor, folding aluminum windows, oak carpentry, armored door and individual heating with accumulators. The town has all the necessary services, education, health, leisure, shops and public transport. Just 10 minutes from Arganda del Rey where you will find the metro and Hospital del Sureste Do not hesitate to ask us, we will look for the mortgage that best suits your needs with the possibility of financing up to 100%. Call us and we will inform you without obligation! [IW].",nan,False,40.341525,False,1
nan,False,{'title': 'House in Calle Virgen de la Soledad'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f0/2b/73/1154431900.jpg,287.0,1498.0,False,48,False,Campo Real,es,nan,-3.3830869,{'typology': 'chalet'},nan,False,False,chalet,5,False,Calle Virgen de la Soledad,102400537,717738,nan,430000.0,nan,sale,https://www.idealista.com/inmueble/102400537/,nan,"Perfect house in Campo Real. Housfy the real estate agency with the best mortgage conditions. House for sale directly from the owner in Campo Real, a bright house located in an ideal environment to enjoy it. Built in the year 2006. Housing distribution: Access: - Street level, access to housing and automatic access door to garage. - Small ramp, where a car can be parked. - Location of diesel boiler. Floor 0: - Connection from the access to the garage floor. - Tilt garage door. - Space for two cars. woodshed - In the back, dressing room / pantry with high-capacity cabinets. Floor 1: - Very large kitchen, clothesline / outdoor terrace. - Cleaning room. - Very spacious dining room, with fireplace, air conditioning, fan. - Outdoor patio with summer room and bathroom. - Swimming pool with enclosure (longer duration of bath). - Booth with treatment plant. Floor 2: - Four exterior bedrooms, one with a full bathroom and jacuzzi. - All bedrooms, with built-in wardrobe. - A room with a glazed terrace. - A second full bathroom. Floor 3: - Totally diaphanous, and floored. * The whole house has double glazing, and good insulation. * Heating throughout the house. Air Conditioning / Heat Pump. * Good condition of the house and many improvements. * In addition to a practical private garden. About the location, if you choose this neighborhood to live you will have all the essential services you will need for your new life. A few meters away we find: educational centers, health centers, parks, sports facilities and supermarkets, pharmacies, among others. Do not hesitate and contact us to schedule a visit, we will get the home of your dreams About us: Housfy is a technological platform that offers the owner all the necessary services so that they can sell the property on their own. For more information, visit us at housfy. com. AICAT number: 7922.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3342238,False,4
nan,False,{'title': 'Terraced house in Avenida Guadalajara'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/26/a3/31/1195547106.jpg,210.0,1643.0,False,11,False,Campo Real,es,nan,-3.3771819,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",nan,True,False,chalet,3,False,Avenida Guadalajara,103633248,1262,nan,345000.0,nan,sale,https://www.idealista.com/inmueble/103633248/,nan,"AC HOME presents a fantastic new construction semi-detached house ""ARENAL"" just 30 minutes from Madrid Capital. Detached house with two floors, where you can enjoy its two private gardens, front and rear. On the ground floor we find the living room, the kitchen and an office that can be converted into a gym, a cinema or a games room.. . The first floor has three bedrooms and two full bathrooms. And finally, a last floor where the attic is located with a fantastic solarium terrace. Double orientation and cross ventilation, to have light at any time of the day. Front patio where the parking area for one car is located. Large rear garden of 100m2 with a sunny area of about 10m2. Homes cared for in detail that incorporate the best qualities: PVC exterior carpentry with thermal bridge breakage with tilt-and-turn opening and double ""Climalit"" glass, Armored entrance door, built-in wardrobes in all bedrooms, kitchens furnished and equipped with oven, hob and extractor hood, underfloor air conditioning and cooling with AEROTERMIA, kitchens and bathrooms tiled and floored with porcelain stoneware, interiors designed with intelligence and finished with rigor, to achieve maximum energy efficiency and comfort. The homes have an A energy rating, so that you not only contribute to caring for the environment, but also benefit from the advantages of doing so, thanks to the use of quality construction materials and thermal comfort systems. IN CONSTRUCTION. Campo Real is perfectly connected by several bus lines (313, 320 and 321), and access by road from the A-3 and R-3. At AC HOME, we are at your disposal to help you in the purchase of your home, we have our own financial department.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3409255,False,3
nan,False,{'title': 'Flat in Carretera de Loeches'},Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8f/dc/50/1185396381.jpg,78.0,1346.0,False,12,False,Campo Real,es,nan,-3.3751673,{'typology': 'flat'},nan,True,False,flat,2,False,Carretera de Loeches,103311249,CG-61289-0001,nan,105000.0,nan,sale,https://www.idealista.com/inmueble/103311249/,nan,"Hannan-Piper Real Estate presents an excellent opportunity to own this 78 m² Apartment for sale in Campo Real (Madrid). Located in the urban area, this home offers easy access by road to the M-209 among others.In a few minutes you can reach bus stops.In the surrounding area you can find all the necessary services such as a health center, pharmacy, supermarkets, educational centers, gas station, parks, commercial premises, restaurants, etc. The house, built in 1974, has an area of ​​78 m² distributed in 3 bedrooms, 1 bathroom, dining room and kitchen. At Hannan-Piper Real Estate we have real estate experts with more than 25 years of experience in the sector and the area, who will help, guide and advise you so that the purchasing process is pleasant, quick and simple. IMPORTANT INFORMATION: Because this property comes from a bank restructuring fund, the information described in this advertisement may contain errors both in its description and in the price; Therefore, the information contained herein is not binding, and the interested party must seek additional information. The advertiser is not responsible for its content Request more information without obligationFLAT IN CAMPO REAL Hannan-Piper Real Estate presents an excellent opportunity to own this 78 m² Apartment for sale in Campo Real (Madrid). Located in the urban area, this home offers easy access by road to the M-209 among others.In a few minutes you can reach bus stops.In the surrounding area you can find all the necessary services such as a health center, pharmacy, supermarkets, educational centers, gas station, parks, commercial premises, restaurants, etc. The house, built in 1974, has an area of ​​78 m² distributed in 3 bedrooms, 1 bathroom, dining room and kitchen. At Hannan-Piper Real Estate we have real estate experts with more than 25 years of experience in the sector and the area, who will help, guide and advise you so that the purchasing process is pleasant, quick and simple. IMPORTANT INFORMATION: Because this property comes from a bank restructuring fund, the information described in this advertisement may contain errors both in its description and in the price; Therefore, the information contained herein is not binding, and the interested party must seek additional information. The advertiser is not responsible for its content Request more information without obligation.",nan,False,40.3439945,False,1
nan,False,{'title': 'Flat in Buenavista'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/99/a6/a9/1196242596.jpg,115.0,1043.0,False,31,False,Campo Real,es,False,-3.3836637,{'typology': 'flat'},nan,False,False,flat,3,False,Buenavista,103657196,nan,nan,119999.0,2,sale,https://www.idealista.com/inmueble/103657196/,True,"DARIO SANCHEZ SERVICIOS INMOBILIARIOS offers for SALE a cozy apartment in a building built in 2007, close to the renowned Campo Real church. Its distribution is as follows: spacious equipped and furnished kitchen, large living-dining room with access to two terraces, 3 bedrooms with built-in wardrobes and Velux windows and a large bathroom with bathtub. Stoneware floors, white climalit aluminum windows, oak doors, built-in wardrobes and dressing rooms. The price includes parking and storage. WE HAVE A FINANCIAL SERVICE WITH THE BEST CONDITIONS ON THE CURRENT MARKET. Don't hesitate to call, don't let them get ahead of you!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3383994,False,1
nan,False,{'title': 'Flat'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6c/7e/78/1177725168.jpg,70.0,1943.0,False,24,False,Campo Real,es,True,-3.378903,{'typology': 'flat'},nan,False,False,flat,2,False,Campo Real,101344701,PIS0317,nan,136000.0,2,sale,https://www.idealista.com/inmueble/101344701/,True,"INMOBILIARIA TAGONIA, sells an apartment in Campo Real. Very cozy second floor WITH elevator, 2 bedrooms, 2 full bathrooms with a bathtub and the other with a shower, fully equipped kitchen, very bright living room with balcony, natural gas heating, stoneware floors, elevator and garage. Located in a well-connected area, 35 km from Madrid, very close to the center of Campo Real and the bus stop that takes you to Conde de Casal. 20 km from Alcalá de Henares. For greater comfort, the house is very close to a health center, institute and a school. As well as 10 minutes from the Sureste hospital. Nearby there are several supermarkets, banks and shops. [IW].","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3407424,False,2
