bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,price,propertyCode,latitude,showAddress,parkingSpace,operation,description,newDevelopment,detailedType,status,priceByArea,url,thumbnail,address,has3DTour,longitude,municipality,floor,propertyType,topPlus
1,Madrid,90.0,False,False,{'title': 'Flat in Doctor Manuel Hidalgo'},False,3,False,True,False,38,hpdoctormanuel,es,False,89000.0,99274925,40.8280529,False,nan,sale,"Magnificent 3-bedroom home for sale in Torrelaguna Excellent opportunity to own this residential property with an area of 70 m², well distributed in 3 bedrooms and 1 bathroom. It has magnificent common areas, in the town of Torrelaguna, province of Madrid. The urbanization is located in a very quiet area, with good communication, very close to the center. It is completely exterior and has good access, the property needs comprehensive renovation. ACCEPTS OFFERS. Don't miss the opportunity, visit it without obligation.",False,{'typology': 'flat'},renew,989.0,https://www.idealista.com/inmueble/99274925/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/57/78/4d/1038856259.jpg,DOCTOR MANUEL HIDALGO,False,-3.5398079,Torrelaguna,1,flat,False
2,Madrid,160.0,False,False,{'title': 'Flat in Calle San Isidro'},False,3,False,True,False,44,TORRELAGUNA,es,False,220000.0,103076919,40.8252714,False,nan,sale,"HOUSE WITH PATIO IN TORRELAGUNA! HouseLand puts this beautiful house in Torrelaguna at your disposal. The house is a very bright ground floor, which has a large private patio. The house is distributed as follows: We enter through a large living room from which there is a small guest toilet. From the living room we go to the hallway on the main floor that leads to two bedrooms, both with wardrobes, a full bathroom with a shower and the kitchen, which gives us access to the backyard of the house. From the kitchen, we go down stairs that take us to the semi-basement floor, which has a small living room, which gives way to the third of the bedrooms with a built-in wardrobe, the boiler room and storage room, and the second of the bathrooms. , complete and renovated with a shower tray, it also has a window. Highlights of the house include the backyard, which has a size of 45 square meters and is completely paved with tiles, also having a drain and water intake. The house is located in a beautiful enclave within the town of Torrelaguna; from which in a few kilometers you can enjoy the town of Patones or the Atazar Reservoir. Many routes leave from Torrelaguna to enjoy the countryside and nature. It has a bus line just 3 minutes from the home to Madrid-Plaza Castilla passing through Alcobendas and the Infanta Sofía Hospital. Call us to arrange a visit!",False,{'typology': 'flat'},good,1375.0,https://www.idealista.com/inmueble/103076919/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/61/d8/ce/1177247994.jpg,Calle San Isidro,False,-3.5361108,Torrelaguna,bj,flat,False
3,Madrid,120.0,False,False,"{'title': 'Terraced house in Avenida de los Rosales, 2 -26'}",False,3,False,nan,False,25,04102,es,nan,90000.0,101162666,40.8271655,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Total surface area 120 m², townhouse usable floor area 120 m², double bedrooms: 3, 2 bathrooms, 1 toilets, paving, state of repair: needs remodeling, garage, garden (own), floor no. : 2, sunny, terrace, built-up, pets are allowed (se aceptan), lighting, inner courtyard.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",renew,750.0,https://www.idealista.com/inmueble/101162666/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7c/4b/2e/1199737126.jpg,"Avenida de los Rosales, 2 -26",False,-3.5429146,Torrelaguna,nan,chalet,False
1,Madrid,60.0,False,False,{'title': 'Flat in Calle San Vicente'},False,3,False,True,False,11,nan,es,False,65000.0,103429130,40.8264942,False,nan,sale,"Incredible Housing Opportunity in Torrelaguna. We present you a unique opportunity to acquire your new home in the charming municipality of Torrelaguna. This spacious and bright apartment offers you the perfect space to live comfortably. Property Features: Location: Torrelaguna, a quiet and peaceful environment. Its distribution is an entrance hall, cozy living-dining room, three spacious bedrooms, kitchen and bathroom. Every corner of this apartment has been designed to make the most of the space, giving you comfort and functionality. Close to all the essential services to make your day as comfortable as possible and with easy access to the main communication routes and public transport, making your daily trips easier. PURCHASE THROUGH AUCTION ASSIGNMENT. Investment Opportunity. The acquisition of the property advertised in this announcement will be carried out exclusively through auction assignment before the corresponding Court, sale with the same legal value as that granted before a Notary.",False,{'typology': 'flat'},good,1083.0,https://www.idealista.com/inmueble/103429130/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/65/8b/ff/1189235429.jpg,Calle San Vicente,False,-3.5393171,Torrelaguna,4,flat,False
3,Madrid,138.0,False,False,{'title': 'Terraced house in Plaza de la Paz'},False,3,False,nan,False,28,671,es,nan,226000.0,101480991,40.8290133,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"JLC sells a 168 m² semi-detached house. The three-story house of 138 m²: 3 bedrooms and 3 bathrooms. And a large patio of 30 m². The chalet is a single-family home in perfect condition, with aluminum windows and wooden parquet floors in areas not susceptible to humidity. The distribution of the house: - In the basement, there is a private garage and a storage room, enough space for storage. - On the ground floor we find: The living-dining room is very spacious, with several leisure areas, a large window and a sliding door with access to the patio; The tiled patio is completely fenced and you will enjoy a privacy space where you can enjoy outdoor leisure; the completely independent and equipped kitchen, spacious and extensive, as well as bright; and a guest toilet. - On the first floor: we find two double bedrooms, and the master bedroom en suite with bathroom, and another complete bathroom with bathtub and independent for the other rooms. All bedrooms have fitted wardrobes. The chalet is located in a privileged area, located next to the Torrelaguna House of Culture and in the center of the town. Less than 5 minutes from the DIA supermarket, banks, and different shops, veterinarian, churrería, butcher shops, pizzerias, post office, restaurants, etc. 4 minutes walk from the bus stop, 6 minutes from the Public School and the Institute. Individual heating: electric. Built in 2005. It is a beautiful chalet, a golden opportunity. Come and advise you. Our real estate website: jlcinmobiliaria. is We also have Facebook: JLC Inmobiliaria Ref. 671.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1638.0,https://www.idealista.com/inmueble/101480991/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9a/10/8e/1181191820.jpg,Plaza de la Paz,False,-3.5369622,Torrelaguna,nan,chalet,False
2,Madrid,80.0,False,False,{'title': 'Duplex in Redondilla'},False,2,False,True,False,19,CG-82881-0001,es,False,109000.0,103824637,40.8287277,False,nan,sale,"Store Alcobendas-79 m² apartment, with 3 bedrooms and 2 bathrooms, for sale in Torrelaguna, Madrid. It is a 79 m² apartment distributed in a living-dining room, kitchen, 3 bedrooms and 2 bathrooms. The house is located in the center of the town, with good road access. It also offers connection by public transport as it is close to several bus stops. In the town we can find services such as supermarkets, restaurants, sports facilities, educational centers, bank offices, other commercial businesses, etc. For all this, they make it a smart proposal and a great option to build a home and move in immediately. With Solvia's services you will be able to find the home you need and secure your investment with the best of specialized advice. Get started right now by asking for more information. A person close to you will attend to you personally. For more information you can call us at or at our office located at Pº de la chopera 107, Alcobendas, Madrid.",False,"{'typology': 'flat', 'subTypology': 'duplex'}",good,1363.0,https://www.idealista.com/inmueble/103824637/,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/66/5c/75/1201354104.jpg,Redondilla,False,-3.5369584,Torrelaguna,1,duplex,False
4,Madrid,363.0,True,False,{'title': 'House'},False,7,False,nan,False,39,KR-01670-0001,es,nan,281000.0,94956541,40.8217738,False,nan,sale,"Detached villa with 7 bedrooms and 363.1 m² located in Torrelaguna, a town in the northeast of the Community of Madrid. Located about 50 km from Madrid, in a quiet area and well connected by road through the national N-320 and the M-131 and M-102 roads. It is close to schools, parks, supermarkets, restaurants, banks and a health center. The chalet has three floors, on the main floor it has a hall, separate kitchen, large living room with terrace, 1 bedroom and 1 bathroom; on the first floor, 4 bedrooms and 3 bathrooms; and in the basement, kitchen, 1 room for multiple uses (living room, office, cellar... ), 2 bedrooms and 1 bathroom. With the services provided you can find the home you need and secure your investment with the best of specialized advice. Get started right now by asking for more information. A person close to you will attend to you personally.",False,{'typology': 'chalet'},good,774.0,https://www.idealista.com/inmueble/94956541/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dd/85/59/1164437383.jpg,Torrelaguna,False,-3.5339072,Torrelaguna,nan,chalet,False
2,Madrid,84.0,False,False,{'title': 'Duplex in Melchor Liñan'},False,2,False,True,False,8,MELCHOR LIÑAN,es,False,89900.0,100543620,40.8268158,False,nan,sale,"GARSIERRA. Housing in the urban area of the town, very close to the town hall. Municipality that has all the basic services at its fingertips, with a commercial offer (large surfaces and necessary neighborhood stores) and an educational offer, a variety of restaurant services and valued green areas in which to carry out outdoor activities. Housing for those who want to live in a quiet area very well connected and for those who seek to invest for rent with a very good profitability. All this, in addition, with excellent communications by public transport (bus) and roads.",False,"{'typology': 'flat', 'subTypology': 'duplex'}",good,1070.0,https://www.idealista.com/inmueble/100543620/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/90/5e/7b/1091238035.jpg,MELCHOR LIÑAN,False,-3.5374533,Torrelaguna,2,duplex,False
3,Madrid,120.0,False,False,{'title': 'Terraced house in Avenida rosales'},False,3,False,nan,False,12,HPUE9,es,nan,90000.0,103685499,40.82729,False,nan,sale,"Semi-detached house for sale in Torrelaguna, approximately 120 m2, per front and rear plot. €90,000+VAT21%. VILLAS WITH 70% CONSTRUCTION! TO BE FINISHED BY THE BUYER, IT COMES FROM A CONSTRUCTION COMPANY'S LIENAGE, IT IS SOLD FREE OF CHARGES AND WITH URBANIZATION SERVICES FINISHED AND ASSUMED BY THE INVESTMENT FUND. The municipality of Torrelaguna is located in the middle Jarama Valley, northeast of the province of Madrid. Connected to Madrid Capital by interurban bus line 197, which covers the route between Torrelaguna and the Plaza Castilla interchange. Declared a Historic-Artistic Site in 1974, today Torrelaguna is experiencing new growth due to its proximity to the city of Madrid and its spectacular surroundings. It has all the services nearby (school, pharmacy, health center, bus stop, sports center, Courts, institute, etc. ). Very good communication both by private car and through constant bus lines, with access by car from the A1. Call to find out.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",renew,750.0,https://www.idealista.com/inmueble/103685499/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b1/e2/90/1197061672.jpg,Avenida rosales,False,-3.5411125,Torrelaguna,nan,chalet,False
5,Madrid,480.0,False,False,{'title': 'Eural manor'},False,7,False,nan,False,23,S80,es,nan,637500.0,93217254,40.8256956,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Elegant stately home with striking historical features. Enviable town square location just 55km from Madrid. This unique stately townhouse is rich with history and stands just 40 minutes from central Madrid, with stunning original features that enhance its compelling charm. The building makes its stunning first impression with an impressive stone and brick facade and an unbeatable location in the heart of the town square, with views of the majestic 15th century gothic church. This expansive home spans a total built area of 480 sqm. The main residence features two floors and a large, covered patio. The expansive entrance hall is a masterpiece, with original stone floors and a broad, sweeping staircase. The residence boasts several living spaces and sitting rooms, some of which feature fireplaces, a large and elegant dining room, two kitchens, six bedrooms, two full bathroom suites and two WCs. The upstairs balconies directly overlook the town square and the covered patio area offers tremendous potential, with a vast range of possible uses. The jewel in this regal property’s crown is its unique cellar, a historical haven complete with antique rustic stone vats. The property also features a fully independent apartment with its own private hall, living room, kitchen, bedroom and full bathroom. The private, walled garden offers endless potential, a hidden sanctuary of peace and serenity right in the centre of town, perfect for outdoor dining on those balmy summer nights. The property’s handsome interiors are enhanced by striking details including original ceramic tiles and decorative hydraulic-pressed cement tiles, as well as stonemasonry and beautiful dark wood accents. This historical stately home dates back over a century, and is located in the picturesque town of Torrelaguna, just a stone’s throw from the Spanish capital with direct access via the A1 motorway.",False,"{'typology': 'countryHouse', 'subTypology': 'caseron'}",good,1328.0,https://www.idealista.com/inmueble/93217254/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/01/6c/1c/857241846.jpg,Torrelaguna,False,-3.5379394,Torrelaguna,nan,countryHouse,False
3,Madrid,201.0,False,False,{'title': 'Semi-detached house in fuentecillas'},False,4,False,nan,False,17,FUENTECILLAS,es,nan,281000.0,103599765,40.822894,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"GARSIERRA. GREAT CHALET. Excellent opportunity to own this residential semi-detached house with an area of 200.79 m² well distributed in 4 bedrooms and 2 bathrooms located in the town of Torrelaguna, province of Madrid. ¿.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1398.0,https://www.idealista.com/inmueble/103599765/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7f/79/0e/1201240965.jpg,fuentecillas,False,-3.5318764,Torrelaguna,nan,chalet,False
2,Madrid,79.0,False,False,{'title': 'Duplex in Calle de la Redondilla'},False,2,False,nan,False,15,012424,es,False,109000.0,101931872,40.8276538,False,nan,sale,"Floor 1st, duplex total surface area 79 m², usable floor area 70 m², double bedrooms: 3, 2 bathrooms, age ebetween 10 and 20 years, built-in wardrobes, state of repair: needs remodeling, floor no. : 2, lands: floating platform, energy emission rate: D, 45, energy consumption rate: E, 233.",False,"{'typology': 'flat', 'subTypology': 'duplex'}",renew,1380.0,https://www.idealista.com/inmueble/101931872/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/91/ca/d4/1179163233.jpg,Calle de la Redondilla,False,-3.5367215,Torrelaguna,1,duplex,False
5,Madrid,300.0,False,False,{'title': 'Estate'},False,8,False,nan,False,42,nan,es,nan,650000.0,103541462,40.8268825,False,nan,sale,"Spectacular Country House located 60 km from the center of Madrid, with a pool and privileged views. Rústico y Rural is pleased to present this wonderful property with direct access to the countryside, very close to Madrid and with everything you need to enjoy with your family and friends. The property has an area of 30,000 m2 and there are about 300 m2 built, distributed in different buildings. The main house consists of about 170 m2, is distributed over two floors, and has 7 bedrooms, 5 bathrooms, living room with fireplace, American kitchen and excellent views from all the main rooms. From the living room there is access to an impressive terrace, with a chill out area and a 3x3 jacuzzi. At the other end is the porch, with a dining area and built-in barbecue. Outside, a beautiful natural grass meadow predominates, which borders an impressive pool with impressive views. In the lower part of the property there is a beautiful wooden hut currently used as a games room, and a paddle tennis court of regulatory size. At the other end of the property there is a beautiful multipurpose room ideal for family gatherings. Above, an impressive solarium terrace with the best views of the mountains. The main characteristics of this property are the following: - 45 minutes from the center of Madrid - Almost 30,000 m2 of private and fenced property - Paved access to the farm gate - Built in the highest part, which guarantees impressive views of the entire mountain range - Outdoor pool, paddle tennis court, games room, built-in barbecue, room for events. - Main house with 7 bedrooms and 5 bathrooms - Ideal to exploit as rural accommodation Contact us for more information.",False,"{'typology': 'countryHouse', 'subTypology': 'countryHouse'}",good,2167.0,https://www.idealista.com/inmueble/103541462/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8c/7a/56/1192770442.jpg,Torrelaguna,False,-3.5390676,Torrelaguna,nan,countryHouse,False
1,Madrid,175.0,False,False,{'title': 'Duplex in Calle de Bernaldo de Quirós'},False,2,False,nan,False,18,012425,es,False,229000.0,101985913,40.826587,False,nan,sale,"Floor 1st, duplex total surface area 175 m², usable floor area 150 m², double bedrooms: 2, 1 bathrooms, age between 20 and 30 years, heating (natural gas), ext. woodwork (aluminum), state of repair: needs remodeling, floor no. : 2, lands: floating platform, energy emission rate: E, 51, energy consumption rate: E, 257.",False,"{'typology': 'flat', 'subTypology': 'duplex'}",renew,1309.0,https://www.idealista.com/inmueble/101985913/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2b/c1/b7/1140364414.jpg,Calle de Bernaldo de Quirós,False,-3.5353294,Torrelaguna,1,duplex,False
1,Madrid,58.0,False,False,{'title': 'Flat in Plaza del Cardenal Cisneros'},False,1,False,True,False,7,PROMOTORREL,es,False,89000.0,103063602,40.8263633,False,nan,sale,"This flat is at Plaza del Cardenal Cisneros, 28180, Torrelaguna, Madrid, on floor 1. It is a flat, built in 2005, that has 58 m2 and has 1 rooms and 1 bathrooms. Besides, it includes apartment, balcón, good condition, individual air conditioning: heat pump, wardrobe, wine cellar, aire acondicionado, windows climalit, outside, luminous, puerta blindada and centrally located.",False,{'typology': 'flat'},good,1534.0,https://www.idealista.com/inmueble/103063602/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/82/9b/6c/1176818382.jpg,Plaza del Cardenal Cisneros,False,-3.5360615,Torrelaguna,1,flat,False
5,Madrid,356.0,False,False,{'title': 'House in Calle las Fuentecillas'},False,7,False,nan,False,20,fuentecilla,es,nan,281000.0,100238556,40.8236664,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Total surface area 356 m², house plot area 539 m², usable floor area 320 m², double bedrooms: 7, 5 bathrooms, age ebetween 10 and 20 years, heating (electric), state of repair: in good condition, garage, garden (own), floor no. : 3.",False,{'typology': 'chalet'},good,789.0,https://www.idealista.com/inmueble/100238556/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/29/0e/8f/1183048338.jpg,Calle las Fuentecillas,False,-3.5338642,Torrelaguna,nan,chalet,False
1,Madrid,200.0,False,False,{'title': 'Semi-detached house in Calle Fuentecillas'},False,3,False,nan,False,1,OKPMADRID39,es,nan,232262.0,102208260,40.8230113,False,nan,sale,nan,False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1161.0,https://www.idealista.com/inmueble/102208260/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4c/06/ac/1155918409.jpg,Calle FUENTECILLAS,False,-3.532942,Torrelaguna,nan,chalet,False
1,Madrid,95.0,False,False,{'title': 'Flat'},False,3,False,True,False,16,Fon  Vivienda Torrelaguna,es,False,90000.0,97390069,40.8253806,False,nan,sale,"VILLAMAYOR GESTIÓN offers you an opportunity to buy a three-bedroom apartment in the Madrid municipality of Torrelaguna. Apartment with 3 bedrooms, living room, kitchen and bathroom. To reform. It is located in Torrelaguna, in a beautiful urbanization. Very quiet area in a good location. Many possibilities. We negotiate directly with the property to get the best price. VILLAMAYOR GESTION is a real estate brokerage company with 20 years of experience in the market. Formed by professionals with legal and financial training who advise you on all the details and phases involved in any real estate operation.",False,{'typology': 'flat'},renew,947.0,https://www.idealista.com/inmueble/97390069/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/79/e3/d3/978019513.jpg,Torrelaguna,False,-3.5441627,Torrelaguna,1,flat,False
1,Madrid,174.0,False,False,{'title': 'Duplex'},False,2,False,nan,False,26,CG-58289-0001,es,False,229000.0,101983253,40.8270996,False,nan,sale,"174 m² duplex house for sale, with 2 bedrooms located in the town of Torrelaguna, province of Madrid. Built in 2001, this home consists of a first, second and undercover floor, connected to each other by an internal staircase. It has an area of 174 m² and is distributed in a living-dining room, an independent kitchen furnished with upper and lower cabinets, 2 bedrooms, 1 bathroom and a terrace, ready to become your next home. The town is well connected, by intercity buses and the M-102 and M-131 road accesses. The area has varied equipment, health center, restaurants, supermarkets, sports center, school, etc. With the services of Solvia you can find the home you need. Get started right now by asking for more information. A person close to you will attend to you personally.",False,"{'typology': 'flat', 'subTypology': 'duplex'}",good,1316.0,https://www.idealista.com/inmueble/101983253/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3d/4e/75/1140274580.jpg,Torrelaguna,False,-3.5370612,Torrelaguna,1,duplex,False
